spec.jvm2008.report.run.location=BEDSONTC058
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:05:59 BST 2016, end=Sat Jun 04 16:05:59 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:05:59 BST 2016, end=Sat Jun 04 16:05:59 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:05:59 BST 2016, end=Sat Jun 04 16:06:12 BST 2016, operations=1.0, operationsPerMinute=4.622852299869019
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:06:12 BST 2016, end=Sat Jun 04 16:06:16 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:06:16 BST 2016, end=Sat Jun 04 16:06:17 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:06:17 BST 2016, end=Sat Jun 04 16:06:25 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:06:25 BST 2016, end=Sat Jun 04 16:06:33 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:06:33 BST 2016, end=Sat Jun 04 16:06:39 BST 2016, operations=1.0, operationsPerMinute=9.289363678588018
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:06:39 BST 2016, end=Sat Jun 04 16:06:41 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:06:41 BST 2016, end=Sat Jun 04 16:06:42 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:06:42 BST 2016, end=Sat Jun 04 16:06:43 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:06:43 BST 2016, end=Sat Jun 04 16:06:48 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:06:48 BST 2016, end=Sat Jun 04 16:06:50 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:06:50 BST 2016, end=Sat Jun 04 16:06:51 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:06:51 BST 2016, end=Sat Jun 04 16:06:53 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:06:53 BST 2016, end=Sat Jun 04 16:06:59 BST 2016, operations=1.0, operationsPerMinute=9.312432096849294
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:06:59 BST 2016, end=Sat Jun 04 16:07:19 BST 2016, operations=1.0, operationsPerMinute=2.9884942969567168
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:07:19 BST 2016, end=Sat Jun 04 16:07:20 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:07:30 BST 2016, end=Sat Jun 04 16:09:30 BST 2016, operations=474.3167720169947, operationsPerMinute=237.15838600849736, mode=normal, start=Sat Jun 04 16:09:32 BST 2016, end=Sat Jun 04 16:13:32 BST 2016, operations=982.3504479476886, operationsPerMinute=245.58761198692216
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:13:36 BST 2016, end=Sat Jun 04 16:15:36 BST 2016, operations=191.3657266517206, operationsPerMinute=95.6828633258603, mode=normal, start=Sat Jun 04 16:15:38 BST 2016, end=Sat Jun 04 16:19:38 BST 2016, operations=381.78590902742627, operationsPerMinute=95.44647725685657
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:19:42 BST 2016, end=Sat Jun 04 16:21:42 BST 2016, operations=384.71527127675483, operationsPerMinute=192.35763563837742, mode=normal, start=Sat Jun 04 16:21:43 BST 2016, end=Sat Jun 04 16:25:43 BST 2016, operations=770.0592058884199, operationsPerMinute=192.51480147210498
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:25:45 BST 2016, end=Sat Jun 04 16:27:45 BST 2016, operations=140.52436770139084, operationsPerMinute=70.26218385069542, mode=normal, start=Sat Jun 04 16:27:52 BST 2016, end=Sat Jun 04 16:31:52 BST 2016, operations=294.41806782786693, operationsPerMinute=73.60451695696673
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:31:57 BST 2016, end=Sat Jun 04 16:33:57 BST 2016, operations=235.36242603550295, operationsPerMinute=117.68121301775147, mode=normal, start=Sat Jun 04 16:34:00 BST 2016, end=Sat Jun 04 16:38:00 BST 2016, operations=472.74028110154603, operationsPerMinute=118.18507027538651
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:38:04 BST 2016, end=Sat Jun 04 16:40:04 BST 2016, operations=409.2238319914335, operationsPerMinute=204.61191599571674, mode=normal, start=Sat Jun 04 16:40:06 BST 2016, end=Sat Jun 04 16:44:06 BST 2016, operations=817.1752136752136, operationsPerMinute=204.2938034188034
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:44:29 BST 2016, end=Sat Jun 04 16:46:29 BST 2016, operations=364.9773060016834, operationsPerMinute=182.4886530008417, mode=normal, start=Sat Jun 04 16:46:30 BST 2016, end=Sat Jun 04 16:50:30 BST 2016, operations=728.3016110121285, operationsPerMinute=182.07540275303214
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:50:33 BST 2016, end=Sat Jun 04 16:52:33 BST 2016, operations=208.3895230081967, operationsPerMinute=104.19476150409835, mode=normal, start=Sat Jun 04 16:52:37 BST 2016, end=Sat Jun 04 16:56:37 BST 2016, operations=418.3621009927457, operationsPerMinute=104.59052524818642
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:56:41 BST 2016, end=Sat Jun 04 16:58:41 BST 2016, operations=78.73678369278097, operationsPerMinute=39.36839184639049, mode=normal, start=Sat Jun 04 16:58:47 BST 2016, end=Sat Jun 04 17:02:47 BST 2016, operations=137.74160260751222, operationsPerMinute=34.435400651878055
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:02:57 BST 2016, end=Sat Jun 04 17:04:57 BST 2016, operations=13.847626238609458, operationsPerMinute=6.923813119304729, mode=normal, start=Sat Jun 04 17:05:40 BST 2016, end=Sat Jun 04 17:09:40 BST 2016, operations=28.1856683685971, operationsPerMinute=7.046417092149275
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:10:20 BST 2016, end=Sat Jun 04 17:12:20 BST 2016, operations=73.69344534496823, operationsPerMinute=36.84672267248411, mode=normal, start=Sat Jun 04 17:12:31 BST 2016, end=Sat Jun 04 17:16:31 BST 2016, operations=139.71099836010308, operationsPerMinute=34.92774959002577
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:16:43 BST 2016, end=Sat Jun 04 17:18:43 BST 2016, operations=41.987044817603, operationsPerMinute=20.9935224088015, mode=normal, start=Sat Jun 04 17:18:57 BST 2016, end=Sat Jun 04 17:22:57 BST 2016, operations=83.54720874318042, operationsPerMinute=20.886802185795105
