spec.jvm2008.report.run.location=CASTLEAZES011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 08:31:34 BST 2016, end=Thu Jun 23 08:31:34 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 08:31:34 BST 2016, end=Thu Jun 23 08:31:34 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 08:31:34 BST 2016, end=Thu Jun 23 08:31:47 BST 2016, operations=1.0, operationsPerMinute=4.69630557294928
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 08:31:47 BST 2016, end=Thu Jun 23 08:31:50 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 08:31:50 BST 2016, end=Thu Jun 23 08:31:51 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 08:31:51 BST 2016, end=Thu Jun 23 08:32:00 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 08:32:00 BST 2016, end=Thu Jun 23 08:32:07 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 08:32:07 BST 2016, end=Thu Jun 23 08:32:14 BST 2016, operations=1.0, operationsPerMinute=9.178522257916475
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 08:32:14 BST 2016, end=Thu Jun 23 08:32:16 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 08:32:16 BST 2016, end=Thu Jun 23 08:32:17 BST 2016, operations=1.0, operationsPerMinute=85.47008547008546
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 08:32:17 BST 2016, end=Thu Jun 23 08:32:18 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 08:32:18 BST 2016, end=Thu Jun 23 08:32:23 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 08:32:23 BST 2016, end=Thu Jun 23 08:32:25 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 08:32:25 BST 2016, end=Thu Jun 23 08:32:26 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 08:32:26 BST 2016, end=Thu Jun 23 08:32:28 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 08:32:28 BST 2016, end=Thu Jun 23 08:32:34 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 08:32:34 BST 2016, end=Thu Jun 23 08:32:54 BST 2016, operations=1.0, operationsPerMinute=3.000150007500375
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 08:32:54 BST 2016, end=Thu Jun 23 08:32:55 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 08:33:05 BST 2016, end=Thu Jun 23 08:35:05 BST 2016, operations=501.7950499398894, operationsPerMinute=250.8975249699447, mode=normal, start=Thu Jun 23 08:35:06 BST 2016, end=Thu Jun 23 08:39:06 BST 2016, operations=1008.4651106977299, operationsPerMinute=252.11627767443247
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 08:39:10 BST 2016, end=Thu Jun 23 08:41:10 BST 2016, operations=196.22410131206985, operationsPerMinute=98.11205065603492, mode=normal, start=Thu Jun 23 08:41:14 BST 2016, end=Thu Jun 23 08:45:14 BST 2016, operations=373.5407336536631, operationsPerMinute=93.38518341341577
benchmark-name=compress, mod=warmup, start=Thu Jun 23 08:45:18 BST 2016, end=Thu Jun 23 08:47:18 BST 2016, operations=399.84007192108936, operationsPerMinute=199.92003596054468, mode=normal, start=Thu Jun 23 08:47:20 BST 2016, end=Thu Jun 23 08:51:20 BST 2016, operations=792.659336319193, operationsPerMinute=198.16483407979825
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 08:51:23 BST 2016, end=Thu Jun 23 08:53:23 BST 2016, operations=137.28704705159612, operationsPerMinute=68.64352352579806, mode=normal, start=Thu Jun 23 08:53:28 BST 2016, end=Thu Jun 23 08:57:28 BST 2016, operations=291.3729186662987, operationsPerMinute=72.84322966657467
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 08:57:34 BST 2016, end=Thu Jun 23 08:59:34 BST 2016, operations=236.35316939443058, operationsPerMinute=118.17658469721529, mode=normal, start=Thu Jun 23 08:59:38 BST 2016, end=Thu Jun 23 09:03:38 BST 2016, operations=471.5816894328874, operationsPerMinute=117.89542235822185
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 09:03:41 BST 2016, end=Thu Jun 23 09:05:41 BST 2016, operations=406.8737348505874, operationsPerMinute=203.4368674252937, mode=normal, start=Thu Jun 23 09:05:43 BST 2016, end=Thu Jun 23 09:09:43 BST 2016, operations=814.6886676150635, operationsPerMinute=203.67216690376588
benchmark-name=derby, mod=warmup, start=Thu Jun 23 09:10:05 BST 2016, end=Thu Jun 23 09:12:05 BST 2016, operations=364.9699374993642, operationsPerMinute=182.4849687496821, mode=normal, start=Thu Jun 23 09:12:07 BST 2016, end=Thu Jun 23 09:16:07 BST 2016, operations=729.3848218533908, operationsPerMinute=182.3462054633477
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 09:16:10 BST 2016, end=Thu Jun 23 09:18:10 BST 2016, operations=205.62881663353727, operationsPerMinute=102.81440831676863, mode=normal, start=Thu Jun 23 09:18:13 BST 2016, end=Thu Jun 23 09:22:13 BST 2016, operations=410.95305993270483, operationsPerMinute=102.73826498317621
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 09:22:17 BST 2016, end=Thu Jun 23 09:24:17 BST 2016, operations=73.38737146868172, operationsPerMinute=36.69368573434086, mode=normal, start=Thu Jun 23 09:24:26 BST 2016, end=Thu Jun 23 09:28:26 BST 2016, operations=154.47926728189267, operationsPerMinute=38.61981682047317
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 09:28:33 BST 2016, end=Thu Jun 23 09:30:33 BST 2016, operations=13.888539361176747, operationsPerMinute=6.9442696805883735, mode=normal, start=Thu Jun 23 09:31:17 BST 2016, end=Thu Jun 23 09:35:17 BST 2016, operations=27.635365707718925, operationsPerMinute=6.908841426929731
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 09:35:55 BST 2016, end=Thu Jun 23 09:37:55 BST 2016, operations=74.66566272380682, operationsPerMinute=37.33283136190341, mode=normal, start=Thu Jun 23 09:38:03 BST 2016, end=Thu Jun 23 09:42:03 BST 2016, operations=148.5378615919443, operationsPerMinute=37.13446539798608
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 09:42:15 BST 2016, end=Thu Jun 23 09:44:15 BST 2016, operations=42.67346784255119, operationsPerMinute=21.336733921275595, mode=normal, start=Thu Jun 23 09:44:27 BST 2016, end=Thu Jun 23 09:48:27 BST 2016, operations=86.07296907891342, operationsPerMinute=21.518242269728354
