spec.jvm2008.report.run.location=SUNSPACE07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 28 23:58:22 BST 2016, end=Tue Jun 28 23:58:23 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 23:58:23 BST 2016, end=Tue Jun 28 23:58:23 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 23:58:23 BST 2016, end=Tue Jun 28 23:58:44 BST 2016, operations=1.0, operationsPerMinute=2.857414991903991
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 23:58:44 BST 2016, end=Tue Jun 28 23:58:48 BST 2016, operations=1.0, operationsPerMinute=13.080444735120993
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 23:58:48 BST 2016, end=Tue Jun 28 23:58:50 BST 2016, operations=1.0, operationsPerMinute=37.359900373599004
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 23:58:50 BST 2016, end=Tue Jun 28 23:59:00 BST 2016, operations=1.0, operationsPerMinute=6.009615384615385
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 23:59:00 BST 2016, end=Tue Jun 28 23:59:09 BST 2016, operations=1.0, operationsPerMinute=6.73551863493489
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 23:59:09 BST 2016, end=Tue Jun 28 23:59:16 BST 2016, operations=1.0, operationsPerMinute=8.37871805613741
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 23:59:16 BST 2016, end=Tue Jun 28 23:59:19 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 23:59:19 BST 2016, end=Tue Jun 28 23:59:20 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 23:59:20 BST 2016, end=Tue Jun 28 23:59:21 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 23:59:21 BST 2016, end=Tue Jun 28 23:59:28 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 23:59:28 BST 2016, end=Tue Jun 28 23:59:29 BST 2016, operations=1.0, operationsPerMinute=35.60830860534124
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 23:59:29 BST 2016, end=Tue Jun 28 23:59:31 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 23:59:31 BST 2016, end=Tue Jun 28 23:59:34 BST 2016, operations=1.0, operationsPerMinute=19.93355481727575
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 23:59:34 BST 2016, end=Tue Jun 28 23:59:41 BST 2016, operations=1.0, operationsPerMinute=8.470986869970352
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 23:59:41 BST 2016, end=Wed Jun 29 00:00:09 BST 2016, operations=1.0, operationsPerMinute=2.11446292641669
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 00:00:09 BST 2016, end=Wed Jun 29 00:00:11 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 00:00:27 BST 2016, end=Wed Jun 29 00:02:27 BST 2016, operations=351.1185066004979, operationsPerMinute=175.55925330024894, mode=normal, start=Wed Jun 29 00:02:29 BST 2016, end=Wed Jun 29 00:06:29 BST 2016, operations=727.3249929567577, operationsPerMinute=181.83124823918942
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 00:06:35 BST 2016, end=Wed Jun 29 00:08:35 BST 2016, operations=136.75338088760685, operationsPerMinute=68.37669044380343, mode=normal, start=Wed Jun 29 00:08:40 BST 2016, end=Wed Jun 29 00:12:40 BST 2016, operations=272.51847815173016, operationsPerMinute=68.12961953793254
benchmark-name=compress, mod=warmup, start=Wed Jun 29 00:12:45 BST 2016, end=Wed Jun 29 00:14:45 BST 2016, operations=272.09539943763707, operationsPerMinute=136.04769971881854, mode=normal, start=Wed Jun 29 00:14:48 BST 2016, end=Wed Jun 29 00:18:48 BST 2016, operations=545.5990033019142, operationsPerMinute=136.39975082547855
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 00:18:50 BST 2016, end=Wed Jun 29 00:20:50 BST 2016, operations=85.95711511296663, operationsPerMinute=42.97855755648332, mode=normal, start=Wed Jun 29 00:20:58 BST 2016, end=Wed Jun 29 00:24:58 BST 2016, operations=180.02478663194034, operationsPerMinute=45.006196657985086
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 00:25:07 BST 2016, end=Wed Jun 29 00:27:07 BST 2016, operations=146.14676703944488, operationsPerMinute=73.07338351972244, mode=normal, start=Wed Jun 29 00:27:11 BST 2016, end=Wed Jun 29 00:31:11 BST 2016, operations=292.1570635087415, operationsPerMinute=73.03926587718537
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 00:31:17 BST 2016, end=Wed Jun 29 00:33:17 BST 2016, operations=253.85616308126902, operationsPerMinute=126.92808154063451, mode=normal, start=Wed Jun 29 00:33:20 BST 2016, end=Wed Jun 29 00:37:20 BST 2016, operations=507.91500206268165, operationsPerMinute=126.97875051567041
benchmark-name=derby, mod=warmup, start=Wed Jun 29 00:38:47 BST 2016, end=Wed Jun 29 00:40:47 BST 2016, operations=203.85835031496504, operationsPerMinute=101.92917515748252, mode=normal, start=Wed Jun 29 00:40:51 BST 2016, end=Wed Jun 29 00:44:51 BST 2016, operations=412.00044352414824, operationsPerMinute=103.00011088103706
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 00:44:55 BST 2016, end=Wed Jun 29 00:46:55 BST 2016, operations=134.84620729881897, operationsPerMinute=67.42310364940948, mode=normal, start=Wed Jun 29 00:46:59 BST 2016, end=Wed Jun 29 00:50:59 BST 2016, operations=269.7289851337778, operationsPerMinute=67.43224628344446
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 00:51:05 BST 2016, end=Wed Jun 29 00:53:05 BST 2016, operations=58.6612571868072, operationsPerMinute=29.3306285934036, mode=normal, start=Wed Jun 29 00:53:14 BST 2016, end=Wed Jun 29 00:57:14 BST 2016, operations=118.37522949627568, operationsPerMinute=29.59380737406892
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 00:57:23 BST 2016, end=Wed Jun 29 00:59:23 BST 2016, operations=11.598709618813285, operationsPerMinute=5.799354809406642, mode=normal, start=Wed Jun 29 00:59:58 BST 2016, end=Wed Jun 29 01:03:58 BST 2016, operations=23.161247685912805, operationsPerMinute=5.790311921478201
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 01:04:37 BST 2016, end=Wed Jun 29 01:06:37 BST 2016, operations=55.602640636820965, operationsPerMinute=27.801320318410482, mode=normal, start=Wed Jun 29 01:06:46 BST 2016, end=Wed Jun 29 01:10:46 BST 2016, operations=111.40809656125849, operationsPerMinute=27.852024140314622
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 01:10:55 BST 2016, end=Wed Jun 29 01:12:55 BST 2016, operations=37.50789310325409, operationsPerMinute=18.753946551627045, mode=normal, start=Wed Jun 29 01:13:13 BST 2016, end=Wed Jun 29 01:17:13 BST 2016, operations=74.66333344523558, operationsPerMinute=18.665833361308895
