spec.jvm2008.report.run.location=CASTLEAZES020
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 01:54:31 BST 2016, end=Thu Jun 23 01:54:31 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 01:54:31 BST 2016, end=Thu Jun 23 01:54:31 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 01:54:31 BST 2016, end=Thu Jun 23 01:54:44 BST 2016, operations=1.0, operationsPerMinute=4.5787545787545785
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 01:54:44 BST 2016, end=Thu Jun 23 01:54:47 BST 2016, operations=1.0, operationsPerMinute=17.167381974248926
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 01:54:47 BST 2016, end=Thu Jun 23 01:54:49 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 01:54:49 BST 2016, end=Thu Jun 23 01:54:57 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 01:54:57 BST 2016, end=Thu Jun 23 01:55:05 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 01:55:05 BST 2016, end=Thu Jun 23 01:55:11 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 01:55:11 BST 2016, end=Thu Jun 23 01:55:13 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 01:55:13 BST 2016, end=Thu Jun 23 01:55:14 BST 2016, operations=1.0, operationsPerMinute=81.74386920980926
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 01:55:14 BST 2016, end=Thu Jun 23 01:55:15 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 01:55:15 BST 2016, end=Thu Jun 23 01:55:20 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 01:55:20 BST 2016, end=Thu Jun 23 01:55:22 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 01:55:22 BST 2016, end=Thu Jun 23 01:55:23 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 01:55:23 BST 2016, end=Thu Jun 23 01:55:25 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 01:55:25 BST 2016, end=Thu Jun 23 01:55:31 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 01:55:31 BST 2016, end=Thu Jun 23 01:55:52 BST 2016, operations=1.0, operationsPerMinute=2.9745674483168907
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 01:55:52 BST 2016, end=Thu Jun 23 01:55:52 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 01:56:03 BST 2016, end=Thu Jun 23 01:58:03 BST 2016, operations=497.5940797415586, operationsPerMinute=248.7970398707793, mode=normal, start=Thu Jun 23 01:58:04 BST 2016, end=Thu Jun 23 02:02:04 BST 2016, operations=997.1724812319935, operationsPerMinute=249.29312030799838
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 02:02:08 BST 2016, end=Thu Jun 23 02:04:08 BST 2016, operations=192.6854133102809, operationsPerMinute=96.34270665514045, mode=normal, start=Thu Jun 23 02:04:11 BST 2016, end=Thu Jun 23 02:08:11 BST 2016, operations=382.58714046809695, operationsPerMinute=95.64678511702424
benchmark-name=compress, mod=warmup, start=Thu Jun 23 02:08:15 BST 2016, end=Thu Jun 23 02:10:15 BST 2016, operations=400.5617424296223, operationsPerMinute=200.28087121481116, mode=normal, start=Thu Jun 23 02:10:17 BST 2016, end=Thu Jun 23 02:14:17 BST 2016, operations=796.8020300208887, operationsPerMinute=199.20050750522216
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 02:14:18 BST 2016, end=Thu Jun 23 02:16:18 BST 2016, operations=132.56351860408927, operationsPerMinute=66.28175930204463, mode=normal, start=Thu Jun 23 02:16:24 BST 2016, end=Thu Jun 23 02:20:24 BST 2016, operations=285.9041407488614, operationsPerMinute=71.47603518721534
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 02:20:29 BST 2016, end=Thu Jun 23 02:22:29 BST 2016, operations=236.85448372062234, operationsPerMinute=118.42724186031117, mode=normal, start=Thu Jun 23 02:22:32 BST 2016, end=Thu Jun 23 02:26:32 BST 2016, operations=470.27648803642046, operationsPerMinute=117.56912200910512
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 02:26:36 BST 2016, end=Thu Jun 23 02:28:36 BST 2016, operations=389.72842918540545, operationsPerMinute=194.86421459270272, mode=normal, start=Thu Jun 23 02:28:38 BST 2016, end=Thu Jun 23 02:32:38 BST 2016, operations=798.3224529897662, operationsPerMinute=199.58061324744156
benchmark-name=derby, mod=warmup, start=Thu Jun 23 02:33:01 BST 2016, end=Thu Jun 23 02:35:01 BST 2016, operations=364.63234405296345, operationsPerMinute=182.31617202648172, mode=normal, start=Thu Jun 23 02:35:03 BST 2016, end=Thu Jun 23 02:39:03 BST 2016, operations=730.765122860802, operationsPerMinute=182.6912807152005
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 02:39:06 BST 2016, end=Thu Jun 23 02:41:06 BST 2016, operations=208.12626530261394, operationsPerMinute=104.06313265130697, mode=normal, start=Thu Jun 23 02:41:09 BST 2016, end=Thu Jun 23 02:45:09 BST 2016, operations=416.07663687341824, operationsPerMinute=104.01915921835456
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 02:45:13 BST 2016, end=Thu Jun 23 02:47:13 BST 2016, operations=76.1547155101623, operationsPerMinute=38.07735775508115, mode=normal, start=Thu Jun 23 02:47:20 BST 2016, end=Thu Jun 23 02:51:20 BST 2016, operations=149.84607884785066, operationsPerMinute=37.461519711962666
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 02:51:30 BST 2016, end=Thu Jun 23 02:53:30 BST 2016, operations=13.919262634694118, operationsPerMinute=6.959631317347059, mode=normal, start=Thu Jun 23 02:54:14 BST 2016, end=Thu Jun 23 02:58:14 BST 2016, operations=27.858348363557795, operationsPerMinute=6.964587090889449
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 02:58:49 BST 2016, end=Thu Jun 23 03:00:49 BST 2016, operations=74.46847814594014, operationsPerMinute=37.23423907297007, mode=normal, start=Thu Jun 23 03:00:58 BST 2016, end=Thu Jun 23 03:04:58 BST 2016, operations=142.3003982949994, operationsPerMinute=35.57509957374985
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 03:05:09 BST 2016, end=Thu Jun 23 03:07:09 BST 2016, operations=43.29792613612056, operationsPerMinute=21.64896306806028, mode=normal, start=Thu Jun 23 03:07:19 BST 2016, end=Thu Jun 23 03:11:19 BST 2016, operations=86.56686598060203, operationsPerMinute=21.641716495150508
