spec.jvm2008.report.run.location=KRC042
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:05:57 BST 2016, end=Sat Jun 04 16:05:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:05:57 BST 2016, end=Sat Jun 04 16:05:57 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:05:57 BST 2016, end=Sat Jun 04 16:06:36 BST 2016, operations=1.0, operationsPerMinute=1.5268341094740057
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:06:36 BST 2016, end=Sat Jun 04 16:06:40 BST 2016, operations=1.0, operationsPerMinute=14.245014245014245
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:06:40 BST 2016, end=Sat Jun 04 16:06:42 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:06:42 BST 2016, end=Sat Jun 04 16:06:50 BST 2016, operations=1.0, operationsPerMinute=6.8807339449541285
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:06:50 BST 2016, end=Sat Jun 04 16:06:58 BST 2016, operations=1.0, operationsPerMinute=7.864726700747149
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:06:58 BST 2016, end=Sat Jun 04 16:07:05 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:07:05 BST 2016, end=Sat Jun 04 16:07:07 BST 2016, operations=1.0, operationsPerMinute=24.499795835034707
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:07:07 BST 2016, end=Sat Jun 04 16:07:08 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:07:08 BST 2016, end=Sat Jun 04 16:07:09 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:07:09 BST 2016, end=Sat Jun 04 16:07:15 BST 2016, operations=1.0, operationsPerMinute=10.53740779768177
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:07:15 BST 2016, end=Sat Jun 04 16:07:16 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:07:16 BST 2016, end=Sat Jun 04 16:07:17 BST 2016, operations=1.0, operationsPerMinute=56.60377358490566
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:07:17 BST 2016, end=Sat Jun 04 16:07:20 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:07:20 BST 2016, end=Sat Jun 04 16:07:26 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:07:26 BST 2016, end=Sat Jun 04 16:08:00 BST 2016, operations=1.0, operationsPerMinute=1.7765144785930005
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:08:00 BST 2016, end=Sat Jun 04 16:08:01 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:08:26 BST 2016, end=Sat Jun 04 16:10:26 BST 2016, operations=446.1280403106087, operationsPerMinute=223.06402015530435, mode=normal, start=Sat Jun 04 16:10:27 BST 2016, end=Sat Jun 04 16:14:27 BST 2016, operations=952.0193806518863, operationsPerMinute=238.00484516297158
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:14:41 BST 2016, end=Sat Jun 04 16:16:41 BST 2016, operations=183.18988062443046, operationsPerMinute=91.59494031221523, mode=normal, start=Sat Jun 04 16:16:45 BST 2016, end=Sat Jun 04 16:20:45 BST 2016, operations=357.9599335188837, operationsPerMinute=89.48998337972093
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:20:49 BST 2016, end=Sat Jun 04 16:22:49 BST 2016, operations=366.4715417001036, operationsPerMinute=183.2357708500518, mode=normal, start=Sat Jun 04 16:22:52 BST 2016, end=Sat Jun 04 16:26:52 BST 2016, operations=732.0039870116103, operationsPerMinute=183.00099675290258
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:26:54 BST 2016, end=Sat Jun 04 16:28:54 BST 2016, operations=127.03043125486943, operationsPerMinute=63.51521562743471, mode=normal, start=Sat Jun 04 16:28:59 BST 2016, end=Sat Jun 04 16:32:59 BST 2016, operations=268.2484210558355, operationsPerMinute=67.06210526395887
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:33:04 BST 2016, end=Sat Jun 04 16:35:04 BST 2016, operations=212.81743571758432, operationsPerMinute=106.40871785879216, mode=normal, start=Sat Jun 04 16:35:08 BST 2016, end=Sat Jun 04 16:39:08 BST 2016, operations=427.37312245190935, operationsPerMinute=106.84328061297734
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:39:12 BST 2016, end=Sat Jun 04 16:41:12 BST 2016, operations=371.0698010395206, operationsPerMinute=185.5349005197603, mode=normal, start=Sat Jun 04 16:41:14 BST 2016, end=Sat Jun 04 16:45:14 BST 2016, operations=733.2911510863036, operationsPerMinute=183.3227877715759
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:46:31 BST 2016, end=Sat Jun 04 16:48:31 BST 2016, operations=327.22093880857193, operationsPerMinute=163.61046940428596, mode=normal, start=Sat Jun 04 16:48:33 BST 2016, end=Sat Jun 04 16:52:33 BST 2016, operations=656.4255901826832, operationsPerMinute=164.1063975456708
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:52:36 BST 2016, end=Sat Jun 04 16:54:36 BST 2016, operations=185.5169750590943, operationsPerMinute=92.75848752954715, mode=normal, start=Sat Jun 04 16:54:40 BST 2016, end=Sat Jun 04 16:58:40 BST 2016, operations=372.8585594501079, operationsPerMinute=93.21463986252698
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:58:45 BST 2016, end=Sat Jun 04 17:00:45 BST 2016, operations=70.25787447116639, operationsPerMinute=35.128937235583194, mode=normal, start=Sat Jun 04 17:00:53 BST 2016, end=Sat Jun 04 17:04:53 BST 2016, operations=146.88391926556068, operationsPerMinute=36.72097981639017
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:05:00 BST 2016, end=Sat Jun 04 17:07:00 BST 2016, operations=13.692942967145116, operationsPerMinute=6.846471483572558, mode=normal, start=Sat Jun 04 17:07:48 BST 2016, end=Sat Jun 04 17:11:48 BST 2016, operations=27.584449964864522, operationsPerMinute=6.8961124912161305
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:12:18 BST 2016, end=Sat Jun 04 17:14:18 BST 2016, operations=66.39310242052234, operationsPerMinute=33.19655121026117, mode=normal, start=Sat Jun 04 17:14:29 BST 2016, end=Sat Jun 04 17:18:29 BST 2016, operations=137.00336218444986, operationsPerMinute=34.250840546112464
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:18:39 BST 2016, end=Sat Jun 04 17:20:39 BST 2016, operations=42.24152658520252, operationsPerMinute=21.12076329260126, mode=normal, start=Sat Jun 04 17:20:53 BST 2016, end=Sat Jun 04 17:24:53 BST 2016, operations=84.77420050962641, operationsPerMinute=21.193550127406603
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 17:25:08 BST 2016, end=Sat Jun 04 17:27:08 BST 2016, operations=596.9501510344662, operationsPerMinute=298.4750755172331, mode=normal, start=Sat Jun 04 17:27:12 BST 2016, end=Sat Jun 04 17:31:12 BST 2016, operations=278.8462742906054, operationsPerMinute=69.71156857265134
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 17:31:18 BST 2016, end=Sat Jun 04 17:33:18 BST 2016, operations=399.2769062542968, operationsPerMinute=199.6384531271484, mode=normal, start=Sat Jun 04 17:33:20 BST 2016, end=Sat Jun 04 17:37:20 BST 2016, operations=837.0928203610829, operationsPerMinute=209.27320509027072
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 17:37:21 BST 2016, end=Sat Jun 04 17:39:21 BST 2016, operations=257.6084786877007, operationsPerMinute=128.80423934385036, mode=normal, start=Sat Jun 04 17:39:24 BST 2016, end=Sat Jun 04 17:43:24 BST 2016, operations=510.85849383848193, operationsPerMinute=127.71462345962048
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 04 17:43:26 BST 2016, end=Sat Jun 04 17:45:26 BST 2016, operations=383.72905011672185, operationsPerMinute=191.86452505836093, mode=normal, start=Sat Jun 04 17:45:29 BST 2016, end=Sat Jun 04 17:49:29 BST 2016, operations=738.9045956371762, operationsPerMinute=184.72614890929404
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 04 17:49:30 BST 2016, end=Sat Jun 04 17:51:30 BST 2016, operations=90.5785968603983, operationsPerMinute=45.28929843019915, mode=normal, start=Sat Jun 04 17:51:41 BST 2016, end=Sat Jun 04 17:55:41 BST 2016, operations=188.2585683002142, operationsPerMinute=47.06464207505355
benchmark-name=serial, mod=warmup, start=Sat Jun 04 17:55:48 BST 2016, end=Sat Jun 04 17:57:48 BST 2016, operations=183.14420769118084, operationsPerMinute=91.57210384559042, mode=normal, start=Sat Jun 04 17:57:52 BST 2016, end=Sat Jun 04 18:01:52 BST 2016, operations=388.80276744223283, operationsPerMinute=97.20069186055821
benchmark-name=sunflow, mod=warmup, start=Sat Jun 04 18:01:56 BST 2016, end=Sat Jun 04 18:03:56 BST 2016, operations=143.78789274262974, operationsPerMinute=71.89394637131487, mode=normal, start=Sat Jun 04 18:03:57 BST 2016, end=Sat Jun 04 18:07:57 BST 2016, operations=217.41987370226497, operationsPerMinute=54.35496842556624
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 04 18:08:50 BST 2016, end=Sat Jun 04 18:10:50 BST 2016, operations=392.938907958683, operationsPerMinute=196.4694539793415, mode=normal, start=Sat Jun 04 18:10:51 BST 2016, end=Sat Jun 04 18:14:51 BST 2016, operations=799.3891466519476, operationsPerMinute=199.8472866629869
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 04 18:14:54 BST 2016, end=Sat Jun 04 18:16:54 BST 2016, operations=830.5752117931079, operationsPerMinute=415.28760589655394, mode=normal, start=Sat Jun 04 18:16:55 BST 2016, end=Sat Jun 04 18:20:55 BST 2016, operations=1547.4405401080967, operationsPerMinute=386.86013502702417
