spec.jvm2008.report.run.location=BEDSONTC063
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:01:52 BST 2016, end=Fri Jun 03 15:01:52 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:01:52 BST 2016, end=Fri Jun 03 15:01:53 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:01:53 BST 2016, end=Fri Jun 03 15:02:05 BST 2016, operations=1.0, operationsPerMinute=4.731114966093676
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:05 BST 2016, end=Fri Jun 03 15:02:08 BST 2016, operations=1.0, operationsPerMinute=18.668326073428748
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:08 BST 2016, end=Fri Jun 03 15:02:10 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:10 BST 2016, end=Fri Jun 03 15:02:18 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:18 BST 2016, end=Fri Jun 03 15:02:26 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:02:26 BST 2016, end=Fri Jun 03 15:02:32 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:02:32 BST 2016, end=Fri Jun 03 15:02:34 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:02:34 BST 2016, end=Fri Jun 03 15:02:35 BST 2016, operations=1.0, operationsPerMinute=85.47008547008546
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:02:35 BST 2016, end=Fri Jun 03 15:02:36 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:02:36 BST 2016, end=Fri Jun 03 15:02:42 BST 2016, operations=1.0, operationsPerMinute=11.051759071652238
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:02:42 BST 2016, end=Fri Jun 03 15:02:43 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:02:43 BST 2016, end=Fri Jun 03 15:02:44 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:02:44 BST 2016, end=Fri Jun 03 15:02:46 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:02:46 BST 2016, end=Fri Jun 03 15:02:52 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:02:52 BST 2016, end=Fri Jun 03 15:03:13 BST 2016, operations=1.0, operationsPerMinute=2.972357079163777
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:13 BST 2016, end=Fri Jun 03 15:03:13 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:03:23 BST 2016, end=Fri Jun 03 15:05:23 BST 2016, operations=497.1756656751958, operationsPerMinute=248.5878328375979, mode=normal, start=Fri Jun 03 15:05:25 BST 2016, end=Fri Jun 03 15:09:25 BST 2016, operations=1014.3732964267923, operationsPerMinute=253.59332410669808
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:09:29 BST 2016, end=Fri Jun 03 15:11:29 BST 2016, operations=201.75443492322128, operationsPerMinute=100.87721746161064, mode=normal, start=Fri Jun 03 15:11:33 BST 2016, end=Fri Jun 03 15:15:33 BST 2016, operations=382.98204082636585, operationsPerMinute=95.74551020659146
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:15:36 BST 2016, end=Fri Jun 03 15:17:36 BST 2016, operations=403.33605299850234, operationsPerMinute=201.66802649925117, mode=normal, start=Fri Jun 03 15:17:38 BST 2016, end=Fri Jun 03 15:21:38 BST 2016, operations=806.370323488045, operationsPerMinute=201.59258087201124
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:21:40 BST 2016, end=Fri Jun 03 15:23:40 BST 2016, operations=138.2878047640109, operationsPerMinute=69.14390238200545, mode=normal, start=Fri Jun 03 15:23:45 BST 2016, end=Fri Jun 03 15:27:45 BST 2016, operations=291.7429379619832, operationsPerMinute=72.9357344904958
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:27:50 BST 2016, end=Fri Jun 03 15:29:50 BST 2016, operations=237.91151115341006, operationsPerMinute=118.95575557670503, mode=normal, start=Fri Jun 03 15:29:53 BST 2016, end=Fri Jun 03 15:33:53 BST 2016, operations=472.25249284685776, operationsPerMinute=118.06312321171444
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:33:57 BST 2016, end=Fri Jun 03 15:35:57 BST 2016, operations=410.42641573716094, operationsPerMinute=205.21320786858047, mode=normal, start=Fri Jun 03 15:35:58 BST 2016, end=Fri Jun 03 15:39:58 BST 2016, operations=820.182841068917, operationsPerMinute=205.04571026722925
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:40:21 BST 2016, end=Fri Jun 03 15:42:21 BST 2016, operations=362.70618774282366, operationsPerMinute=181.35309387141183, mode=normal, start=Fri Jun 03 15:42:23 BST 2016, end=Fri Jun 03 15:46:23 BST 2016, operations=725.6730736565432, operationsPerMinute=181.4182684141358
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:46:25 BST 2016, end=Fri Jun 03 15:48:25 BST 2016, operations=209.38287826407583, operationsPerMinute=104.69143913203791, mode=normal, start=Fri Jun 03 15:48:28 BST 2016, end=Fri Jun 03 15:52:28 BST 2016, operations=418.3629949531579, operationsPerMinute=104.59074873828948
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:52:32 BST 2016, end=Fri Jun 03 15:54:32 BST 2016, operations=73.05628987625474, operationsPerMinute=36.52814493812737, mode=normal, start=Fri Jun 03 15:54:40 BST 2016, end=Fri Jun 03 15:58:40 BST 2016, operations=142.98941226781307, operationsPerMinute=35.747353066953266
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:58:48 BST 2016, end=Fri Jun 03 16:00:48 BST 2016, operations=13.97219716489019, operationsPerMinute=6.986098582445095, mode=normal, start=Fri Jun 03 16:01:32 BST 2016, end=Fri Jun 03 16:05:32 BST 2016, operations=27.771854307037493, operationsPerMinute=6.942963576759373
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:06:08 BST 2016, end=Fri Jun 03 16:08:08 BST 2016, operations=74.83078664286037, operationsPerMinute=37.41539332143019, mode=normal, start=Fri Jun 03 16:08:16 BST 2016, end=Fri Jun 03 16:12:16 BST 2016, operations=150.1070071817069, operationsPerMinute=37.526751795426726
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:12:25 BST 2016, end=Fri Jun 03 16:14:25 BST 2016, operations=42.73283885199898, operationsPerMinute=21.36641942599949, mode=normal, start=Fri Jun 03 16:14:37 BST 2016, end=Fri Jun 03 16:18:37 BST 2016, operations=86.26774704073517, operationsPerMinute=21.566936760183793
