spec.jvm2008.report.run.location=HULL55
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 16:23:46 BST 2016, end=Tue Jun 21 16:23:46 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 16:23:46 BST 2016, end=Tue Jun 21 16:23:47 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 16:23:47 BST 2016, end=Tue Jun 21 16:24:17 BST 2016, operations=1.0, operationsPerMinute=1.9539518676523269
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 16:24:17 BST 2016, end=Tue Jun 21 16:24:23 BST 2016, operations=1.0, operationsPerMinute=11.14620100315809
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 16:24:23 BST 2016, end=Tue Jun 21 16:24:25 BST 2016, operations=1.0, operationsPerMinute=29.77667493796526
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 16:24:25 BST 2016, end=Tue Jun 21 16:24:35 BST 2016, operations=1.0, operationsPerMinute=5.688282138794084
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 16:24:35 BST 2016, end=Tue Jun 21 16:24:44 BST 2016, operations=1.0, operationsPerMinute=7.004436142890497
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 16:24:44 BST 2016, end=Tue Jun 21 16:24:51 BST 2016, operations=1.0, operationsPerMinute=8.164376105592599
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 16:24:51 BST 2016, end=Tue Jun 21 16:24:54 BST 2016, operations=1.0, operationsPerMinute=18.76172607879925
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 16:24:54 BST 2016, end=Tue Jun 21 16:24:55 BST 2016, operations=1.0, operationsPerMinute=63.02521008403362
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 16:24:55 BST 2016, end=Tue Jun 21 16:24:57 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 16:24:57 BST 2016, end=Tue Jun 21 16:25:04 BST 2016, operations=1.0, operationsPerMinute=8.584919158677922
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 16:25:04 BST 2016, end=Tue Jun 21 16:25:05 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 16:25:05 BST 2016, end=Tue Jun 21 16:25:07 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 16:25:07 BST 2016, end=Tue Jun 21 16:25:10 BST 2016, operations=1.0, operationsPerMinute=18.94537417113988
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 16:25:10 BST 2016, end=Tue Jun 21 16:25:18 BST 2016, operations=1.0, operationsPerMinute=7.961783439490445
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 16:25:18 BST 2016, end=Tue Jun 21 16:25:48 BST 2016, operations=1.0, operationsPerMinute=1.9886646117132345
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 16:25:48 BST 2016, end=Tue Jun 21 16:25:49 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 16:26:09 BST 2016, end=Tue Jun 21 16:28:09 BST 2016, operations=344.62296424974204, operationsPerMinute=172.31148212487102, mode=normal, start=Tue Jun 21 16:28:11 BST 2016, end=Tue Jun 21 16:32:11 BST 2016, operations=657.8809411973573, operationsPerMinute=164.47023529933932
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 16:32:18 BST 2016, end=Tue Jun 21 16:34:18 BST 2016, operations=133.48395934890502, operationsPerMinute=66.74197967445251, mode=normal, start=Tue Jun 21 16:34:23 BST 2016, end=Tue Jun 21 16:38:23 BST 2016, operations=267.7015966180703, operationsPerMinute=66.92539915451758
benchmark-name=compress, mod=warmup, start=Tue Jun 21 16:38:29 BST 2016, end=Tue Jun 21 16:40:29 BST 2016, operations=265.7457202287642, operationsPerMinute=132.8728601143821, mode=normal, start=Tue Jun 21 16:40:32 BST 2016, end=Tue Jun 21 16:44:32 BST 2016, operations=530.8487179233064, operationsPerMinute=132.7121794808266
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 16:44:35 BST 2016, end=Tue Jun 21 16:46:35 BST 2016, operations=82.21271906304649, operationsPerMinute=41.106359531523246, mode=normal, start=Tue Jun 21 16:46:43 BST 2016, end=Tue Jun 21 16:50:43 BST 2016, operations=176.3393348617405, operationsPerMinute=44.084833715435124
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 16:50:52 BST 2016, end=Tue Jun 21 16:52:52 BST 2016, operations=144.34615842504954, operationsPerMinute=72.17307921252477, mode=normal, start=Tue Jun 21 16:52:58 BST 2016, end=Tue Jun 21 16:56:58 BST 2016, operations=279.6709675864108, operationsPerMinute=69.9177418966027
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 16:57:04 BST 2016, end=Tue Jun 21 16:59:04 BST 2016, operations=238.54135993301225, operationsPerMinute=119.27067996650612, mode=normal, start=Tue Jun 21 16:59:10 BST 2016, end=Tue Jun 21 17:03:10 BST 2016, operations=451.88641323196964, operationsPerMinute=112.97160330799241
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:05:00 BST 2016, end=Tue Jun 21 17:07:00 BST 2016, operations=207.93769181751225, operationsPerMinute=103.96884590875612, mode=normal, start=Tue Jun 21 17:07:04 BST 2016, end=Tue Jun 21 17:11:04 BST 2016, operations=419.0637262502568, operationsPerMinute=104.7659315625642
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:11:06 BST 2016, end=Tue Jun 21 17:13:06 BST 2016, operations=133.21930511060754, operationsPerMinute=66.60965255530377, mode=normal, start=Tue Jun 21 17:13:11 BST 2016, end=Tue Jun 21 17:17:11 BST 2016, operations=268.4971459540152, operationsPerMinute=67.1242864885038
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 17:17:17 BST 2016, end=Tue Jun 21 17:19:17 BST 2016, operations=60.99134130176855, operationsPerMinute=30.495670650884275, mode=normal, start=Tue Jun 21 17:19:29 BST 2016, end=Tue Jun 21 17:23:29 BST 2016, operations=114.75517870504903, operationsPerMinute=28.68879467626226
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 17:23:38 BST 2016, end=Tue Jun 21 17:25:38 BST 2016, operations=11.586728105989227, operationsPerMinute=5.7933640529946135, mode=normal, start=Tue Jun 21 17:26:13 BST 2016, end=Tue Jun 21 17:30:13 BST 2016, operations=23.10275699401563, operationsPerMinute=5.775689248503907
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 17:30:53 BST 2016, end=Tue Jun 21 17:32:53 BST 2016, operations=54.96342377186211, operationsPerMinute=27.481711885931055, mode=normal, start=Tue Jun 21 17:33:04 BST 2016, end=Tue Jun 21 17:37:04 BST 2016, operations=110.58791113457113, operationsPerMinute=27.646977783642782
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 17:37:15 BST 2016, end=Tue Jun 21 17:39:15 BST 2016, operations=37.35669872599021, operationsPerMinute=18.678349362995107, mode=normal, start=Tue Jun 21 17:39:33 BST 2016, end=Tue Jun 21 17:43:33 BST 2016, operations=74.81704937181735, operationsPerMinute=18.704262342954337
