spec.jvm2008.report.run.location=SUNSPACE09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 21:08:48 BST 2016, end=Wed Jun 29 21:08:48 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 21:08:48 BST 2016, end=Wed Jun 29 21:08:48 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 21:08:48 BST 2016, end=Wed Jun 29 21:09:09 BST 2016, operations=1.0, operationsPerMinute=2.828054298642534
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 21:09:09 BST 2016, end=Wed Jun 29 21:09:14 BST 2016, operations=1.0, operationsPerMinute=11.797090051120724
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 21:09:14 BST 2016, end=Wed Jun 29 21:09:16 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 21:09:16 BST 2016, end=Wed Jun 29 21:09:26 BST 2016, operations=1.0, operationsPerMinute=6.018657839301835
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 21:09:26 BST 2016, end=Wed Jun 29 21:09:34 BST 2016, operations=1.0, operationsPerMinute=7.176175098672408
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 21:09:34 BST 2016, end=Wed Jun 29 21:09:41 BST 2016, operations=1.0, operationsPerMinute=8.342602892102336
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 21:09:41 BST 2016, end=Wed Jun 29 21:09:44 BST 2016, operations=1.0, operationsPerMinute=19.828155981493722
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 21:09:44 BST 2016, end=Wed Jun 29 21:09:45 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 21:09:45 BST 2016, end=Wed Jun 29 21:09:46 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 21:09:46 BST 2016, end=Wed Jun 29 21:09:53 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 21:09:53 BST 2016, end=Wed Jun 29 21:09:55 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 21:09:55 BST 2016, end=Wed Jun 29 21:09:56 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 21:09:56 BST 2016, end=Wed Jun 29 21:09:59 BST 2016, operations=1.0, operationsPerMinute=19.926934573231485
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 21:09:59 BST 2016, end=Wed Jun 29 21:10:06 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 21:10:06 BST 2016, end=Wed Jun 29 21:10:35 BST 2016, operations=1.0, operationsPerMinute=2.113271344040575
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 21:10:35 BST 2016, end=Wed Jun 29 21:10:36 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 21:10:52 BST 2016, end=Wed Jun 29 21:12:52 BST 2016, operations=353.19769940273494, operationsPerMinute=176.59884970136747, mode=normal, start=Wed Jun 29 21:12:54 BST 2016, end=Wed Jun 29 21:16:54 BST 2016, operations=725.4240379963819, operationsPerMinute=181.35600949909548
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 21:17:01 BST 2016, end=Wed Jun 29 21:19:01 BST 2016, operations=137.35993765655843, operationsPerMinute=68.67996882827921, mode=normal, start=Wed Jun 29 21:19:06 BST 2016, end=Wed Jun 29 21:23:06 BST 2016, operations=271.1768350686364, operationsPerMinute=67.7942087671591
benchmark-name=compress, mod=warmup, start=Wed Jun 29 21:23:10 BST 2016, end=Wed Jun 29 21:25:10 BST 2016, operations=272.39228855346136, operationsPerMinute=136.19614427673068, mode=normal, start=Wed Jun 29 21:25:12 BST 2016, end=Wed Jun 29 21:29:12 BST 2016, operations=546.6639098472398, operationsPerMinute=136.66597746180994
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 21:29:14 BST 2016, end=Wed Jun 29 21:31:14 BST 2016, operations=85.73606404046919, operationsPerMinute=42.868032020234594, mode=normal, start=Wed Jun 29 21:31:23 BST 2016, end=Wed Jun 29 21:35:23 BST 2016, operations=181.5026507897872, operationsPerMinute=45.3756626974468
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 21:35:31 BST 2016, end=Wed Jun 29 21:37:31 BST 2016, operations=147.25352694976812, operationsPerMinute=73.62676347488406, mode=normal, start=Wed Jun 29 21:37:35 BST 2016, end=Wed Jun 29 21:41:35 BST 2016, operations=294.55314173104495, operationsPerMinute=73.63828543276124
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 21:41:40 BST 2016, end=Wed Jun 29 21:43:40 BST 2016, operations=253.79942924383687, operationsPerMinute=126.89971462191843, mode=normal, start=Wed Jun 29 21:43:42 BST 2016, end=Wed Jun 29 21:47:42 BST 2016, operations=511.0067510315355, operationsPerMinute=127.75168775788387
benchmark-name=derby, mod=warmup, start=Wed Jun 29 21:49:09 BST 2016, end=Wed Jun 29 21:51:09 BST 2016, operations=203.04775283766128, operationsPerMinute=101.52387641883064, mode=normal, start=Wed Jun 29 21:51:12 BST 2016, end=Wed Jun 29 21:55:12 BST 2016, operations=410.55259468391665, operationsPerMinute=102.63814867097916
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 21:55:15 BST 2016, end=Wed Jun 29 21:57:15 BST 2016, operations=135.4589813761463, operationsPerMinute=67.72949068807316, mode=normal, start=Wed Jun 29 21:57:19 BST 2016, end=Wed Jun 29 22:01:19 BST 2016, operations=270.8600987563699, operationsPerMinute=67.71502468909247
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 22:01:24 BST 2016, end=Wed Jun 29 22:03:24 BST 2016, operations=62.0123422574505, operationsPerMinute=31.00617112872525, mode=normal, start=Wed Jun 29 22:03:33 BST 2016, end=Wed Jun 29 22:07:33 BST 2016, operations=115.09769469407266, operationsPerMinute=28.774423673518164
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 22:07:42 BST 2016, end=Wed Jun 29 22:09:42 BST 2016, operations=11.596233778724546, operationsPerMinute=5.798116889362273, mode=normal, start=Wed Jun 29 22:10:17 BST 2016, end=Wed Jun 29 22:14:17 BST 2016, operations=23.167359041305602, operationsPerMinute=5.7918397603264005
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 22:14:55 BST 2016, end=Wed Jun 29 22:16:55 BST 2016, operations=55.54408997249095, operationsPerMinute=27.772044986245476, mode=normal, start=Wed Jun 29 22:17:05 BST 2016, end=Wed Jun 29 22:21:05 BST 2016, operations=111.4655449978339, operationsPerMinute=27.866386249458476
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 22:21:14 BST 2016, end=Wed Jun 29 22:23:14 BST 2016, operations=37.53382543317454, operationsPerMinute=18.76691271658727, mode=normal, start=Wed Jun 29 22:23:32 BST 2016, end=Wed Jun 29 22:27:32 BST 2016, operations=75.07184150990162, operationsPerMinute=18.767960377475404
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 22:27:44 BST 2016, end=Wed Jun 29 22:29:44 BST 2016, operations=522.2457028661671, operationsPerMinute=261.12285143308355, mode=normal, start=Wed Jun 29 22:29:45 BST 2016, end=Wed Jun 29 22:33:45 BST 2016, operations=1043.553423525523, operationsPerMinute=260.88835588138073
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 22:33:47 BST 2016, end=Wed Jun 29 22:35:47 BST 2016, operations=377.25150132873233, operationsPerMinute=188.62575066436617, mode=normal, start=Wed Jun 29 22:35:49 BST 2016, end=Wed Jun 29 22:39:49 BST 2016, operations=752.9386769997094, operationsPerMinute=188.23466924992735
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 22:39:51 BST 2016, end=Wed Jun 29 22:41:51 BST 2016, operations=245.5098629119932, operationsPerMinute=122.7549314559966, mode=normal, start=Wed Jun 29 22:41:54 BST 2016, end=Wed Jun 29 22:45:54 BST 2016, operations=490.9315564007946, operationsPerMinute=122.73288910019865
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 22:45:57 BST 2016, end=Wed Jun 29 22:47:57 BST 2016, operations=312.2397667398982, operationsPerMinute=156.1198833699491, mode=normal, start=Wed Jun 29 22:47:59 BST 2016, end=Wed Jun 29 22:51:59 BST 2016, operations=618.2328153498157, operationsPerMinute=154.55820383745393
