spec.jvm2008.report.run.location=HULL10
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jun 21 17:12:40 BST 2016, end=Tue Jun 21 17:12:40 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 17:12:40 BST 2016, end=Tue Jun 21 17:12:40 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 17:12:40 BST 2016, end=Tue Jun 21 17:12:53 BST 2016, operations=1.0, operationsPerMinute=4.49842555105713
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 17:12:53 BST 2016, end=Tue Jun 21 17:12:57 BST 2016, operations=1.0, operationsPerMinute=17.172295363480252
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 17:12:57 BST 2016, end=Tue Jun 21 17:12:58 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 17:12:58 BST 2016, end=Tue Jun 21 17:13:07 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 17:13:07 BST 2016, end=Tue Jun 21 17:13:14 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 17:13:14 BST 2016, end=Tue Jun 21 17:13:21 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 17:13:21 BST 2016, end=Tue Jun 21 17:13:23 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 17:13:23 BST 2016, end=Tue Jun 21 17:13:24 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 17:13:24 BST 2016, end=Tue Jun 21 17:13:25 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 17:13:25 BST 2016, end=Tue Jun 21 17:13:30 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 17:13:30 BST 2016, end=Tue Jun 21 17:13:32 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 17:13:32 BST 2016, end=Tue Jun 21 17:13:33 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 17:13:33 BST 2016, end=Tue Jun 21 17:13:35 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 17:13:35 BST 2016, end=Tue Jun 21 17:13:41 BST 2016, operations=1.0, operationsPerMinute=9.290802105915144
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 17:13:41 BST 2016, end=Tue Jun 21 17:14:02 BST 2016, operations=1.0, operationsPerMinute=2.8873917228103947
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 17:14:02 BST 2016, end=Tue Jun 21 17:14:03 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 17:14:13 BST 2016, end=Tue Jun 21 17:16:13 BST 2016, operations=496.17188367760036, operationsPerMinute=248.08594183880018, mode=normal, start=Tue Jun 21 17:16:15 BST 2016, end=Tue Jun 21 17:20:15 BST 2016, operations=989.7910365987289, operationsPerMinute=247.4477591496822
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:20:18 BST 2016, end=Tue Jun 21 17:22:18 BST 2016, operations=198.18392134027263, operationsPerMinute=99.09196067013632, mode=normal, start=Tue Jun 21 17:22:21 BST 2016, end=Tue Jun 21 17:26:21 BST 2016, operations=394.84105745641324, operationsPerMinute=98.71026436410331
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:26:24 BST 2016, end=Tue Jun 21 17:28:24 BST 2016, operations=400.06611423830464, operationsPerMinute=200.03305711915232, mode=normal, start=Tue Jun 21 17:28:26 BST 2016, end=Tue Jun 21 17:32:26 BST 2016, operations=802.1696344033136, operationsPerMinute=200.5424086008284
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:32:28 BST 2016, end=Tue Jun 21 17:34:28 BST 2016, operations=139.15485965368637, operationsPerMinute=69.57742982684319, mode=normal, start=Tue Jun 21 17:34:32 BST 2016, end=Tue Jun 21 17:38:32 BST 2016, operations=290.72219675433763, operationsPerMinute=72.68054918858441
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 17:38:38 BST 2016, end=Tue Jun 21 17:40:38 BST 2016, operations=237.56127260568127, operationsPerMinute=118.78063630284063, mode=normal, start=Tue Jun 21 17:40:41 BST 2016, end=Tue Jun 21 17:44:41 BST 2016, operations=471.28708948732543, operationsPerMinute=117.82177237183136
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 17:44:44 BST 2016, end=Tue Jun 21 17:46:44 BST 2016, operations=405.55755173130166, operationsPerMinute=202.77877586565083, mode=normal, start=Tue Jun 21 17:46:46 BST 2016, end=Tue Jun 21 17:50:46 BST 2016, operations=811.4829852673419, operationsPerMinute=202.87074631683546
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:51:09 BST 2016, end=Tue Jun 21 17:53:09 BST 2016, operations=362.7830365668897, operationsPerMinute=181.39151828344484, mode=normal, start=Tue Jun 21 17:53:11 BST 2016, end=Tue Jun 21 17:57:11 BST 2016, operations=678.8571161357153, operationsPerMinute=169.71427903392882
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:57:13 BST 2016, end=Tue Jun 21 17:59:13 BST 2016, operations=205.0681581335556, operationsPerMinute=102.5340790667778, mode=normal, start=Tue Jun 21 17:59:17 BST 2016, end=Tue Jun 21 18:03:17 BST 2016, operations=414.8637751625729, operationsPerMinute=103.71594379064322
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:03:21 BST 2016, end=Tue Jun 21 18:05:21 BST 2016, operations=69.95898191286169, operationsPerMinute=34.979490956430844, mode=normal, start=Tue Jun 21 18:05:30 BST 2016, end=Tue Jun 21 18:09:30 BST 2016, operations=148.08233068080574, operationsPerMinute=37.020582670201435
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:09:39 BST 2016, end=Tue Jun 21 18:11:39 BST 2016, operations=13.775472743468315, operationsPerMinute=6.8877363717341575, mode=normal, start=Tue Jun 21 18:12:25 BST 2016, end=Tue Jun 21 18:16:25 BST 2016, operations=27.722909262041547, operationsPerMinute=6.930727315510387
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 18:16:53 BST 2016, end=Tue Jun 21 18:18:53 BST 2016, operations=74.54873069725924, operationsPerMinute=37.27436534862962, mode=normal, start=Tue Jun 21 18:19:02 BST 2016, end=Tue Jun 21 18:23:02 BST 2016, operations=149.56896762560987, operationsPerMinute=37.39224190640247
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 18:23:12 BST 2016, end=Tue Jun 21 18:25:12 BST 2016, operations=43.31972857122171, operationsPerMinute=21.659864285610855, mode=normal, start=Tue Jun 21 18:25:23 BST 2016, end=Tue Jun 21 18:29:23 BST 2016, operations=86.5386822119244, operationsPerMinute=21.6346705529811
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 21 18:29:35 BST 2016, end=Tue Jun 21 18:31:35 BST 2016, operations=674.21051154076, operationsPerMinute=337.10525577038, mode=normal, start=Tue Jun 21 18:31:36 BST 2016, end=Tue Jun 21 18:35:36 BST 2016, operations=1374.0941264053963, operationsPerMinute=343.5235316013491
