spec.jvm2008.report.run.location=SUNSPACE09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 28 19:24:41 BST 2016, end=Tue Jun 28 19:24:41 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 19:24:41 BST 2016, end=Tue Jun 28 19:24:42 BST 2016, operations=1.0, operationsPerMinute=116.50485436893204
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 19:24:42 BST 2016, end=Tue Jun 28 19:25:07 BST 2016, operations=1.0, operationsPerMinute=2.340915297881472
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 19:25:07 BST 2016, end=Tue Jun 28 19:25:13 BST 2016, operations=1.0, operationsPerMinute=11.051759071652238
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 19:25:13 BST 2016, end=Tue Jun 28 19:25:14 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 19:25:14 BST 2016, end=Tue Jun 28 19:25:25 BST 2016, operations=1.0, operationsPerMinute=5.775339301183944
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 19:25:25 BST 2016, end=Tue Jun 28 19:25:33 BST 2016, operations=1.0, operationsPerMinute=7.030700726505742
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 19:25:33 BST 2016, end=Tue Jun 28 19:25:41 BST 2016, operations=1.0, operationsPerMinute=8.166598611678236
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 19:25:41 BST 2016, end=Tue Jun 28 19:25:44 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 19:25:44 BST 2016, end=Tue Jun 28 19:25:45 BST 2016, operations=1.0, operationsPerMinute=63.02521008403362
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 19:25:45 BST 2016, end=Tue Jun 28 19:25:46 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 19:25:46 BST 2016, end=Tue Jun 28 19:25:53 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 19:25:53 BST 2016, end=Tue Jun 28 19:25:54 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 19:25:54 BST 2016, end=Tue Jun 28 19:25:56 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 19:25:56 BST 2016, end=Tue Jun 28 19:25:59 BST 2016, operations=1.0, operationsPerMinute=19.62066710268149
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 19:25:59 BST 2016, end=Tue Jun 28 19:26:06 BST 2016, operations=1.0, operationsPerMinute=8.201202843083653
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 19:26:06 BST 2016, end=Tue Jun 28 19:26:36 BST 2016, operations=1.0, operationsPerMinute=2.0264108885811747
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 19:26:36 BST 2016, end=Tue Jun 28 19:26:37 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 19:26:53 BST 2016, end=Tue Jun 28 19:28:53 BST 2016, operations=338.67802754188074, operationsPerMinute=169.33901377094037, mode=normal, start=Tue Jun 28 19:28:56 BST 2016, end=Tue Jun 28 19:32:56 BST 2016, operations=693.5062998733895, operationsPerMinute=173.37657496834737
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 19:33:02 BST 2016, end=Tue Jun 28 19:35:02 BST 2016, operations=137.18819363550432, operationsPerMinute=68.59409681775216, mode=normal, start=Tue Jun 28 19:35:07 BST 2016, end=Tue Jun 28 19:39:07 BST 2016, operations=271.2120426627732, operationsPerMinute=67.8030106656933
benchmark-name=compress, mod=warmup, start=Tue Jun 28 19:39:12 BST 2016, end=Tue Jun 28 19:41:12 BST 2016, operations=246.18900430439757, operationsPerMinute=123.09450215219879, mode=normal, start=Tue Jun 28 19:41:15 BST 2016, end=Tue Jun 28 19:45:15 BST 2016, operations=512.7869787639108, operationsPerMinute=128.1967446909777
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 19:45:18 BST 2016, end=Tue Jun 28 19:47:18 BST 2016, operations=80.17198265187368, operationsPerMinute=40.08599132593684, mode=normal, start=Tue Jun 28 19:47:26 BST 2016, end=Tue Jun 28 19:51:26 BST 2016, operations=168.9798323546177, operationsPerMinute=42.24495808865443
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 19:51:35 BST 2016, end=Tue Jun 28 19:53:35 BST 2016, operations=135.39842511114034, operationsPerMinute=67.69921255557017, mode=normal, start=Tue Jun 28 19:53:40 BST 2016, end=Tue Jun 28 19:57:40 BST 2016, operations=273.6087668604991, operationsPerMinute=68.40219171512477
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 19:57:46 BST 2016, end=Tue Jun 28 19:59:46 BST 2016, operations=235.96081209720504, operationsPerMinute=117.98040604860252, mode=normal, start=Tue Jun 28 19:59:48 BST 2016, end=Tue Jun 28 20:03:48 BST 2016, operations=480.303943939566, operationsPerMinute=120.0759859848915
benchmark-name=derby, mod=warmup, start=Tue Jun 28 20:05:18 BST 2016, end=Tue Jun 28 20:07:18 BST 2016, operations=194.21502366128493, operationsPerMinute=97.10751183064247, mode=normal, start=Tue Jun 28 20:07:23 BST 2016, end=Tue Jun 28 20:11:23 BST 2016, operations=390.81543169590435, operationsPerMinute=97.70385792397609
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 20:11:26 BST 2016, end=Tue Jun 28 20:13:26 BST 2016, operations=124.94176303456757, operationsPerMinute=62.470881517283786, mode=normal, start=Tue Jun 28 20:13:32 BST 2016, end=Tue Jun 28 20:17:32 BST 2016, operations=253.07768981249643, operationsPerMinute=63.26942245312411
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 20:17:37 BST 2016, end=Tue Jun 28 20:19:37 BST 2016, operations=54.94403326391674, operationsPerMinute=27.47201663195837, mode=normal, start=Tue Jun 28 20:19:47 BST 2016, end=Tue Jun 28 20:23:47 BST 2016, operations=122.82336792361347, operationsPerMinute=30.70584198090337
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 20:23:55 BST 2016, end=Tue Jun 28 20:25:55 BST 2016, operations=11.435016816613093, operationsPerMinute=5.717508408306546, mode=normal, start=Tue Jun 28 20:26:54 BST 2016, end=Tue Jun 28 20:30:54 BST 2016, operations=22.8259376222546, operationsPerMinute=5.70648440556365
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 20:31:48 BST 2016, end=Tue Jun 28 20:33:48 BST 2016, operations=51.49557568952186, operationsPerMinute=25.74778784476093, mode=normal, start=Tue Jun 28 20:33:59 BST 2016, end=Tue Jun 28 20:37:59 BST 2016, operations=102.86051432844799, operationsPerMinute=25.715128582111998
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 20:38:12 BST 2016, end=Tue Jun 28 20:40:12 BST 2016, operations=36.85454444425092, operationsPerMinute=18.42727222212546, mode=normal, start=Tue Jun 28 20:40:29 BST 2016, end=Tue Jun 28 20:44:29 BST 2016, operations=73.8557430801448, operationsPerMinute=18.4639357700362
