spec.jvm2008.report.run.location=BARN-11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 14:38:30 BST 2016, end=Fri Jul 01 14:38:30 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 14:38:30 BST 2016, end=Fri Jul 01 14:38:31 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 14:38:31 BST 2016, end=Fri Jul 01 14:38:44 BST 2016, operations=1.0, operationsPerMinute=4.415660877244628
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 14:38:44 BST 2016, end=Fri Jul 01 14:38:47 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 14:38:47 BST 2016, end=Fri Jul 01 14:38:49 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 14:38:49 BST 2016, end=Fri Jul 01 14:38:57 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 14:38:57 BST 2016, end=Fri Jul 01 14:39:05 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 14:39:05 BST 2016, end=Fri Jul 01 14:39:11 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 14:39:11 BST 2016, end=Fri Jul 01 14:39:13 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 14:39:13 BST 2016, end=Fri Jul 01 14:39:14 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 14:39:14 BST 2016, end=Fri Jul 01 14:39:15 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 14:39:15 BST 2016, end=Fri Jul 01 14:39:21 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 14:39:21 BST 2016, end=Fri Jul 01 14:39:22 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 14:39:22 BST 2016, end=Fri Jul 01 14:39:23 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 14:39:23 BST 2016, end=Fri Jul 01 14:39:25 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 14:39:25 BST 2016, end=Fri Jul 01 14:39:31 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 14:39:31 BST 2016, end=Fri Jul 01 14:39:51 BST 2016, operations=1.0, operationsPerMinute=2.990877822640945
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 14:39:51 BST 2016, end=Fri Jul 01 14:39:52 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 14:40:03 BST 2016, end=Fri Jul 01 14:42:03 BST 2016, operations=483.6678957945576, operationsPerMinute=241.8339478972788, mode=normal, start=Fri Jul 01 14:42:05 BST 2016, end=Fri Jul 01 14:46:05 BST 2016, operations=988.4688559504682, operationsPerMinute=247.11721398761705
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 14:46:08 BST 2016, end=Fri Jul 01 14:48:08 BST 2016, operations=198.4890771356684, operationsPerMinute=99.2445385678342, mode=normal, start=Fri Jul 01 14:48:12 BST 2016, end=Fri Jul 01 14:52:12 BST 2016, operations=395.6321060367828, operationsPerMinute=98.9080265091957
benchmark-name=compress, mod=warmup, start=Fri Jul 01 14:52:15 BST 2016, end=Fri Jul 01 14:54:15 BST 2016, operations=400.150090155584, operationsPerMinute=200.075045077792, mode=normal, start=Fri Jul 01 14:54:17 BST 2016, end=Fri Jul 01 14:58:17 BST 2016, operations=799.479773584889, operationsPerMinute=199.86994339622225
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 14:58:19 BST 2016, end=Fri Jul 01 15:00:19 BST 2016, operations=138.93956785764314, operationsPerMinute=69.46978392882157, mode=normal, start=Fri Jul 01 15:00:23 BST 2016, end=Fri Jul 01 15:04:23 BST 2016, operations=294.1076616818062, operationsPerMinute=73.52691542045154
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 15:04:29 BST 2016, end=Fri Jul 01 15:06:29 BST 2016, operations=236.4820652024735, operationsPerMinute=118.24103260123675, mode=normal, start=Fri Jul 01 15:06:32 BST 2016, end=Fri Jul 01 15:10:32 BST 2016, operations=473.1586063216727, operationsPerMinute=118.28965158041818
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 15:10:35 BST 2016, end=Fri Jul 01 15:12:35 BST 2016, operations=405.615253455557, operationsPerMinute=202.8076267277785, mode=normal, start=Fri Jul 01 15:12:37 BST 2016, end=Fri Jul 01 15:16:37 BST 2016, operations=813.1679650724575, operationsPerMinute=203.29199126811437
benchmark-name=derby, mod=warmup, start=Fri Jul 01 15:16:59 BST 2016, end=Fri Jul 01 15:18:59 BST 2016, operations=363.7509623695296, operationsPerMinute=181.8754811847648, mode=normal, start=Fri Jul 01 15:19:02 BST 2016, end=Fri Jul 01 15:23:02 BST 2016, operations=725.6926068906085, operationsPerMinute=181.42315172265214
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 15:23:03 BST 2016, end=Fri Jul 01 15:25:03 BST 2016, operations=207.659188579426, operationsPerMinute=103.829594289713, mode=normal, start=Fri Jul 01 15:25:08 BST 2016, end=Fri Jul 01 15:29:08 BST 2016, operations=416.3145135211983, operationsPerMinute=104.07862838029958
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 15:29:12 BST 2016, end=Fri Jul 01 15:31:12 BST 2016, operations=78.32390455366676, operationsPerMinute=39.16195227683338, mode=normal, start=Fri Jul 01 15:31:19 BST 2016, end=Fri Jul 01 15:35:19 BST 2016, operations=153.5723554668561, operationsPerMinute=38.393088866714024
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 15:35:28 BST 2016, end=Fri Jul 01 15:37:28 BST 2016, operations=13.869074066836784, operationsPerMinute=6.934537033418392, mode=normal, start=Fri Jul 01 15:38:11 BST 2016, end=Fri Jul 01 15:42:11 BST 2016, operations=27.667084150288392, operationsPerMinute=6.916771037572098
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 15:42:39 BST 2016, end=Fri Jul 01 15:44:39 BST 2016, operations=74.56408915675048, operationsPerMinute=37.28204457837524, mode=normal, start=Fri Jul 01 15:44:48 BST 2016, end=Fri Jul 01 15:48:48 BST 2016, operations=149.21397548023543, operationsPerMinute=37.30349387005886
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 15:48:57 BST 2016, end=Fri Jul 01 15:50:57 BST 2016, operations=43.0878241637233, operationsPerMinute=21.54391208186165, mode=normal, start=Fri Jul 01 15:51:08 BST 2016, end=Fri Jul 01 15:55:08 BST 2016, operations=85.6124176892242, operationsPerMinute=21.40310442230605
