spec.jvm2008.report.run.location=LAW021
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 06:00:49 BST 2016, end=Mon Jun 27 06:00:49 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 06:00:49 BST 2016, end=Mon Jun 27 06:00:49 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 06:00:49 BST 2016, end=Mon Jun 27 06:01:06 BST 2016, operations=1.0, operationsPerMinute=3.6044695422323683
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 06:01:06 BST 2016, end=Mon Jun 27 06:01:10 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 06:01:10 BST 2016, end=Mon Jun 27 06:01:11 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 06:01:11 BST 2016, end=Mon Jun 27 06:01:20 BST 2016, operations=1.0, operationsPerMinute=6.608657341116863
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 06:01:20 BST 2016, end=Mon Jun 27 06:01:28 BST 2016, operations=1.0, operationsPerMinute=7.77000777000777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 06:01:28 BST 2016, end=Mon Jun 27 06:01:35 BST 2016, operations=1.0, operationsPerMinute=8.800234672924612
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 06:01:35 BST 2016, end=Mon Jun 27 06:01:38 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 06:01:38 BST 2016, end=Mon Jun 27 06:01:38 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 06:01:38 BST 2016, end=Mon Jun 27 06:01:40 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 06:01:40 BST 2016, end=Mon Jun 27 06:01:46 BST 2016, operations=1.0, operationsPerMinute=9.88793671720501
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 06:01:46 BST 2016, end=Mon Jun 27 06:01:47 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 06:01:47 BST 2016, end=Mon Jun 27 06:01:48 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 06:01:48 BST 2016, end=Mon Jun 27 06:01:51 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 06:01:51 BST 2016, end=Mon Jun 27 06:01:58 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 06:01:58 BST 2016, end=Mon Jun 27 06:02:22 BST 2016, operations=1.0, operationsPerMinute=2.484472049689441
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 06:02:22 BST 2016, end=Mon Jun 27 06:02:23 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 06:02:35 BST 2016, end=Mon Jun 27 06:04:35 BST 2016, operations=413.7115763584302, operationsPerMinute=206.8557881792151, mode=normal, start=Mon Jun 27 06:04:37 BST 2016, end=Mon Jun 27 06:08:37 BST 2016, operations=856.0413806872091, operationsPerMinute=214.01034517180227
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 06:08:42 BST 2016, end=Mon Jun 27 06:10:42 BST 2016, operations=169.96274528318878, operationsPerMinute=84.98137264159439, mode=normal, start=Mon Jun 27 06:10:46 BST 2016, end=Mon Jun 27 06:14:46 BST 2016, operations=335.684536630382, operationsPerMinute=83.9211341575955
benchmark-name=compress, mod=warmup, start=Mon Jun 27 06:14:50 BST 2016, end=Mon Jun 27 06:16:50 BST 2016, operations=352.15642704657625, operationsPerMinute=176.07821352328813, mode=normal, start=Mon Jun 27 06:16:52 BST 2016, end=Mon Jun 27 06:20:52 BST 2016, operations=704.6794798888443, operationsPerMinute=176.16986997221107
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 06:20:54 BST 2016, end=Mon Jun 27 06:22:54 BST 2016, operations=115.65228263137337, operationsPerMinute=57.826141315686684, mode=normal, start=Mon Jun 27 06:22:59 BST 2016, end=Mon Jun 27 06:26:59 BST 2016, operations=244.92353059339672, operationsPerMinute=61.23088264834918
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 06:27:06 BST 2016, end=Mon Jun 27 06:29:06 BST 2016, operations=205.77248706930877, operationsPerMinute=102.88624353465438, mode=normal, start=Mon Jun 27 06:29:10 BST 2016, end=Mon Jun 27 06:33:10 BST 2016, operations=411.20963286687737, operationsPerMinute=102.80240821671934
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 06:33:14 BST 2016, end=Mon Jun 27 06:35:14 BST 2016, operations=352.8758579982261, operationsPerMinute=176.43792899911304, mode=normal, start=Mon Jun 27 06:35:16 BST 2016, end=Mon Jun 27 06:39:16 BST 2016, operations=705.0005183934774, operationsPerMinute=176.25012959836934
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:40:16 BST 2016, end=Mon Jun 27 06:42:16 BST 2016, operations=255.61989787366008, operationsPerMinute=127.80994893683004, mode=normal, start=Mon Jun 27 06:42:18 BST 2016, end=Mon Jun 27 06:46:18 BST 2016, operations=512.0246544202932, operationsPerMinute=128.0061636050733
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:46:21 BST 2016, end=Mon Jun 27 06:48:21 BST 2016, operations=173.26691930247708, operationsPerMinute=86.63345965123854, mode=normal, start=Mon Jun 27 06:48:25 BST 2016, end=Mon Jun 27 06:52:25 BST 2016, operations=346.73201100644144, operationsPerMinute=86.68300275161036
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:52:29 BST 2016, end=Mon Jun 27 06:54:29 BST 2016, operations=102.44633254463325, operationsPerMinute=51.223166272316625, mode=normal, start=Mon Jun 27 06:54:34 BST 2016, end=Mon Jun 27 06:58:34 BST 2016, operations=217.74160517757244, operationsPerMinute=54.43540129439311
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:58:40 BST 2016, end=Mon Jun 27 07:00:40 BST 2016, operations=22.45601460628269, operationsPerMinute=11.228007303141345, mode=normal, start=Mon Jun 27 07:01:04 BST 2016, end=Mon Jun 27 07:05:04 BST 2016, operations=45.298274538600275, operationsPerMinute=11.324568634650069
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 07:05:35 BST 2016, end=Mon Jun 27 07:07:35 BST 2016, operations=69.37540544218838, operationsPerMinute=34.68770272109419, mode=normal, start=Mon Jun 27 07:07:46 BST 2016, end=Mon Jun 27 07:11:46 BST 2016, operations=138.97548658938774, operationsPerMinute=34.743871647346936
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 07:11:58 BST 2016, end=Mon Jun 27 07:13:58 BST 2016, operations=75.05651101290783, operationsPerMinute=37.52825550645392, mode=normal, start=Mon Jun 27 07:14:05 BST 2016, end=Mon Jun 27 07:18:05 BST 2016, operations=150.42789514965978, operationsPerMinute=37.606973787414944
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 07:18:12 BST 2016, end=Mon Jun 27 07:20:12 BST 2016, operations=586.7598998823469, operationsPerMinute=293.37994994117344, mode=normal, start=Mon Jun 27 07:20:14 BST 2016, end=Mon Jun 27 07:24:14 BST 2016, operations=1166.361780710484, operationsPerMinute=291.590445177621
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 07:24:15 BST 2016, end=Mon Jun 27 07:26:15 BST 2016, operations=461.0833958195559, operationsPerMinute=230.54169790977795, mode=normal, start=Mon Jun 27 07:26:17 BST 2016, end=Mon Jun 27 07:30:17 BST 2016, operations=915.013207291758, operationsPerMinute=228.7533018229395
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 07:30:18 BST 2016, end=Mon Jun 27 07:32:18 BST 2016, operations=298.0685206011709, operationsPerMinute=149.03426030058546, mode=normal, start=Mon Jun 27 07:32:21 BST 2016, end=Mon Jun 27 07:36:21 BST 2016, operations=600.7257137733759, operationsPerMinute=150.18142844334398
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 07:36:25 BST 2016, end=Mon Jun 27 07:38:25 BST 2016, operations=429.12833002754996, operationsPerMinute=214.56416501377498, mode=normal, start=Mon Jun 27 07:38:26 BST 2016, end=Mon Jun 27 07:42:26 BST 2016, operations=864.0391745552049, operationsPerMinute=216.00979363880123
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 07:42:28 BST 2016, end=Mon Jun 27 07:44:28 BST 2016, operations=97.8017273496594, operationsPerMinute=48.9008636748297, mode=normal, start=Mon Jun 27 07:44:35 BST 2016, end=Mon Jun 27 07:48:35 BST 2016, operations=195.817707417136, operationsPerMinute=48.954426854284
benchmark-name=serial, mod=warmup, start=Mon Jun 27 07:48:44 BST 2016, end=Mon Jun 27 07:50:44 BST 2016, operations=184.88945338935258, operationsPerMinute=92.44472669467629, mode=normal, start=Mon Jun 27 07:50:48 BST 2016, end=Mon Jun 27 07:54:48 BST 2016, operations=380.51519256999774, operationsPerMinute=95.12879814249943
