spec.jvm2008.report.run.location=BARN-11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:19:53 BST 2016, end=Fri Jul 01 21:19:53 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:19:53 BST 2016, end=Fri Jul 01 21:19:53 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:19:53 BST 2016, end=Fri Jul 01 21:20:07 BST 2016, operations=1.0, operationsPerMinute=4.410791737116813
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:20:07 BST 2016, end=Fri Jul 01 21:20:10 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:20:10 BST 2016, end=Fri Jul 01 21:20:11 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:20:11 BST 2016, end=Fri Jul 01 21:20:20 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:20:20 BST 2016, end=Fri Jul 01 21:20:27 BST 2016, operations=1.0, operationsPerMinute=7.865757734661773
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:20:27 BST 2016, end=Fri Jul 01 21:20:34 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:20:34 BST 2016, end=Fri Jul 01 21:20:36 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:20:36 BST 2016, end=Fri Jul 01 21:20:37 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:20:37 BST 2016, end=Fri Jul 01 21:20:38 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:20:38 BST 2016, end=Fri Jul 01 21:20:43 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:20:43 BST 2016, end=Fri Jul 01 21:20:45 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:20:45 BST 2016, end=Fri Jul 01 21:20:46 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:20:46 BST 2016, end=Fri Jul 01 21:20:48 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:20:48 BST 2016, end=Fri Jul 01 21:20:54 BST 2016, operations=1.0, operationsPerMinute=9.382329945269742
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:20:54 BST 2016, end=Fri Jul 01 21:21:14 BST 2016, operations=1.0, operationsPerMinute=2.9862631893290863
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:21:14 BST 2016, end=Fri Jul 01 21:21:15 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:21:26 BST 2016, end=Fri Jul 01 21:23:26 BST 2016, operations=483.3351275301367, operationsPerMinute=241.66756376506834, mode=normal, start=Fri Jul 01 21:23:27 BST 2016, end=Fri Jul 01 21:27:27 BST 2016, operations=998.9934921015249, operationsPerMinute=249.74837302538123
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:27:31 BST 2016, end=Fri Jul 01 21:29:31 BST 2016, operations=200.2543834845962, operationsPerMinute=100.1271917422981, mode=normal, start=Fri Jul 01 21:29:34 BST 2016, end=Fri Jul 01 21:33:34 BST 2016, operations=393.1478123222379, operationsPerMinute=98.28695308055947
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:33:37 BST 2016, end=Fri Jul 01 21:35:37 BST 2016, operations=399.63499512718516, operationsPerMinute=199.81749756359258, mode=normal, start=Fri Jul 01 21:35:39 BST 2016, end=Fri Jul 01 21:39:39 BST 2016, operations=799.6553814648071, operationsPerMinute=199.91384536620177
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:39:41 BST 2016, end=Fri Jul 01 21:41:41 BST 2016, operations=138.70450265232108, operationsPerMinute=69.35225132616054, mode=normal, start=Fri Jul 01 21:41:46 BST 2016, end=Fri Jul 01 21:45:46 BST 2016, operations=292.8469790228987, operationsPerMinute=73.21174475572468
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:45:51 BST 2016, end=Fri Jul 01 21:47:51 BST 2016, operations=236.41646033657082, operationsPerMinute=118.20823016828541, mode=normal, start=Fri Jul 01 21:47:55 BST 2016, end=Fri Jul 01 21:51:55 BST 2016, operations=472.57623934723114, operationsPerMinute=118.14405983680778
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:51:58 BST 2016, end=Fri Jul 01 21:53:58 BST 2016, operations=406.21095286575894, operationsPerMinute=203.10547643287947, mode=normal, start=Fri Jul 01 21:54:00 BST 2016, end=Fri Jul 01 21:58:00 BST 2016, operations=814.4509900791118, operationsPerMinute=203.61274751977794
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:58:22 BST 2016, end=Fri Jul 01 22:00:22 BST 2016, operations=359.02032290992054, operationsPerMinute=179.51016145496027, mode=normal, start=Fri Jul 01 22:00:24 BST 2016, end=Fri Jul 01 22:04:24 BST 2016, operations=731.2934414074749, operationsPerMinute=182.82336035186873
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:04:26 BST 2016, end=Fri Jul 01 22:06:26 BST 2016, operations=207.9361681529165, operationsPerMinute=103.96808407645825, mode=normal, start=Fri Jul 01 22:06:30 BST 2016, end=Fri Jul 01 22:10:30 BST 2016, operations=414.8794894008096, operationsPerMinute=103.7198723502024
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:10:34 BST 2016, end=Fri Jul 01 22:12:34 BST 2016, operations=74.61688164726172, operationsPerMinute=37.30844082363086, mode=normal, start=Fri Jul 01 22:12:41 BST 2016, end=Fri Jul 01 22:16:41 BST 2016, operations=150.02979428984173, operationsPerMinute=37.50744857246043
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:16:50 BST 2016, end=Fri Jul 01 22:18:50 BST 2016, operations=13.870718547397079, operationsPerMinute=6.935359273698539, mode=normal, start=Fri Jul 01 22:19:34 BST 2016, end=Fri Jul 01 22:23:34 BST 2016, operations=27.75752695238879, operationsPerMinute=6.939381738097198
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:24:10 BST 2016, end=Fri Jul 01 22:26:10 BST 2016, operations=74.62868176709165, operationsPerMinute=37.314340883545825, mode=normal, start=Fri Jul 01 22:26:19 BST 2016, end=Fri Jul 01 22:30:19 BST 2016, operations=149.15696922188386, operationsPerMinute=37.289242305470964
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:30:28 BST 2016, end=Fri Jul 01 22:32:28 BST 2016, operations=42.759414286385336, operationsPerMinute=21.379707143192668, mode=normal, start=Fri Jul 01 22:32:40 BST 2016, end=Fri Jul 01 22:36:40 BST 2016, operations=85.92262368650604, operationsPerMinute=21.48065592162651
