spec.jvm2008.report.run.location=BEDSONTC112
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sat Jun 04 08:29:52 BST 2016, end=Sat Jun 04 08:29:53 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:29:53 BST 2016, end=Sat Jun 04 08:29:53 BST 2016, operations=1.0, operationsPerMinute=103.98613518197574
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:29:53 BST 2016, end=Sat Jun 04 08:30:20 BST 2016, operations=1.0, operationsPerMinute=2.2079116835326587
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:30:20 BST 2016, end=Sat Jun 04 08:30:26 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:30:26 BST 2016, end=Sat Jun 04 08:30:28 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:30:28 BST 2016, end=Sat Jun 04 08:30:38 BST 2016, operations=1.0, operationsPerMinute=5.845104724792986
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:30:38 BST 2016, end=Sat Jun 04 08:30:46 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:30:46 BST 2016, end=Sat Jun 04 08:30:54 BST 2016, operations=1.0, operationsPerMinute=8.271298593879239
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:30:54 BST 2016, end=Sat Jun 04 08:30:57 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:30:57 BST 2016, end=Sat Jun 04 08:30:58 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:30:58 BST 2016, end=Sat Jun 04 08:30:59 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:30:59 BST 2016, end=Sat Jun 04 08:31:06 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:31:06 BST 2016, end=Sat Jun 04 08:31:07 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:31:07 BST 2016, end=Sat Jun 04 08:31:09 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:31:09 BST 2016, end=Sat Jun 04 08:31:12 BST 2016, operations=1.0, operationsPerMinute=19.821605550049554
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:31:12 BST 2016, end=Sat Jun 04 08:31:19 BST 2016, operations=1.0, operationsPerMinute=8.114687584527996
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:31:19 BST 2016, end=Sat Jun 04 08:31:48 BST 2016, operations=1.0, operationsPerMinute=2.098268928134289
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:31:48 BST 2016, end=Sat Jun 04 08:31:49 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:32:05 BST 2016, end=Sat Jun 04 08:34:05 BST 2016, operations=357.33603161508853, operationsPerMinute=178.66801580754426, mode=normal, start=Sat Jun 04 08:34:06 BST 2016, end=Sat Jun 04 08:38:06 BST 2016, operations=718.969839125406, operationsPerMinute=179.7424597813515
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:38:12 BST 2016, end=Sat Jun 04 08:40:12 BST 2016, operations=136.17784970681168, operationsPerMinute=68.08892485340584, mode=normal, start=Sat Jun 04 08:40:17 BST 2016, end=Sat Jun 04 08:44:17 BST 2016, operations=269.5024774902181, operationsPerMinute=67.37561937255452
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:44:22 BST 2016, end=Sat Jun 04 08:46:22 BST 2016, operations=257.23316601343134, operationsPerMinute=128.61658300671567, mode=normal, start=Sat Jun 04 08:46:25 BST 2016, end=Sat Jun 04 08:50:25 BST 2016, operations=512.9645082934837, operationsPerMinute=128.24112707337093
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:50:28 BST 2016, end=Sat Jun 04 08:52:28 BST 2016, operations=85.9766719206718, operationsPerMinute=42.9883359603359, mode=normal, start=Sat Jun 04 08:52:36 BST 2016, end=Sat Jun 04 08:56:36 BST 2016, operations=181.52876642243098, operationsPerMinute=45.382191605607744
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:56:45 BST 2016, end=Sat Jun 04 08:58:45 BST 2016, operations=148.58038058825593, operationsPerMinute=74.29019029412797, mode=normal, start=Sat Jun 04 08:58:50 BST 2016, end=Sat Jun 04 09:02:50 BST 2016, operations=296.8221440918711, operationsPerMinute=74.20553602296778
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 09:02:55 BST 2016, end=Sat Jun 04 09:04:55 BST 2016, operations=253.03068864986236, operationsPerMinute=126.51534432493118, mode=normal, start=Sat Jun 04 09:04:58 BST 2016, end=Sat Jun 04 09:08:58 BST 2016, operations=507.574222470035, operationsPerMinute=126.89355561750875
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:10:20 BST 2016, end=Sat Jun 04 09:12:20 BST 2016, operations=207.36536171891714, operationsPerMinute=103.68268085945857, mode=normal, start=Sat Jun 04 09:12:22 BST 2016, end=Sat Jun 04 09:16:22 BST 2016, operations=416.205878605053, operationsPerMinute=104.05146965126325
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:16:26 BST 2016, end=Sat Jun 04 09:18:26 BST 2016, operations=134.58315129646508, operationsPerMinute=67.29157564823254, mode=normal, start=Sat Jun 04 09:18:31 BST 2016, end=Sat Jun 04 09:22:31 BST 2016, operations=270.28113626882634, operationsPerMinute=67.57028406720659
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:22:36 BST 2016, end=Sat Jun 04 09:24:36 BST 2016, operations=62.11442239769168, operationsPerMinute=31.05721119884584, mode=normal, start=Sat Jun 04 09:24:46 BST 2016, end=Sat Jun 04 09:28:46 BST 2016, operations=113.06042051346111, operationsPerMinute=28.265105128365278
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:28:56 BST 2016, end=Sat Jun 04 09:30:56 BST 2016, operations=11.584512577232472, operationsPerMinute=5.792256288616236, mode=normal, start=Sat Jun 04 09:31:31 BST 2016, end=Sat Jun 04 09:35:31 BST 2016, operations=23.108445603358547, operationsPerMinute=5.777111400839637
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:36:13 BST 2016, end=Sat Jun 04 09:38:13 BST 2016, operations=55.09175140341117, operationsPerMinute=27.545875701705587, mode=normal, start=Sat Jun 04 09:38:24 BST 2016, end=Sat Jun 04 09:42:24 BST 2016, operations=110.96419084439046, operationsPerMinute=27.741047711097615
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:42:35 BST 2016, end=Sat Jun 04 09:44:35 BST 2016, operations=37.36906428497889, operationsPerMinute=18.684532142489445, mode=normal, start=Sat Jun 04 09:44:53 BST 2016, end=Sat Jun 04 09:48:53 BST 2016, operations=74.94968155195052, operationsPerMinute=18.73742038798763
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 09:49:07 BST 2016, end=Sat Jun 04 09:51:07 BST 2016, operations=510.4655348894055, operationsPerMinute=255.23276744470274, mode=normal, start=Sat Jun 04 09:51:08 BST 2016, end=Sat Jun 04 09:55:08 BST 2016, operations=1040.2563128880065, operationsPerMinute=260.0640782220016
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 09:55:10 BST 2016, end=Sat Jun 04 09:57:10 BST 2016, operations=364.52904073088484, operationsPerMinute=182.26452036544242, mode=normal, start=Sat Jun 04 09:57:12 BST 2016, end=Sat Jun 04 10:01:12 BST 2016, operations=728.8262130286673, operationsPerMinute=182.20655325716683
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 10:01:14 BST 2016, end=Sat Jun 04 10:03:14 BST 2016, operations=244.77115811738213, operationsPerMinute=122.38557905869106, mode=normal, start=Sat Jun 04 10:03:18 BST 2016, end=Sat Jun 04 10:07:18 BST 2016, operations=485.83756558698894, operationsPerMinute=121.45939139674724
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 04 10:07:21 BST 2016, end=Sat Jun 04 10:09:21 BST 2016, operations=280.3809747136729, operationsPerMinute=140.19048735683646, mode=normal, start=Sat Jun 04 10:09:23 BST 2016, end=Sat Jun 04 10:13:23 BST 2016, operations=559.4932048277309, operationsPerMinute=139.87330120693272
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 04 10:13:26 BST 2016, end=Sat Jun 04 10:15:26 BST 2016, operations=79.3052665087304, operationsPerMinute=39.6526332543652, mode=normal, start=Sat Jun 04 10:15:33 BST 2016, end=Sat Jun 04 10:19:33 BST 2016, operations=158.5773403065906, operationsPerMinute=39.64433507664765
benchmark-name=serial, mod=warmup, start=Sat Jun 04 10:19:42 BST 2016, end=Sat Jun 04 10:21:42 BST 2016, operations=140.6450163698167, operationsPerMinute=70.32250818490834, mode=normal, start=Sat Jun 04 10:21:47 BST 2016, end=Sat Jun 04 10:25:47 BST 2016, operations=289.5479619466923, operationsPerMinute=72.38699048667307
benchmark-name=sunflow, mod=warmup, start=Sat Jun 04 10:25:53 BST 2016, end=Sat Jun 04 10:27:53 BST 2016, operations=112.15412585403934, operationsPerMinute=56.07706292701967, mode=normal, start=Sat Jun 04 10:27:56 BST 2016, end=Sat Jun 04 10:31:56 BST 2016, operations=222.3976938202081, operationsPerMinute=55.599423455052026
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 04 10:32:25 BST 2016, end=Sat Jun 04 10:34:25 BST 2016, operations=321.676297399295, operationsPerMinute=160.8381486996475, mode=normal, start=Sat Jun 04 10:34:27 BST 2016, end=Sat Jun 04 10:38:27 BST 2016, operations=660.4537163195702, operationsPerMinute=165.11342907989254
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 04 10:38:30 BST 2016, end=Sat Jun 04 10:40:30 BST 2016, operations=524.8934042607475, operationsPerMinute=262.44670213037375, mode=normal, start=Sat Jun 04 10:40:31 BST 2016, end=Sat Jun 04 10:44:31 BST 2016, operations=1041.3320366282067, operationsPerMinute=260.33300915705166
