spec.jvm2008.report.run.location=LAW008
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 10:35:53 BST 2016, end=Mon Jun 27 10:35:53 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 10:35:53 BST 2016, end=Mon Jun 27 10:35:53 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 10:35:53 BST 2016, end=Mon Jun 27 10:36:11 BST 2016, operations=1.0, operationsPerMinute=3.3856223902494076
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 10:36:11 BST 2016, end=Mon Jun 27 10:36:15 BST 2016, operations=1.0, operationsPerMinute=13.639463514435098
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 10:36:15 BST 2016, end=Mon Jun 27 10:36:17 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 10:36:17 BST 2016, end=Mon Jun 27 10:36:26 BST 2016, operations=1.0, operationsPerMinute=6.597031335898846
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 10:36:26 BST 2016, end=Mon Jun 27 10:36:33 BST 2016, operations=1.0, operationsPerMinute=7.801326225458328
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 10:36:33 BST 2016, end=Mon Jun 27 10:36:40 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 10:36:40 BST 2016, end=Mon Jun 27 10:36:43 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 10:36:43 BST 2016, end=Mon Jun 27 10:36:44 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 10:36:44 BST 2016, end=Mon Jun 27 10:36:45 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 10:36:45 BST 2016, end=Mon Jun 27 10:36:51 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 10:36:51 BST 2016, end=Mon Jun 27 10:36:52 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 10:36:52 BST 2016, end=Mon Jun 27 10:36:54 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 10:36:54 BST 2016, end=Mon Jun 27 10:36:56 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 10:36:56 BST 2016, end=Mon Jun 27 10:37:03 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 10:37:03 BST 2016, end=Mon Jun 27 10:37:29 BST 2016, operations=1.0, operationsPerMinute=2.3226106143305074
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 10:37:29 BST 2016, end=Mon Jun 27 10:37:30 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 10:37:44 BST 2016, end=Mon Jun 27 10:39:44 BST 2016, operations=416.1911180243868, operationsPerMinute=208.0955590121934, mode=normal, start=Mon Jun 27 10:39:46 BST 2016, end=Mon Jun 27 10:43:46 BST 2016, operations=854.2794933702528, operationsPerMinute=213.5698733425632
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 10:43:51 BST 2016, end=Mon Jun 27 10:45:51 BST 2016, operations=166.58363956505352, operationsPerMinute=83.29181978252676, mode=normal, start=Mon Jun 27 10:45:54 BST 2016, end=Mon Jun 27 10:49:54 BST 2016, operations=324.6028725555583, operationsPerMinute=81.15071813888957
benchmark-name=compress, mod=warmup, start=Mon Jun 27 10:49:59 BST 2016, end=Mon Jun 27 10:51:59 BST 2016, operations=347.3305238778583, operationsPerMinute=173.66526193892915, mode=normal, start=Mon Jun 27 10:52:01 BST 2016, end=Mon Jun 27 10:56:01 BST 2016, operations=698.2605916788976, operationsPerMinute=174.5651479197244
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 10:56:03 BST 2016, end=Mon Jun 27 10:58:03 BST 2016, operations=115.48601652240791, operationsPerMinute=57.743008261203954, mode=normal, start=Mon Jun 27 10:58:07 BST 2016, end=Mon Jun 27 11:02:07 BST 2016, operations=243.8534422298835, operationsPerMinute=60.96336055747088
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 11:02:15 BST 2016, end=Mon Jun 27 11:04:15 BST 2016, operations=205.38622553071903, operationsPerMinute=102.69311276535952, mode=normal, start=Mon Jun 27 11:04:18 BST 2016, end=Mon Jun 27 11:08:18 BST 2016, operations=412.0278776166197, operationsPerMinute=103.00696940415493
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 11:08:22 BST 2016, end=Mon Jun 27 11:10:22 BST 2016, operations=351.45034850789455, operationsPerMinute=175.72517425394727, mode=normal, start=Mon Jun 27 11:10:24 BST 2016, end=Mon Jun 27 11:14:24 BST 2016, operations=702.7777058976989, operationsPerMinute=175.69442647442472
benchmark-name=derby, mod=warmup, start=Mon Jun 27 11:15:23 BST 2016, end=Mon Jun 27 11:17:23 BST 2016, operations=254.30348258433997, operationsPerMinute=127.15174129216999, mode=normal, start=Mon Jun 27 11:17:26 BST 2016, end=Mon Jun 27 11:21:26 BST 2016, operations=511.38878695628364, operationsPerMinute=127.84719673907091
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 11:21:29 BST 2016, end=Mon Jun 27 11:23:29 BST 2016, operations=173.04548828465528, operationsPerMinute=86.52274414232764, mode=normal, start=Mon Jun 27 11:23:33 BST 2016, end=Mon Jun 27 11:27:33 BST 2016, operations=345.7243383684286, operationsPerMinute=86.43108459210715
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 11:27:37 BST 2016, end=Mon Jun 27 11:29:37 BST 2016, operations=103.16990185099648, operationsPerMinute=51.58495092549824, mode=normal, start=Mon Jun 27 11:29:42 BST 2016, end=Mon Jun 27 11:33:42 BST 2016, operations=211.5554070207379, operationsPerMinute=52.888851755184476
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 11:33:48 BST 2016, end=Mon Jun 27 11:35:48 BST 2016, operations=21.878444493917968, operationsPerMinute=10.939222246958984, mode=normal, start=Mon Jun 27 11:36:16 BST 2016, end=Mon Jun 27 11:40:16 BST 2016, operations=44.972781973330605, operationsPerMinute=11.243195493332651
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 11:40:47 BST 2016, end=Mon Jun 27 11:42:47 BST 2016, operations=69.4319765327678, operationsPerMinute=34.7159882663839, mode=normal, start=Mon Jun 27 11:42:59 BST 2016, end=Mon Jun 27 11:46:59 BST 2016, operations=138.1692461229383, operationsPerMinute=34.54231153073457
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 11:47:10 BST 2016, end=Mon Jun 27 11:49:10 BST 2016, operations=75.25505497900478, operationsPerMinute=37.62752748950239, mode=normal, start=Mon Jun 27 11:49:20 BST 2016, end=Mon Jun 27 11:53:20 BST 2016, operations=150.538581668559, operationsPerMinute=37.63464541713975
