spec.jvm2008.report.run.location=NIDD88
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 19 00:42:06 BST 2016, end=Sun Jun 19 00:42:06 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:42:06 BST 2016, end=Sun Jun 19 00:42:06 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:42:06 BST 2016, end=Sun Jun 19 00:42:26 BST 2016, operations=1.0, operationsPerMinute=2.8939372015627263
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:42:26 BST 2016, end=Sun Jun 19 00:42:31 BST 2016, operations=1.0, operationsPerMinute=12.21001221001221
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:42:31 BST 2016, end=Sun Jun 19 00:42:33 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:42:33 BST 2016, end=Sun Jun 19 00:42:44 BST 2016, operations=1.0, operationsPerMinute=5.656108597285068
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:42:44 BST 2016, end=Sun Jun 19 00:42:53 BST 2016, operations=1.0, operationsPerMinute=6.771244780498815
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:42:53 BST 2016, end=Sun Jun 19 00:43:00 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:43:00 BST 2016, end=Sun Jun 19 00:43:04 BST 2016, operations=1.0, operationsPerMinute=17.321016166281755
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:43:04 BST 2016, end=Sun Jun 19 00:43:05 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:43:05 BST 2016, end=Sun Jun 19 00:43:06 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:43:06 BST 2016, end=Sun Jun 19 00:43:13 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:43:13 BST 2016, end=Sun Jun 19 00:43:15 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:43:15 BST 2016, end=Sun Jun 19 00:43:17 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:43:17 BST 2016, end=Sun Jun 19 00:43:20 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:43:20 BST 2016, end=Sun Jun 19 00:43:28 BST 2016, operations=1.0, operationsPerMinute=7.526342197691922
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:43:28 BST 2016, end=Sun Jun 19 00:44:03 BST 2016, operations=1.0, operationsPerMinute=1.71777033410633
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:44:03 BST 2016, end=Sun Jun 19 00:44:04 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:44:21 BST 2016, end=Sun Jun 19 00:46:21 BST 2016, operations=279.81323877541655, operationsPerMinute=139.90661938770828, mode=normal, start=Sun Jun 19 00:46:24 BST 2016, end=Sun Jun 19 00:50:24 BST 2016, operations=611.0323552699433, operationsPerMinute=152.75808881748583
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:50:31 BST 2016, end=Sun Jun 19 00:52:31 BST 2016, operations=118.35722066942213, operationsPerMinute=59.17861033471107, mode=normal, start=Sun Jun 19 00:52:38 BST 2016, end=Sun Jun 19 00:56:38 BST 2016, operations=239.7295953727679, operationsPerMinute=59.932398843191976
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:56:44 BST 2016, end=Sun Jun 19 00:58:44 BST 2016, operations=203.88987192336083, operationsPerMinute=101.94493596168041, mode=normal, start=Sun Jun 19 00:58:52 BST 2016, end=Sun Jun 19 01:02:52 BST 2016, operations=377.9683266536622, operationsPerMinute=94.49208166341555
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:02:56 BST 2016, end=Sun Jun 19 01:04:56 BST 2016, operations=64.47324188881595, operationsPerMinute=32.236620944407974, mode=normal, start=Sun Jun 19 01:05:09 BST 2016, end=Sun Jun 19 01:09:09 BST 2016, operations=136.46722852367498, operationsPerMinute=34.116807130918744
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:09:20 BST 2016, end=Sun Jun 19 01:11:20 BST 2016, operations=108.26309227332065, operationsPerMinute=54.131546136660326, mode=normal, start=Sun Jun 19 01:11:26 BST 2016, end=Sun Jun 19 01:15:26 BST 2016, operations=220.23446038630016, operationsPerMinute=55.05861509657504
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:15:33 BST 2016, end=Sun Jun 19 01:17:33 BST 2016, operations=188.05797461459827, operationsPerMinute=94.02898730729913, mode=normal, start=Sun Jun 19 01:17:37 BST 2016, end=Sun Jun 19 01:21:37 BST 2016, operations=377.43316215434385, operationsPerMinute=94.35829053858596
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:23:02 BST 2016, end=Sun Jun 19 01:25:02 BST 2016, operations=154.34723657741733, operationsPerMinute=77.17361828870867, mode=normal, start=Sun Jun 19 01:25:08 BST 2016, end=Sun Jun 19 01:29:08 BST 2016, operations=310.57236431055964, operationsPerMinute=77.64309107763991
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:29:12 BST 2016, end=Sun Jun 19 01:31:12 BST 2016, operations=100.25076861099103, operationsPerMinute=50.125384305495515, mode=normal, start=Sun Jun 19 01:31:22 BST 2016, end=Sun Jun 19 01:35:22 BST 2016, operations=164.9338238822843, operationsPerMinute=41.23345597057107
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:36:19 BST 2016, end=Sun Jun 19 01:38:19 BST 2016, operations=50.728700199021134, operationsPerMinute=25.364350099510567, mode=normal, start=Sun Jun 19 01:38:33 BST 2016, end=Sun Jun 19 01:42:33 BST 2016, operations=116.33006061681544, operationsPerMinute=29.08251515420386
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:42:43 BST 2016, end=Sun Jun 19 01:44:43 BST 2016, operations=11.487042309225057, operationsPerMinute=5.743521154612528, mode=normal, start=Sun Jun 19 01:46:19 BST 2016, end=Sun Jun 19 01:50:19 BST 2016, operations=23.2126011752039, operationsPerMinute=5.803150293800975
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:51:19 BST 2016, end=Sun Jun 19 01:53:19 BST 2016, operations=41.706259360033165, operationsPerMinute=20.853129680016583, mode=normal, start=Sun Jun 19 01:53:36 BST 2016, end=Sun Jun 19 01:57:36 BST 2016, operations=77.9951535006321, operationsPerMinute=19.498788375158025
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:57:50 BST 2016, end=Sun Jun 19 01:59:50 BST 2016, operations=37.70905409575306, operationsPerMinute=18.85452704787653, mode=normal, start=Sun Jun 19 02:00:29 BST 2016, end=Sun Jun 19 02:04:29 BST 2016, operations=49.77370620561893, operationsPerMinute=12.443426551404732
