spec.jvm2008.report.run.location=TOLL07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 10:13:49 BST 2016, end=Wed Jun 29 10:13:49 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:13:49 BST 2016, end=Wed Jun 29 10:13:49 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:13:49 BST 2016, end=Wed Jun 29 10:14:12 BST 2016, operations=1.0, operationsPerMinute=2.695296707245856
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:14:12 BST 2016, end=Wed Jun 29 10:14:17 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:14:17 BST 2016, end=Wed Jun 29 10:14:19 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:14:19 BST 2016, end=Wed Jun 29 10:14:30 BST 2016, operations=1.0, operationsPerMinute=5.534034311012729
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:14:30 BST 2016, end=Wed Jun 29 10:14:38 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:14:38 BST 2016, end=Wed Jun 29 10:14:45 BST 2016, operations=1.0, operationsPerMinute=8.183306055646481
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:14:45 BST 2016, end=Wed Jun 29 10:14:49 BST 2016, operations=1.0, operationsPerMinute=15.444015444015443
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:14:49 BST 2016, end=Wed Jun 29 10:14:51 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:14:51 BST 2016, end=Wed Jun 29 10:14:52 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:14:52 BST 2016, end=Wed Jun 29 10:15:00 BST 2016, operations=1.0, operationsPerMinute=7.630675314765357
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:15:00 BST 2016, end=Wed Jun 29 10:15:02 BST 2016, operations=1.0, operationsPerMinute=31.79650238473768
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:15:02 BST 2016, end=Wed Jun 29 10:15:04 BST 2016, operations=1.0, operationsPerMinute=29.12621359223301
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:15:04 BST 2016, end=Wed Jun 29 10:15:08 BST 2016, operations=1.0, operationsPerMinute=14.851485148514852
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:15:08 BST 2016, end=Wed Jun 29 10:15:16 BST 2016, operations=1.0, operationsPerMinute=7.298382191947452
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:15:16 BST 2016, end=Wed Jun 29 10:15:57 BST 2016, operations=1.0, operationsPerMinute=1.483826293401919
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:15:57 BST 2016, end=Wed Jun 29 10:15:58 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:16:15 BST 2016, end=Wed Jun 29 10:18:15 BST 2016, operations=234.9849768516121, operationsPerMinute=117.49248842580604, mode=normal, start=Wed Jun 29 10:18:16 BST 2016, end=Wed Jun 29 10:22:16 BST 2016, operations=488.1369978218198, operationsPerMinute=122.03424945545495
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:22:23 BST 2016, end=Wed Jun 29 10:24:23 BST 2016, operations=95.12004354379968, operationsPerMinute=47.56002177189984, mode=normal, start=Wed Jun 29 10:24:26 BST 2016, end=Wed Jun 29 10:28:26 BST 2016, operations=188.93950673954973, operationsPerMinute=47.23487668488743
benchmark-name=compress, mod=warmup, start=Wed Jun 29 10:28:29 BST 2016, end=Wed Jun 29 10:30:29 BST 2016, operations=150.18790622036397, operationsPerMinute=75.09395311018199, mode=normal, start=Wed Jun 29 10:30:31 BST 2016, end=Wed Jun 29 10:34:31 BST 2016, operations=299.0885637644099, operationsPerMinute=74.77214094110248
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 10:34:33 BST 2016, end=Wed Jun 29 10:36:33 BST 2016, operations=38.55948612658143, operationsPerMinute=19.279743063290717, mode=normal, start=Wed Jun 29 10:36:39 BST 2016, end=Wed Jun 29 10:40:39 BST 2016, operations=89.37065877269242, operationsPerMinute=22.342664693173106
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 10:40:45 BST 2016, end=Wed Jun 29 10:42:45 BST 2016, operations=86.7536078615613, operationsPerMinute=43.37680393078065, mode=normal, start=Wed Jun 29 10:42:48 BST 2016, end=Wed Jun 29 10:46:48 BST 2016, operations=173.5856298608993, operationsPerMinute=43.396407465224826
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 10:46:53 BST 2016, end=Wed Jun 29 10:48:53 BST 2016, operations=138.80943370355135, operationsPerMinute=69.40471685177567, mode=normal, start=Wed Jun 29 10:48:55 BST 2016, end=Wed Jun 29 10:52:55 BST 2016, operations=279.6795962970202, operationsPerMinute=69.91989907425506
benchmark-name=derby, mod=warmup, start=Wed Jun 29 10:54:55 BST 2016, end=Wed Jun 29 10:56:55 BST 2016, operations=106.31508083399288, operationsPerMinute=53.15754041699644, mode=normal, start=Wed Jun 29 10:56:58 BST 2016, end=Wed Jun 29 11:00:58 BST 2016, operations=212.27051102636975, operationsPerMinute=53.06762775659244
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 11:01:01 BST 2016, end=Wed Jun 29 11:03:01 BST 2016, operations=66.2125924881405, operationsPerMinute=33.10629624407025, mode=normal, start=Wed Jun 29 11:03:07 BST 2016, end=Wed Jun 29 11:07:07 BST 2016, operations=132.11081210484065, operationsPerMinute=33.02770302621016
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 11:07:11 BST 2016, end=Wed Jun 29 11:09:11 BST 2016, operations=34.913255266798934, operationsPerMinute=17.456627633399467, mode=normal, start=Wed Jun 29 11:09:19 BST 2016, end=Wed Jun 29 11:13:19 BST 2016, operations=69.74052861296562, operationsPerMinute=17.435132153241405
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:13:24 BST 2016, end=Wed Jun 29 11:15:24 BST 2016, operations=7.076036558708724, operationsPerMinute=3.538018279354362, mode=normal, start=Wed Jun 29 11:15:56 BST 2016, end=Wed Jun 29 11:19:56 BST 2016, operations=14.164997115404688, operationsPerMinute=3.541249278851172
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:20:44 BST 2016, end=Wed Jun 29 11:22:44 BST 2016, operations=32.346813227126795, operationsPerMinute=16.173406613563397, mode=normal, start=Wed Jun 29 11:22:57 BST 2016, end=Wed Jun 29 11:26:57 BST 2016, operations=64.57959421589138, operationsPerMinute=16.144898553972844
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:27:08 BST 2016, end=Wed Jun 29 11:29:08 BST 2016, operations=23.7739699271547, operationsPerMinute=11.88698496357735, mode=normal, start=Wed Jun 29 11:29:16 BST 2016, end=Wed Jun 29 11:33:16 BST 2016, operations=47.56175914459433, operationsPerMinute=11.890439786148583
