spec.jvm2008.report.run.location=ROBLIB076
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Fri Jun 03 15:04:32 BST 2016, end=Fri Jun 03 15:04:32 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:04:32 BST 2016, end=Fri Jun 03 15:04:32 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:04:32 BST 2016, end=Fri Jun 03 15:04:50 BST 2016, operations=1.0, operationsPerMinute=3.33000333000333
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:50 BST 2016, end=Fri Jun 03 15:04:54 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:54 BST 2016, end=Fri Jun 03 15:04:56 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:56 BST 2016, end=Fri Jun 03 15:05:05 BST 2016, operations=1.0, operationsPerMinute=6.608657341116863
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:05:05 BST 2016, end=Fri Jun 03 15:05:13 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:05:13 BST 2016, end=Fri Jun 03 15:05:19 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:05:19 BST 2016, end=Fri Jun 03 15:05:22 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:05:22 BST 2016, end=Fri Jun 03 15:05:23 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:05:23 BST 2016, end=Fri Jun 03 15:05:24 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:05:24 BST 2016, end=Fri Jun 03 15:05:30 BST 2016, operations=1.0, operationsPerMinute=9.7624471200781
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:05:30 BST 2016, end=Fri Jun 03 15:05:32 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:05:32 BST 2016, end=Fri Jun 03 15:05:33 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:05:33 BST 2016, end=Fri Jun 03 15:05:36 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:05:36 BST 2016, end=Fri Jun 03 15:05:42 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:05:42 BST 2016, end=Fri Jun 03 15:06:07 BST 2016, operations=1.0, operationsPerMinute=2.387489554733198
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:06:07 BST 2016, end=Fri Jun 03 15:06:09 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:06:21 BST 2016, end=Fri Jun 03 15:08:21 BST 2016, operations=418.7600755787538, operationsPerMinute=209.3800377893769, mode=normal, start=Fri Jun 03 15:08:23 BST 2016, end=Fri Jun 03 15:12:23 BST 2016, operations=883.2872661909753, operationsPerMinute=220.82181654774382
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:12:28 BST 2016, end=Fri Jun 03 15:14:28 BST 2016, operations=172.72169547707327, operationsPerMinute=86.36084773853663, mode=normal, start=Fri Jun 03 15:14:33 BST 2016, end=Fri Jun 03 15:18:33 BST 2016, operations=342.55822145956154, operationsPerMinute=85.63955536489038
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:18:36 BST 2016, end=Fri Jun 03 15:20:36 BST 2016, operations=351.927547890579, operationsPerMinute=175.9637739452895, mode=normal, start=Fri Jun 03 15:20:39 BST 2016, end=Fri Jun 03 15:24:39 BST 2016, operations=704.5726119669005, operationsPerMinute=176.14315299172512
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:24:41 BST 2016, end=Fri Jun 03 15:26:41 BST 2016, operations=116.0901545183406, operationsPerMinute=58.0450772591703, mode=normal, start=Fri Jun 03 15:26:48 BST 2016, end=Fri Jun 03 15:30:48 BST 2016, operations=246.19421026042545, operationsPerMinute=61.54855256510636
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:54 BST 2016, end=Fri Jun 03 15:32:54 BST 2016, operations=206.56787449250834, operationsPerMinute=103.28393724625417, mode=normal, start=Fri Jun 03 15:32:57 BST 2016, end=Fri Jun 03 15:36:57 BST 2016, operations=413.9920847920265, operationsPerMinute=103.49802119800663
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:37:01 BST 2016, end=Fri Jun 03 15:39:01 BST 2016, operations=352.1942576493626, operationsPerMinute=176.0971288246813, mode=normal, start=Fri Jun 03 15:39:03 BST 2016, end=Fri Jun 03 15:43:03 BST 2016, operations=693.7682621595768, operationsPerMinute=173.4420655398942
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:44:02 BST 2016, end=Fri Jun 03 15:46:02 BST 2016, operations=247.15896696307885, operationsPerMinute=123.57948348153943, mode=normal, start=Fri Jun 03 15:46:05 BST 2016, end=Fri Jun 03 15:50:05 BST 2016, operations=525.1518513095905, operationsPerMinute=131.28796282739762
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:50:07 BST 2016, end=Fri Jun 03 15:52:07 BST 2016, operations=173.1313925985876, operationsPerMinute=86.5656962992938, mode=normal, start=Fri Jun 03 15:52:12 BST 2016, end=Fri Jun 03 15:56:12 BST 2016, operations=346.00588837841065, operationsPerMinute=86.50147209460266
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:56:16 BST 2016, end=Fri Jun 03 15:58:16 BST 2016, operations=117.29164230630937, operationsPerMinute=58.645821153154685, mode=normal, start=Fri Jun 03 15:58:21 BST 2016, end=Fri Jun 03 16:02:21 BST 2016, operations=244.20167492841, operationsPerMinute=61.0504187321025
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:26 BST 2016, end=Fri Jun 03 16:04:26 BST 2016, operations=25.95564873571386, operationsPerMinute=12.97782436785693, mode=normal, start=Fri Jun 03 16:04:49 BST 2016, end=Fri Jun 03 16:08:49 BST 2016, operations=52.18943068289658, operationsPerMinute=13.047357670724145
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:09:16 BST 2016, end=Fri Jun 03 16:11:16 BST 2016, operations=69.64489171269904, operationsPerMinute=34.82244585634952, mode=normal, start=Fri Jun 03 16:11:27 BST 2016, end=Fri Jun 03 16:15:27 BST 2016, operations=138.70417177963094, operationsPerMinute=34.676042944907735
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:15:35 BST 2016, end=Fri Jun 03 16:17:35 BST 2016, operations=83.7768801181648, operationsPerMinute=41.8884400590824, mode=normal, start=Fri Jun 03 16:17:43 BST 2016, end=Fri Jun 03 16:21:43 BST 2016, operations=167.99759236144354, operationsPerMinute=41.999398090360884
