spec.jvm2008.report.run.location=LEAZESTCE012
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 09:35:30 BST 2016, end=Sun Jun 26 09:35:30 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 09:35:30 BST 2016, end=Sun Jun 26 09:35:30 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 09:35:30 BST 2016, end=Sun Jun 26 09:35:43 BST 2016, operations=1.0, operationsPerMinute=4.71364600518501
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 09:35:43 BST 2016, end=Sun Jun 26 09:35:46 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 09:35:46 BST 2016, end=Sun Jun 26 09:35:47 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 09:35:47 BST 2016, end=Sun Jun 26 09:35:56 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 09:35:56 BST 2016, end=Sun Jun 26 09:36:03 BST 2016, operations=1.0, operationsPerMinute=7.945967421533572
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 09:36:03 BST 2016, end=Sun Jun 26 09:36:10 BST 2016, operations=1.0, operationsPerMinute=9.136592051164916
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 09:36:10 BST 2016, end=Sun Jun 26 09:36:12 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 09:36:12 BST 2016, end=Sun Jun 26 09:36:13 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 09:36:13 BST 2016, end=Sun Jun 26 09:36:14 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 09:36:14 BST 2016, end=Sun Jun 26 09:36:19 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 09:36:19 BST 2016, end=Sun Jun 26 09:36:21 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 09:36:21 BST 2016, end=Sun Jun 26 09:36:22 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 09:36:22 BST 2016, end=Sun Jun 26 09:36:24 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 09:36:24 BST 2016, end=Sun Jun 26 09:36:30 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 09:36:30 BST 2016, end=Sun Jun 26 09:36:51 BST 2016, operations=1.0, operationsPerMinute=2.9093730301120106
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 09:36:51 BST 2016, end=Sun Jun 26 09:36:51 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 09:37:02 BST 2016, end=Sun Jun 26 09:39:02 BST 2016, operations=486.8734790329016, operationsPerMinute=243.4367395164508, mode=normal, start=Sun Jun 26 09:39:03 BST 2016, end=Sun Jun 26 09:43:03 BST 2016, operations=1010.6353837922712, operationsPerMinute=252.6588459480678
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 09:43:07 BST 2016, end=Sun Jun 26 09:45:07 BST 2016, operations=198.27509590368646, operationsPerMinute=99.13754795184323, mode=normal, start=Sun Jun 26 09:45:10 BST 2016, end=Sun Jun 26 09:49:10 BST 2016, operations=379.8299842740703, operationsPerMinute=94.95749606851757
benchmark-name=compress, mod=warmup, start=Sun Jun 26 09:49:14 BST 2016, end=Sun Jun 26 09:51:14 BST 2016, operations=399.35469533545364, operationsPerMinute=199.67734766772682, mode=normal, start=Sun Jun 26 09:51:15 BST 2016, end=Sun Jun 26 09:55:15 BST 2016, operations=799.7108736142704, operationsPerMinute=199.9277184035676
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 09:55:17 BST 2016, end=Sun Jun 26 09:57:17 BST 2016, operations=139.08066582595814, operationsPerMinute=69.54033291297907, mode=normal, start=Sun Jun 26 09:57:22 BST 2016, end=Sun Jun 26 10:01:22 BST 2016, operations=289.99845063378314, operationsPerMinute=72.49961265844578
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 10:01:26 BST 2016, end=Sun Jun 26 10:03:26 BST 2016, operations=233.8638475171538, operationsPerMinute=116.9319237585769, mode=normal, start=Sun Jun 26 10:03:29 BST 2016, end=Sun Jun 26 10:07:29 BST 2016, operations=474.0276483874562, operationsPerMinute=118.50691209686406
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 10:07:33 BST 2016, end=Sun Jun 26 10:09:33 BST 2016, operations=404.33162393162394, operationsPerMinute=202.16581196581197, mode=normal, start=Sun Jun 26 10:09:35 BST 2016, end=Sun Jun 26 10:13:35 BST 2016, operations=811.6593413145985, operationsPerMinute=202.91483532864962
benchmark-name=derby, mod=warmup, start=Sun Jun 26 10:13:59 BST 2016, end=Sun Jun 26 10:15:59 BST 2016, operations=362.1259751798539, operationsPerMinute=181.06298758992696, mode=normal, start=Sun Jun 26 10:16:01 BST 2016, end=Sun Jun 26 10:20:01 BST 2016, operations=713.3362445443801, operationsPerMinute=178.33406113609502
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 10:20:03 BST 2016, end=Sun Jun 26 10:22:03 BST 2016, operations=206.670904440536, operationsPerMinute=103.335452220268, mode=normal, start=Sun Jun 26 10:22:06 BST 2016, end=Sun Jun 26 10:26:06 BST 2016, operations=413.22752309151605, operationsPerMinute=103.30688077287901
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 10:26:10 BST 2016, end=Sun Jun 26 10:28:10 BST 2016, operations=74.10042162699611, operationsPerMinute=37.050210813498055, mode=normal, start=Sun Jun 26 10:28:18 BST 2016, end=Sun Jun 26 10:32:18 BST 2016, operations=153.1871224149658, operationsPerMinute=38.29678060374145
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 10:32:26 BST 2016, end=Sun Jun 26 10:34:26 BST 2016, operations=13.830044740196486, operationsPerMinute=6.915022370098243, mode=normal, start=Sun Jun 26 10:35:11 BST 2016, end=Sun Jun 26 10:39:11 BST 2016, operations=27.904438763165565, operationsPerMinute=6.976109690791391
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 10:39:46 BST 2016, end=Sun Jun 26 10:41:46 BST 2016, operations=74.46837081962056, operationsPerMinute=37.23418540981028, mode=normal, start=Sun Jun 26 10:41:55 BST 2016, end=Sun Jun 26 10:45:55 BST 2016, operations=149.39480277250655, operationsPerMinute=37.34870069312664
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 10:46:05 BST 2016, end=Sun Jun 26 10:48:05 BST 2016, operations=43.03283265079192, operationsPerMinute=21.51641632539596, mode=normal, start=Sun Jun 26 10:48:16 BST 2016, end=Sun Jun 26 10:52:16 BST 2016, operations=85.99513517519982, operationsPerMinute=21.498783793799955
