spec.jvm2008.report.run.location=UNION30
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Wed Jun 29 17:36:23 BST 2016, end=Wed Jun 29 17:36:23 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 17:36:23 BST 2016, end=Wed Jun 29 17:36:23 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 17:36:23 BST 2016, end=Wed Jun 29 17:36:48 BST 2016, operations=1.0, operationsPerMinute=2.4038461538461537
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 17:36:48 BST 2016, end=Wed Jun 29 17:36:53 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 17:36:53 BST 2016, end=Wed Jun 29 17:36:55 BST 2016, operations=1.0, operationsPerMinute=41.78272980501393
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 17:36:55 BST 2016, end=Wed Jun 29 17:37:04 BST 2016, operations=1.0, operationsPerMinute=6.2441461130190445
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 17:37:04 BST 2016, end=Wed Jun 29 17:37:13 BST 2016, operations=1.0, operationsPerMinute=7.242877836793819
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 17:37:13 BST 2016, end=Wed Jun 29 17:37:20 BST 2016, operations=1.0, operationsPerMinute=8.166598611678236
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 17:37:20 BST 2016, end=Wed Jun 29 17:37:23 BST 2016, operations=1.0, operationsPerMinute=21.606049693914297
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 17:37:23 BST 2016, end=Wed Jun 29 17:37:24 BST 2016, operations=1.0, operationsPerMinute=71.17437722419929
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 17:37:24 BST 2016, end=Wed Jun 29 17:37:25 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 17:37:25 BST 2016, end=Wed Jun 29 17:37:31 BST 2016, operations=1.0, operationsPerMinute=9.244992295839754
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 17:37:31 BST 2016, end=Wed Jun 29 17:37:33 BST 2016, operations=1.0, operationsPerMinute=39.63011889035667
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 17:37:33 BST 2016, end=Wed Jun 29 17:37:34 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 17:37:34 BST 2016, end=Wed Jun 29 17:37:37 BST 2016, operations=1.0, operationsPerMinute=22.099447513812155
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 17:37:37 BST 2016, end=Wed Jun 29 17:37:44 BST 2016, operations=1.0, operationsPerMinute=8.800234672924612
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 17:37:44 BST 2016, end=Wed Jun 29 17:38:09 BST 2016, operations=1.0, operationsPerMinute=2.3198267862666255
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 17:38:09 BST 2016, end=Wed Jun 29 17:38:11 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 17:38:24 BST 2016, end=Wed Jun 29 17:40:24 BST 2016, operations=408.4326166343144, operationsPerMinute=204.2163083171572, mode=normal, start=Wed Jun 29 17:40:27 BST 2016, end=Wed Jun 29 17:44:27 BST 2016, operations=817.4935512440176, operationsPerMinute=204.3733878110044
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 17:44:35 BST 2016, end=Wed Jun 29 17:46:35 BST 2016, operations=162.20237261191556, operationsPerMinute=81.10118630595778, mode=normal, start=Wed Jun 29 17:46:43 BST 2016, end=Wed Jun 29 17:50:43 BST 2016, operations=322.2556416755803, operationsPerMinute=80.56391041889508
benchmark-name=compress, mod=warmup, start=Wed Jun 29 17:50:52 BST 2016, end=Wed Jun 29 17:52:52 BST 2016, operations=411.38415241571124, operationsPerMinute=205.69207620785562, mode=normal, start=Wed Jun 29 17:52:55 BST 2016, end=Wed Jun 29 17:56:55 BST 2016, operations=824.2147984549575, operationsPerMinute=206.05369961373938
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 17:56:59 BST 2016, end=Wed Jun 29 17:58:59 BST 2016, operations=109.21133717537947, operationsPerMinute=54.605668587689735, mode=normal, start=Wed Jun 29 17:59:11 BST 2016, end=Wed Jun 29 18:03:11 BST 2016, operations=228.74625755871324, operationsPerMinute=57.18656438967831
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 18:03:25 BST 2016, end=Wed Jun 29 18:05:25 BST 2016, operations=201.3158500596532, operationsPerMinute=100.6579250298266, mode=normal, start=Wed Jun 29 18:05:32 BST 2016, end=Wed Jun 29 18:09:32 BST 2016, operations=440.0260669764168, operationsPerMinute=110.0065167441042
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 18:09:38 BST 2016, end=Wed Jun 29 18:11:38 BST 2016, operations=378.95027743297635, operationsPerMinute=189.47513871648817, mode=normal, start=Wed Jun 29 18:11:43 BST 2016, end=Wed Jun 29 18:15:43 BST 2016, operations=757.726676242958, operationsPerMinute=189.4316690607395
benchmark-name=derby, mod=warmup, start=Wed Jun 29 18:17:30 BST 2016, end=Wed Jun 29 18:19:30 BST 2016, operations=320.26636785677306, operationsPerMinute=160.13318392838653, mode=normal, start=Wed Jun 29 18:19:34 BST 2016, end=Wed Jun 29 18:23:34 BST 2016, operations=645.8817053213658, operationsPerMinute=161.47042633034144
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 18:23:39 BST 2016, end=Wed Jun 29 18:25:39 BST 2016, operations=215.40313484741185, operationsPerMinute=107.70156742370592, mode=normal, start=Wed Jun 29 18:25:47 BST 2016, end=Wed Jun 29 18:29:47 BST 2016, operations=424.11126244027923, operationsPerMinute=106.02781561006981
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 18:29:53 BST 2016, end=Wed Jun 29 18:31:53 BST 2016, operations=96.62426917876142, operationsPerMinute=48.31213458938071, mode=normal, start=Wed Jun 29 18:32:09 BST 2016, end=Wed Jun 29 18:36:09 BST 2016, operations=184.0773186022068, operationsPerMinute=46.0193296505517
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 18:36:24 BST 2016, end=Wed Jun 29 18:38:24 BST 2016, operations=20.57651413443927, operationsPerMinute=10.288257067219636, mode=normal, start=Wed Jun 29 18:39:24 BST 2016, end=Wed Jun 29 18:43:24 BST 2016, operations=41.248693288710825, operationsPerMinute=10.312173322177706
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 18:44:38 BST 2016, end=Wed Jun 29 18:46:38 BST 2016, operations=118.88922635741969, operationsPerMinute=59.444613178709844, mode=normal, start=Wed Jun 29 18:46:51 BST 2016, end=Wed Jun 29 18:50:51 BST 2016, operations=241.06297038979852, operationsPerMinute=60.26574259744963
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 18:51:02 BST 2016, end=Wed Jun 29 18:53:02 BST 2016, operations=62.35566172064023, operationsPerMinute=31.177830860320114, mode=normal, start=Wed Jun 29 18:53:24 BST 2016, end=Wed Jun 29 18:57:24 BST 2016, operations=124.52499149556554, operationsPerMinute=31.131247873891386
