spec.jvm2008.report.run.location=UNION43
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Fri Jun 03 15:04:33 BST 2016, end=Fri Jun 03 15:04:33 BST 2016, operations=1.0, operationsPerMinute=1224.4897959183672
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:04:33 BST 2016, end=Fri Jun 03 15:04:33 BST 2016, operations=1.0, operationsPerMinute=491.8032786885246
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:04:33 BST 2016, end=Fri Jun 03 15:05:25 BST 2016, operations=1.0, operationsPerMinute=1.1602947148575737
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:05:25 BST 2016, end=Fri Jun 03 15:05:31 BST 2016, operations=1.0, operationsPerMinute=10.13856032443393
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:05:31 BST 2016, end=Fri Jun 03 15:05:32 BST 2016, operations=1.0, operationsPerMinute=40.0
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:05:32 BST 2016, end=Fri Jun 03 15:05:41 BST 2016, operations=1.0, operationsPerMinute=6.602839220864972
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:05:41 BST 2016, end=Fri Jun 03 15:05:49 BST 2016, operations=1.0, operationsPerMinute=7.550018875047187
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:05:49 BST 2016, end=Fri Jun 03 15:05:56 BST 2016, operations=1.0, operationsPerMinute=8.959235478572495
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:05:56 BST 2016, end=Fri Jun 03 15:05:59 BST 2016, operations=1.0, operationsPerMinute=21.826118588577664
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:05:59 BST 2016, end=Fri Jun 03 15:05:59 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:05:59 BST 2016, end=Fri Jun 03 15:06:01 BST 2016, operations=1.0, operationsPerMinute=53.380782918149464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:06:01 BST 2016, end=Fri Jun 03 15:06:07 BST 2016, operations=1.0, operationsPerMinute=9.564801530368245
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:06:07 BST 2016, end=Fri Jun 03 15:06:08 BST 2016, operations=1.0, operationsPerMinute=39.21568627450981
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:06:08 BST 2016, end=Fri Jun 03 15:06:10 BST 2016, operations=1.0, operationsPerMinute=48.03843074459568
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:06:10 BST 2016, end=Fri Jun 03 15:06:12 BST 2016, operations=1.0, operationsPerMinute=21.77068214804064
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:06:12 BST 2016, end=Fri Jun 03 15:06:19 BST 2016, operations=1.0, operationsPerMinute=9.075782786265316
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:06:19 BST 2016, end=Fri Jun 03 15:07:04 BST 2016, operations=1.0, operationsPerMinute=1.33422281521014
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:07:04 BST 2016, end=Fri Jun 03 15:07:05 BST 2016, operations=1.0, operationsPerMinute=53.52363960749331
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:07:34 BST 2016, end=Fri Jun 03 15:09:34 BST 2016, operations=429.17091802737, operationsPerMinute=214.585459013685, mode=normal, start=Fri Jun 03 15:09:37 BST 2016, end=Fri Jun 03 15:13:37 BST 2016, operations=901.8689783761306, operationsPerMinute=225.46724459403265
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:13:54 BST 2016, end=Fri Jun 03 15:15:54 BST 2016, operations=177.20377686164053, operationsPerMinute=88.60188843082027, mode=normal, start=Fri Jun 03 15:16:02 BST 2016, end=Fri Jun 03 15:20:02 BST 2016, operations=360.53330024244787, operationsPerMinute=90.13332506061197
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:20:09 BST 2016, end=Fri Jun 03 15:22:09 BST 2016, operations=461.9105413182766, operationsPerMinute=230.9552706591383, mode=normal, start=Fri Jun 03 15:22:13 BST 2016, end=Fri Jun 03 15:26:13 BST 2016, operations=936.1615011176087, operationsPerMinute=234.04037527940218
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:26:16 BST 2016, end=Fri Jun 03 15:28:16 BST 2016, operations=127.60971756776078, operationsPerMinute=63.80485878388039, mode=normal, start=Fri Jun 03 15:28:26 BST 2016, end=Fri Jun 03 15:32:26 BST 2016, operations=261.45531525450895, operationsPerMinute=65.36382881362724
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:32:39 BST 2016, end=Fri Jun 03 15:34:39 BST 2016, operations=222.8292340023678, operationsPerMinute=111.4146170011839, mode=normal, start=Fri Jun 03 15:34:46 BST 2016, end=Fri Jun 03 15:38:46 BST 2016, operations=453.4126065812361, operationsPerMinute=113.35315164530903
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:38:53 BST 2016, end=Fri Jun 03 15:40:53 BST 2016, operations=392.18357704480695, operationsPerMinute=196.09178852240348, mode=normal, start=Fri Jun 03 15:40:56 BST 2016, end=Fri Jun 03 15:44:56 BST 2016, operations=785.6398955840294, operationsPerMinute=196.40997389600736
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:46:45 BST 2016, end=Fri Jun 03 15:48:45 BST 2016, operations=331.42607346947824, operationsPerMinute=165.71303673473912, mode=normal, start=Fri Jun 03 15:48:50 BST 2016, end=Fri Jun 03 15:52:50 BST 2016, operations=669.7174927950786, operationsPerMinute=167.42937319876964
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:52:55 BST 2016, end=Fri Jun 03 15:54:55 BST 2016, operations=219.24858722260376, operationsPerMinute=109.62429361130188, mode=normal, start=Fri Jun 03 15:55:01 BST 2016, end=Fri Jun 03 15:59:01 BST 2016, operations=426.50046224852, operationsPerMinute=106.62511556213
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:59:09 BST 2016, end=Fri Jun 03 16:01:09 BST 2016, operations=91.65823184517035, operationsPerMinute=45.829115922585174, mode=normal, start=Fri Jun 03 16:01:28 BST 2016, end=Fri Jun 03 16:05:28 BST 2016, operations=193.89742268171676, operationsPerMinute=48.47435567042919
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:05:43 BST 2016, end=Fri Jun 03 16:07:43 BST 2016, operations=19.101138766714133, operationsPerMinute=9.550569383357066, mode=normal, start=Fri Jun 03 16:09:38 BST 2016, end=Fri Jun 03 16:13:38 BST 2016, operations=40.48087537477065, operationsPerMinute=10.120218843692662
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:14:52 BST 2016, end=Fri Jun 03 16:16:52 BST 2016, operations=115.68843355710305, operationsPerMinute=57.84421677855153, mode=normal, start=Fri Jun 03 16:17:05 BST 2016, end=Fri Jun 03 16:21:05 BST 2016, operations=239.7671405270676, operationsPerMinute=59.9417851317669
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:21:19 BST 2016, end=Fri Jun 03 16:23:19 BST 2016, operations=60.15893860288081, operationsPerMinute=30.079469301440405, mode=normal, start=Fri Jun 03 16:23:39 BST 2016, end=Fri Jun 03 16:27:39 BST 2016, operations=122.25938783294617, operationsPerMinute=30.564846958236544
