spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 16:03:03 BST 2016, end=Sun Jun 26 16:03:03 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 16:03:03 BST 2016, end=Sun Jun 26 16:03:03 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 16:03:03 BST 2016, end=Sun Jun 26 16:03:24 BST 2016, operations=1.0, operationsPerMinute=2.8364770954474543
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 16:03:24 BST 2016, end=Sun Jun 26 16:03:29 BST 2016, operations=1.0, operationsPerMinute=12.249897917517353
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 16:03:29 BST 2016, end=Sun Jun 26 16:03:30 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 16:03:30 BST 2016, end=Sun Jun 26 16:03:41 BST 2016, operations=1.0, operationsPerMinute=5.648121999435188
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 16:03:41 BST 2016, end=Sun Jun 26 16:03:50 BST 2016, operations=1.0, operationsPerMinute=6.665926008221309
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 16:03:50 BST 2016, end=Sun Jun 26 16:03:58 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 16:03:58 BST 2016, end=Sun Jun 26 16:04:01 BST 2016, operations=1.0, operationsPerMinute=17.641870038224052
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 16:04:01 BST 2016, end=Sun Jun 26 16:04:02 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 16:04:02 BST 2016, end=Sun Jun 26 16:04:03 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 16:04:03 BST 2016, end=Sun Jun 26 16:04:10 BST 2016, operations=1.0, operationsPerMinute=8.64304235090752
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 16:04:10 BST 2016, end=Sun Jun 26 16:04:12 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
