spec.jvm2008.report.run.location=HULL123
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 16:51:59 BST 2016, end=Tue Jun 21 16:51:59 BST 2016, operations=1.0, operationsPerMinute=582.5242718446602
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 16:51:59 BST 2016, end=Tue Jun 21 16:52:00 BST 2016, operations=1.0, operationsPerMinute=86.58008658008659
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 16:52:00 BST 2016, end=Tue Jun 21 16:52:36 BST 2016, operations=1.0, operationsPerMinute=1.6396578580602847
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 16:52:36 BST 2016, end=Tue Jun 21 16:52:43 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 16:52:43 BST 2016, end=Tue Jun 21 16:52:45 BST 2016, operations=1.0, operationsPerMinute=34.42340791738382
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 16:52:45 BST 2016, end=Tue Jun 21 16:52:56 BST 2016, operations=1.0, operationsPerMinute=5.358099660653688
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 16:52:56 BST 2016, end=Tue Jun 21 16:53:05 BST 2016, operations=1.0, operationsPerMinute=6.788866259334691
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 16:53:05 BST 2016, end=Tue Jun 21 16:53:12 BST 2016, operations=1.0, operationsPerMinute=8.109203946479253
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 16:53:12 BST 2016, end=Tue Jun 21 16:53:17 BST 2016, operations=1.0, operationsPerMinute=14.114326040931546
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 16:53:17 BST 2016, end=Tue Jun 21 16:53:18 BST 2016, operations=1.0, operationsPerMinute=43.7636761487965
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 16:53:18 BST 2016, end=Tue Jun 21 16:53:20 BST 2016, operations=1.0, operationsPerMinute=42.07573632538569
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 16:53:20 BST 2016, end=Tue Jun 21 16:53:27 BST 2016, operations=1.0, operationsPerMinute=7.895775759968417
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 16:53:27 BST 2016, end=Tue Jun 21 16:53:29 BST 2016, operations=1.0, operationsPerMinute=30.19627579265224
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 16:53:29 BST 2016, end=Tue Jun 21 16:53:31 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 16:53:31 BST 2016, end=Tue Jun 21 16:53:34 BST 2016, operations=1.0, operationsPerMinute=17.554125219426567
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 16:53:34 BST 2016, end=Tue Jun 21 16:53:41 BST 2016, operations=1.0, operationsPerMinute=8.130081300813009
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 16:53:42 BST 2016, end=Tue Jun 21 16:54:15 BST 2016, operations=1.0, operationsPerMinute=1.8076100382610791
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 16:54:15 BST 2016, end=Tue Jun 21 16:54:17 BST 2016, operations=1.0, operationsPerMinute=26.845637583892618
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 16:54:36 BST 2016, end=Tue Jun 21 16:56:36 BST 2016, operations=344.2327911478269, operationsPerMinute=172.11639557391345, mode=normal, start=Tue Jun 21 16:56:38 BST 2016, end=Tue Jun 21 17:00:38 BST 2016, operations=674.8229927766426, operationsPerMinute=168.70574819416066
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:00:44 BST 2016, end=Tue Jun 21 17:02:44 BST 2016, operations=139.25158200830595, operationsPerMinute=69.62579100415297, mode=normal, start=Tue Jun 21 17:02:49 BST 2016, end=Tue Jun 21 17:06:49 BST 2016, operations=261.38364074672245, operationsPerMinute=65.34591018668061
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:06:56 BST 2016, end=Tue Jun 21 17:08:56 BST 2016, operations=256.6182010513013, operationsPerMinute=128.30910052565065, mode=normal, start=Tue Jun 21 17:08:59 BST 2016, end=Tue Jun 21 17:12:59 BST 2016, operations=501.0290761770384, operationsPerMinute=125.2572690442596
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:13:02 BST 2016, end=Tue Jun 21 17:15:02 BST 2016, operations=79.77452584106501, operationsPerMinute=39.88726292053251, mode=normal, start=Tue Jun 21 17:15:12 BST 2016, end=Tue Jun 21 17:19:12 BST 2016, operations=166.05004850450374, operationsPerMinute=41.512512126125934
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 17:19:23 BST 2016, end=Tue Jun 21 17:21:23 BST 2016, operations=134.44405405298133, operationsPerMinute=67.22202702649066, mode=normal, start=Tue Jun 21 17:21:28 BST 2016, end=Tue Jun 21 17:25:28 BST 2016, operations=287.62633087037887, operationsPerMinute=71.90658271759472
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 17:25:33 BST 2016, end=Tue Jun 21 17:27:33 BST 2016, operations=231.34435905919528, operationsPerMinute=115.67217952959764, mode=normal, start=Tue Jun 21 17:27:35 BST 2016, end=Tue Jun 21 17:31:35 BST 2016, operations=473.5435246334658, operationsPerMinute=118.38588115836644
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:33:36 BST 2016, end=Tue Jun 21 17:35:36 BST 2016, operations=181.31434847480102, operationsPerMinute=90.65717423740051, mode=normal, start=Tue Jun 21 17:35:39 BST 2016, end=Tue Jun 21 17:39:39 BST 2016, operations=397.851960891323, operationsPerMinute=99.46299022283075
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:39:43 BST 2016, end=Tue Jun 21 17:41:43 BST 2016, operations=131.23393373399432, operationsPerMinute=65.61696686699716, mode=normal, start=Tue Jun 21 17:41:48 BST 2016, end=Tue Jun 21 17:45:48 BST 2016, operations=260.7707270494545, operationsPerMinute=65.19268176236362
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 17:45:54 BST 2016, end=Tue Jun 21 17:47:54 BST 2016, operations=54.2891167058314, operationsPerMinute=27.1445583529157, mode=normal, start=Tue Jun 21 17:48:05 BST 2016, end=Tue Jun 21 17:52:05 BST 2016, operations=110.69574530062717, operationsPerMinute=27.67393632515679
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 17:52:15 BST 2016, end=Tue Jun 21 17:54:15 BST 2016, operations=11.244633797395455, operationsPerMinute=5.622316898697727, mode=normal, start=Tue Jun 21 17:54:54 BST 2016, end=Tue Jun 21 17:58:54 BST 2016, operations=22.699132646502772, operationsPerMinute=5.674783161625693
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 17:59:39 BST 2016, end=Tue Jun 21 18:01:39 BST 2016, operations=54.379752168120035, operationsPerMinute=27.189876084060018, mode=normal, start=Tue Jun 21 18:01:52 BST 2016, end=Tue Jun 21 18:05:52 BST 2016, operations=105.94186721415494, operationsPerMinute=26.485466803538735
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 18:06:08 BST 2016, end=Tue Jun 21 18:08:08 BST 2016, operations=36.31854104689313, operationsPerMinute=18.159270523446565, mode=normal, start=Tue Jun 21 18:08:28 BST 2016, end=Tue Jun 21 18:12:28 BST 2016, operations=72.32418187650345, operationsPerMinute=18.08104546912586
