spec.jvm2008.report.run.location=BEDSONTC009
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:56:20 BST 2016, end=Thu Jun 23 02:56:21 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:56:21 BST 2016, end=Thu Jun 23 02:56:21 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:56:21 BST 2016, end=Thu Jun 23 02:56:34 BST 2016, operations=1.0, operationsPerMinute=4.49842555105713
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:56:34 BST 2016, end=Thu Jun 23 02:56:37 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:56:37 BST 2016, end=Thu Jun 23 02:56:39 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:56:39 BST 2016, end=Thu Jun 23 02:56:47 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:56:47 BST 2016, end=Thu Jun 23 02:56:55 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:56:55 BST 2016, end=Thu Jun 23 02:57:01 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:57:01 BST 2016, end=Thu Jun 23 02:57:03 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:57:03 BST 2016, end=Thu Jun 23 02:57:04 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:57:04 BST 2016, end=Thu Jun 23 02:57:05 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:57:05 BST 2016, end=Thu Jun 23 02:57:11 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:57:11 BST 2016, end=Thu Jun 23 02:57:12 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:57:12 BST 2016, end=Thu Jun 23 02:57:13 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:57:13 BST 2016, end=Thu Jun 23 02:57:15 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:57:15 BST 2016, end=Thu Jun 23 02:57:22 BST 2016, operations=1.0, operationsPerMinute=9.313877677739832
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:57:22 BST 2016, end=Thu Jun 23 02:57:42 BST 2016, operations=1.0, operationsPerMinute=2.983887010145216
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:57:42 BST 2016, end=Thu Jun 23 02:57:42 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:57:53 BST 2016, end=Thu Jun 23 02:59:53 BST 2016, operations=482.8790495185251, operationsPerMinute=241.43952475926255, mode=normal, start=Thu Jun 23 02:59:54 BST 2016, end=Thu Jun 23 03:03:54 BST 2016, operations=986.2370594787806, operationsPerMinute=246.55926486969514
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:03:58 BST 2016, end=Thu Jun 23 03:05:58 BST 2016, operations=196.1281499657354, operationsPerMinute=98.0640749828677, mode=normal, start=Thu Jun 23 03:06:02 BST 2016, end=Thu Jun 23 03:10:02 BST 2016, operations=376.8565137773147, operationsPerMinute=94.21412844432868
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:10:06 BST 2016, end=Thu Jun 23 03:12:06 BST 2016, operations=397.3855499428091, operationsPerMinute=198.69277497140456, mode=normal, start=Thu Jun 23 03:12:07 BST 2016, end=Thu Jun 23 03:16:07 BST 2016, operations=797.840140045201, operationsPerMinute=199.46003501130025
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:16:09 BST 2016, end=Thu Jun 23 03:18:09 BST 2016, operations=138.87126129290658, operationsPerMinute=69.43563064645329, mode=normal, start=Thu Jun 23 03:18:13 BST 2016, end=Thu Jun 23 03:22:13 BST 2016, operations=292.74614738970456, operationsPerMinute=73.18653684742614
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:22:19 BST 2016, end=Thu Jun 23 03:24:19 BST 2016, operations=236.02990310011268, operationsPerMinute=118.01495155005634, mode=normal, start=Thu Jun 23 03:24:23 BST 2016, end=Thu Jun 23 03:28:23 BST 2016, operations=472.6631325504097, operationsPerMinute=118.16578313760243
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:28:27 BST 2016, end=Thu Jun 23 03:30:27 BST 2016, operations=407.8196862640537, operationsPerMinute=203.90984313202685, mode=normal, start=Thu Jun 23 03:30:29 BST 2016, end=Thu Jun 23 03:34:29 BST 2016, operations=815.4449003901889, operationsPerMinute=203.86122509754722
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:34:52 BST 2016, end=Thu Jun 23 03:36:52 BST 2016, operations=361.81254112383203, operationsPerMinute=180.90627056191602, mode=normal, start=Thu Jun 23 03:36:54 BST 2016, end=Thu Jun 23 03:40:54 BST 2016, operations=723.0873984839342, operationsPerMinute=180.77184962098355
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:40:57 BST 2016, end=Thu Jun 23 03:42:57 BST 2016, operations=206.99347491296578, operationsPerMinute=103.49673745648289, mode=normal, start=Thu Jun 23 03:43:01 BST 2016, end=Thu Jun 23 03:47:01 BST 2016, operations=413.7836382931331, operationsPerMinute=103.44590957328327
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:47:05 BST 2016, end=Thu Jun 23 03:49:05 BST 2016, operations=70.90792502995606, operationsPerMinute=35.45396251497803, mode=normal, start=Thu Jun 23 03:49:13 BST 2016, end=Thu Jun 23 03:53:13 BST 2016, operations=143.88790527831475, operationsPerMinute=35.97197631957869
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:53:23 BST 2016, end=Thu Jun 23 03:55:23 BST 2016, operations=13.839122079838651, operationsPerMinute=6.9195610399193255, mode=normal, start=Thu Jun 23 03:56:09 BST 2016, end=Thu Jun 23 04:00:09 BST 2016, operations=27.663730990581517, operationsPerMinute=6.915932747645379
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:00:39 BST 2016, end=Thu Jun 23 04:02:39 BST 2016, operations=74.17259822591747, operationsPerMinute=37.086299112958734, mode=normal, start=Thu Jun 23 04:02:48 BST 2016, end=Thu Jun 23 04:06:48 BST 2016, operations=148.88063315070985, operationsPerMinute=37.220158287677464
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:06:59 BST 2016, end=Thu Jun 23 04:08:59 BST 2016, operations=42.4169253199795, operationsPerMinute=21.20846265998975, mode=normal, start=Thu Jun 23 04:09:12 BST 2016, end=Thu Jun 23 04:13:12 BST 2016, operations=85.88508441189585, operationsPerMinute=21.47127110297396
