spec.jvm2008.report.run.location=BEDSONTC014
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:38:36 BST 2016, end=Sun Jun 19 00:38:36 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:38:36 BST 2016, end=Sun Jun 19 00:38:36 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:38:36 BST 2016, end=Sun Jun 19 00:38:49 BST 2016, operations=1.0, operationsPerMinute=4.679092256102316
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:38:49 BST 2016, end=Sun Jun 19 00:38:52 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:38:52 BST 2016, end=Sun Jun 19 00:38:53 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:38:53 BST 2016, end=Sun Jun 19 00:39:02 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:39:02 BST 2016, end=Sun Jun 19 00:39:09 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:39:09 BST 2016, end=Sun Jun 19 00:39:16 BST 2016, operations=1.0, operationsPerMinute=9.070294784580499
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:39:16 BST 2016, end=Sun Jun 19 00:39:18 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:39:18 BST 2016, end=Sun Jun 19 00:39:19 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:39:19 BST 2016, end=Sun Jun 19 00:39:20 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:39:20 BST 2016, end=Sun Jun 19 00:39:25 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:39:25 BST 2016, end=Sun Jun 19 00:39:27 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:39:27 BST 2016, end=Sun Jun 19 00:39:28 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:39:28 BST 2016, end=Sun Jun 19 00:39:30 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:39:30 BST 2016, end=Sun Jun 19 00:39:36 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:39:36 BST 2016, end=Sun Jun 19 00:39:56 BST 2016, operations=1.0, operationsPerMinute=2.988345452734336
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:39:56 BST 2016, end=Sun Jun 19 00:39:57 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:40:08 BST 2016, end=Sun Jun 19 00:42:08 BST 2016, operations=492.0787495744554, operationsPerMinute=246.0393747872277, mode=normal, start=Sun Jun 19 00:42:09 BST 2016, end=Sun Jun 19 00:46:09 BST 2016, operations=1010.8982555022982, operationsPerMinute=252.72456387557455
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:46:12 BST 2016, end=Sun Jun 19 00:48:12 BST 2016, operations=200.1331812400773, operationsPerMinute=100.06659062003865, mode=normal, start=Sun Jun 19 00:48:16 BST 2016, end=Sun Jun 19 00:52:16 BST 2016, operations=393.956715828668, operationsPerMinute=98.489178957167
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:52:20 BST 2016, end=Sun Jun 19 00:54:20 BST 2016, operations=398.9549287711483, operationsPerMinute=199.47746438557414, mode=normal, start=Sun Jun 19 00:54:21 BST 2016, end=Sun Jun 19 00:58:21 BST 2016, operations=799.7719488579683, operationsPerMinute=199.94298721449206
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:58:24 BST 2016, end=Sun Jun 19 01:00:24 BST 2016, operations=138.60010965577595, operationsPerMinute=69.30005482788798, mode=normal, start=Sun Jun 19 01:00:28 BST 2016, end=Sun Jun 19 01:04:28 BST 2016, operations=292.79657490387865, operationsPerMinute=73.19914372596966
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:04:33 BST 2016, end=Sun Jun 19 01:06:33 BST 2016, operations=237.27424560438772, operationsPerMinute=118.63712280219386, mode=normal, start=Sun Jun 19 01:06:37 BST 2016, end=Sun Jun 19 01:10:37 BST 2016, operations=473.1354635450007, operationsPerMinute=118.28386588625017
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:10:40 BST 2016, end=Sun Jun 19 01:12:40 BST 2016, operations=405.04676260683993, operationsPerMinute=202.52338130341997, mode=normal, start=Sun Jun 19 01:12:42 BST 2016, end=Sun Jun 19 01:16:42 BST 2016, operations=811.7801804528617, operationsPerMinute=202.94504511321543
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:17:04 BST 2016, end=Sun Jun 19 01:19:04 BST 2016, operations=364.3348137530468, operationsPerMinute=182.1674068765234, mode=normal, start=Sun Jun 19 01:19:06 BST 2016, end=Sun Jun 19 01:23:06 BST 2016, operations=720.1603828161461, operationsPerMinute=180.04009570403653
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:23:09 BST 2016, end=Sun Jun 19 01:25:09 BST 2016, operations=206.2071501624697, operationsPerMinute=103.10357508123485, mode=normal, start=Sun Jun 19 01:25:12 BST 2016, end=Sun Jun 19 01:29:12 BST 2016, operations=416.66928093473587, operationsPerMinute=104.16732023368397
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:29:16 BST 2016, end=Sun Jun 19 01:31:16 BST 2016, operations=73.48643050756101, operationsPerMinute=36.743215253780505, mode=normal, start=Sun Jun 19 01:31:26 BST 2016, end=Sun Jun 19 01:35:26 BST 2016, operations=140.96028263068553, operationsPerMinute=35.24007065767138
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:35:33 BST 2016, end=Sun Jun 19 01:37:33 BST 2016, operations=13.926417438075466, operationsPerMinute=6.963208719037733, mode=normal, start=Sun Jun 19 01:38:18 BST 2016, end=Sun Jun 19 01:42:18 BST 2016, operations=27.582270003924513, operationsPerMinute=6.895567500981128
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:42:49 BST 2016, end=Sun Jun 19 01:44:49 BST 2016, operations=74.30682507817566, operationsPerMinute=37.15341253908783, mode=normal, start=Sun Jun 19 01:44:58 BST 2016, end=Sun Jun 19 01:48:58 BST 2016, operations=149.20489879667034, operationsPerMinute=37.301224699167584
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:49:09 BST 2016, end=Sun Jun 19 01:51:09 BST 2016, operations=42.9509315720821, operationsPerMinute=21.47546578604105, mode=normal, start=Sun Jun 19 01:51:21 BST 2016, end=Sun Jun 19 01:55:21 BST 2016, operations=85.9811245970783, operationsPerMinute=21.495281149269577
