spec.jvm2008.report.run.location=KRC006
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:20:42 BST 2016, operations=1.0, operationsPerMinute=476.1904761904762
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:42 BST 2016, end=Thu May 26 14:20:42 BST 2016, operations=1.0, operationsPerMinute=100.50251256281408
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:42 BST 2016, end=Thu May 26 14:21:01 BST 2016, operations=1.0, operationsPerMinute=3.2252862441541685
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:01 BST 2016, end=Thu May 26 14:21:05 BST 2016, operations=1.0, operationsPerMinute=14.814814814814815
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:05 BST 2016, end=Thu May 26 14:21:06 BST 2016, operations=1.0, operationsPerMinute=42.432814710042436
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:06 BST 2016, end=Thu May 26 14:21:15 BST 2016, operations=1.0, operationsPerMinute=6.6941872141024215
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:15 BST 2016, end=Thu May 26 14:21:23 BST 2016, operations=1.0, operationsPerMinute=7.7750421148114555
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:23 BST 2016, end=Thu May 26 14:21:30 BST 2016, operations=1.0, operationsPerMinute=9.093664746892998
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:30 BST 2016, end=Thu May 26 14:21:32 BST 2016, operations=1.0, operationsPerMinute=24.057738572574177
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:32 BST 2016, end=Thu May 26 14:21:33 BST 2016, operations=1.0, operationsPerMinute=75.0
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:33 BST 2016, end=Thu May 26 14:21:34 BST 2016, operations=1.0, operationsPerMinute=60.0
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:34 BST 2016, end=Thu May 26 14:21:40 BST 2016, operations=1.0, operationsPerMinute=10.26167265264238
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:40 BST 2016, end=Thu May 26 14:21:41 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:41 BST 2016, end=Thu May 26 14:21:42 BST 2016, operations=1.0, operationsPerMinute=55.40166204986149
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:42 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=24.81389578163772
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:52 BST 2016, operations=1.0, operationsPerMinute=8.85216878135143
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:52 BST 2016, end=Thu May 26 14:22:14 BST 2016, operations=1.0, operationsPerMinute=2.648188197907931
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:14 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:27 BST 2016, end=Thu May 26 14:24:27 BST 2016, operations=432.3695011783343, operationsPerMinute=216.18475058916715, mode=normal, start=Thu May 26 14:24:28 BST 2016, end=Thu May 26 14:28:28 BST 2016, operations=920.1745051557409, operationsPerMinute=230.04362628893523
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:32 BST 2016, end=Thu May 26 14:30:32 BST 2016, operations=177.01118710403608, operationsPerMinute=88.50559355201804, mode=normal, start=Thu May 26 14:30:36 BST 2016, end=Thu May 26 14:34:36 BST 2016, operations=340.28679939176277, operationsPerMinute=85.07169984794069
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:40 BST 2016, end=Thu May 26 14:36:40 BST 2016, operations=353.07080854390927, operationsPerMinute=176.53540427195463, mode=normal, start=Thu May 26 14:36:41 BST 2016, end=Thu May 26 14:40:41 BST 2016, operations=705.4626341846055, operationsPerMinute=176.36565854615137
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:44 BST 2016, end=Thu May 26 14:42:44 BST 2016, operations=123.82261253533413, operationsPerMinute=61.911306267667065, mode=normal, start=Thu May 26 14:42:51 BST 2016, end=Thu May 26 14:46:51 BST 2016, operations=250.24621101423853, operationsPerMinute=62.56155275355963
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:57 BST 2016, end=Thu May 26 14:48:57 BST 2016, operations=187.72503267755215, operationsPerMinute=93.86251633877608, mode=normal, start=Thu May 26 14:49:01 BST 2016, end=Thu May 26 14:53:01 BST 2016, operations=409.11436006808253, operationsPerMinute=102.27859001702063
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:06 BST 2016, end=Thu May 26 14:55:06 BST 2016, operations=344.72440769276244, operationsPerMinute=172.36220384638122, mode=normal, start=Thu May 26 14:55:10 BST 2016, end=Thu May 26 14:59:10 BST 2016, operations=664.5343934377656, operationsPerMinute=166.1335983594414
benchmark-name=derby, mod=warmup, start=Thu May 26 15:00:24 BST 2016, end=Thu May 26 15:02:24 BST 2016, operations=311.8773044617601, operationsPerMinute=155.93865223088005, mode=normal, start=Thu May 26 15:02:26 BST 2016, end=Thu May 26 15:06:26 BST 2016, operations=625.3572454696796, operationsPerMinute=156.3393113674199
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:29 BST 2016, end=Thu May 26 15:08:29 BST 2016, operations=159.94932410390913, operationsPerMinute=79.97466205195457, mode=normal, start=Thu May 26 15:08:34 BST 2016, end=Thu May 26 15:12:34 BST 2016, operations=349.3995474638917, operationsPerMinute=87.34988686597292
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:38 BST 2016, end=Thu May 26 15:14:38 BST 2016, operations=62.04305997132085, operationsPerMinute=31.021529985660425, mode=normal, start=Thu May 26 15:14:47 BST 2016, end=Thu May 26 15:18:47 BST 2016, operations=121.77056343169514, operationsPerMinute=30.442640857923784
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:59 BST 2016, end=Thu May 26 15:20:59 BST 2016, operations=9.991471264573077, operationsPerMinute=4.9957356322865385, mode=normal, start=Thu May 26 15:21:49 BST 2016, end=Thu May 26 15:25:49 BST 2016, operations=20.65165858614241, operationsPerMinute=5.162914646535603
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:32 BST 2016, end=Thu May 26 15:28:32 BST 2016, operations=10.123487357715529, operationsPerMinute=5.0617436788577646, mode=normal, start=Thu May 26 15:29:09 BST 2016, end=Thu May 26 15:33:09 BST 2016, operations=109.43177005970773, operationsPerMinute=27.357942514926933
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:33:22 BST 2016, end=Thu May 26 15:35:22 BST 2016, operations=36.599707644972106, operationsPerMinute=18.299853822486053, mode=normal, start=Thu May 26 15:35:37 BST 2016, end=Thu May 26 15:39:37 BST 2016, operations=71.69392119372934, operationsPerMinute=17.923480298432334
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:39:50 BST 2016, end=Thu May 26 15:41:50 BST 2016, operations=580.2547897225962, operationsPerMinute=290.1273948612981, mode=normal, start=Thu May 26 15:41:51 BST 2016, end=Thu May 26 15:45:51 BST 2016, operations=1194.0870113792237, operationsPerMinute=298.5217528448059
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:45:52 BST 2016, end=Thu May 26 15:47:52 BST 2016, operations=500.29653996830626, operationsPerMinute=250.14826998415313, mode=normal, start=Thu May 26 15:47:53 BST 2016, end=Thu May 26 15:51:53 BST 2016, operations=950.7721593902711, operationsPerMinute=237.69303984756777
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:51:55 BST 2016, end=Thu May 26 15:53:55 BST 2016, operations=248.38423222396364, operationsPerMinute=124.19211611198182, mode=normal, start=Thu May 26 15:53:58 BST 2016, end=Thu May 26 15:57:58 BST 2016, operations=530.4420943467401, operationsPerMinute=132.61052358668502
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:58:01 BST 2016, end=Thu May 26 16:00:01 BST 2016, operations=405.0240004597311, operationsPerMinute=202.51200022986555, mode=normal, start=Thu May 26 16:00:03 BST 2016, end=Thu May 26 16:04:03 BST 2016, operations=846.8713247688071, operationsPerMinute=211.71783119220177
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:04:04 BST 2016, end=Thu May 26 16:06:04 BST 2016, operations=105.36998055208656, operationsPerMinute=52.68499027604328, mode=normal, start=Thu May 26 16:06:12 BST 2016, end=Thu May 26 16:10:12 BST 2016, operations=199.05390568368986, operationsPerMinute=49.763476420922466
benchmark-name=serial, mod=warmup, start=Thu May 26 16:10:19 BST 2016, end=Thu May 26 16:12:19 BST 2016, operations=182.53315803711445, operationsPerMinute=91.26657901855722, mode=normal, start=Thu May 26 16:12:22 BST 2016, end=Thu May 26 16:16:22 BST 2016, operations=377.0622441046549, operationsPerMinute=94.26556102616372
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:16:25 BST 2016, end=Thu May 26 16:18:25 BST 2016, operations=141.9453179468686, operationsPerMinute=70.9726589734343, mode=normal, start=Thu May 26 16:18:27 BST 2016, end=Thu May 26 16:22:27 BST 2016, operations=232.0617399614008, operationsPerMinute=58.0154349903502
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:22:51 BST 2016, end=Thu May 26 16:24:51 BST 2016, operations=405.2047455508656, operationsPerMinute=202.6023727754328, mode=normal, start=Thu May 26 16:24:52 BST 2016, end=Thu May 26 16:28:52 BST 2016, operations=836.7572610860445, operationsPerMinute=209.18931527151113
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:28:55 BST 2016, end=Thu May 26 16:30:55 BST 2016, operations=831.0619360715193, operationsPerMinute=415.53096803575966, mode=normal, start=Thu May 26 16:30:55 BST 2016, end=Thu May 26 16:34:55 BST 2016, operations=1533.732790259386, operationsPerMinute=383.4331975648465
##-nursultan-##,KRC006,n/a,n/a,n/a,check,Thu May 26 14:20:41 BST 2016,Thu May 26 14:20:42 BST 2016,1.0,476.1904761904762,startup.helloworld,Thu May 26 14:20:42 BST 2016,Thu May 26 14:20:42 BST 2016,1.0,100.50251256281408,startup.compiler.compiler,Thu May 26 14:20:42 BST 2016,Thu May 26 14:21:01 BST 2016,1.0,3.2252862441541685,startup.compiler.sunflow,Thu May 26 14:21:01 BST 2016,Thu May 26 14:21:05 BST 2016,1.0,14.814814814814815,startup.compress,Thu May 26 14:21:05 BST 2016,Thu May 26 14:21:06 BST 2016,1.0,42.432814710042436,startup.crypto.aes,Thu May 26 14:21:06 BST 2016,Thu May 26 14:21:15 BST 2016,1.0,6.6941872141024215,startup.crypto.rsa,Thu May 26 14:21:15 BST 2016,Thu May 26 14:21:23 BST 2016,1.0,7.7750421148114555,startup.crypto.signverify,Thu May 26 14:21:23 BST 2016,Thu May 26 14:21:30 BST 2016,1.0,9.093664746892998,startup.mpegaudio,Thu May 26 14:21:30 BST 2016,Thu May 26 14:21:32 BST 2016,1.0,24.057738572574177,startup.scimark.fft,Thu May 26 14:21:32 BST 2016,Thu May 26 14:21:33 BST 2016,1.0,75.0,startup.scimark.lu,Thu May 26 14:21:33 BST 2016,Thu May 26 14:21:34 BST 2016,1.0,60.0,startup.scimark.monte_carlo,Thu May 26 14:21:34 BST 2016,Thu May 26 14:21:40 BST 2016,1.0,10.26167265264238,startup.scimark.sor,Thu May 26 14:21:40 BST 2016,Thu May 26 14:21:41 BST 2016,1.0,38.83495145631068,startup.scimark.sparse,Thu May 26 14:21:41 BST 2016,Thu May 26 14:21:42 BST 2016,1.0,55.40166204986149,startup.serial,Thu May 26 14:21:42 BST 2016,Thu May 26 14:21:45 BST 2016,1.0,24.81389578163772,startup.sunflow,Thu May 26 14:21:45 BST 2016,Thu May 26 14:21:52 BST 2016,1.0,8.85216878135143,startup.xml.transform,Thu May 26 14:21:52 BST 2016,Thu May 26 14:22:14 BST 2016,1.0,2.648188197907931,startup.xml.validation,Thu May 26 14:22:14 BST 2016,Thu May 26 14:22:15 BST 2016,1.0,58.25242718446602,compiler.compiler,Thu May 26 14:22:27 BST 2016,Thu May 26 14:24:27 BST 2016,432.3695011783343,216.18475058916715,Thu May 26 14:24:28 BST 2016,Thu May 26 14:28:28 BST 2016,920.1745051557409,230.04362628893523,compiler.sunflow,Thu May 26 14:28:32 BST 2016,Thu May 26 14:30:32 BST 2016,177.01118710403608,88.50559355201804,Thu May 26 14:30:36 BST 2016,Thu May 26 14:34:36 BST 2016,340.28679939176277,85.07169984794069,compress,Thu May 26 14:34:40 BST 2016,Thu May 26 14:36:40 BST 2016,353.07080854390927,176.53540427195463,Thu May 26 14:36:41 BST 2016,Thu May 26 14:40:41 BST 2016,705.4626341846055,176.36565854615137,crypto.aes,Thu May 26 14:40:44 BST 2016,Thu May 26 14:42:44 BST 2016,123.82261253533413,61.911306267667065,Thu May 26 14:42:51 BST 2016,Thu May 26 14:46:51 BST 2016,250.24621101423853,62.56155275355963,crypto.rsa,Thu May 26 14:46:57 BST 2016,Thu May 26 14:48:57 BST 2016,187.72503267755215,93.86251633877608,Thu May 26 14:49:01 BST 2016,Thu May 26 14:53:01 BST 2016,409.11436006808253,102.27859001702063,crypto.signverify,Thu May 26 14:53:06 BST 2016,Thu May 26 14:55:06 BST 2016,344.72440769276244,172.36220384638122,Thu May 26 14:55:10 BST 2016,Thu May 26 14:59:10 BST 2016,664.5343934377656,166.1335983594414,derby,Thu May 26 15:00:24 BST 2016,Thu May 26 15:02:24 BST 2016,311.8773044617601,155.93865223088005,Thu May 26 15:02:26 BST 2016,Thu May 26 15:06:26 BST 2016,625.3572454696796,156.3393113674199,mpegaudio,Thu May 26 15:06:29 BST 2016,Thu May 26 15:08:29 BST 2016,159.94932410390913,79.97466205195457,Thu May 26 15:08:34 BST 2016,Thu May 26 15:12:34 BST 2016,349.3995474638917,87.34988686597292,scimark.fft.large,Thu May 26 15:12:38 BST 2016,Thu May 26 15:14:38 BST 2016,62.04305997132085,31.021529985660425,Thu May 26 15:14:47 BST 2016,Thu May 26 15:18:47 BST 2016,121.77056343169514,30.442640857923784,scimark.lu.large,Thu May 26 15:18:59 BST 2016,Thu May 26 15:20:59 BST 2016,9.991471264573077,4.9957356322865385,Thu May 26 15:21:49 BST 2016,Thu May 26 15:25:49 BST 2016,20.65165858614241,5.162914646535603,scimark.sor.large,Thu May 26 15:26:32 BST 2016,Thu May 26 15:28:32 BST 2016,10.123487357715529,5.0617436788577646,Thu May 26 15:29:09 BST 2016,Thu May 26 15:33:09 BST 2016,109.43177005970773,27.357942514926933,scimark.sparse.large,Thu May 26 15:33:22 BST 2016,Thu May 26 15:35:22 BST 2016,36.599707644972106,18.299853822486053,Thu May 26 15:35:37 BST 2016,Thu May 26 15:39:37 BST 2016,71.69392119372934,17.923480298432334,scimark.fft.small,Thu May 26 15:39:50 BST 2016,Thu May 26 15:41:50 BST 2016,580.2547897225962,290.1273948612981,Thu May 26 15:41:51 BST 2016,Thu May 26 15:45:51 BST 2016,1194.0870113792237,298.5217528448059,scimark.lu.small,Thu May 26 15:45:52 BST 2016,Thu May 26 15:47:52 BST 2016,500.29653996830626,250.14826998415313,Thu May 26 15:47:53 BST 2016,Thu May 26 15:51:53 BST 2016,950.7721593902711,237.69303984756777,scimark.sor.small,Thu May 26 15:51:55 BST 2016,Thu May 26 15:53:55 BST 2016,248.38423222396364,124.19211611198182,Thu May 26 15:53:58 BST 2016,Thu May 26 15:57:58 BST 2016,530.4420943467401,132.61052358668502,scimark.sparse.small,Thu May 26 15:58:01 BST 2016,Thu May 26 16:00:01 BST 2016,405.0240004597311,202.51200022986555,Thu May 26 16:00:03 BST 2016,Thu May 26 16:04:03 BST 2016,846.8713247688071,211.71783119220177,scimark.monte_carlo,Thu May 26 16:04:04 BST 2016,Thu May 26 16:06:04 BST 2016,105.36998055208656,52.68499027604328,Thu May 26 16:06:12 BST 2016,Thu May 26 16:10:12 BST 2016,199.05390568368986,49.763476420922466,serial,Thu May 26 16:10:19 BST 2016,Thu May 26 16:12:19 BST 2016,182.53315803711445,91.26657901855722,Thu May 26 16:12:22 BST 2016,Thu May 26 16:16:22 BST 2016,377.0622441046549,94.26556102616372,sunflow,Thu May 26 16:16:25 BST 2016,Thu May 26 16:18:25 BST 2016,141.9453179468686,70.9726589734343,Thu May 26 16:18:27 BST 2016,Thu May 26 16:22:27 BST 2016,232.0617399614008,58.0154349903502,xml.transform,Thu May 26 16:22:51 BST 2016,Thu May 26 16:24:51 BST 2016,405.2047455508656,202.6023727754328,Thu May 26 16:24:52 BST 2016,Thu May 26 16:28:52 BST 2016,836.7572610860445,209.18931527151113,xml.validation,Thu May 26 16:28:55 BST 2016,Thu May 26 16:30:55 BST 2016,831.0619360715193,415.53096803575966,Thu May 26 16:30:55 BST 2016,Thu May 26 16:34:55 BST 2016,1533.732790259386,383.4331975648465
