spec.jvm2008.report.run.location=BARN-14
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 23:33:47 BST 2016, end=Fri Jul 01 23:33:47 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 23:33:47 BST 2016, end=Fri Jul 01 23:33:47 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 23:33:47 BST 2016, end=Fri Jul 01 23:34:01 BST 2016, operations=1.0, operationsPerMinute=4.385644324245304
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 23:34:01 BST 2016, end=Fri Jul 01 23:34:04 BST 2016, operations=1.0, operationsPerMinute=18.137847642079805
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 23:34:04 BST 2016, end=Fri Jul 01 23:34:05 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 23:34:05 BST 2016, end=Fri Jul 01 23:34:14 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 23:34:14 BST 2016, end=Fri Jul 01 23:34:21 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 23:34:21 BST 2016, end=Fri Jul 01 23:34:28 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 23:34:28 BST 2016, end=Fri Jul 01 23:34:30 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 23:34:30 BST 2016, end=Fri Jul 01 23:34:31 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 23:34:31 BST 2016, end=Fri Jul 01 23:34:32 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 23:34:32 BST 2016, end=Fri Jul 01 23:34:37 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 23:34:37 BST 2016, end=Fri Jul 01 23:34:39 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 23:34:39 BST 2016, end=Fri Jul 01 23:34:40 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 23:34:40 BST 2016, end=Fri Jul 01 23:34:42 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 23:34:42 BST 2016, end=Fri Jul 01 23:34:48 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 23:34:48 BST 2016, end=Fri Jul 01 23:35:08 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 23:35:08 BST 2016, end=Fri Jul 01 23:35:09 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 23:35:20 BST 2016, end=Fri Jul 01 23:37:20 BST 2016, operations=494.26995370663025, operationsPerMinute=247.13497685331512, mode=normal, start=Fri Jul 01 23:37:21 BST 2016, end=Fri Jul 01 23:41:21 BST 2016, operations=982.7465714745871, operationsPerMinute=245.68664286864677
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 23:41:25 BST 2016, end=Fri Jul 01 23:43:25 BST 2016, operations=190.8083045907335, operationsPerMinute=95.40415229536676, mode=normal, start=Fri Jul 01 23:43:28 BST 2016, end=Fri Jul 01 23:47:28 BST 2016, operations=386.22484500225835, operationsPerMinute=96.55621125056459
benchmark-name=compress, mod=warmup, start=Fri Jul 01 23:47:32 BST 2016, end=Fri Jul 01 23:49:32 BST 2016, operations=400.42191246682466, operationsPerMinute=200.21095623341233, mode=normal, start=Fri Jul 01 23:49:34 BST 2016, end=Fri Jul 01 23:53:34 BST 2016, operations=800.9216263409824, operationsPerMinute=200.2304065852456
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 23:53:36 BST 2016, end=Fri Jul 01 23:55:36 BST 2016, operations=138.6237918208326, operationsPerMinute=69.3118959104163, mode=normal, start=Fri Jul 01 23:55:40 BST 2016, end=Fri Jul 01 23:59:40 BST 2016, operations=292.55308317170716, operationsPerMinute=73.13827079292679
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 23:59:45 BST 2016, end=Sat Jul 02 00:01:45 BST 2016, operations=234.33897598359255, operationsPerMinute=117.16948799179627, mode=normal, start=Sat Jul 02 00:01:48 BST 2016, end=Sat Jul 02 00:05:48 BST 2016, operations=469.48632167823234, operationsPerMinute=117.37158041955809
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jul 02 00:05:51 BST 2016, end=Sat Jul 02 00:07:51 BST 2016, operations=407.5470529470529, operationsPerMinute=203.77352647352646, mode=normal, start=Sat Jul 02 00:07:53 BST 2016, end=Sat Jul 02 00:11:53 BST 2016, operations=814.5606837606838, operationsPerMinute=203.64017094017095
benchmark-name=derby, mod=warmup, start=Sat Jul 02 00:12:15 BST 2016, end=Sat Jul 02 00:14:15 BST 2016, operations=362.5995907598068, operationsPerMinute=181.2997953799034, mode=normal, start=Sat Jul 02 00:14:17 BST 2016, end=Sat Jul 02 00:18:17 BST 2016, operations=728.0918345392964, operationsPerMinute=182.0229586348241
benchmark-name=mpegaudio, mod=warmup, start=Sat Jul 02 00:18:19 BST 2016, end=Sat Jul 02 00:20:19 BST 2016, operations=205.82295752627144, operationsPerMinute=102.91147876313572, mode=normal, start=Sat Jul 02 00:20:23 BST 2016, end=Sat Jul 02 00:24:23 BST 2016, operations=410.84282678490854, operationsPerMinute=102.71070669622713
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jul 02 00:24:27 BST 2016, end=Sat Jul 02 00:26:27 BST 2016, operations=74.60650015817806, operationsPerMinute=37.30325007908903, mode=normal, start=Sat Jul 02 00:26:36 BST 2016, end=Sat Jul 02 00:30:36 BST 2016, operations=150.29247313923943, operationsPerMinute=37.57311828480986
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jul 02 00:30:45 BST 2016, end=Sat Jul 02 00:32:45 BST 2016, operations=13.78801459660217, operationsPerMinute=6.894007298301085, mode=normal, start=Sat Jul 02 00:33:30 BST 2016, end=Sat Jul 02 00:37:30 BST 2016, operations=27.671112910080723, operationsPerMinute=6.917778227520181
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jul 02 00:37:59 BST 2016, end=Sat Jul 02 00:39:59 BST 2016, operations=74.43640813740525, operationsPerMinute=37.218204068702626, mode=normal, start=Sat Jul 02 00:40:08 BST 2016, end=Sat Jul 02 00:44:08 BST 2016, operations=149.0939428100929, operationsPerMinute=37.273485702523224
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jul 02 00:44:19 BST 2016, end=Sat Jul 02 00:46:19 BST 2016, operations=43.11841214322409, operationsPerMinute=21.559206071612046, mode=normal, start=Sat Jul 02 00:46:30 BST 2016, end=Sat Jul 02 00:50:30 BST 2016, operations=86.330560348934, operationsPerMinute=21.5826400872335
