spec.jvm2008.report.run.location=GLAZIER11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 10:30:42 BST 2016, end=Fri Jun 24 10:30:42 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 10:30:42 BST 2016, end=Fri Jun 24 10:30:43 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 10:30:43 BST 2016, end=Fri Jun 24 10:30:59 BST 2016, operations=1.0, operationsPerMinute=3.6181631791593802
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 10:30:59 BST 2016, end=Fri Jun 24 10:31:04 BST 2016, operations=1.0, operationsPerMinute=13.885674612358251
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 10:31:04 BST 2016, end=Fri Jun 24 10:31:05 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 10:31:05 BST 2016, end=Fri Jun 24 10:31:14 BST 2016, operations=1.0, operationsPerMinute=6.63129973474801
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 10:31:14 BST 2016, end=Fri Jun 24 10:31:22 BST 2016, operations=1.0, operationsPerMinute=7.570977917981073
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 10:31:22 BST 2016, end=Fri Jun 24 10:31:29 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 10:31:29 BST 2016, end=Fri Jun 24 10:31:31 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 10:31:31 BST 2016, end=Fri Jun 24 10:31:32 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 10:31:32 BST 2016, end=Fri Jun 24 10:31:33 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 10:31:33 BST 2016, end=Fri Jun 24 10:31:40 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 10:31:40 BST 2016, end=Fri Jun 24 10:31:41 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 10:31:41 BST 2016, end=Fri Jun 24 10:31:42 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 10:31:42 BST 2016, end=Fri Jun 24 10:31:45 BST 2016, operations=1.0, operationsPerMinute=23.032629558541267
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 10:31:45 BST 2016, end=Fri Jun 24 10:31:52 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 10:31:52 BST 2016, end=Fri Jun 24 10:32:17 BST 2016, operations=1.0, operationsPerMinute=2.3741690408357075
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 10:32:17 BST 2016, end=Fri Jun 24 10:32:18 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 10:32:31 BST 2016, end=Fri Jun 24 10:34:31 BST 2016, operations=417.3527448878198, operationsPerMinute=208.6763724439099, mode=normal, start=Fri Jun 24 10:34:32 BST 2016, end=Fri Jun 24 10:38:32 BST 2016, operations=847.3336291604858, operationsPerMinute=211.83340729012144
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 10:38:37 BST 2016, end=Fri Jun 24 10:40:37 BST 2016, operations=161.02130475724522, operationsPerMinute=80.51065237862261, mode=normal, start=Fri Jun 24 10:40:42 BST 2016, end=Fri Jun 24 10:44:42 BST 2016, operations=318.42864635927606, operationsPerMinute=79.60716158981901
benchmark-name=compress, mod=warmup, start=Fri Jun 24 10:44:46 BST 2016, end=Fri Jun 24 10:46:46 BST 2016, operations=353.501313053519, operationsPerMinute=176.7506565267595, mode=normal, start=Fri Jun 24 10:46:48 BST 2016, end=Fri Jun 24 10:50:48 BST 2016, operations=705.4912096794565, operationsPerMinute=176.37280241986412
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 10:50:50 BST 2016, end=Fri Jun 24 10:52:50 BST 2016, operations=107.92676017455967, operationsPerMinute=53.96338008727984, mode=normal, start=Fri Jun 24 10:52:56 BST 2016, end=Fri Jun 24 10:56:56 BST 2016, operations=241.83598987135358, operationsPerMinute=60.458997467838394
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 10:57:03 BST 2016, end=Fri Jun 24 10:59:03 BST 2016, operations=208.58813496870823, operationsPerMinute=104.29406748435412, mode=normal, start=Fri Jun 24 10:59:07 BST 2016, end=Fri Jun 24 11:03:07 BST 2016, operations=415.9193254098965, operationsPerMinute=103.97983135247412
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 11:03:11 BST 2016, end=Fri Jun 24 11:05:11 BST 2016, operations=353.1664248071478, operationsPerMinute=176.5832124035739, mode=normal, start=Fri Jun 24 11:05:13 BST 2016, end=Fri Jun 24 11:09:13 BST 2016, operations=707.373030716701, operationsPerMinute=176.84325767917525
benchmark-name=derby, mod=warmup, start=Fri Jun 24 11:10:23 BST 2016, end=Fri Jun 24 11:12:23 BST 2016, operations=265.1668767156614, operationsPerMinute=132.5834383578307, mode=normal, start=Fri Jun 24 11:12:26 BST 2016, end=Fri Jun 24 11:16:26 BST 2016, operations=533.6581869742147, operationsPerMinute=133.41454674355367
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 11:16:29 BST 2016, end=Fri Jun 24 11:18:29 BST 2016, operations=174.56227106227107, operationsPerMinute=87.28113553113553, mode=normal, start=Fri Jun 24 11:18:33 BST 2016, end=Fri Jun 24 11:22:33 BST 2016, operations=349.7056425485666, operationsPerMinute=87.42641063714164
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 11:22:37 BST 2016, end=Fri Jun 24 11:24:37 BST 2016, operations=105.86172291163868, operationsPerMinute=52.93086145581934, mode=normal, start=Fri Jun 24 11:24:42 BST 2016, end=Fri Jun 24 11:28:42 BST 2016, operations=196.15080384210745, operationsPerMinute=49.03770096052686
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 11:28:50 BST 2016, end=Fri Jun 24 11:30:50 BST 2016, operations=21.573388938682008, operationsPerMinute=10.786694469341004, mode=normal, start=Fri Jun 24 11:31:19 BST 2016, end=Fri Jun 24 11:35:19 BST 2016, operations=43.336521362249, operationsPerMinute=10.83413034056225
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 11:35:39 BST 2016, end=Fri Jun 24 11:37:39 BST 2016, operations=69.77318294211828, operationsPerMinute=34.88659147105914, mode=normal, start=Fri Jun 24 11:37:50 BST 2016, end=Fri Jun 24 11:41:50 BST 2016, operations=139.9262532182331, operationsPerMinute=34.98156330455827
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 11:42:03 BST 2016, end=Fri Jun 24 11:44:03 BST 2016, operations=72.4140262164844, operationsPerMinute=36.2070131082422, mode=normal, start=Fri Jun 24 11:44:12 BST 2016, end=Fri Jun 24 11:48:12 BST 2016, operations=144.7204662182507, operationsPerMinute=36.18011655456267
