spec.jvm2008.report.run.location=LAW021
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 01:29:05 BST 2016, end=Mon Jun 27 01:29:06 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 01:29:06 BST 2016, end=Mon Jun 27 01:29:06 BST 2016, operations=1.0, operationsPerMinute=110.09174311926606
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 01:29:06 BST 2016, end=Mon Jun 27 01:29:25 BST 2016, operations=1.0, operationsPerMinute=3.225806451612903
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 01:29:25 BST 2016, end=Mon Jun 27 01:29:30 BST 2016, operations=1.0, operationsPerMinute=12.38390092879257
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 01:29:30 BST 2016, end=Mon Jun 27 01:29:31 BST 2016, operations=1.0, operationsPerMinute=42.342978122794634
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 01:29:31 BST 2016, end=Mon Jun 27 01:29:40 BST 2016, operations=1.0, operationsPerMinute=6.345177664974619
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 01:29:40 BST 2016, end=Mon Jun 27 01:29:48 BST 2016, operations=1.0, operationsPerMinute=7.566204287515763
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 01:29:48 BST 2016, end=Mon Jun 27 01:29:55 BST 2016, operations=1.0, operationsPerMinute=8.957897879964168
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 01:29:55 BST 2016, end=Mon Jun 27 01:29:58 BST 2016, operations=1.0, operationsPerMinute=21.88183807439825
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 01:29:58 BST 2016, end=Mon Jun 27 01:29:59 BST 2016, operations=1.0, operationsPerMinute=66.44518272425249
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 01:29:59 BST 2016, end=Mon Jun 27 01:30:00 BST 2016, operations=1.0, operationsPerMinute=52.72407732864675
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 01:30:00 BST 2016, end=Mon Jun 27 01:30:06 BST 2016, operations=1.0, operationsPerMinute=9.751340809361286
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 01:30:06 BST 2016, end=Mon Jun 27 01:30:08 BST 2016, operations=1.0, operationsPerMinute=38.510911424903725
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 01:30:08 BST 2016, end=Mon Jun 27 01:30:09 BST 2016, operations=1.0, operationsPerMinute=52.083333333333336
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 01:30:09 BST 2016, end=Mon Jun 27 01:30:12 BST 2016, operations=1.0, operationsPerMinute=21.398002853067048
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 01:30:12 BST 2016, end=Mon Jun 27 01:30:19 BST 2016, operations=1.0, operationsPerMinute=8.074283407347599
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 01:30:19 BST 2016, end=Mon Jun 27 01:30:45 BST 2016, operations=1.0, operationsPerMinute=2.2926139620190287
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 01:30:45 BST 2016, end=Mon Jun 27 01:30:47 BST 2016, operations=1.0, operationsPerMinute=39.70880211780278
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 01:30:59 BST 2016, end=Mon Jun 27 01:32:59 BST 2016, operations=396.7084132919335, operationsPerMinute=198.35420664596674, mode=normal, start=Mon Jun 27 01:33:01 BST 2016, end=Mon Jun 27 01:37:01 BST 2016, operations=808.4098634060506, operationsPerMinute=202.10246585151265
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 01:37:07 BST 2016, end=Mon Jun 27 01:39:07 BST 2016, operations=167.49092856245974, operationsPerMinute=83.74546428122987, mode=normal, start=Mon Jun 27 01:39:11 BST 2016, end=Mon Jun 27 01:43:11 BST 2016, operations=334.17665373161265, operationsPerMinute=83.54416343290316
benchmark-name=compress, mod=warmup, start=Mon Jun 27 01:43:14 BST 2016, end=Mon Jun 27 01:45:14 BST 2016, operations=350.21383999984505, operationsPerMinute=175.10691999992252, mode=normal, start=Mon Jun 27 01:45:17 BST 2016, end=Mon Jun 27 01:49:17 BST 2016, operations=702.0274571869345, operationsPerMinute=175.50686429673362
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 01:49:19 BST 2016, end=Mon Jun 27 01:51:19 BST 2016, operations=113.27549321846692, operationsPerMinute=56.63774660923346, mode=normal, start=Mon Jun 27 01:51:25 BST 2016, end=Mon Jun 27 01:55:25 BST 2016, operations=242.08861803722823, operationsPerMinute=60.52215450930706
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 01:55:33 BST 2016, end=Mon Jun 27 01:57:33 BST 2016, operations=206.84738883263617, operationsPerMinute=103.42369441631809, mode=normal, start=Mon Jun 27 01:57:36 BST 2016, end=Mon Jun 27 02:01:36 BST 2016, operations=404.4673809674426, operationsPerMinute=101.11684524186064
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:01:40 BST 2016, end=Mon Jun 27 02:03:40 BST 2016, operations=336.6010431693741, operationsPerMinute=168.30052158468706, mode=normal, start=Mon Jun 27 02:03:42 BST 2016, end=Mon Jun 27 02:07:42 BST 2016, operations=683.3432587486429, operationsPerMinute=170.83581468716073
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:08:42 BST 2016, end=Mon Jun 27 02:10:42 BST 2016, operations=232.73220488004443, operationsPerMinute=116.36610244002222, mode=normal, start=Mon Jun 27 02:10:45 BST 2016, end=Mon Jun 27 02:14:45 BST 2016, operations=491.2545522806836, operationsPerMinute=122.8136380701709
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 02:15:26 BST 2016, end=Mon Jun 27 02:17:26 BST 2016, operations=117.95141226275939, operationsPerMinute=58.975706131379695, mode=normal, start=Mon Jun 27 02:17:38 BST 2016, end=Mon Jun 27 02:21:38 BST 2016, operations=249.65081767708278, operationsPerMinute=62.412704419270696
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 02:21:43 BST 2016, end=Mon Jun 27 02:23:43 BST 2016, operations=104.83430982784148, operationsPerMinute=52.41715491392074, mode=normal, start=Mon Jun 27 02:23:49 BST 2016, end=Mon Jun 27 02:27:49 BST 2016, operations=214.56084813919998, operationsPerMinute=53.640212034799994
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 02:27:54 BST 2016, end=Mon Jun 27 02:29:54 BST 2016, operations=22.417630196228625, operationsPerMinute=11.208815098114313, mode=normal, start=Mon Jun 27 02:30:19 BST 2016, end=Mon Jun 27 02:34:19 BST 2016, operations=44.913162226132144, operationsPerMinute=11.228290556533036
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 02:34:47 BST 2016, end=Mon Jun 27 02:36:47 BST 2016, operations=68.16189960764743, operationsPerMinute=34.080949803823714, mode=normal, start=Mon Jun 27 02:36:56 BST 2016, end=Mon Jun 27 02:40:56 BST 2016, operations=138.60909625272376, operationsPerMinute=34.65227406318094
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 02:41:05 BST 2016, end=Mon Jun 27 02:43:05 BST 2016, operations=74.5400535460771, operationsPerMinute=37.27002677303855, mode=normal, start=Mon Jun 27 02:43:15 BST 2016, end=Mon Jun 27 02:47:15 BST 2016, operations=150.33520484320283, operationsPerMinute=37.58380121080071
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 02:47:21 BST 2016, end=Mon Jun 27 02:49:21 BST 2016, operations=593.9977265311211, operationsPerMinute=296.99886326556054, mode=normal, start=Mon Jun 27 02:49:22 BST 2016, end=Mon Jun 27 02:53:22 BST 2016, operations=1199.6320692539682, operationsPerMinute=299.90801731349205
