spec.jvm2008.report.run.location=PERCY017
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 01:59:06 BST 2016, end=Mon Jun 27 01:59:06 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 01:59:06 BST 2016, end=Mon Jun 27 01:59:06 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 01:59:06 BST 2016, end=Mon Jun 27 01:59:19 BST 2016, operations=1.0, operationsPerMinute=4.719207173194904
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 01:59:19 BST 2016, end=Mon Jun 27 01:59:22 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 01:59:22 BST 2016, end=Mon Jun 27 01:59:23 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 01:59:23 BST 2016, end=Mon Jun 27 01:59:32 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 01:59:32 BST 2016, end=Mon Jun 27 01:59:39 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 01:59:39 BST 2016, end=Mon Jun 27 01:59:46 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 01:59:46 BST 2016, end=Mon Jun 27 01:59:48 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 01:59:48 BST 2016, end=Mon Jun 27 01:59:49 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 01:59:49 BST 2016, end=Mon Jun 27 01:59:50 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 01:59:50 BST 2016, end=Mon Jun 27 01:59:55 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 01:59:55 BST 2016, end=Mon Jun 27 01:59:57 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 01:59:57 BST 2016, end=Mon Jun 27 01:59:58 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 01:59:58 BST 2016, end=Mon Jun 27 02:00:00 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 02:00:00 BST 2016, end=Mon Jun 27 02:00:06 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 02:00:06 BST 2016, end=Mon Jun 27 02:00:26 BST 2016, operations=1.0, operationsPerMinute=2.9815146094215863
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 02:00:26 BST 2016, end=Mon Jun 27 02:00:27 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 02:00:37 BST 2016, end=Mon Jun 27 02:02:37 BST 2016, operations=492.20433768129794, operationsPerMinute=246.10216884064897, mode=normal, start=Mon Jun 27 02:02:39 BST 2016, end=Mon Jun 27 02:06:39 BST 2016, operations=1004.9391262547337, operationsPerMinute=251.2347815636834
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 02:06:43 BST 2016, end=Mon Jun 27 02:08:43 BST 2016, operations=200.38125536635613, operationsPerMinute=100.19062768317806, mode=normal, start=Mon Jun 27 02:08:46 BST 2016, end=Mon Jun 27 02:12:46 BST 2016, operations=392.3863570953167, operationsPerMinute=98.09658927382918
benchmark-name=compress, mod=warmup, start=Mon Jun 27 02:12:49 BST 2016, end=Mon Jun 27 02:14:49 BST 2016, operations=396.89368623157657, operationsPerMinute=198.44684311578828, mode=normal, start=Mon Jun 27 02:14:51 BST 2016, end=Mon Jun 27 02:18:51 BST 2016, operations=799.425188793909, operationsPerMinute=199.85629719847725
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 02:18:53 BST 2016, end=Mon Jun 27 02:20:53 BST 2016, operations=139.67481134589264, operationsPerMinute=69.83740567294632, mode=normal, start=Mon Jun 27 02:20:59 BST 2016, end=Mon Jun 27 02:24:59 BST 2016, operations=295.1529574771504, operationsPerMinute=73.7882393692876
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 02:25:05 BST 2016, end=Mon Jun 27 02:27:05 BST 2016, operations=234.12602054182503, operationsPerMinute=117.06301027091251, mode=normal, start=Mon Jun 27 02:27:08 BST 2016, end=Mon Jun 27 02:31:08 BST 2016, operations=470.0833595747424, operationsPerMinute=117.5208398936856
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:31:11 BST 2016, end=Mon Jun 27 02:33:11 BST 2016, operations=407.97109557109553, operationsPerMinute=203.98554778554777, mode=normal, start=Mon Jun 27 02:33:13 BST 2016, end=Mon Jun 27 02:37:13 BST 2016, operations=816.3747445578239, operationsPerMinute=204.09368613945597
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:37:35 BST 2016, end=Mon Jun 27 02:39:35 BST 2016, operations=363.54763556540377, operationsPerMinute=181.77381778270188, mode=normal, start=Mon Jun 27 02:39:37 BST 2016, end=Mon Jun 27 02:43:37 BST 2016, operations=730.1714902090939, operationsPerMinute=182.54287255227348
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 02:43:40 BST 2016, end=Mon Jun 27 02:45:40 BST 2016, operations=207.73155584537162, operationsPerMinute=103.86577792268581, mode=normal, start=Mon Jun 27 02:45:44 BST 2016, end=Mon Jun 27 02:49:44 BST 2016, operations=416.310795798091, operationsPerMinute=104.07769894952276
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 02:49:47 BST 2016, end=Mon Jun 27 02:51:47 BST 2016, operations=73.99723726324387, operationsPerMinute=36.99861863162194, mode=normal, start=Mon Jun 27 02:51:55 BST 2016, end=Mon Jun 27 02:55:55 BST 2016, operations=151.33491834715264, operationsPerMinute=37.83372958678816
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 02:56:05 BST 2016, end=Mon Jun 27 02:58:05 BST 2016, operations=14.017033116940292, operationsPerMinute=7.008516558470146, mode=normal, start=Mon Jun 27 02:58:47 BST 2016, end=Mon Jun 27 03:02:47 BST 2016, operations=27.952577077137427, operationsPerMinute=6.988144269284357
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 03:03:30 BST 2016, end=Mon Jun 27 03:05:30 BST 2016, operations=74.39391855897841, operationsPerMinute=37.19695927948921, mode=normal, start=Mon Jun 27 03:05:39 BST 2016, end=Mon Jun 27 03:09:39 BST 2016, operations=145.95672603074905, operationsPerMinute=36.48918150768726
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 03:09:49 BST 2016, end=Mon Jun 27 03:11:49 BST 2016, operations=42.96959098051372, operationsPerMinute=21.48479549025686, mode=normal, start=Mon Jun 27 03:12:01 BST 2016, end=Mon Jun 27 03:16:01 BST 2016, operations=86.24090319855247, operationsPerMinute=21.56022579963812
