spec.jvm2008.report.run.location=LEAZESTCE012
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 01:15:27 BST 2016, end=Mon Jun 27 01:15:27 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 01:15:27 BST 2016, end=Mon Jun 27 01:15:27 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 01:15:27 BST 2016, end=Mon Jun 27 01:15:40 BST 2016, operations=1.0, operationsPerMinute=4.49842555105713
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 01:15:40 BST 2016, end=Mon Jun 27 01:15:44 BST 2016, operations=1.0, operationsPerMinute=17.25129384703853
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 01:15:44 BST 2016, end=Mon Jun 27 01:15:45 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 01:15:45 BST 2016, end=Mon Jun 27 01:15:53 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 01:15:53 BST 2016, end=Mon Jun 27 01:16:01 BST 2016, operations=1.0, operationsPerMinute=7.77000777000777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 01:16:01 BST 2016, end=Mon Jun 27 01:16:08 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 01:16:08 BST 2016, end=Mon Jun 27 01:16:10 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 01:16:10 BST 2016, end=Mon Jun 27 01:16:11 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 01:16:11 BST 2016, end=Mon Jun 27 01:16:12 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 01:16:12 BST 2016, end=Mon Jun 27 01:16:17 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 01:16:17 BST 2016, end=Mon Jun 27 01:16:19 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 01:16:19 BST 2016, end=Mon Jun 27 01:16:20 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 01:16:20 BST 2016, end=Mon Jun 27 01:16:22 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 01:16:22 BST 2016, end=Mon Jun 27 01:16:28 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 01:16:28 BST 2016, end=Mon Jun 27 01:16:49 BST 2016, operations=1.0, operationsPerMinute=2.9182879377431905
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 01:16:49 BST 2016, end=Mon Jun 27 01:16:50 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 01:17:00 BST 2016, end=Mon Jun 27 01:19:00 BST 2016, operations=493.61845885057494, operationsPerMinute=246.80922942528747, mode=normal, start=Mon Jun 27 01:19:01 BST 2016, end=Mon Jun 27 01:23:01 BST 2016, operations=1014.1230604667735, operationsPerMinute=253.53076511669337
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 01:23:05 BST 2016, end=Mon Jun 27 01:25:05 BST 2016, operations=196.3176024198561, operationsPerMinute=98.15880120992804, mode=normal, start=Mon Jun 27 01:25:08 BST 2016, end=Mon Jun 27 01:29:08 BST 2016, operations=395.3769236103281, operationsPerMinute=98.84423090258203
benchmark-name=compress, mod=warmup, start=Mon Jun 27 01:29:12 BST 2016, end=Mon Jun 27 01:31:12 BST 2016, operations=400.5246465894892, operationsPerMinute=200.2623232947446, mode=normal, start=Mon Jun 27 01:31:14 BST 2016, end=Mon Jun 27 01:35:14 BST 2016, operations=802.4177072906033, operationsPerMinute=200.60442682265082
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 01:35:16 BST 2016, end=Mon Jun 27 01:37:16 BST 2016, operations=138.87525712051303, operationsPerMinute=69.43762856025651, mode=normal, start=Mon Jun 27 01:37:21 BST 2016, end=Mon Jun 27 01:41:21 BST 2016, operations=293.6123353693489, operationsPerMinute=73.40308384233722
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 01:41:26 BST 2016, end=Mon Jun 27 01:43:26 BST 2016, operations=237.7948177827655, operationsPerMinute=118.89740889138275, mode=normal, start=Mon Jun 27 01:43:29 BST 2016, end=Mon Jun 27 01:47:29 BST 2016, operations=473.8929922699274, operationsPerMinute=118.47324806748185
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 01:47:33 BST 2016, end=Mon Jun 27 01:49:33 BST 2016, operations=406.74782086775156, operationsPerMinute=203.37391043387578, mode=normal, start=Mon Jun 27 01:49:35 BST 2016, end=Mon Jun 27 01:53:35 BST 2016, operations=816.0676665333511, operationsPerMinute=204.0169166333378
benchmark-name=derby, mod=warmup, start=Mon Jun 27 01:53:57 BST 2016, end=Mon Jun 27 01:55:57 BST 2016, operations=366.4718139525993, operationsPerMinute=183.23590697629965, mode=normal, start=Mon Jun 27 01:55:59 BST 2016, end=Mon Jun 27 01:59:59 BST 2016, operations=733.9595503066091, operationsPerMinute=183.48988757665228
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 02:00:01 BST 2016, end=Mon Jun 27 02:02:01 BST 2016, operations=208.05580024338278, operationsPerMinute=104.02790012169139, mode=normal, start=Mon Jun 27 02:02:05 BST 2016, end=Mon Jun 27 02:06:05 BST 2016, operations=416.4371676461487, operationsPerMinute=104.10929191153717
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 02:06:09 BST 2016, end=Mon Jun 27 02:08:09 BST 2016, operations=71.44045945862864, operationsPerMinute=35.72022972931432, mode=normal, start=Mon Jun 27 02:08:14 BST 2016, end=Mon Jun 27 02:12:14 BST 2016, operations=153.00079264550237, operationsPerMinute=38.25019816137559
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 02:12:21 BST 2016, end=Mon Jun 27 02:14:21 BST 2016, operations=13.79446560329151, operationsPerMinute=6.897232801645755, mode=normal, start=Mon Jun 27 02:15:05 BST 2016, end=Mon Jun 27 02:19:05 BST 2016, operations=27.793363366180998, operationsPerMinute=6.9483408415452494
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 02:19:33 BST 2016, end=Mon Jun 27 02:21:33 BST 2016, operations=74.74141437777294, operationsPerMinute=37.37070718888647, mode=normal, start=Mon Jun 27 02:21:41 BST 2016, end=Mon Jun 27 02:25:41 BST 2016, operations=149.3495899957772, operationsPerMinute=37.3373974989443
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 02:25:51 BST 2016, end=Mon Jun 27 02:27:51 BST 2016, operations=42.67419897401595, operationsPerMinute=21.337099487007976, mode=normal, start=Mon Jun 27 02:28:04 BST 2016, end=Mon Jun 27 02:32:04 BST 2016, operations=85.46927671217722, operationsPerMinute=21.367319178044305
