spec.jvm2008.report.run.location=BARN-13
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 19:06:08 BST 2016, end=Fri Jul 01 19:06:08 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 19:06:08 BST 2016, end=Fri Jul 01 19:06:09 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 19:06:09 BST 2016, end=Fri Jul 01 19:06:22 BST 2016, operations=1.0, operationsPerMinute=4.420866489832007
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 19:06:22 BST 2016, end=Fri Jul 01 19:06:25 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 19:06:25 BST 2016, end=Fri Jul 01 19:06:27 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 19:06:27 BST 2016, end=Fri Jul 01 19:06:35 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 19:06:35 BST 2016, end=Fri Jul 01 19:06:43 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 19:06:43 BST 2016, end=Fri Jul 01 19:06:49 BST 2016, operations=1.0, operationsPerMinute=9.156111704562795
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 19:06:49 BST 2016, end=Fri Jul 01 19:06:51 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 19:06:51 BST 2016, end=Fri Jul 01 19:06:52 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 19:06:52 BST 2016, end=Fri Jul 01 19:06:53 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 19:06:53 BST 2016, end=Fri Jul 01 19:06:58 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 19:06:58 BST 2016, end=Fri Jul 01 19:07:00 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 19:07:00 BST 2016, end=Fri Jul 01 19:07:01 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 19:07:01 BST 2016, end=Fri Jul 01 19:07:03 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 19:07:03 BST 2016, end=Fri Jul 01 19:07:09 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 19:07:09 BST 2016, end=Fri Jul 01 19:07:29 BST 2016, operations=1.0, operationsPerMinute=2.995506739890165
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 19:07:29 BST 2016, end=Fri Jul 01 19:07:30 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 19:07:41 BST 2016, end=Fri Jul 01 19:09:41 BST 2016, operations=493.0959497371815, operationsPerMinute=246.54797486859076, mode=normal, start=Fri Jul 01 19:09:42 BST 2016, end=Fri Jul 01 19:13:42 BST 2016, operations=1025.3399055209838, operationsPerMinute=256.33497638024596
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 19:13:46 BST 2016, end=Fri Jul 01 19:15:46 BST 2016, operations=198.24473049423466, operationsPerMinute=99.12236524711733, mode=normal, start=Fri Jul 01 19:15:49 BST 2016, end=Fri Jul 01 19:19:49 BST 2016, operations=391.7551573004817, operationsPerMinute=97.93878932512042
benchmark-name=compress, mod=warmup, start=Fri Jul 01 19:19:53 BST 2016, end=Fri Jul 01 19:21:53 BST 2016, operations=399.2777983718951, operationsPerMinute=199.63889918594754, mode=normal, start=Fri Jul 01 19:21:54 BST 2016, end=Fri Jul 01 19:25:54 BST 2016, operations=797.5567525795303, operationsPerMinute=199.38918814488258
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 19:25:57 BST 2016, end=Fri Jul 01 19:27:57 BST 2016, operations=139.17550782691268, operationsPerMinute=69.58775391345634, mode=normal, start=Fri Jul 01 19:28:01 BST 2016, end=Fri Jul 01 19:32:01 BST 2016, operations=292.4369006801247, operationsPerMinute=73.10922517003118
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 19:32:06 BST 2016, end=Fri Jul 01 19:34:06 BST 2016, operations=232.7951864064378, operationsPerMinute=116.3975932032189, mode=normal, start=Fri Jul 01 19:34:09 BST 2016, end=Fri Jul 01 19:38:09 BST 2016, operations=466.71716787326284, operationsPerMinute=116.67929196831571
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 19:38:12 BST 2016, end=Fri Jul 01 19:40:12 BST 2016, operations=407.4430229969861, operationsPerMinute=203.72151149849304, mode=normal, start=Fri Jul 01 19:40:14 BST 2016, end=Fri Jul 01 19:44:14 BST 2016, operations=814.4403750983134, operationsPerMinute=203.61009377457836
benchmark-name=derby, mod=warmup, start=Fri Jul 01 19:44:37 BST 2016, end=Fri Jul 01 19:46:37 BST 2016, operations=363.7956204161768, operationsPerMinute=181.8978102080884, mode=normal, start=Fri Jul 01 19:46:39 BST 2016, end=Fri Jul 01 19:50:39 BST 2016, operations=730.7987169441603, operationsPerMinute=182.69967923604008
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 19:50:41 BST 2016, end=Fri Jul 01 19:52:41 BST 2016, operations=205.232817755721, operationsPerMinute=102.6164088778605, mode=normal, start=Fri Jul 01 19:52:45 BST 2016, end=Fri Jul 01 19:56:45 BST 2016, operations=411.3477852402559, operationsPerMinute=102.83694631006398
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 19:56:49 BST 2016, end=Fri Jul 01 19:58:49 BST 2016, operations=69.53277760704864, operationsPerMinute=34.76638880352432, mode=normal, start=Fri Jul 01 19:58:59 BST 2016, end=Fri Jul 01 20:02:59 BST 2016, operations=142.9111239611211, operationsPerMinute=35.72778099028027
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 20:03:08 BST 2016, end=Fri Jul 01 20:05:08 BST 2016, operations=13.884098485898601, operationsPerMinute=6.942049242949301, mode=normal, start=Fri Jul 01 20:05:51 BST 2016, end=Fri Jul 01 20:09:51 BST 2016, operations=27.670553502965003, operationsPerMinute=6.917638375741251
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 20:10:19 BST 2016, end=Fri Jul 01 20:12:19 BST 2016, operations=74.53978542175531, operationsPerMinute=37.269892710877656, mode=normal, start=Fri Jul 01 20:12:28 BST 2016, end=Fri Jul 01 20:16:28 BST 2016, operations=148.514620002506, operationsPerMinute=37.1286550006265
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 20:16:40 BST 2016, end=Fri Jul 01 20:18:40 BST 2016, operations=42.21894329589535, operationsPerMinute=21.109471647947675, mode=normal, start=Fri Jul 01 20:18:53 BST 2016, end=Fri Jul 01 20:22:53 BST 2016, operations=84.02994795684506, operationsPerMinute=21.007486989211266
