spec.jvm2008.report.run.location=ROBLIB126
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Fri Jun 03 15:05:08 BST 2016, end=Fri Jun 03 15:05:08 BST 2016, operations=1.0, operationsPerMinute=1132.0754716981132
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:05:08 BST 2016, end=Fri Jun 03 15:05:08 BST 2016, operations=1.0, operationsPerMinute=468.75
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:05:08 BST 2016, end=Fri Jun 03 15:05:28 BST 2016, operations=1.0, operationsPerMinute=3.071724773460298
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:05:28 BST 2016, end=Fri Jun 03 15:05:32 BST 2016, operations=1.0, operationsPerMinute=13.080444735120993
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:05:32 BST 2016, end=Fri Jun 03 15:05:34 BST 2016, operations=1.0, operationsPerMinute=38.53564547206166
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:05:34 BST 2016, end=Fri Jun 03 15:05:43 BST 2016, operations=1.0, operationsPerMinute=6.5118298241805945
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:05:43 BST 2016, end=Fri Jun 03 15:05:51 BST 2016, operations=1.0, operationsPerMinute=7.771014117342313
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:05:51 BST 2016, end=Fri Jun 03 15:05:58 BST 2016, operations=1.0, operationsPerMinute=9.006304413089163
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:05:58 BST 2016, end=Fri Jun 03 15:06:01 BST 2016, operations=1.0, operationsPerMinute=19.953441968739607
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:06:01 BST 2016, end=Fri Jun 03 15:06:02 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:06:02 BST 2016, end=Fri Jun 03 15:06:03 BST 2016, operations=1.0, operationsPerMinute=49.586776859504134
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:06:03 BST 2016, end=Fri Jun 03 15:06:10 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:06:10 BST 2016, end=Fri Jun 03 15:06:11 BST 2016, operations=1.0, operationsPerMinute=35.08771929824562
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:06:11 BST 2016, end=Fri Jun 03 15:06:13 BST 2016, operations=1.0, operationsPerMinute=47.355958958168905
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:06:13 BST 2016, end=Fri Jun 03 15:06:15 BST 2016, operations=1.0, operationsPerMinute=20.840569642236886
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:06:15 BST 2016, end=Fri Jun 03 15:06:22 BST 2016, operations=1.0, operationsPerMinute=8.915304606240714
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:06:22 BST 2016, end=Fri Jun 03 15:06:48 BST 2016, operations=1.0, operationsPerMinute=2.2985863693828295
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:06:48 BST 2016, end=Fri Jun 03 15:06:50 BST 2016, operations=1.0, operationsPerMinute=48.309178743961354
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:07:06 BST 2016, end=Fri Jun 03 15:09:06 BST 2016, operations=374.9284679977499, operationsPerMinute=187.46423399887496, mode=normal, start=Fri Jun 03 15:09:07 BST 2016, end=Fri Jun 03 15:13:07 BST 2016, operations=745.1451703148252, operationsPerMinute=186.2862925787063
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:13:13 BST 2016, end=Fri Jun 03 15:15:13 BST 2016, operations=151.0161543691016, operationsPerMinute=75.5080771845508, mode=normal, start=Fri Jun 03 15:15:18 BST 2016, end=Fri Jun 03 15:19:18 BST 2016, operations=312.6999068111435, operationsPerMinute=78.17497670278587
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:19:22 BST 2016, end=Fri Jun 03 15:21:22 BST 2016, operations=323.826765933538, operationsPerMinute=161.913382966769, mode=normal, start=Fri Jun 03 15:21:24 BST 2016, end=Fri Jun 03 15:25:24 BST 2016, operations=531.0057719740378, operationsPerMinute=132.75144299350944
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:25:27 BST 2016, end=Fri Jun 03 15:27:27 BST 2016, operations=98.26022357506753, operationsPerMinute=49.130111787533764, mode=normal, start=Fri Jun 03 15:27:35 BST 2016, end=Fri Jun 03 15:31:35 BST 2016, operations=189.43872004279763, operationsPerMinute=47.35968001069941
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:31:41 BST 2016, end=Fri Jun 03 15:33:41 BST 2016, operations=175.27530888448229, operationsPerMinute=87.63765444224114, mode=normal, start=Fri Jun 03 15:33:46 BST 2016, end=Fri Jun 03 15:37:46 BST 2016, operations=283.69493387567064, operationsPerMinute=70.92373346891766
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:37:49 BST 2016, end=Fri Jun 03 15:39:49 BST 2016, operations=274.3378143944947, operationsPerMinute=137.16890719724736, mode=normal, start=Fri Jun 03 15:40:48 BST 2016, end=Fri Jun 03 15:44:48 BST 2016, operations=578.4253221435977, operationsPerMinute=144.60633053589942
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:45:49 BST 2016, end=Fri Jun 03 15:47:49 BST 2016, operations=201.5414389057534, operationsPerMinute=100.7707194528767, mode=normal, start=Fri Jun 03 15:47:52 BST 2016, end=Fri Jun 03 15:51:52 BST 2016, operations=446.00673783974526, operationsPerMinute=111.50168445993631
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:51:56 BST 2016, end=Fri Jun 03 15:53:56 BST 2016, operations=150.7710385646823, operationsPerMinute=75.38551928234115, mode=normal, start=Fri Jun 03 15:54:01 BST 2016, end=Fri Jun 03 15:58:01 BST 2016, operations=287.8520224431729, operationsPerMinute=71.96300561079323
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:58:06 BST 2016, end=Fri Jun 03 16:00:06 BST 2016, operations=83.16023990365211, operationsPerMinute=41.580119951826056, mode=normal, start=Fri Jun 03 16:00:19 BST 2016, end=Fri Jun 03 16:04:19 BST 2016, operations=218.2801453123385, operationsPerMinute=54.570036328084626
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:04:25 BST 2016, end=Fri Jun 03 16:06:25 BST 2016, operations=23.999018965579346, operationsPerMinute=11.999509482789673, mode=normal, start=Fri Jun 03 16:06:52 BST 2016, end=Fri Jun 03 16:10:52 BST 2016, operations=48.49219918762472, operationsPerMinute=12.12304979690618
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:11:23 BST 2016, end=Fri Jun 03 16:13:23 BST 2016, operations=58.69986906503452, operationsPerMinute=29.34993453251726, mode=normal, start=Fri Jun 03 16:13:36 BST 2016, end=Fri Jun 03 16:17:36 BST 2016, operations=130.97268232299425, operationsPerMinute=32.74317058074856
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:17:48 BST 2016, end=Fri Jun 03 16:19:48 BST 2016, operations=79.30099131556848, operationsPerMinute=39.65049565778424, mode=normal, start=Fri Jun 03 16:19:57 BST 2016, end=Fri Jun 03 16:23:57 BST 2016, operations=157.44116588340768, operationsPerMinute=39.36029147085192
