spec.jvm2008.report.run.location=GLAZIER03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 09:25:56 BST 2016, end=Fri Jun 24 09:25:56 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 09:25:56 BST 2016, end=Fri Jun 24 09:25:57 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 09:25:57 BST 2016, end=Fri Jun 24 09:26:14 BST 2016, operations=1.0, operationsPerMinute=3.3825684970120644
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 09:26:14 BST 2016, end=Fri Jun 24 09:26:19 BST 2016, operations=1.0, operationsPerMinute=13.937282229965156
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 09:26:19 BST 2016, end=Fri Jun 24 09:26:20 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 09:26:20 BST 2016, end=Fri Jun 24 09:26:29 BST 2016, operations=1.0, operationsPerMinute=6.540935353755587
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 09:26:29 BST 2016, end=Fri Jun 24 09:26:37 BST 2016, operations=1.0, operationsPerMinute=7.647208768799389
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 09:26:37 BST 2016, end=Fri Jun 24 09:26:44 BST 2016, operations=1.0, operationsPerMinute=8.90207715133531
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 09:26:44 BST 2016, end=Fri Jun 24 09:26:47 BST 2016, operations=1.0, operationsPerMinute=22.10759027266028
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 09:26:47 BST 2016, end=Fri Jun 24 09:26:47 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 09:26:47 BST 2016, end=Fri Jun 24 09:26:49 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 09:26:49 BST 2016, end=Fri Jun 24 09:26:55 BST 2016, operations=1.0, operationsPerMinute=9.760858955588091
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 09:26:55 BST 2016, end=Fri Jun 24 09:26:56 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 09:26:56 BST 2016, end=Fri Jun 24 09:26:57 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 09:26:57 BST 2016, end=Fri Jun 24 09:27:00 BST 2016, operations=1.0, operationsPerMinute=22.10759027266028
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 09:27:00 BST 2016, end=Fri Jun 24 09:27:07 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 09:27:07 BST 2016, end=Fri Jun 24 09:27:32 BST 2016, operations=1.0, operationsPerMinute=2.384453364066288
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 09:27:32 BST 2016, end=Fri Jun 24 09:27:33 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 09:27:48 BST 2016, end=Fri Jun 24 09:29:48 BST 2016, operations=395.3229638560815, operationsPerMinute=197.66148192804076, mode=normal, start=Fri Jun 24 09:29:50 BST 2016, end=Fri Jun 24 09:33:50 BST 2016, operations=807.7586330514523, operationsPerMinute=201.93965826286308
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 09:33:55 BST 2016, end=Fri Jun 24 09:35:55 BST 2016, operations=158.03574045977777, operationsPerMinute=79.01787022988889, mode=normal, start=Fri Jun 24 09:35:59 BST 2016, end=Fri Jun 24 09:39:59 BST 2016, operations=321.22886376728695, operationsPerMinute=80.30721594182174
benchmark-name=compress, mod=warmup, start=Fri Jun 24 09:40:04 BST 2016, end=Fri Jun 24 09:42:04 BST 2016, operations=328.4026199409378, operationsPerMinute=164.2013099704689, mode=normal, start=Fri Jun 24 09:42:06 BST 2016, end=Fri Jun 24 09:46:06 BST 2016, operations=655.9203331702206, operationsPerMinute=163.98008329255515
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 09:46:08 BST 2016, end=Fri Jun 24 09:48:08 BST 2016, operations=107.97766768866431, operationsPerMinute=53.988833844332156, mode=normal, start=Fri Jun 24 09:48:14 BST 2016, end=Fri Jun 24 09:52:14 BST 2016, operations=227.72252816796833, operationsPerMinute=56.930632041992084
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 09:52:19 BST 2016, end=Fri Jun 24 09:54:19 BST 2016, operations=192.45770876728528, operationsPerMinute=96.22885438364264, mode=normal, start=Fri Jun 24 09:54:22 BST 2016, end=Fri Jun 24 09:58:22 BST 2016, operations=384.59535025198585, operationsPerMinute=96.14883756299646
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 09:58:27 BST 2016, end=Fri Jun 24 10:00:27 BST 2016, operations=328.1241238111194, operationsPerMinute=164.0620619055597, mode=normal, start=Fri Jun 24 10:00:29 BST 2016, end=Fri Jun 24 10:04:29 BST 2016, operations=658.1983567328497, operationsPerMinute=164.54958918321242
benchmark-name=derby, mod=warmup, start=Fri Jun 24 10:05:44 BST 2016, end=Fri Jun 24 10:07:44 BST 2016, operations=242.80338894233202, operationsPerMinute=121.40169447116601, mode=normal, start=Fri Jun 24 10:07:47 BST 2016, end=Fri Jun 24 10:11:47 BST 2016, operations=489.5496214747847, operationsPerMinute=122.38740536869618
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 10:11:50 BST 2016, end=Fri Jun 24 10:13:50 BST 2016, operations=161.16515426040132, operationsPerMinute=80.58257713020066, mode=normal, start=Fri Jun 24 10:13:55 BST 2016, end=Fri Jun 24 10:17:55 BST 2016, operations=324.130392438528, operationsPerMinute=81.032598109632
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 10:18:00 BST 2016, end=Fri Jun 24 10:20:00 BST 2016, operations=99.76365167220848, operationsPerMinute=49.88182583610424, mode=normal, start=Fri Jun 24 10:20:08 BST 2016, end=Fri Jun 24 10:24:08 BST 2016, operations=194.46103840471702, operationsPerMinute=48.615259601179254
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 10:24:17 BST 2016, end=Fri Jun 24 10:26:17 BST 2016, operations=21.412260373421915, operationsPerMinute=10.706130186710958, mode=normal, start=Fri Jun 24 10:26:42 BST 2016, end=Fri Jun 24 10:30:42 BST 2016, operations=42.50383049746761, operationsPerMinute=10.625957624366903
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 10:31:13 BST 2016, end=Fri Jun 24 10:33:13 BST 2016, operations=64.95636778010882, operationsPerMinute=32.47818389005441, mode=normal, start=Fri Jun 24 10:33:24 BST 2016, end=Fri Jun 24 10:37:24 BST 2016, operations=130.49802988024524, operationsPerMinute=32.62450747006131
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 10:37:32 BST 2016, end=Fri Jun 24 10:39:32 BST 2016, operations=70.91203327624602, operationsPerMinute=35.45601663812301, mode=normal, start=Fri Jun 24 10:39:41 BST 2016, end=Fri Jun 24 10:43:41 BST 2016, operations=141.89471872072215, operationsPerMinute=35.47367968018054
