spec.jvm2008.report.run.location=LAW012
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 01:49:23 BST 2016, end=Mon Jun 27 01:49:23 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 01:49:23 BST 2016, end=Mon Jun 27 01:49:23 BST 2016, operations=1.0, operationsPerMinute=89.41877794336811
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 01:49:23 BST 2016, end=Mon Jun 27 01:49:45 BST 2016, operations=1.0, operationsPerMinute=2.7522935779816513
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 01:49:45 BST 2016, end=Mon Jun 27 01:49:50 BST 2016, operations=1.0, operationsPerMinute=11.757789535567314
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 01:49:50 BST 2016, end=Mon Jun 27 01:49:52 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 01:49:52 BST 2016, end=Mon Jun 27 01:50:01 BST 2016, operations=1.0, operationsPerMinute=6.345177664974619
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 01:50:01 BST 2016, end=Mon Jun 27 01:50:09 BST 2016, operations=1.0, operationsPerMinute=7.628734901462174
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 01:50:09 BST 2016, end=Mon Jun 27 01:50:16 BST 2016, operations=1.0, operationsPerMinute=8.839127872716558
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 01:50:16 BST 2016, end=Mon Jun 27 01:50:19 BST 2016, operations=1.0, operationsPerMinute=21.482277121374867
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 01:50:19 BST 2016, end=Mon Jun 27 01:50:20 BST 2016, operations=1.0, operationsPerMinute=66.2251655629139
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 01:50:20 BST 2016, end=Mon Jun 27 01:50:21 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 01:50:21 BST 2016, end=Mon Jun 27 01:50:27 BST 2016, operations=1.0, operationsPerMinute=9.807126511932005
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 01:50:27 BST 2016, end=Mon Jun 27 01:50:28 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 01:50:28 BST 2016, end=Mon Jun 27 01:50:30 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 01:50:30 BST 2016, end=Mon Jun 27 01:50:32 BST 2016, operations=1.0, operationsPerMinute=22.22222222222222
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 01:50:32 BST 2016, end=Mon Jun 27 01:50:39 BST 2016, operations=1.0, operationsPerMinute=8.54457419538593
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 01:50:39 BST 2016, end=Mon Jun 27 01:51:05 BST 2016, operations=1.0, operationsPerMinute=2.2900763358778624
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 01:51:05 BST 2016, end=Mon Jun 27 01:51:07 BST 2016, operations=1.0, operationsPerMinute=44.18262150220913
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 01:51:21 BST 2016, end=Mon Jun 27 01:53:21 BST 2016, operations=407.5189273583104, operationsPerMinute=203.7594636791552, mode=normal, start=Mon Jun 27 01:53:23 BST 2016, end=Mon Jun 27 01:57:23 BST 2016, operations=836.6642667194037, operationsPerMinute=209.16606667985093
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 01:57:28 BST 2016, end=Mon Jun 27 01:59:28 BST 2016, operations=164.81901505248578, operationsPerMinute=82.40950752624289, mode=normal, start=Mon Jun 27 01:59:32 BST 2016, end=Mon Jun 27 02:03:32 BST 2016, operations=332.07405895506434, operationsPerMinute=83.01851473876609
benchmark-name=compress, mod=warmup, start=Mon Jun 27 02:03:36 BST 2016, end=Mon Jun 27 02:05:36 BST 2016, operations=349.93781927397, operationsPerMinute=174.968909636985, mode=normal, start=Mon Jun 27 02:05:38 BST 2016, end=Mon Jun 27 02:09:38 BST 2016, operations=701.7111344644934, operationsPerMinute=175.42778361612335
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 02:09:40 BST 2016, end=Mon Jun 27 02:11:40 BST 2016, operations=116.05832793437304, operationsPerMinute=58.02916396718652, mode=normal, start=Mon Jun 27 02:11:48 BST 2016, end=Mon Jun 27 02:15:48 BST 2016, operations=245.22386385471265, operationsPerMinute=61.30596596367816
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 02:15:54 BST 2016, end=Mon Jun 27 02:17:54 BST 2016, operations=204.79561276983554, operationsPerMinute=102.39780638491777, mode=normal, start=Mon Jun 27 02:17:58 BST 2016, end=Mon Jun 27 02:21:58 BST 2016, operations=409.4087260681118, operationsPerMinute=102.35218151702794
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:22:02 BST 2016, end=Mon Jun 27 02:24:02 BST 2016, operations=350.88780859365716, operationsPerMinute=175.44390429682858, mode=normal, start=Mon Jun 27 02:24:04 BST 2016, end=Mon Jun 27 02:28:04 BST 2016, operations=704.1473152439061, operationsPerMinute=176.03682881097652
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:29:03 BST 2016, end=Mon Jun 27 02:31:03 BST 2016, operations=266.02903738454893, operationsPerMinute=133.01451869227446, mode=normal, start=Mon Jun 27 02:31:06 BST 2016, end=Mon Jun 27 02:35:06 BST 2016, operations=533.7809547040142, operationsPerMinute=133.44523867600356
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 02:35:09 BST 2016, end=Mon Jun 27 02:37:09 BST 2016, operations=173.14375746051985, operationsPerMinute=86.57187873025993, mode=normal, start=Mon Jun 27 02:37:14 BST 2016, end=Mon Jun 27 02:41:14 BST 2016, operations=346.5845046286321, operationsPerMinute=86.64612615715802
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 02:41:18 BST 2016, end=Mon Jun 27 02:43:18 BST 2016, operations=100.84928745851963, operationsPerMinute=50.42464372925981, mode=normal, start=Mon Jun 27 02:43:24 BST 2016, end=Mon Jun 27 02:47:24 BST 2016, operations=216.17763361136855, operationsPerMinute=54.04440840284214
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 02:47:31 BST 2016, end=Mon Jun 27 02:49:31 BST 2016, operations=22.43616225803007, operationsPerMinute=11.218081129015035, mode=normal, start=Mon Jun 27 02:49:56 BST 2016, end=Mon Jun 27 02:53:56 BST 2016, operations=45.1254430364361, operationsPerMinute=11.281360759109026
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 02:54:27 BST 2016, end=Mon Jun 27 02:56:27 BST 2016, operations=69.40147357818486, operationsPerMinute=34.70073678909243, mode=normal, start=Mon Jun 27 02:56:39 BST 2016, end=Mon Jun 27 03:00:39 BST 2016, operations=138.50997259400756, operationsPerMinute=34.62749314850189
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 03:00:52 BST 2016, end=Mon Jun 27 03:02:52 BST 2016, operations=75.11679945988864, operationsPerMinute=37.55839972994432, mode=normal, start=Mon Jun 27 03:03:00 BST 2016, end=Mon Jun 27 03:07:00 BST 2016, operations=150.45344633358727, operationsPerMinute=37.61336158339682
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 03:07:10 BST 2016, end=Mon Jun 27 03:09:10 BST 2016, operations=583.670776781207, operationsPerMinute=291.8353883906035, mode=normal, start=Mon Jun 27 03:09:11 BST 2016, end=Mon Jun 27 03:13:11 BST 2016, operations=1186.6817182822429, operationsPerMinute=296.6704295705607
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 03:13:12 BST 2016, end=Mon Jun 27 03:15:12 BST 2016, operations=462.4577923358964, operationsPerMinute=231.2288961679482, mode=normal, start=Mon Jun 27 03:15:14 BST 2016, end=Mon Jun 27 03:19:14 BST 2016, operations=925.5844133136668, operationsPerMinute=231.3961033284167
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 03:19:16 BST 2016, end=Mon Jun 27 03:21:16 BST 2016, operations=300.1454922064564, operationsPerMinute=150.0727461032282, mode=normal, start=Mon Jun 27 03:21:19 BST 2016, end=Mon Jun 27 03:25:19 BST 2016, operations=598.7931728886056, operationsPerMinute=149.6982932221514
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 03:25:22 BST 2016, end=Mon Jun 27 03:27:22 BST 2016, operations=430.32525055682584, operationsPerMinute=215.16262527841292, mode=normal, start=Mon Jun 27 03:27:24 BST 2016, end=Mon Jun 27 03:31:24 BST 2016, operations=862.339779865711, operationsPerMinute=215.58494496642774
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 03:31:26 BST 2016, end=Mon Jun 27 03:33:26 BST 2016, operations=95.93499032853242, operationsPerMinute=47.96749516426621, mode=normal, start=Mon Jun 27 03:33:34 BST 2016, end=Mon Jun 27 03:37:34 BST 2016, operations=195.58976580513797, operationsPerMinute=48.89744145128449
benchmark-name=serial, mod=warmup, start=Mon Jun 27 03:37:41 BST 2016, end=Mon Jun 27 03:39:41 BST 2016, operations=190.48894339428807, operationsPerMinute=95.24447169714404, mode=normal, start=Mon Jun 27 03:39:44 BST 2016, end=Mon Jun 27 03:43:44 BST 2016, operations=380.7699924085897, operationsPerMinute=95.19249810214743
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 03:43:48 BST 2016, end=Mon Jun 27 03:45:48 BST 2016, operations=142.26723695768993, operationsPerMinute=71.13361847884497, mode=normal, start=Mon Jun 27 03:45:51 BST 2016, end=Mon Jun 27 03:49:51 BST 2016, operations=286.28950427648806, operationsPerMinute=71.57237606912201
benchmark-name=xml.transform, mod=warmup, start=Mon Jun 27 03:50:15 BST 2016, end=Mon Jun 27 03:52:15 BST 2016, operations=429.34196995635, operationsPerMinute=214.670984978175, mode=normal, start=Mon Jun 27 03:52:17 BST 2016, end=Mon Jun 27 03:56:17 BST 2016, operations=835.3365001722449, operationsPerMinute=208.83412504306122
