spec.jvm2008.report.run.location=SUNSPACE13
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 18:56:26 BST 2016, end=Wed Jun 29 18:56:26 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 18:56:26 BST 2016, end=Wed Jun 29 18:56:26 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 18:56:26 BST 2016, end=Wed Jun 29 18:56:55 BST 2016, operations=1.0, operationsPerMinute=2.051282051282051
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 18:56:55 BST 2016, end=Wed Jun 29 18:57:01 BST 2016, operations=1.0, operationsPerMinute=9.474182851729038
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 18:57:01 BST 2016, end=Wed Jun 29 18:57:04 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 18:57:04 BST 2016, end=Wed Jun 29 18:57:15 BST 2016, operations=1.0, operationsPerMinute=5.0675675675675675
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 18:57:15 BST 2016, end=Wed Jun 29 18:57:24 BST 2016, operations=1.0, operationsPerMinute=6.665926008221309
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 18:57:24 BST 2016, end=Wed Jun 29 18:57:32 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 18:57:32 BST 2016, end=Wed Jun 29 18:57:36 BST 2016, operations=1.0, operationsPerMinute=13.44688480502017
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 18:57:36 BST 2016, end=Wed Jun 29 18:57:38 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 18:57:38 BST 2016, end=Wed Jun 29 18:57:40 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 18:57:40 BST 2016, end=Wed Jun 29 18:57:49 BST 2016, operations=1.0, operationsPerMinute=6.336466363924385
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 18:57:49 BST 2016, end=Wed Jun 29 18:57:52 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 18:57:52 BST 2016, end=Wed Jun 29 18:57:54 BST 2016, operations=1.0, operationsPerMinute=24.499795835034707
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 18:57:54 BST 2016, end=Wed Jun 29 18:57:59 BST 2016, operations=1.0, operationsPerMinute=12.52871163082063
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 18:57:59 BST 2016, end=Wed Jun 29 18:58:06 BST 2016, operations=1.0, operationsPerMinute=8.028904054596548
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 18:58:06 BST 2016, end=Wed Jun 29 18:58:53 BST 2016, operations=1.0, operationsPerMinute=1.2902115947015311
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 18:58:53 BST 2016, end=Wed Jun 29 18:58:55 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 18:59:16 BST 2016, end=Wed Jun 29 19:01:16 BST 2016, operations=289.2045511431762, operationsPerMinute=144.6022755715881, mode=normal, start=Wed Jun 29 19:01:19 BST 2016, end=Wed Jun 29 19:05:19 BST 2016, operations=594.3143977741905, operationsPerMinute=148.57859944354763
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 19:05:26 BST 2016, end=Wed Jun 29 19:07:26 BST 2016, operations=118.39357454478836, operationsPerMinute=59.19678727239418, mode=normal, start=Wed Jun 29 19:07:31 BST 2016, end=Wed Jun 29 19:11:31 BST 2016, operations=235.107661993605, operationsPerMinute=58.77691549840125
benchmark-name=compress, mod=warmup, start=Wed Jun 29 19:11:36 BST 2016, end=Wed Jun 29 19:13:36 BST 2016, operations=248.20776679220657, operationsPerMinute=124.10388339610329, mode=normal, start=Wed Jun 29 19:13:39 BST 2016, end=Wed Jun 29 19:17:39 BST 2016, operations=496.06925839679235, operationsPerMinute=124.01731459919809
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 19:17:42 BST 2016, end=Wed Jun 29 19:19:42 BST 2016, operations=71.39974186556893, operationsPerMinute=35.699870932784464, mode=normal, start=Wed Jun 29 19:19:49 BST 2016, end=Wed Jun 29 19:23:49 BST 2016, operations=150.46428118651164, operationsPerMinute=37.61607029662791
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 19:23:59 BST 2016, end=Wed Jun 29 19:25:59 BST 2016, operations=149.38962103297993, operationsPerMinute=74.69481051648997, mode=normal, start=Wed Jun 29 19:26:05 BST 2016, end=Wed Jun 29 19:30:05 BST 2016, operations=299.4291378044857, operationsPerMinute=74.85728445112143
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 19:30:10 BST 2016, end=Wed Jun 29 19:32:10 BST 2016, operations=241.7220838534102, operationsPerMinute=120.8610419267051, mode=normal, start=Wed Jun 29 19:32:13 BST 2016, end=Wed Jun 29 19:36:13 BST 2016, operations=483.43799030615185, operationsPerMinute=120.85949757653796
benchmark-name=derby, mod=warmup, start=Wed Jun 29 19:37:07 BST 2016, end=Wed Jun 29 19:39:07 BST 2016, operations=167.59191992392064, operationsPerMinute=83.79595996196032, mode=normal, start=Wed Jun 29 19:39:10 BST 2016, end=Wed Jun 29 19:43:10 BST 2016, operations=337.54351856183166, operationsPerMinute=84.38587964045792
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 19:43:15 BST 2016, end=Wed Jun 29 19:45:15 BST 2016, operations=114.20705679793366, operationsPerMinute=57.10352839896683, mode=normal, start=Wed Jun 29 19:45:21 BST 2016, end=Wed Jun 29 19:49:21 BST 2016, operations=228.38165170715746, operationsPerMinute=57.095412926789365
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 19:49:29 BST 2016, end=Wed Jun 29 19:51:29 BST 2016, operations=37.489930251771376, operationsPerMinute=18.744965125885688, mode=normal, start=Wed Jun 29 19:51:47 BST 2016, end=Wed Jun 29 19:55:47 BST 2016, operations=72.73184007971695, operationsPerMinute=18.182960019929236
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 19:56:06 BST 2016, end=Wed Jun 29 19:58:06 BST 2016, operations=8.849718905843975, operationsPerMinute=4.424859452921988, mode=normal, start=Wed Jun 29 19:59:30 BST 2016, end=Wed Jun 29 20:03:30 BST 2016, operations=17.650712934189908, operationsPerMinute=4.412678233547477
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 20:04:42 BST 2016, end=Wed Jun 29 20:06:42 BST 2016, operations=49.41457295386708, operationsPerMinute=24.70728647693354, mode=normal, start=Wed Jun 29 20:06:57 BST 2016, end=Wed Jun 29 20:10:57 BST 2016, operations=98.88425420229021, operationsPerMinute=24.721063550572552
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 20:11:09 BST 2016, end=Wed Jun 29 20:13:09 BST 2016, operations=28.368850718366026, operationsPerMinute=14.184425359183013, mode=normal, start=Wed Jun 29 20:13:34 BST 2016, end=Wed Jun 29 20:17:34 BST 2016, operations=56.72189825101722, operationsPerMinute=14.180474562754306
