spec.jvm2008.report.run.location=RIDLEY2B009
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:18:47 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:18:47 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:19:01 BST 2016, operations=1.0, operationsPerMinute=4.524886877828054
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:01 BST 2016, end=Thu May 26 14:19:04 BST 2016, operations=1.0, operationsPerMinute=16.722408026755854
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:04 BST 2016, end=Thu May 26 14:19:05 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:05 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:21 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:21 BST 2016, end=Thu May 26 14:19:28 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:28 BST 2016, end=Thu May 26 14:19:30 BST 2016, operations=1.0, operationsPerMinute=26.33889376646181
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:30 BST 2016, end=Thu May 26 14:19:31 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:31 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:38 BST 2016, operations=1.0, operationsPerMinute=10.744985673352435
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:38 BST 2016, end=Thu May 26 14:19:39 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:39 BST 2016, end=Thu May 26 14:19:40 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:40 BST 2016, end=Thu May 26 14:19:42 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:42 BST 2016, end=Thu May 26 14:19:49 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:49 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=2.9609159099881563
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:20 BST 2016, end=Thu May 26 14:22:20 BST 2016, operations=487.31541287274285, operationsPerMinute=243.65770643637143, mode=normal, start=Thu May 26 14:22:21 BST 2016, end=Thu May 26 14:26:21 BST 2016, operations=989.3785515539031, operationsPerMinute=247.34463788847577
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:25 BST 2016, end=Thu May 26 14:28:25 BST 2016, operations=199.08195609780824, operationsPerMinute=99.54097804890412, mode=normal, start=Thu May 26 14:28:27 BST 2016, end=Thu May 26 14:32:27 BST 2016, operations=382.09355575135106, operationsPerMinute=95.52338893783777
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:31 BST 2016, end=Thu May 26 14:34:31 BST 2016, operations=395.0489224099779, operationsPerMinute=197.52446120498894, mode=normal, start=Thu May 26 14:34:33 BST 2016, end=Thu May 26 14:38:33 BST 2016, operations=778.6169128692156, operationsPerMinute=194.6542282173039
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:35 BST 2016, end=Thu May 26 14:40:35 BST 2016, operations=130.74044428950543, operationsPerMinute=65.37022214475272, mode=normal, start=Thu May 26 14:40:41 BST 2016, end=Thu May 26 14:44:41 BST 2016, operations=285.0801857171506, operationsPerMinute=71.27004642928765
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:45 BST 2016, end=Thu May 26 14:46:45 BST 2016, operations=230.43819531130208, operationsPerMinute=115.21909765565104, mode=normal, start=Thu May 26 14:46:48 BST 2016, end=Thu May 26 14:50:48 BST 2016, operations=464.4708990289656, operationsPerMinute=116.1177247572414
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:52 BST 2016, end=Thu May 26 14:52:52 BST 2016, operations=403.898423199435, operationsPerMinute=201.9492115997175, mode=normal, start=Thu May 26 14:52:54 BST 2016, end=Thu May 26 14:56:54 BST 2016, operations=801.5753392021654, operationsPerMinute=200.39383480054136
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:16 BST 2016, end=Thu May 26 14:59:16 BST 2016, operations=351.4667087477534, operationsPerMinute=175.7333543738767, mode=normal, start=Thu May 26 14:59:19 BST 2016, end=Thu May 26 15:03:19 BST 2016, operations=698.663909093751, operationsPerMinute=174.66597727343776
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:20 BST 2016, end=Thu May 26 15:05:20 BST 2016, operations=206.2267125446132, operationsPerMinute=103.1133562723066, mode=normal, start=Thu May 26 15:05:24 BST 2016, end=Thu May 26 15:09:24 BST 2016, operations=412.4850895880745, operationsPerMinute=103.12127239701863
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:27 BST 2016, end=Thu May 26 15:11:27 BST 2016, operations=77.48102298195354, operationsPerMinute=38.74051149097677, mode=normal, start=Thu May 26 15:11:34 BST 2016, end=Thu May 26 15:15:34 BST 2016, operations=151.38097960502347, operationsPerMinute=37.84524490125587
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:42 BST 2016, end=Thu May 26 15:17:42 BST 2016, operations=13.864243070108376, operationsPerMinute=6.932121535054188, mode=normal, start=Thu May 26 15:18:25 BST 2016, end=Thu May 26 15:22:25 BST 2016, operations=27.522933456875005, operationsPerMinute=6.880733364218751
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:55 BST 2016, end=Thu May 26 15:24:55 BST 2016, operations=73.7687555551225, operationsPerMinute=36.88437777756125, mode=normal, start=Thu May 26 15:25:05 BST 2016, end=Thu May 26 15:29:05 BST 2016, operations=147.4308100125275, operationsPerMinute=36.857702503131875
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:17 BST 2016, end=Thu May 26 15:31:17 BST 2016, operations=42.49185072745689, operationsPerMinute=21.245925363728446, mode=normal, start=Thu May 26 15:31:30 BST 2016, end=Thu May 26 15:35:30 BST 2016, operations=84.64435912671819, operationsPerMinute=21.161089781679546
