spec.jvm2008.report.run.location=SUNSPACE14
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 17:28:50 BST 2016, end=Wed Jun 29 17:28:50 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 17:28:50 BST 2016, end=Wed Jun 29 17:28:51 BST 2016, operations=1.0, operationsPerMinute=125.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 17:28:51 BST 2016, end=Wed Jun 29 17:29:31 BST 2016, operations=1.0, operationsPerMinute=1.480019733596448
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 17:29:31 BST 2016, end=Wed Jun 29 17:29:39 BST 2016, operations=1.0, operationsPerMinute=8.224811514736121
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 17:29:39 BST 2016, end=Wed Jun 29 17:29:41 BST 2016, operations=1.0, operationsPerMinute=28.30188679245283
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 17:29:41 BST 2016, end=Wed Jun 29 17:29:53 BST 2016, operations=1.0, operationsPerMinute=4.947637503092273
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 17:29:53 BST 2016, end=Wed Jun 29 17:30:02 BST 2016, operations=1.0, operationsPerMinute=6.700167504187605
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 17:30:02 BST 2016, end=Wed Jun 29 17:30:10 BST 2016, operations=1.0, operationsPerMinute=7.865757734661773
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 17:30:10 BST 2016, end=Wed Jun 29 17:30:14 BST 2016, operations=1.0, operationsPerMinute=13.23918799646955
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 17:30:14 BST 2016, end=Wed Jun 29 17:30:16 BST 2016, operations=1.0, operationsPerMinute=41.72461752433936
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 17:30:16 BST 2016, end=Wed Jun 29 17:30:18 BST 2016, operations=1.0, operationsPerMinute=27.700831024930746
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 17:30:18 BST 2016, end=Wed Jun 29 17:30:27 BST 2016, operations=1.0, operationsPerMinute=6.394543323031013
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 17:30:27 BST 2016, end=Wed Jun 29 17:30:29 BST 2016, operations=1.0, operationsPerMinute=27.56086357372531
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 17:30:29 BST 2016, end=Wed Jun 29 17:30:32 BST 2016, operations=1.0, operationsPerMinute=24.281667341157426
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 17:30:32 BST 2016, end=Wed Jun 29 17:30:37 BST 2016, operations=1.0, operationsPerMinute=12.262415695892091
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 17:30:37 BST 2016, end=Wed Jun 29 17:30:44 BST 2016, operations=1.0, operationsPerMinute=7.653061224489796
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 17:30:45 BST 2016, end=Wed Jun 29 17:31:33 BST 2016, operations=1.0, operationsPerMinute=1.2428793371310203
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 17:31:33 BST 2016, end=Wed Jun 29 17:31:35 BST 2016, operations=1.0, operationsPerMinute=32.13711837171934
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 17:31:58 BST 2016, end=Wed Jun 29 17:33:58 BST 2016, operations=254.81421066646703, operationsPerMinute=127.40710533323352, mode=normal, start=Wed Jun 29 17:34:00 BST 2016, end=Wed Jun 29 17:38:00 BST 2016, operations=568.7889591264382, operationsPerMinute=142.19723978160954
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 17:38:09 BST 2016, end=Wed Jun 29 17:40:09 BST 2016, operations=109.93013042411249, operationsPerMinute=54.965065212056246, mode=normal, start=Wed Jun 29 17:40:14 BST 2016, end=Wed Jun 29 17:44:14 BST 2016, operations=223.08467775782242, operationsPerMinute=55.771169439455605
benchmark-name=compress, mod=warmup, start=Wed Jun 29 17:44:21 BST 2016, end=Wed Jun 29 17:46:21 BST 2016, operations=240.44596360964636, operationsPerMinute=120.22298180482318, mode=normal, start=Wed Jun 29 17:46:24 BST 2016, end=Wed Jun 29 17:50:24 BST 2016, operations=486.2805546430547, operationsPerMinute=121.57013866076367
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 17:50:27 BST 2016, end=Wed Jun 29 17:52:27 BST 2016, operations=66.41243201972036, operationsPerMinute=33.20621600986018, mode=normal, start=Wed Jun 29 17:52:36 BST 2016, end=Wed Jun 29 17:56:36 BST 2016, operations=140.6613639372426, operationsPerMinute=35.16534098431065
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 17:56:47 BST 2016, end=Wed Jun 29 17:58:47 BST 2016, operations=142.83087565602028, operationsPerMinute=71.41543782801014, mode=normal, start=Wed Jun 29 17:58:51 BST 2016, end=Wed Jun 29 18:02:51 BST 2016, operations=274.04641473531865, operationsPerMinute=68.51160368382966
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 18:02:56 BST 2016, end=Wed Jun 29 18:04:56 BST 2016, operations=220.58044507540274, operationsPerMinute=110.29022253770137, mode=normal, start=Wed Jun 29 18:05:00 BST 2016, end=Wed Jun 29 18:09:00 BST 2016, operations=394.2595682280482, operationsPerMinute=98.56489205701205
benchmark-name=derby, mod=warmup, start=Wed Jun 29 18:10:11 BST 2016, end=Wed Jun 29 18:12:11 BST 2016, operations=155.82138276396486, operationsPerMinute=77.91069138198243, mode=normal, start=Wed Jun 29 18:12:15 BST 2016, end=Wed Jun 29 18:16:15 BST 2016, operations=321.18666364852135, operationsPerMinute=80.29666591213034
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 18:16:19 BST 2016, end=Wed Jun 29 18:18:19 BST 2016, operations=106.39569504597766, operationsPerMinute=53.19784752298883, mode=normal, start=Wed Jun 29 18:18:25 BST 2016, end=Wed Jun 29 18:22:25 BST 2016, operations=212.4531979642981, operationsPerMinute=53.11329949107453
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 18:22:31 BST 2016, end=Wed Jun 29 18:24:31 BST 2016, operations=31.19430110568415, operationsPerMinute=15.597150552842075, mode=normal, start=Wed Jun 29 18:24:54 BST 2016, end=Wed Jun 29 18:28:54 BST 2016, operations=66.75063397782296, operationsPerMinute=16.68765849445574
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 18:29:13 BST 2016, end=Wed Jun 29 18:31:13 BST 2016, operations=8.253990329931607, operationsPerMinute=4.126995164965804, mode=normal, start=Wed Jun 29 18:32:55 BST 2016, end=Wed Jun 29 18:36:55 BST 2016, operations=16.511424484050266, operationsPerMinute=4.127856121012567
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 18:38:30 BST 2016, end=Wed Jun 29 18:40:30 BST 2016, operations=43.15004419150736, operationsPerMinute=21.57502209575368, mode=normal, start=Wed Jun 29 18:40:44 BST 2016, end=Wed Jun 29 18:44:44 BST 2016, operations=90.05948641484478, operationsPerMinute=22.514871603711196
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 18:44:58 BST 2016, end=Wed Jun 29 18:46:58 BST 2016, operations=26.24240932085396, operationsPerMinute=13.12120466042698, mode=normal, start=Wed Jun 29 18:47:25 BST 2016, end=Wed Jun 29 18:51:25 BST 2016, operations=53.54458308386867, operationsPerMinute=13.386145770967168
