spec.jvm2008.report.run.location=BEDSONTC049
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:34 BST 2016, end=Thu May 26 14:18:34 BST 2016, operations=1.0, operationsPerMinute=1333.3333333333333
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:34 BST 2016, end=Thu May 26 14:18:34 BST 2016, operations=1.0, operationsPerMinute=283.0188679245283
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:34 BST 2016, end=Thu May 26 14:18:48 BST 2016, operations=1.0, operationsPerMinute=4.458314757021846
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:48 BST 2016, end=Thu May 26 14:18:51 BST 2016, operations=1.0, operationsPerMinute=16.830294530154276
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:51 BST 2016, end=Thu May 26 14:18:52 BST 2016, operations=1.0, operationsPerMinute=46.62004662004662
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:52 BST 2016, end=Thu May 26 14:19:01 BST 2016, operations=1.0, operationsPerMinute=7.093875620714117
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:01 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=8.126777732629012
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:15 BST 2016, operations=1.0, operationsPerMinute=9.322560596643878
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:17 BST 2016, operations=1.0, operationsPerMinute=25.391451544646635
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:17 BST 2016, end=Thu May 26 14:19:18 BST 2016, operations=1.0, operationsPerMinute=78.125
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:18 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=63.62672322375398
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:24 BST 2016, operations=1.0, operationsPerMinute=10.504201680672269
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:24 BST 2016, end=Thu May 26 14:19:26 BST 2016, operations=1.0, operationsPerMinute=40.51316677920324
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:26 BST 2016, end=Thu May 26 14:19:27 BST 2016, operations=1.0, operationsPerMinute=58.88125613346418
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:27 BST 2016, end=Thu May 26 14:19:29 BST 2016, operations=1.0, operationsPerMinute=27.027027027027028
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:29 BST 2016, end=Thu May 26 14:19:35 BST 2016, operations=1.0, operationsPerMinute=9.59079283887468
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:35 BST 2016, end=Thu May 26 14:19:56 BST 2016, operations=1.0, operationsPerMinute=2.9069767441860463
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:56 BST 2016, end=Thu May 26 14:19:57 BST 2016, operations=1.0, operationsPerMinute=70.75471698113208
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:22:07 BST 2016, operations=455.36958662715375, operationsPerMinute=227.68479331357688, mode=normal, start=Thu May 26 14:22:09 BST 2016, end=Thu May 26 14:26:09 BST 2016, operations=971.2738957130954, operationsPerMinute=242.81847392827385
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:13 BST 2016, end=Thu May 26 14:28:13 BST 2016, operations=191.60395273995596, operationsPerMinute=95.80197636997798, mode=normal, start=Thu May 26 14:28:17 BST 2016, end=Thu May 26 14:32:17 BST 2016, operations=378.3473321671145, operationsPerMinute=94.58683304177862
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:20 BST 2016, end=Thu May 26 14:34:20 BST 2016, operations=391.07906709713114, operationsPerMinute=195.53953354856557, mode=normal, start=Thu May 26 14:34:22 BST 2016, end=Thu May 26 14:38:22 BST 2016, operations=777.3270250073863, operationsPerMinute=194.33175625184657
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:24 BST 2016, end=Thu May 26 14:40:24 BST 2016, operations=134.9996965306327, operationsPerMinute=67.49984826531634, mode=normal, start=Thu May 26 14:40:30 BST 2016, end=Thu May 26 14:44:30 BST 2016, operations=285.73206815263785, operationsPerMinute=71.43301703815946
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:35 BST 2016, end=Thu May 26 14:46:35 BST 2016, operations=229.96985245193952, operationsPerMinute=114.98492622596976, mode=normal, start=Thu May 26 14:46:39 BST 2016, end=Thu May 26 14:50:39 BST 2016, operations=461.0662646700465, operationsPerMinute=115.26656616751163
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:42 BST 2016, end=Thu May 26 14:52:42 BST 2016, operations=397.9855621159862, operationsPerMinute=198.9927810579931, mode=normal, start=Thu May 26 14:52:44 BST 2016, end=Thu May 26 14:56:44 BST 2016, operations=788.4557418351169, operationsPerMinute=197.11393545877922
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:07 BST 2016, end=Thu May 26 14:59:07 BST 2016, operations=333.5504855111901, operationsPerMinute=166.77524275559506, mode=normal, start=Thu May 26 14:59:09 BST 2016, end=Thu May 26 15:03:09 BST 2016, operations=699.4083010834854, operationsPerMinute=174.85207527087135
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:11 BST 2016, end=Thu May 26 15:05:11 BST 2016, operations=204.67201239894314, operationsPerMinute=102.33600619947157, mode=normal, start=Thu May 26 15:05:14 BST 2016, end=Thu May 26 15:09:14 BST 2016, operations=406.949583497775, operationsPerMinute=101.73739587444375
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:18 BST 2016, end=Thu May 26 15:11:18 BST 2016, operations=67.05900139311227, operationsPerMinute=33.529500696556134, mode=normal, start=Thu May 26 15:11:27 BST 2016, end=Thu May 26 15:15:27 BST 2016, operations=144.32865065084638, operationsPerMinute=36.082162662711596
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:35 BST 2016, end=Thu May 26 15:17:35 BST 2016, operations=13.546792136921116, operationsPerMinute=6.773396068460558, mode=normal, start=Thu May 26 15:18:14 BST 2016, end=Thu May 26 15:22:14 BST 2016, operations=27.001894963718183, operationsPerMinute=6.750473740929546
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:49 BST 2016, end=Thu May 26 15:24:49 BST 2016, operations=71.37729610538895, operationsPerMinute=35.688648052694475, mode=normal, start=Thu May 26 15:25:00 BST 2016, end=Thu May 26 15:29:00 BST 2016, operations=129.85574676391892, operationsPerMinute=32.46393669097973
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:09 BST 2016, end=Thu May 26 15:31:09 BST 2016, operations=41.946428799435466, operationsPerMinute=20.973214399717733, mode=normal, start=Thu May 26 15:31:23 BST 2016, end=Thu May 26 15:35:23 BST 2016, operations=83.78927729235475, operationsPerMinute=20.94731932308869
