spec.jvm2008.report.run.location=SUNSPACE13
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 16:33:56 BST 2016, end=Wed Jun 29 16:33:56 BST 2016, operations=1.0, operationsPerMinute=588.2352941176471
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 16:33:56 BST 2016, end=Wed Jun 29 16:33:58 BST 2016, operations=1.0, operationsPerMinute=58.02707930367505
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 16:33:58 BST 2016, end=Wed Jun 29 16:34:34 BST 2016, operations=1.0, operationsPerMinute=1.633097441480675
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 16:34:34 BST 2016, end=Wed Jun 29 16:34:41 BST 2016, operations=1.0, operationsPerMinute=8.299903167796376
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 16:34:41 BST 2016, end=Wed Jun 29 16:34:44 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 16:34:44 BST 2016, end=Wed Jun 29 16:34:56 BST 2016, operations=1.0, operationsPerMinute=5.00208420175073
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 16:34:56 BST 2016, end=Wed Jun 29 16:35:04 BST 2016, operations=1.0, operationsPerMinute=6.814310051107325
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 16:35:04 BST 2016, end=Wed Jun 29 16:35:12 BST 2016, operations=1.0, operationsPerMinute=8.0526103878674
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 16:35:12 BST 2016, end=Wed Jun 29 16:35:16 BST 2016, operations=1.0, operationsPerMinute=13.3422281521014
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 16:35:16 BST 2016, end=Wed Jun 29 16:35:18 BST 2016, operations=1.0, operationsPerMinute=42.07573632538569
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 16:35:18 BST 2016, end=Wed Jun 29 16:35:20 BST 2016, operations=1.0, operationsPerMinute=28.06361085126286
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 16:35:20 BST 2016, end=Wed Jun 29 16:35:29 BST 2016, operations=1.0, operationsPerMinute=6.3938618925831205
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 16:35:29 BST 2016, end=Wed Jun 29 16:35:32 BST 2016, operations=1.0, operationsPerMinute=27.649769585253456
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 16:35:32 BST 2016, end=Wed Jun 29 16:35:34 BST 2016, operations=1.0, operationsPerMinute=24.50980392156863
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 16:35:34 BST 2016, end=Wed Jun 29 16:35:39 BST 2016, operations=1.0, operationsPerMinute=12.227430201752599
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 16:35:39 BST 2016, end=Wed Jun 29 16:35:47 BST 2016, operations=1.0, operationsPerMinute=7.850320554755986
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 16:35:47 BST 2016, end=Wed Jun 29 16:36:34 BST 2016, operations=1.0, operationsPerMinute=1.2593665386310686
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 16:36:34 BST 2016, end=Wed Jun 29 16:36:36 BST 2016, operations=1.0, operationsPerMinute=30.97573567372225
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 16:36:58 BST 2016, end=Wed Jun 29 16:38:58 BST 2016, operations=278.2498760984568, operationsPerMinute=139.1249380492284, mode=normal, start=Wed Jun 29 16:39:01 BST 2016, end=Wed Jun 29 16:43:01 BST 2016, operations=563.2371384813355, operationsPerMinute=140.80928462033387
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 16:43:09 BST 2016, end=Wed Jun 29 16:45:09 BST 2016, operations=111.53381088755775, operationsPerMinute=55.766905443778874, mode=normal, start=Wed Jun 29 16:45:15 BST 2016, end=Wed Jun 29 16:49:15 BST 2016, operations=219.9552905660716, operationsPerMinute=54.9888226415179
benchmark-name=compress, mod=warmup, start=Wed Jun 29 16:49:21 BST 2016, end=Wed Jun 29 16:51:21 BST 2016, operations=189.4935067586159, operationsPerMinute=94.74675337930795, mode=normal, start=Wed Jun 29 16:51:26 BST 2016, end=Wed Jun 29 16:55:26 BST 2016, operations=381.8518091628572, operationsPerMinute=95.4629522907143
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 16:55:29 BST 2016, end=Wed Jun 29 16:57:29 BST 2016, operations=69.30561389071636, operationsPerMinute=34.65280694535818, mode=normal, start=Wed Jun 29 16:57:40 BST 2016, end=Wed Jun 29 17:01:40 BST 2016, operations=147.15228688270025, operationsPerMinute=36.78807172067506
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 17:01:50 BST 2016, end=Wed Jun 29 17:03:50 BST 2016, operations=146.50844168814524, operationsPerMinute=73.25422084407262, mode=normal, start=Wed Jun 29 17:03:56 BST 2016, end=Wed Jun 29 17:07:56 BST 2016, operations=292.63905291201803, operationsPerMinute=73.15976322800451
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 17:08:01 BST 2016, end=Wed Jun 29 17:10:01 BST 2016, operations=204.1474459571699, operationsPerMinute=102.07372297858495, mode=normal, start=Wed Jun 29 17:10:05 BST 2016, end=Wed Jun 29 17:14:05 BST 2016, operations=481.82064917323476, operationsPerMinute=120.45516229330869
benchmark-name=derby, mod=warmup, start=Wed Jun 29 17:15:00 BST 2016, end=Wed Jun 29 17:17:00 BST 2016, operations=165.1695457611224, operationsPerMinute=82.5847728805612, mode=normal, start=Wed Jun 29 17:17:05 BST 2016, end=Wed Jun 29 17:21:05 BST 2016, operations=334.9865169213358, operationsPerMinute=83.74662923033395
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 17:21:09 BST 2016, end=Wed Jun 29 17:23:09 BST 2016, operations=114.11905481838336, operationsPerMinute=57.05952740919168, mode=normal, start=Wed Jun 29 17:23:16 BST 2016, end=Wed Jun 29 17:27:16 BST 2016, operations=228.36284428480644, operationsPerMinute=57.09071107120161
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 17:27:23 BST 2016, end=Wed Jun 29 17:29:23 BST 2016, operations=36.24569796999043, operationsPerMinute=18.122848984995215, mode=normal, start=Wed Jun 29 17:29:39 BST 2016, end=Wed Jun 29 17:33:39 BST 2016, operations=72.04238647744111, operationsPerMinute=18.01059661936028
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 17:33:56 BST 2016, end=Wed Jun 29 17:35:56 BST 2016, operations=8.831072854970921, operationsPerMinute=4.415536427485461, mode=normal, start=Wed Jun 29 17:37:20 BST 2016, end=Wed Jun 29 17:41:20 BST 2016, operations=17.69214354331625, operationsPerMinute=4.423035885829062
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 17:42:32 BST 2016, end=Wed Jun 29 17:44:32 BST 2016, operations=48.77708715623693, operationsPerMinute=24.388543578118465, mode=normal, start=Wed Jun 29 17:44:49 BST 2016, end=Wed Jun 29 17:48:49 BST 2016, operations=98.81405439271956, operationsPerMinute=24.70351359817989
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 17:49:01 BST 2016, end=Wed Jun 29 17:51:01 BST 2016, operations=28.40548773281882, operationsPerMinute=14.20274386640941, mode=normal, start=Wed Jun 29 17:51:30 BST 2016, end=Wed Jun 29 17:55:30 BST 2016, operations=56.680799661659925, operationsPerMinute=14.170199915414981
