spec.jvm2008.report.run.location=BEDSONTC095
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:36 BST 2016, end=Thu May 26 14:19:36 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:36 BST 2016, end=Thu May 26 14:19:37 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:37 BST 2016, end=Thu May 26 14:19:51 BST 2016, operations=1.0, operationsPerMinute=4.326507066628209
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:51 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=17.326017903551833
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:19:55 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:55 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:11 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:11 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=9.244992295839754
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:20 BST 2016, operations=1.0, operationsPerMinute=26.905829596412556
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:20 BST 2016, end=Thu May 26 14:20:21 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:21 BST 2016, end=Thu May 26 14:20:22 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:22 BST 2016, end=Thu May 26 14:20:27 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:27 BST 2016, end=Thu May 26 14:20:28 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:28 BST 2016, end=Thu May 26 14:20:29 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:29 BST 2016, end=Thu May 26 14:20:32 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:32 BST 2016, end=Thu May 26 14:20:38 BST 2016, operations=1.0, operationsPerMinute=9.312432096849294
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:38 BST 2016, end=Thu May 26 14:20:58 BST 2016, operations=1.0, operationsPerMinute=2.9792939073439593
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:58 BST 2016, end=Thu May 26 14:20:59 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:23:09 BST 2016, operations=507.75637428703556, operationsPerMinute=253.87818714351778, mode=normal, start=Thu May 26 14:23:10 BST 2016, end=Thu May 26 14:27:10 BST 2016, operations=1035.4122320229583, operationsPerMinute=258.85305800573957
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:27:15 BST 2016, end=Thu May 26 14:29:15 BST 2016, operations=195.34476341410206, operationsPerMinute=97.67238170705103, mode=normal, start=Thu May 26 14:29:18 BST 2016, end=Thu May 26 14:33:18 BST 2016, operations=381.4231771901566, operationsPerMinute=95.35579429753915
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:22 BST 2016, end=Thu May 26 14:35:22 BST 2016, operations=402.7462658290352, operationsPerMinute=201.3731329145176, mode=normal, start=Thu May 26 14:35:24 BST 2016, end=Thu May 26 14:39:24 BST 2016, operations=805.9886453428409, operationsPerMinute=201.49716133571022
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:26 BST 2016, end=Thu May 26 14:41:26 BST 2016, operations=140.08730428218354, operationsPerMinute=70.04365214109177, mode=normal, start=Thu May 26 14:41:31 BST 2016, end=Thu May 26 14:45:31 BST 2016, operations=292.8921435448784, operationsPerMinute=73.2230358862196
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:36 BST 2016, end=Thu May 26 14:47:36 BST 2016, operations=236.6980807652841, operationsPerMinute=118.34904038264204, mode=normal, start=Thu May 26 14:47:40 BST 2016, end=Thu May 26 14:51:40 BST 2016, operations=473.68871458723487, operationsPerMinute=118.42217864680872
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:43 BST 2016, end=Thu May 26 14:53:43 BST 2016, operations=409.57447005832347, operationsPerMinute=204.78723502916174, mode=normal, start=Thu May 26 14:53:45 BST 2016, end=Thu May 26 14:57:45 BST 2016, operations=818.8698980989031, operationsPerMinute=204.7174745247258
benchmark-name=derby, mod=warmup, start=Thu May 26 14:58:25 BST 2016, end=Thu May 26 15:00:25 BST 2016, operations=366.3761567908145, operationsPerMinute=183.18807839540725, mode=normal, start=Thu May 26 15:00:27 BST 2016, end=Thu May 26 15:04:27 BST 2016, operations=731.4478764478765, operationsPerMinute=182.86196911196913
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:04:29 BST 2016, end=Thu May 26 15:06:29 BST 2016, operations=208.72574450939362, operationsPerMinute=104.36287225469681, mode=normal, start=Thu May 26 15:06:33 BST 2016, end=Thu May 26 15:10:33 BST 2016, operations=418.2931556119554, operationsPerMinute=104.57328890298885
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:36 BST 2016, end=Thu May 26 15:12:36 BST 2016, operations=69.64857315373217, operationsPerMinute=34.824286576866086, mode=normal, start=Thu May 26 15:12:46 BST 2016, end=Thu May 26 15:16:46 BST 2016, operations=149.13248479719994, operationsPerMinute=37.283121199299984
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:55 BST 2016, end=Thu May 26 15:18:55 BST 2016, operations=13.930937270940134, operationsPerMinute=6.965468635470067, mode=normal, start=Thu May 26 15:19:39 BST 2016, end=Thu May 26 15:23:39 BST 2016, operations=27.930607813882094, operationsPerMinute=6.982651953470524
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:24:23 BST 2016, end=Thu May 26 15:26:23 BST 2016, operations=74.23708454854538, operationsPerMinute=37.11854227427269, mode=normal, start=Thu May 26 15:26:33 BST 2016, end=Thu May 26 15:30:33 BST 2016, operations=149.6981866189278, operationsPerMinute=37.42454665473195
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:43 BST 2016, end=Thu May 26 15:32:43 BST 2016, operations=43.17275813042489, operationsPerMinute=21.586379065212444, mode=normal, start=Thu May 26 15:32:54 BST 2016, end=Thu May 26 15:36:54 BST 2016, operations=86.49416180820519, operationsPerMinute=21.623540452051298
