spec.jvm2008.report.run.location=GLAZIER04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 11:39:57 BST 2016, end=Fri Jun 24 11:39:57 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 11:39:57 BST 2016, end=Fri Jun 24 11:39:57 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 11:39:57 BST 2016, end=Fri Jun 24 11:40:16 BST 2016, operations=1.0, operationsPerMinute=3.1943778949049673
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 11:40:16 BST 2016, end=Fri Jun 24 11:40:20 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 11:40:20 BST 2016, end=Fri Jun 24 11:40:22 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 11:40:22 BST 2016, end=Fri Jun 24 11:40:31 BST 2016, operations=1.0, operationsPerMinute=6.63129973474801
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 11:40:31 BST 2016, end=Fri Jun 24 11:40:38 BST 2016, operations=1.0, operationsPerMinute=7.6923076923076925
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 11:40:38 BST 2016, end=Fri Jun 24 11:40:45 BST 2016, operations=1.0, operationsPerMinute=8.780916142250842
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 11:40:45 BST 2016, end=Fri Jun 24 11:40:48 BST 2016, operations=1.0, operationsPerMinute=22.10759027266028
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 11:40:48 BST 2016, end=Fri Jun 24 11:40:49 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 11:40:49 BST 2016, end=Fri Jun 24 11:40:50 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 11:40:50 BST 2016, end=Fri Jun 24 11:40:56 BST 2016, operations=1.0, operationsPerMinute=9.938711280437303
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 11:40:56 BST 2016, end=Fri Jun 24 11:40:57 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 11:40:57 BST 2016, end=Fri Jun 24 11:40:59 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 11:40:59 BST 2016, end=Fri Jun 24 11:41:01 BST 2016, operations=1.0, operationsPerMinute=22.23045572434235
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 11:41:01 BST 2016, end=Fri Jun 24 11:41:08 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 11:41:08 BST 2016, end=Fri Jun 24 11:41:32 BST 2016, operations=1.0, operationsPerMinute=2.547121752419766
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 11:41:32 BST 2016, end=Fri Jun 24 11:41:33 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 11:41:47 BST 2016, end=Fri Jun 24 11:43:47 BST 2016, operations=413.1905903225911, operationsPerMinute=206.59529516129555, mode=normal, start=Fri Jun 24 11:43:48 BST 2016, end=Fri Jun 24 11:47:48 BST 2016, operations=858.3972037186107, operationsPerMinute=214.59930092965268
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 11:47:53 BST 2016, end=Fri Jun 24 11:49:53 BST 2016, operations=169.38124433458296, operationsPerMinute=84.69062216729148, mode=normal, start=Fri Jun 24 11:49:57 BST 2016, end=Fri Jun 24 11:53:57 BST 2016, operations=339.37979481588377, operationsPerMinute=84.84494870397094
benchmark-name=compress, mod=warmup, start=Fri Jun 24 11:54:01 BST 2016, end=Fri Jun 24 11:56:01 BST 2016, operations=352.27254010718724, operationsPerMinute=176.13627005359362, mode=normal, start=Fri Jun 24 11:56:04 BST 2016, end=Fri Jun 24 12:00:04 BST 2016, operations=705.1388286972449, operationsPerMinute=176.28470717431122
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 12:00:06 BST 2016, end=Fri Jun 24 12:02:06 BST 2016, operations=116.72641515243802, operationsPerMinute=58.36320757621901, mode=normal, start=Fri Jun 24 12:02:12 BST 2016, end=Fri Jun 24 12:06:12 BST 2016, operations=245.43289393101244, operationsPerMinute=61.35822348275311
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 12:06:19 BST 2016, end=Fri Jun 24 12:08:19 BST 2016, operations=205.53082136129743, operationsPerMinute=102.76541068064871, mode=normal, start=Fri Jun 24 12:08:23 BST 2016, end=Fri Jun 24 12:12:23 BST 2016, operations=408.678137408882, operationsPerMinute=102.1695343522205
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 12:12:26 BST 2016, end=Fri Jun 24 12:14:26 BST 2016, operations=352.3716701595285, operationsPerMinute=176.18583507976425, mode=normal, start=Fri Jun 24 12:14:28 BST 2016, end=Fri Jun 24 12:18:28 BST 2016, operations=703.8116536315745, operationsPerMinute=175.95291340789362
benchmark-name=derby, mod=warmup, start=Fri Jun 24 12:19:39 BST 2016, end=Fri Jun 24 12:21:39 BST 2016, operations=261.7509201220242, operationsPerMinute=130.8754600610121, mode=normal, start=Fri Jun 24 12:21:41 BST 2016, end=Fri Jun 24 12:25:41 BST 2016, operations=528.1932049922506, operationsPerMinute=132.04830124806264
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 12:25:44 BST 2016, end=Fri Jun 24 12:27:44 BST 2016, operations=172.15527132248445, operationsPerMinute=86.07763566124223, mode=normal, start=Fri Jun 24 12:27:50 BST 2016, end=Fri Jun 24 12:31:50 BST 2016, operations=346.4664284786358, operationsPerMinute=86.61660711965895
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 12:31:54 BST 2016, end=Fri Jun 24 12:33:54 BST 2016, operations=100.40798708969658, operationsPerMinute=50.20399354484829, mode=normal, start=Fri Jun 24 12:34:00 BST 2016, end=Fri Jun 24 12:38:00 BST 2016, operations=198.93165476197657, operationsPerMinute=49.732913690494144
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 12:38:07 BST 2016, end=Fri Jun 24 12:40:07 BST 2016, operations=21.748632837343273, operationsPerMinute=10.874316418671636, mode=normal, start=Fri Jun 24 12:40:39 BST 2016, end=Fri Jun 24 12:44:39 BST 2016, operations=43.37377619245294, operationsPerMinute=10.843444048113234
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 12:44:59 BST 2016, end=Fri Jun 24 12:46:59 BST 2016, operations=69.54564502054686, operationsPerMinute=34.77282251027343, mode=normal, start=Fri Jun 24 12:47:10 BST 2016, end=Fri Jun 24 12:51:10 BST 2016, operations=138.9130326117612, operationsPerMinute=34.7282581529403
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 12:51:22 BST 2016, end=Fri Jun 24 12:53:22 BST 2016, operations=72.13484040225102, operationsPerMinute=36.06742020112551, mode=normal, start=Fri Jun 24 12:53:32 BST 2016, end=Fri Jun 24 12:57:32 BST 2016, operations=144.04179012575474, operationsPerMinute=36.010447531438686
