spec.jvm2008.report.run.location=GREY-02
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jul 04 17:42:57 BST 2016, end=Mon Jul 04 17:42:57 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Mon Jul 04 17:42:57 BST 2016, end=Mon Jul 04 17:42:58 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jul 04 17:42:58 BST 2016, end=Mon Jul 04 17:43:11 BST 2016, operations=1.0, operationsPerMinute=4.41598586884522
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jul 04 17:43:11 BST 2016, end=Mon Jul 04 17:43:14 BST 2016, operations=1.0, operationsPerMinute=17.80415430267062
benchmark-name=startup.compress, mode=normal, start=Mon Jul 04 17:43:14 BST 2016, end=Mon Jul 04 17:43:16 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jul 04 17:43:16 BST 2016, end=Mon Jul 04 17:43:24 BST 2016, operations=1.0, operationsPerMinute=6.904487917146145
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jul 04 17:43:24 BST 2016, end=Mon Jul 04 17:43:32 BST 2016, operations=1.0, operationsPerMinute=7.882291119285339
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jul 04 17:43:32 BST 2016, end=Mon Jul 04 17:43:39 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jul 04 17:43:39 BST 2016, end=Mon Jul 04 17:43:41 BST 2016, operations=1.0, operationsPerMinute=25.641025641025642
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jul 04 17:43:41 BST 2016, end=Mon Jul 04 17:43:42 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jul 04 17:43:42 BST 2016, end=Mon Jul 04 17:43:43 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jul 04 17:43:43 BST 2016, end=Mon Jul 04 17:43:48 BST 2016, operations=1.0, operationsPerMinute=10.507880910683012
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jul 04 17:43:48 BST 2016, end=Mon Jul 04 17:43:50 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jul 04 17:43:50 BST 2016, end=Mon Jul 04 17:43:51 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.serial, mode=normal, start=Mon Jul 04 17:43:51 BST 2016, end=Mon Jul 04 17:43:53 BST 2016, operations=1.0, operationsPerMinute=27.47252747252747
benchmark-name=startup.sunflow, mode=normal, start=Mon Jul 04 17:43:53 BST 2016, end=Mon Jul 04 17:44:00 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jul 04 17:44:00 BST 2016, end=Mon Jul 04 17:44:21 BST 2016, operations=1.0, operationsPerMinute=2.8660138524002865
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jul 04 17:44:21 BST 2016, end=Mon Jul 04 17:44:22 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jul 04 17:44:32 BST 2016, end=Mon Jul 04 17:46:32 BST 2016, operations=440.48397939553325, operationsPerMinute=220.24198969776663, mode=normal, start=Mon Jul 04 17:46:34 BST 2016, end=Mon Jul 04 17:50:34 BST 2016, operations=893.2975661494166, operationsPerMinute=223.32439153735416
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jul 04 19:07:22 BST 2016, end=Mon Jul 04 19:09:22 BST 2016, operations=529.9868586891328, operationsPerMinute=264.9934293445664, mode=normal, start=Mon Jul 04 19:09:25 BST 2016, end=Mon Jul 04 19:13:25 BST 2016, operations=888.7395747143349, operationsPerMinute=222.18489367858373
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jul 04 19:13:27 BST 2016, end=Mon Jul 04 19:15:27 BST 2016, operations=375.49899391803774, operationsPerMinute=187.74949695901887, mode=normal, start=Mon Jul 04 19:15:39 BST 2016, end=Mon Jul 04 19:19:39 BST 2016, operations=864.2219770962683, operationsPerMinute=216.0554942740671
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jul 04 19:19:41 BST 2016, end=Mon Jul 04 19:21:41 BST 2016, operations=248.27808556031135, operationsPerMinute=124.13904278015568, mode=normal, start=Mon Jul 04 19:21:44 BST 2016, end=Mon Jul 04 19:25:44 BST 2016, operations=445.6309855055591, operationsPerMinute=111.40774637638978
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jul 04 19:25:47 BST 2016, end=Mon Jul 04 19:27:47 BST 2016, operations=350.4456823300029, operationsPerMinute=175.22284116500146, mode=normal, start=Mon Jul 04 19:27:55 BST 2016, end=Mon Jul 04 19:31:55 BST 2016, operations=771.0084018356081, operationsPerMinute=192.75210045890202
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jul 04 19:32:00 BST 2016, end=Mon Jul 04 19:34:00 BST 2016, operations=90.07406556431985, operationsPerMinute=45.037032782159926, mode=normal, start=Mon Jul 04 19:34:15 BST 2016, end=Mon Jul 04 19:38:15 BST 2016, operations=158.11903026871266, operationsPerMinute=39.529757567178166
benchmark-name=serial, mod=warmup, start=Mon Jul 04 19:38:25 BST 2016, end=Mon Jul 04 19:40:25 BST 2016, operations=179.91279831542812, operationsPerMinute=89.95639915771406, mode=normal, start=Mon Jul 04 19:40:29 BST 2016, end=Mon Jul 04 19:44:29 BST 2016, operations=354.480388898429, operationsPerMinute=88.62009722460725
benchmark-name=sunflow, mod=warmup, start=Mon Jul 04 19:44:36 BST 2016, end=Mon Jul 04 19:46:36 BST 2016, operations=138.18405761410003, operationsPerMinute=69.09202880705001, mode=normal, start=Mon Jul 04 19:46:38 BST 2016, end=Mon Jul 04 19:50:38 BST 2016, operations=209.2520965697641, operationsPerMinute=52.31302414244102
benchmark-name=xml.transform, mod=warmup, start=Mon Jul 04 19:51:16 BST 2016, end=Mon Jul 04 19:53:16 BST 2016, operations=392.02327736728097, operationsPerMinute=196.01163868364048, mode=normal, start=Mon Jul 04 19:53:17 BST 2016, end=Mon Jul 04 19:57:17 BST 2016, operations=787.4502359291535, operationsPerMinute=196.86255898228836
benchmark-name=xml.validation, mod=warmup, start=Mon Jul 04 19:57:20 BST 2016, end=Mon Jul 04 19:59:20 BST 2016, operations=819.572015066269, operationsPerMinute=409.7860075331345, mode=normal, start=Mon Jul 04 19:59:21 BST 2016, end=Mon Jul 04 20:03:21 BST 2016, operations=1607.34048435331, operationsPerMinute=401.8351210883275
##-nursultan-##,GREY-02,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Mon Jul 04 17:42:57 BST 2016,Mon Jul 04 17:42:57 BST 2016,1.0,1875.0,startup.helloworld,Mon Jul 04 17:42:57 BST 2016,Mon Jul 04 17:42:58 BST 2016,1.0,638.2978723404256,startup.compiler.compiler,Mon Jul 04 17:42:58 BST 2016,Mon Jul 04 17:43:11 BST 2016,1.0,4.41598586884522,startup.compiler.sunflow,Mon Jul 04 17:43:11 BST 2016,Mon Jul 04 17:43:14 BST 2016,1.0,17.80415430267062,startup.compress,Mon Jul 04 17:43:14 BST 2016,Mon Jul 04 17:43:16 BST 2016,1.0,45.80152671755725,startup.crypto.aes,Mon Jul 04 17:43:16 BST 2016,Mon Jul 04 17:43:24 BST 2016,1.0,6.904487917146145,startup.crypto.rsa,Mon Jul 04 17:43:24 BST 2016,Mon Jul 04 17:43:32 BST 2016,1.0,7.882291119285339,startup.crypto.signverify,Mon Jul 04 17:43:32 BST 2016,Mon Jul 04 17:43:39 BST 2016,1.0,9.135200974421437,startup.mpegaudio,Mon Jul 04 17:43:39 BST 2016,Mon Jul 04 17:43:41 BST 2016,1.0,25.641025641025642,startup.scimark.fft,Mon Jul 04 17:43:41 BST 2016,Mon Jul 04 17:43:42 BST 2016,1.0,78.53403141361257,startup.scimark.lu,Mon Jul 04 17:43:42 BST 2016,Mon Jul 04 17:43:43 BST 2016,1.0,64.1025641025641,startup.scimark.monte_carlo,Mon Jul 04 17:43:43 BST 2016,Mon Jul 04 17:43:48 BST 2016,1.0,10.507880910683012,startup.scimark.sor,Mon Jul 04 17:43:48 BST 2016,Mon Jul 04 17:43:50 BST 2016,1.0,40.92769440654843,startup.scimark.sparse,Mon Jul 04 17:43:50 BST 2016,Mon Jul 04 17:43:51 BST 2016,1.0,59.171597633136095,startup.serial,Mon Jul 04 17:43:51 BST 2016,Mon Jul 04 17:43:53 BST 2016,1.0,27.47252747252747,startup.sunflow,Mon Jul 04 17:43:53 BST 2016,Mon Jul 04 17:44:00 BST 2016,1.0,8.92325996430696,startup.xml.transform,Mon Jul 04 17:44:00 BST 2016,Mon Jul 04 17:44:21 BST 2016,1.0,2.8660138524002865,startup.xml.validation,Mon Jul 04 17:44:21 BST 2016,Mon Jul 04 17:44:22 BST 2016,1.0,72.55139056831922,compiler.compiler,Mon Jul 04 17:44:32 BST 2016,Mon Jul 04 17:46:32 BST 2016,440.48397939553325,220.24198969776663,Mon Jul 04 17:46:34 BST 2016,Mon Jul 04 17:50:34 BST 2016,893.2975661494166,223.32439153735416,compiler.sunflow,Mon Jul 04 17:50:38 BST 2016,Mon Jul 04 17:52:38 BST 2016,175.9634128040139,87.98170640200695,Mon Jul 04 17:52:41 BST 2016,Mon Jul 04 17:56:41 BST 2016,352.2684331857753,88.06710829644382,compress,Mon Jul 04 17:56:46 BST 2016,Mon Jul 04 17:58:46 BST 2016,300.63467117940013,150.31733558970006,Mon Jul 04 17:58:49 BST 2016,Mon Jul 04 18:02:49 BST 2016,397.57072653684287,99.39268163421072,crypto.aes,Mon Jul 04 18:03:06 BST 2016,Mon Jul 04 18:05:06 BST 2016,105.46294627159347,52.73147313579673,Mon Jul 04 18:05:11 BST 2016,Mon Jul 04 18:09:11 BST 2016,223.00032668549292,55.75008167137323,crypto.rsa,Mon Jul 04 18:09:18 BST 2016,Mon Jul 04 18:11:18 BST 2016,175.8695509673864,87.9347754836932,Mon Jul 04 18:11:25 BST 2016,Mon Jul 04 18:15:25 BST 2016,243.61084314810134,60.902710787025335,crypto.signverify,Mon Jul 04 18:15:29 BST 2016,Mon Jul 04 18:17:29 BST 2016,304.4517705250862,152.2258852625431,Mon Jul 04 18:17:31 BST 2016,Mon Jul 04 18:21:31 BST 2016,610.069778066769,152.51744451669225,derby,Mon Jul 04 18:21:53 BST 2016,Mon Jul 04 18:23:53 BST 2016,272.16932901581663,136.08466450790831,Mon Jul 04 18:23:56 BST 2016,Mon Jul 04 18:27:56 BST 2016,549.0378048922128,137.2594512230532,mpegaudio,Mon Jul 04 18:27:58 BST 2016,Mon Jul 04 18:29:58 BST 2016,155.67744474556622,77.83872237278311,Mon Jul 04 18:30:06 BST 2016,Mon Jul 04 18:34:06 BST 2016,231.1465268292713,57.786631707317824,scimark.fft.large,Mon Jul 04 18:35:06 BST 2016,Mon Jul 04 18:37:06 BST 2016,68.45722836529877,34.22861418264939,Mon Jul 04 18:38:03 BST 2016,Mon Jul 04 18:42:03 BST 2016,135.25634243158643,33.81408560789661,scimark.lu.large,Mon Jul 04 18:45:11 BST 2016,Mon Jul 04 18:47:11 BST 2016,13.63688758885683,6.818443794428415,Mon Jul 04 18:48:15 BST 2016,Mon Jul 04 18:52:15 BST 2016,25.570189934039423,6.392547483509856,scimark.sor.large,Mon Jul 04 18:54:14 BST 2016,Mon Jul 04 18:56:14 BST 2016,57.024279320872736,28.512139660436368,Mon Jul 04 18:56:31 BST 2016,Mon Jul 04 19:00:31 BST 2016,107.23995578621147,26.809988946552867,scimark.sparse.large,Mon Jul 04 19:00:43 BST 2016,Mon Jul 04 19:02:43 BST 2016,33.20052193543747,16.600260967718736,Mon Jul 04 19:03:01 BST 2016,Mon Jul 04 19:07:01 BST 2016,86.8569737316474,21.71424343291185,scimark.fft.small,Mon Jul 04 19:07:22 BST 2016,Mon Jul 04 19:09:22 BST 2016,529.9868586891328,264.9934293445664,Mon Jul 04 19:09:25 BST 2016,Mon Jul 04 19:13:25 BST 2016,888.7395747143349,222.18489367858373,scimark.lu.small,Mon Jul 04 19:13:27 BST 2016,Mon Jul 04 19:15:27 BST 2016,375.49899391803774,187.74949695901887,Mon Jul 04 19:15:39 BST 2016,Mon Jul 04 19:19:39 BST 2016,864.2219770962683,216.0554942740671,scimark.sor.small,Mon Jul 04 19:19:41 BST 2016,Mon Jul 04 19:21:41 BST 2016,248.27808556031135,124.13904278015568,Mon Jul 04 19:21:44 BST 2016,Mon Jul 04 19:25:44 BST 2016,445.6309855055591,111.40774637638978,scimark.sparse.small,Mon Jul 04 19:25:47 BST 2016,Mon Jul 04 19:27:47 BST 2016,350.4456823300029,175.22284116500146,Mon Jul 04 19:27:55 BST 2016,Mon Jul 04 19:31:55 BST 2016,771.0084018356081,192.75210045890202,scimark.monte_carlo,Mon Jul 04 19:32:00 BST 2016,Mon Jul 04 19:34:00 BST 2016,90.07406556431985,45.037032782159926,Mon Jul 04 19:34:15 BST 2016,Mon Jul 04 19:38:15 BST 2016,158.11903026871266,39.529757567178166,serial,Mon Jul 04 19:38:25 BST 2016,Mon Jul 04 19:40:25 BST 2016,179.91279831542812,89.95639915771406,Mon Jul 04 19:40:29 BST 2016,Mon Jul 04 19:44:29 BST 2016,354.480388898429,88.62009722460725,sunflow,Mon Jul 04 19:44:36 BST 2016,Mon Jul 04 19:46:36 BST 2016,138.18405761410003,69.09202880705001,Mon Jul 04 19:46:38 BST 2016,Mon Jul 04 19:50:38 BST 2016,209.2520965697641,52.31302414244102,xml.transform,Mon Jul 04 19:51:16 BST 2016,Mon Jul 04 19:53:16 BST 2016,392.02327736728097,196.01163868364048,Mon Jul 04 19:53:17 BST 2016,Mon Jul 04 19:57:17 BST 2016,787.4502359291535,196.86255898228836,xml.validation,Mon Jul 04 19:57:20 BST 2016,Mon Jul 04 19:59:20 BST 2016,819.572015066269,409.7860075331345,Mon Jul 04 19:59:21 BST 2016,Mon Jul 04 20:03:21 BST 2016,1607.34048435331,401.8351210883275
