spec.jvm2008.report.run.location=BEDSONTC121
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sat Jun 04 08:30:11 BST 2016, end=Sat Jun 04 08:30:12 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:30:12 BST 2016, end=Sat Jun 04 08:30:12 BST 2016, operations=1.0, operationsPerMinute=123.96694214876032
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:30:12 BST 2016, end=Sat Jun 04 08:30:39 BST 2016, operations=1.0, operationsPerMinute=2.233472304943419
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:30:39 BST 2016, end=Sat Jun 04 08:30:45 BST 2016, operations=1.0, operationsPerMinute=10.366275051831375
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:30:45 BST 2016, end=Sat Jun 04 08:30:46 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:30:46 BST 2016, end=Sat Jun 04 08:30:57 BST 2016, operations=1.0, operationsPerMinute=5.748778384593274
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:30:57 BST 2016, end=Sat Jun 04 08:31:05 BST 2016, operations=1.0, operationsPerMinute=6.967831842991522
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:31:05 BST 2016, end=Sat Jun 04 08:31:13 BST 2016, operations=1.0, operationsPerMinute=8.253094910591471
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:31:13 BST 2016, end=Sat Jun 04 08:31:16 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:31:16 BST 2016, end=Sat Jun 04 08:31:17 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:31:17 BST 2016, end=Sat Jun 04 08:31:18 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:31:18 BST 2016, end=Sat Jun 04 08:31:25 BST 2016, operations=1.0, operationsPerMinute=8.90207715133531
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:31:25 BST 2016, end=Sat Jun 04 08:31:26 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:31:26 BST 2016, end=Sat Jun 04 08:31:28 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:31:28 BST 2016, end=Sat Jun 04 08:31:31 BST 2016, operations=1.0, operationsPerMinute=18.76172607879925
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:31:31 BST 2016, end=Sat Jun 04 08:31:38 BST 2016, operations=1.0, operationsPerMinute=8.028904054596548
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:31:38 BST 2016, end=Sat Jun 04 08:32:07 BST 2016, operations=1.0, operationsPerMinute=2.08239336410648
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:32:07 BST 2016, end=Sat Jun 04 08:32:09 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:32:24 BST 2016, end=Sat Jun 04 08:34:24 BST 2016, operations=356.8950352536791, operationsPerMinute=178.44751762683956, mode=normal, start=Sat Jun 04 08:34:26 BST 2016, end=Sat Jun 04 08:38:26 BST 2016, operations=721.2567017881681, operationsPerMinute=180.31417544704203
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:38:31 BST 2016, end=Sat Jun 04 08:40:31 BST 2016, operations=142.3743391420271, operationsPerMinute=71.18716957101356, mode=normal, start=Sat Jun 04 08:40:36 BST 2016, end=Sat Jun 04 08:44:36 BST 2016, operations=277.10923694905694, operationsPerMinute=69.27730923726423
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:44:40 BST 2016, end=Sat Jun 04 08:46:40 BST 2016, operations=266.3705719526902, operationsPerMinute=133.1852859763451, mode=normal, start=Sat Jun 04 08:46:43 BST 2016, end=Sat Jun 04 08:50:43 BST 2016, operations=532.4212126387747, operationsPerMinute=133.10530315969368
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:50:46 BST 2016, end=Sat Jun 04 08:52:46 BST 2016, operations=85.6703999996679, operationsPerMinute=42.83519999983395, mode=normal, start=Sat Jun 04 08:52:54 BST 2016, end=Sat Jun 04 08:56:54 BST 2016, operations=181.13888790454791, operationsPerMinute=45.28472197613698
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:57:02 BST 2016, end=Sat Jun 04 08:59:02 BST 2016, operations=147.0330197906826, operationsPerMinute=73.5165098953413, mode=normal, start=Sat Jun 04 08:59:06 BST 2016, end=Sat Jun 04 09:03:06 BST 2016, operations=293.88168482243776, operationsPerMinute=73.47042120560944
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 09:03:11 BST 2016, end=Sat Jun 04 09:05:11 BST 2016, operations=249.88495342012922, operationsPerMinute=124.94247671006461, mode=normal, start=Sat Jun 04 09:05:14 BST 2016, end=Sat Jun 04 09:09:14 BST 2016, operations=500.5542862852013, operationsPerMinute=125.13857157130032
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:10:39 BST 2016, end=Sat Jun 04 09:12:39 BST 2016, operations=203.01074264367318, operationsPerMinute=101.50537132183659, mode=normal, start=Sat Jun 04 09:12:42 BST 2016, end=Sat Jun 04 09:16:42 BST 2016, operations=408.87298197687977, operationsPerMinute=102.21824549421994
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:16:46 BST 2016, end=Sat Jun 04 09:18:46 BST 2016, operations=133.6705329262764, operationsPerMinute=66.8352664631382, mode=normal, start=Sat Jun 04 09:18:52 BST 2016, end=Sat Jun 04 09:22:52 BST 2016, operations=267.7106862500753, operationsPerMinute=66.92767156251882
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:22:57 BST 2016, end=Sat Jun 04 09:24:57 BST 2016, operations=85.29841507359704, operationsPerMinute=42.64920753679852, mode=normal, start=Sat Jun 04 09:25:06 BST 2016, end=Sat Jun 04 09:29:06 BST 2016, operations=167.8046190667819, operationsPerMinute=41.951154766695474
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:29:14 BST 2016, end=Sat Jun 04 09:31:14 BST 2016, operations=20.139414396345035, operationsPerMinute=10.069707198172518, mode=normal, start=Sat Jun 04 09:31:55 BST 2016, end=Sat Jun 04 09:35:55 BST 2016, operations=40.21814763862743, operationsPerMinute=10.054536909656857
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:36:30 BST 2016, end=Sat Jun 04 09:38:30 BST 2016, operations=55.40726084843887, operationsPerMinute=27.703630424219433, mode=normal, start=Sat Jun 04 09:38:39 BST 2016, end=Sat Jun 04 09:42:39 BST 2016, operations=110.62494504418936, operationsPerMinute=27.65623626104734
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:42:50 BST 2016, end=Sat Jun 04 09:44:50 BST 2016, operations=60.71918687183207, operationsPerMinute=30.359593435916036, mode=normal, start=Sat Jun 04 09:45:03 BST 2016, end=Sat Jun 04 09:49:03 BST 2016, operations=121.39190260077214, operationsPerMinute=30.347975650193035
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 09:49:15 BST 2016, end=Sat Jun 04 09:51:15 BST 2016, operations=514.8036775823965, operationsPerMinute=257.40183879119826, mode=normal, start=Sat Jun 04 09:51:17 BST 2016, end=Sat Jun 04 09:55:17 BST 2016, operations=1054.8810071035941, operationsPerMinute=263.72025177589853
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 09:55:18 BST 2016, end=Sat Jun 04 09:57:18 BST 2016, operations=371.521084262824, operationsPerMinute=185.760542131412, mode=normal, start=Sat Jun 04 09:57:20 BST 2016, end=Sat Jun 04 10:01:20 BST 2016, operations=745.5218280822635, operationsPerMinute=186.38045702056587
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 10:01:22 BST 2016, end=Sat Jun 04 10:03:22 BST 2016, operations=242.52020021625438, operationsPerMinute=121.26010010812719, mode=normal, start=Sat Jun 04 10:03:25 BST 2016, end=Sat Jun 04 10:07:25 BST 2016, operations=484.6407487743213, operationsPerMinute=121.16018719358033
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 04 10:07:28 BST 2016, end=Sat Jun 04 10:09:28 BST 2016, operations=307.87511215717933, operationsPerMinute=153.93755607858967, mode=normal, start=Sat Jun 04 10:09:31 BST 2016, end=Sat Jun 04 10:13:31 BST 2016, operations=620.3034335326029, operationsPerMinute=155.07585838315072
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 04 10:13:33 BST 2016, end=Sat Jun 04 10:15:33 BST 2016, operations=78.70685403903045, operationsPerMinute=39.35342701951522, mode=normal, start=Sat Jun 04 10:15:41 BST 2016, end=Sat Jun 04 10:19:41 BST 2016, operations=157.94220959427705, operationsPerMinute=39.48555239856926
benchmark-name=serial, mod=warmup, start=Sat Jun 04 10:19:50 BST 2016, end=Sat Jun 04 10:21:50 BST 2016, operations=143.17082663315335, operationsPerMinute=71.58541331657668, mode=normal, start=Sat Jun 04 10:21:54 BST 2016, end=Sat Jun 04 10:25:54 BST 2016, operations=290.2833787208611, operationsPerMinute=72.57084468021527
benchmark-name=sunflow, mod=warmup, start=Sat Jun 04 10:25:59 BST 2016, end=Sat Jun 04 10:27:59 BST 2016, operations=104.81768724913306, operationsPerMinute=52.40884362456653, mode=normal, start=Sat Jun 04 10:28:01 BST 2016, end=Sat Jun 04 10:32:01 BST 2016, operations=211.96356799313787, operationsPerMinute=52.99089199828447
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 04 10:32:31 BST 2016, end=Sat Jun 04 10:34:31 BST 2016, operations=332.1934634397966, operationsPerMinute=166.0967317198983, mode=normal, start=Sat Jun 04 10:34:33 BST 2016, end=Sat Jun 04 10:38:33 BST 2016, operations=663.3678077759407, operationsPerMinute=165.84195194398518
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 04 10:38:35 BST 2016, end=Sat Jun 04 10:40:35 BST 2016, operations=494.3646622269965, operationsPerMinute=247.18233111349824, mode=normal, start=Sat Jun 04 10:40:36 BST 2016, end=Sat Jun 04 10:44:36 BST 2016, operations=976.483678623191, operationsPerMinute=244.12091965579776
