spec.jvm2008.report.run.location=UNION80
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 16:18:17 BST 2016, end=Thu Jun 30 16:18:17 BST 2016, operations=1.0, operationsPerMinute=1016.9491525423729
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 16:18:17 BST 2016, end=Thu Jun 30 16:18:17 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 16:18:17 BST 2016, end=Thu Jun 30 16:18:42 BST 2016, operations=1.0, operationsPerMinute=2.4369440721335445
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 16:18:42 BST 2016, end=Thu Jun 30 16:18:47 BST 2016, operations=1.0, operationsPerMinute=11.522949875168043
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 16:18:47 BST 2016, end=Thu Jun 30 16:18:49 BST 2016, operations=1.0, operationsPerMinute=34.403669724770644
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 16:18:49 BST 2016, end=Thu Jun 30 16:18:59 BST 2016, operations=1.0, operationsPerMinute=5.881776296441525
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 16:18:59 BST 2016, end=Thu Jun 30 16:19:08 BST 2016, operations=1.0, operationsPerMinute=6.8760027504011
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 16:19:08 BST 2016, end=Thu Jun 30 16:19:15 BST 2016, operations=1.0, operationsPerMinute=8.402184567987677
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 16:19:15 BST 2016, end=Thu Jun 30 16:19:18 BST 2016, operations=1.0, operationsPerMinute=18.028846153846153
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 16:19:18 BST 2016, end=Thu Jun 30 16:19:19 BST 2016, operations=1.0, operationsPerMinute=60.60606060606061
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 16:19:19 BST 2016, end=Thu Jun 30 16:19:21 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 16:19:21 BST 2016, end=Thu Jun 30 16:19:28 BST 2016, operations=1.0, operationsPerMinute=8.22932382389247
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 16:19:28 BST 2016, end=Thu Jun 30 16:19:30 BST 2016, operations=1.0, operationsPerMinute=32.53796095444685
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 16:19:30 BST 2016, end=Thu Jun 30 16:19:31 BST 2016, operations=1.0, operationsPerMinute=40.21447721179624
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 16:19:31 BST 2016, end=Thu Jun 30 16:19:34 BST 2016, operations=1.0, operationsPerMinute=18.170805572380374
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 16:19:34 BST 2016, end=Thu Jun 30 16:19:41 BST 2016, operations=1.0, operationsPerMinute=8.607086501219337
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 16:19:41 BST 2016, end=Thu Jun 30 16:20:12 BST 2016, operations=1.0, operationsPerMinute=1.9699904783793545
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 16:20:12 BST 2016, end=Thu Jun 30 16:20:13 BST 2016, operations=1.0, operationsPerMinute=44.41154700222058
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 16:20:32 BST 2016, end=Thu Jun 30 16:22:32 BST 2016, operations=339.8662060645213, operationsPerMinute=169.93310303226065, mode=normal, start=Thu Jun 30 16:22:34 BST 2016, end=Thu Jun 30 16:26:34 BST 2016, operations=702.4056160135326, operationsPerMinute=175.60140400338315
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 16:26:40 BST 2016, end=Thu Jun 30 16:28:40 BST 2016, operations=137.440481236696, operationsPerMinute=68.720240618348, mode=normal, start=Thu Jun 30 16:28:45 BST 2016, end=Thu Jun 30 16:32:45 BST 2016, operations=273.1114238560633, operationsPerMinute=68.27785596401583
benchmark-name=compress, mod=warmup, start=Thu Jun 30 16:32:51 BST 2016, end=Thu Jun 30 16:34:51 BST 2016, operations=263.636953665084, operationsPerMinute=131.818476832542, mode=normal, start=Thu Jun 30 16:34:54 BST 2016, end=Thu Jun 30 16:38:54 BST 2016, operations=526.876696315947, operationsPerMinute=131.71917407898675
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 16:38:57 BST 2016, end=Thu Jun 30 16:40:57 BST 2016, operations=84.26403595202781, operationsPerMinute=42.132017976013906, mode=normal, start=Thu Jun 30 16:41:06 BST 2016, end=Thu Jun 30 16:45:06 BST 2016, operations=176.57011502583663, operationsPerMinute=44.14252875645916
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 16:45:13 BST 2016, end=Thu Jun 30 16:47:13 BST 2016, operations=141.9882683771488, operationsPerMinute=70.9941341885744, mode=normal, start=Thu Jun 30 16:47:18 BST 2016, end=Thu Jun 30 16:51:18 BST 2016, operations=284.3202462387645, operationsPerMinute=71.08006155969113
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 16:51:23 BST 2016, end=Thu Jun 30 16:53:23 BST 2016, operations=245.88328463357362, operationsPerMinute=122.94164231678681, mode=normal, start=Thu Jun 30 16:53:27 BST 2016, end=Thu Jun 30 16:57:27 BST 2016, operations=489.26905734162153, operationsPerMinute=122.31726433540538
benchmark-name=derby, mod=warmup, start=Thu Jun 30 16:59:07 BST 2016, end=Thu Jun 30 17:01:07 BST 2016, operations=194.8664604918478, operationsPerMinute=97.4332302459239, mode=normal, start=Thu Jun 30 17:01:12 BST 2016, end=Thu Jun 30 17:05:12 BST 2016, operations=393.3491589788657, operationsPerMinute=98.33728974471643
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 17:05:16 BST 2016, end=Thu Jun 30 17:07:16 BST 2016, operations=129.88556422999702, operationsPerMinute=64.94278211499851, mode=normal, start=Thu Jun 30 17:07:21 BST 2016, end=Thu Jun 30 17:11:21 BST 2016, operations=260.58408909259987, operationsPerMinute=65.14602227314997
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 17:11:27 BST 2016, end=Thu Jun 30 17:13:27 BST 2016, operations=82.50800397400276, operationsPerMinute=41.25400198700138, mode=normal, start=Thu Jun 30 17:13:35 BST 2016, end=Thu Jun 30 17:17:35 BST 2016, operations=152.06088081695756, operationsPerMinute=38.01522020423939
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 17:17:43 BST 2016, end=Thu Jun 30 17:19:43 BST 2016, operations=19.689530108823362, operationsPerMinute=9.844765054411681, mode=normal, start=Thu Jun 30 17:20:10 BST 2016, end=Thu Jun 30 17:24:10 BST 2016, operations=39.48197353136019, operationsPerMinute=9.870493382840047
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 17:24:37 BST 2016, end=Thu Jun 30 17:26:37 BST 2016, operations=53.62869919427621, operationsPerMinute=26.814349597138104, mode=normal, start=Thu Jun 30 17:26:52 BST 2016, end=Thu Jun 30 17:30:52 BST 2016, operations=107.34658060384052, operationsPerMinute=26.83664515096013
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 17:31:05 BST 2016, end=Thu Jun 30 17:33:05 BST 2016, operations=59.269862373995814, operationsPerMinute=29.634931186997907, mode=normal, start=Thu Jun 30 17:33:15 BST 2016, end=Thu Jun 30 17:37:15 BST 2016, operations=118.22115819976904, operationsPerMinute=29.55528954994226
