spec.jvm2008.report.run.location=BEDSONTC128
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=1250.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=300.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:28 BST 2016, operations=1.0, operationsPerMinute=3.905487209529389
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:28 BST 2016, end=Thu May 26 14:19:31 BST 2016, operations=1.0, operationsPerMinute=16.741071428571427
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:31 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=46.54771140418929
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:41 BST 2016, operations=1.0, operationsPerMinute=7.140307033202427
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:41 BST 2016, end=Thu May 26 14:19:48 BST 2016, operations=1.0, operationsPerMinute=8.18219009954998
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:48 BST 2016, end=Thu May 26 14:19:55 BST 2016, operations=1.0, operationsPerMinute=9.383797309978105
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:55 BST 2016, end=Thu May 26 14:19:57 BST 2016, operations=1.0, operationsPerMinute=25.71795970852979
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:57 BST 2016, end=Thu May 26 14:19:58 BST 2016, operations=1.0, operationsPerMinute=79.89347536617844
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:58 BST 2016, end=Thu May 26 14:19:59 BST 2016, operations=1.0, operationsPerMinute=63.89776357827476
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:59 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=10.402219140083218
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:06 BST 2016, operations=1.0, operationsPerMinute=40.4040404040404
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:06 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=58.8235294117647
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=27.447392497712716
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:15 BST 2016, operations=1.0, operationsPerMinute=9.615384615384615
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:15 BST 2016, end=Thu May 26 14:20:36 BST 2016, operations=1.0, operationsPerMinute=2.915593566256864
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:36 BST 2016, end=Thu May 26 14:20:37 BST 2016, operations=1.0, operationsPerMinute=71.25890736342043
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:48 BST 2016, end=Thu May 26 14:22:48 BST 2016, operations=472.9365147247807, operationsPerMinute=236.46825736239035, mode=normal, start=Thu May 26 14:22:49 BST 2016, end=Thu May 26 14:26:49 BST 2016, operations=964.240348525095, operationsPerMinute=241.06008713127375
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:54 BST 2016, end=Thu May 26 14:28:54 BST 2016, operations=194.0885882987073, operationsPerMinute=97.04429414935365, mode=normal, start=Thu May 26 14:28:57 BST 2016, end=Thu May 26 14:32:57 BST 2016, operations=386.6611693453834, operationsPerMinute=96.66529233634586
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:01 BST 2016, end=Thu May 26 14:35:01 BST 2016, operations=396.7504183200987, operationsPerMinute=198.37520916004934, mode=normal, start=Thu May 26 14:35:03 BST 2016, end=Thu May 26 14:39:03 BST 2016, operations=795.187764178408, operationsPerMinute=198.796941044602
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:04 BST 2016, end=Thu May 26 14:41:04 BST 2016, operations=139.26619385894492, operationsPerMinute=69.63309692947246, mode=normal, start=Thu May 26 14:41:09 BST 2016, end=Thu May 26 14:45:09 BST 2016, operations=292.71804225044394, operationsPerMinute=73.17951056261099
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:15 BST 2016, end=Thu May 26 14:47:15 BST 2016, operations=235.6997398098171, operationsPerMinute=117.84986990490854, mode=normal, start=Thu May 26 14:47:17 BST 2016, end=Thu May 26 14:51:17 BST 2016, operations=471.256244794747, operationsPerMinute=117.81406119868674
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:21 BST 2016, end=Thu May 26 14:53:21 BST 2016, operations=405.1032881380869, operationsPerMinute=202.55164406904345, mode=normal, start=Thu May 26 14:53:23 BST 2016, end=Thu May 26 14:57:23 BST 2016, operations=812.1229163967525, operationsPerMinute=203.03072909918814
benchmark-name=derby, mod=warmup, start=Thu May 26 14:58:04 BST 2016, end=Thu May 26 15:00:04 BST 2016, operations=356.9125334761945, operationsPerMinute=178.45626673809724, mode=normal, start=Thu May 26 15:00:06 BST 2016, end=Thu May 26 15:04:06 BST 2016, operations=708.1659586644168, operationsPerMinute=177.0414896661042
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:04:08 BST 2016, end=Thu May 26 15:06:08 BST 2016, operations=205.62732460189977, operationsPerMinute=102.81366230094989, mode=normal, start=Thu May 26 15:06:12 BST 2016, end=Thu May 26 15:10:12 BST 2016, operations=413.19402882643834, operationsPerMinute=103.29850720660959
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:17 BST 2016, end=Thu May 26 15:12:17 BST 2016, operations=76.96999286633616, operationsPerMinute=38.48499643316808, mode=normal, start=Thu May 26 15:12:26 BST 2016, end=Thu May 26 15:16:26 BST 2016, operations=151.65045179878453, operationsPerMinute=37.91261294969613
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:35 BST 2016, end=Thu May 26 15:18:35 BST 2016, operations=13.523498736516402, operationsPerMinute=6.761749368258201, mode=normal, start=Thu May 26 15:19:22 BST 2016, end=Thu May 26 15:23:22 BST 2016, operations=27.295828749026974, operationsPerMinute=6.8239571872567435
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:24:04 BST 2016, end=Thu May 26 15:26:04 BST 2016, operations=72.67708399227486, operationsPerMinute=36.33854199613743, mode=normal, start=Thu May 26 15:26:14 BST 2016, end=Thu May 26 15:30:14 BST 2016, operations=145.48800850332736, operationsPerMinute=36.37200212583184
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:23 BST 2016, end=Thu May 26 15:32:23 BST 2016, operations=41.91954093360767, operationsPerMinute=20.959770466803835, mode=normal, start=Thu May 26 15:32:38 BST 2016, end=Thu May 26 15:36:38 BST 2016, operations=83.48131177010488, operationsPerMinute=20.87032794252622
