spec.jvm2008.report.run.location=BARN-17
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 12:24:46 BST 2016, end=Fri Jul 01 12:24:46 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 12:24:46 BST 2016, end=Fri Jul 01 12:24:46 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 12:24:46 BST 2016, end=Fri Jul 01 12:24:59 BST 2016, operations=1.0, operationsPerMinute=4.487994614406463
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 12:24:59 BST 2016, end=Fri Jul 01 12:25:03 BST 2016, operations=1.0, operationsPerMinute=16.506189821182943
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 12:25:03 BST 2016, end=Fri Jul 01 12:25:04 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 12:25:04 BST 2016, end=Fri Jul 01 12:25:12 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 12:25:12 BST 2016, end=Fri Jul 01 12:25:20 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 12:25:20 BST 2016, end=Fri Jul 01 12:25:26 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 12:25:26 BST 2016, end=Fri Jul 01 12:25:29 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 12:25:29 BST 2016, end=Fri Jul 01 12:25:29 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 12:25:29 BST 2016, end=Fri Jul 01 12:25:30 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 12:25:30 BST 2016, end=Fri Jul 01 12:25:36 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 12:25:36 BST 2016, end=Fri Jul 01 12:25:37 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 12:25:37 BST 2016, end=Fri Jul 01 12:25:38 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 12:25:38 BST 2016, end=Fri Jul 01 12:25:40 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 12:25:40 BST 2016, end=Fri Jul 01 12:25:47 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 12:25:47 BST 2016, end=Fri Jul 01 12:26:07 BST 2016, operations=1.0, operationsPerMinute=2.9837386244964943
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 12:26:07 BST 2016, end=Fri Jul 01 12:26:08 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 12:26:19 BST 2016, end=Fri Jul 01 12:28:19 BST 2016, operations=484.7648445141276, operationsPerMinute=242.3824222570638, mode=normal, start=Fri Jul 01 12:28:20 BST 2016, end=Fri Jul 01 12:32:20 BST 2016, operations=1003.2932573135251, operationsPerMinute=250.8233143283813
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 12:32:24 BST 2016, end=Fri Jul 01 12:34:24 BST 2016, operations=196.99467032925523, operationsPerMinute=98.49733516462761, mode=normal, start=Fri Jul 01 12:34:28 BST 2016, end=Fri Jul 01 12:38:28 BST 2016, operations=394.78801616848205, operationsPerMinute=98.69700404212051
benchmark-name=compress, mod=warmup, start=Fri Jul 01 12:38:31 BST 2016, end=Fri Jul 01 12:40:31 BST 2016, operations=399.3574584892771, operationsPerMinute=199.67872924463856, mode=normal, start=Fri Jul 01 12:40:34 BST 2016, end=Fri Jul 01 12:44:34 BST 2016, operations=798.0020123877077, operationsPerMinute=199.50050309692693
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 12:44:35 BST 2016, end=Fri Jul 01 12:46:35 BST 2016, operations=139.48448604328416, operationsPerMinute=69.74224302164208, mode=normal, start=Fri Jul 01 12:46:39 BST 2016, end=Fri Jul 01 12:50:39 BST 2016, operations=294.6381717814927, operationsPerMinute=73.65954294537318
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 12:50:44 BST 2016, end=Fri Jul 01 12:52:44 BST 2016, operations=233.03721388186585, operationsPerMinute=116.51860694093293, mode=normal, start=Fri Jul 01 12:52:48 BST 2016, end=Fri Jul 01 12:56:48 BST 2016, operations=464.6083256332399, operationsPerMinute=116.15208140830997
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 12:56:51 BST 2016, end=Fri Jul 01 12:58:51 BST 2016, operations=407.29322808323667, operationsPerMinute=203.64661404161834, mode=normal, start=Fri Jul 01 12:58:53 BST 2016, end=Fri Jul 01 13:02:53 BST 2016, operations=811.3478091528724, operationsPerMinute=202.8369522882181
benchmark-name=derby, mod=warmup, start=Fri Jul 01 13:03:16 BST 2016, end=Fri Jul 01 13:05:16 BST 2016, operations=363.4176604085001, operationsPerMinute=181.70883020425006, mode=normal, start=Fri Jul 01 13:05:18 BST 2016, end=Fri Jul 01 13:09:18 BST 2016, operations=729.7266835877317, operationsPerMinute=182.43167089693293
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 13:09:21 BST 2016, end=Fri Jul 01 13:11:21 BST 2016, operations=203.81954479288703, operationsPerMinute=101.90977239644351, mode=normal, start=Fri Jul 01 13:11:24 BST 2016, end=Fri Jul 01 13:15:24 BST 2016, operations=415.44229168020377, operationsPerMinute=103.86057292005094
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 13:15:28 BST 2016, end=Fri Jul 01 13:17:28 BST 2016, operations=76.35221264283555, operationsPerMinute=38.17610632141778, mode=normal, start=Fri Jul 01 13:17:35 BST 2016, end=Fri Jul 01 13:21:35 BST 2016, operations=152.3410162350758, operationsPerMinute=38.08525405876895
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 13:21:45 BST 2016, end=Fri Jul 01 13:23:45 BST 2016, operations=13.800594342002764, operationsPerMinute=6.900297171001382, mode=normal, start=Fri Jul 01 13:24:28 BST 2016, end=Fri Jul 01 13:28:28 BST 2016, operations=27.765868520293424, operationsPerMinute=6.941467130073356
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 13:28:56 BST 2016, end=Fri Jul 01 13:30:56 BST 2016, operations=74.47278848625787, operationsPerMinute=37.236394243128935, mode=normal, start=Fri Jul 01 13:31:05 BST 2016, end=Fri Jul 01 13:35:05 BST 2016, operations=149.01551482044158, operationsPerMinute=37.253878705110395
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 13:35:15 BST 2016, end=Fri Jul 01 13:37:15 BST 2016, operations=42.89218260346781, operationsPerMinute=21.446091301733905, mode=normal, start=Fri Jul 01 13:37:27 BST 2016, end=Fri Jul 01 13:41:27 BST 2016, operations=86.20218371705602, operationsPerMinute=21.550545929264004
