spec.jvm2008.report.run.location=OLDLIB027
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Fri Jun 03 15:03:39 BST 2016, end=Fri Jun 03 15:03:39 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:03:39 BST 2016, end=Fri Jun 03 15:03:40 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:03:40 BST 2016, end=Fri Jun 03 15:04:03 BST 2016, operations=1.0, operationsPerMinute=2.528658125421443
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:03 BST 2016, end=Fri Jun 03 15:04:07 BST 2016, operations=1.0, operationsPerMinute=15.14004542013626
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:07 BST 2016, end=Fri Jun 03 15:04:09 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:04:18 BST 2016, operations=1.0, operationsPerMinute=6.540935353755587
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:04:18 BST 2016, end=Fri Jun 03 15:04:26 BST 2016, operations=1.0, operationsPerMinute=7.526342197691922
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:04:26 BST 2016, end=Fri Jun 03 15:04:33 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:04:33 BST 2016, end=Fri Jun 03 15:04:35 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:04:35 BST 2016, end=Fri Jun 03 15:04:36 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:04:36 BST 2016, end=Fri Jun 03 15:04:37 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:04:37 BST 2016, end=Fri Jun 03 15:04:43 BST 2016, operations=1.0, operationsPerMinute=9.47268708556994
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:04:43 BST 2016, end=Fri Jun 03 15:04:45 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:04:45 BST 2016, end=Fri Jun 03 15:04:46 BST 2016, operations=1.0, operationsPerMinute=49.91680532445923
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:04:46 BST 2016, end=Fri Jun 03 15:04:49 BST 2016, operations=1.0, operationsPerMinute=23.455824863174357
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:04:49 BST 2016, end=Fri Jun 03 15:04:55 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:04:55 BST 2016, end=Fri Jun 03 15:05:20 BST 2016, operations=1.0, operationsPerMinute=2.397889856925905
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:05:20 BST 2016, end=Fri Jun 03 15:05:21 BST 2016, operations=1.0, operationsPerMinute=57.361376673040155
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:05:37 BST 2016, end=Fri Jun 03 15:07:37 BST 2016, operations=447.7040633827693, operationsPerMinute=223.85203169138464, mode=normal, start=Fri Jun 03 15:07:39 BST 2016, end=Fri Jun 03 15:11:39 BST 2016, operations=918.1968726522696, operationsPerMinute=229.5492181630674
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:11:44 BST 2016, end=Fri Jun 03 15:13:44 BST 2016, operations=171.70915238496625, operationsPerMinute=85.85457619248312, mode=normal, start=Fri Jun 03 15:13:47 BST 2016, end=Fri Jun 03 15:17:47 BST 2016, operations=343.0732076969782, operationsPerMinute=85.76830192424455
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:17:51 BST 2016, end=Fri Jun 03 15:19:51 BST 2016, operations=360.44139296055204, operationsPerMinute=180.22069648027602, mode=normal, start=Fri Jun 03 15:19:53 BST 2016, end=Fri Jun 03 15:23:53 BST 2016, operations=723.7860273480412, operationsPerMinute=180.9465068370103
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:23:55 BST 2016, end=Fri Jun 03 15:25:55 BST 2016, operations=115.21918398048922, operationsPerMinute=57.60959199024461, mode=normal, start=Fri Jun 03 15:26:00 BST 2016, end=Fri Jun 03 15:30:00 BST 2016, operations=241.79263069676955, operationsPerMinute=60.44815767419239
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:07 BST 2016, end=Fri Jun 03 15:32:07 BST 2016, operations=194.5455050989541, operationsPerMinute=97.27275254947705, mode=normal, start=Fri Jun 03 15:32:12 BST 2016, end=Fri Jun 03 15:36:12 BST 2016, operations=389.0013618399022, operationsPerMinute=97.25034045997555
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:36:16 BST 2016, end=Fri Jun 03 15:38:16 BST 2016, operations=336.3472948809994, operationsPerMinute=168.1736474404997, mode=normal, start=Fri Jun 03 15:38:19 BST 2016, end=Fri Jun 03 15:42:19 BST 2016, operations=667.0393468435726, operationsPerMinute=166.75983671089315
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:43:52 BST 2016, end=Fri Jun 03 15:45:52 BST 2016, operations=271.86108942771216, operationsPerMinute=135.93054471385608, mode=normal, start=Fri Jun 03 15:45:54 BST 2016, end=Fri Jun 03 15:49:54 BST 2016, operations=541.9352462614543, operationsPerMinute=135.48381156536357
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:49:56 BST 2016, end=Fri Jun 03 15:51:56 BST 2016, operations=179.68715400588093, operationsPerMinute=89.84357700294046, mode=normal, start=Fri Jun 03 15:52:01 BST 2016, end=Fri Jun 03 15:56:01 BST 2016, operations=359.0162783099159, operationsPerMinute=89.75406957747897
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:56:05 BST 2016, end=Fri Jun 03 15:58:05 BST 2016, operations=90.26591278264083, operationsPerMinute=45.13295639132041, mode=normal, start=Fri Jun 03 15:58:11 BST 2016, end=Fri Jun 03 16:02:11 BST 2016, operations=189.14146517549668, operationsPerMinute=47.28536629387417
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:18 BST 2016, end=Fri Jun 03 16:04:18 BST 2016, operations=21.80657271047906, operationsPerMinute=10.90328635523953, mode=normal, start=Fri Jun 03 16:04:47 BST 2016, end=Fri Jun 03 16:08:47 BST 2016, operations=43.49761472986265, operationsPerMinute=10.874403682465662
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:09:12 BST 2016, end=Fri Jun 03 16:11:12 BST 2016, operations=73.01208987118916, operationsPerMinute=36.50604493559458, mode=normal, start=Fri Jun 03 16:11:24 BST 2016, end=Fri Jun 03 16:15:24 BST 2016, operations=146.46309216556676, operationsPerMinute=36.61577304139169
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:15:35 BST 2016, end=Fri Jun 03 16:17:35 BST 2016, operations=65.5637684827873, operationsPerMinute=32.78188424139365, mode=normal, start=Fri Jun 03 16:17:46 BST 2016, end=Fri Jun 03 16:21:46 BST 2016, operations=131.32405195316764, operationsPerMinute=32.83101298829191
