spec.jvm2008.report.run.location=GREY-05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jul 05 08:49:37 BST 2016, end=Tue Jul 05 08:49:37 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jul 05 08:49:37 BST 2016, end=Tue Jul 05 08:49:37 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jul 05 08:49:37 BST 2016, end=Tue Jul 05 08:49:52 BST 2016, operations=1.0, operationsPerMinute=4.048582995951417
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jul 05 08:49:52 BST 2016, end=Tue Jul 05 08:49:55 BST 2016, operations=1.0, operationsPerMinute=17.24633515377982
benchmark-name=startup.compress, mode=normal, start=Tue Jul 05 08:49:55 BST 2016, end=Tue Jul 05 08:49:57 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jul 05 08:49:57 BST 2016, end=Tue Jul 05 08:50:05 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jul 05 08:50:05 BST 2016, end=Tue Jul 05 08:50:13 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jul 05 08:50:13 BST 2016, end=Tue Jul 05 08:50:19 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jul 05 08:50:19 BST 2016, end=Tue Jul 05 08:50:22 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jul 05 08:50:22 BST 2016, end=Tue Jul 05 08:50:22 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jul 05 08:50:22 BST 2016, end=Tue Jul 05 08:50:23 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jul 05 08:50:23 BST 2016, end=Tue Jul 05 08:50:29 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jul 05 08:50:29 BST 2016, end=Tue Jul 05 08:50:30 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jul 05 08:50:30 BST 2016, end=Tue Jul 05 08:50:31 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Tue Jul 05 08:50:31 BST 2016, end=Tue Jul 05 08:50:33 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Tue Jul 05 08:50:33 BST 2016, end=Tue Jul 05 08:50:40 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jul 05 08:50:40 BST 2016, end=Tue Jul 05 08:51:00 BST 2016, operations=1.0, operationsPerMinute=3.011896993122835
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jul 05 08:51:00 BST 2016, end=Tue Jul 05 08:51:00 BST 2016, operations=1.0, operationsPerMinute=71.25890736342043
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jul 05 08:51:12 BST 2016, end=Tue Jul 05 08:53:12 BST 2016, operations=490.83475315150224, operationsPerMinute=245.41737657575112, mode=normal, start=Tue Jul 05 08:53:13 BST 2016, end=Tue Jul 05 08:57:13 BST 2016, operations=828.9916272781658, operationsPerMinute=207.24790681954144
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jul 05 10:07:19 BST 2016, end=Tue Jul 05 10:09:19 BST 2016, operations=699.394009233906, operationsPerMinute=349.697004616953, mode=normal, start=Tue Jul 05 10:09:20 BST 2016, end=Tue Jul 05 10:13:20 BST 2016, operations=1355.9502265538094, operationsPerMinute=338.98755663845236
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jul 05 10:13:21 BST 2016, end=Tue Jul 05 10:15:21 BST 2016, operations=546.5296528484405, operationsPerMinute=273.26482642422025, mode=normal, start=Tue Jul 05 10:15:23 BST 2016, end=Tue Jul 05 10:19:23 BST 2016, operations=1120.4682063645585, operationsPerMinute=280.1170515911396
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jul 05 10:19:24 BST 2016, end=Tue Jul 05 10:21:24 BST 2016, operations=327.9488327941515, operationsPerMinute=163.97441639707574, mode=normal, start=Tue Jul 05 10:21:26 BST 2016, end=Tue Jul 05 10:25:26 BST 2016, operations=650.6758008590574, operationsPerMinute=162.66895021476435
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jul 05 10:25:28 BST 2016, end=Tue Jul 05 10:27:28 BST 2016, operations=502.7170629673257, operationsPerMinute=251.35853148366286, mode=normal, start=Tue Jul 05 10:27:29 BST 2016, end=Tue Jul 05 10:31:29 BST 2016, operations=1009.0119767019539, operationsPerMinute=252.25299417548848
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jul 05 10:31:30 BST 2016, end=Tue Jul 05 10:33:30 BST 2016, operations=118.13222290881156, operationsPerMinute=59.06611145440578, mode=normal, start=Tue Jul 05 10:33:37 BST 2016, end=Tue Jul 05 10:37:37 BST 2016, operations=238.07647977721564, operationsPerMinute=59.51911994430391
benchmark-name=serial, mod=warmup, start=Tue Jul 05 10:37:44 BST 2016, end=Tue Jul 05 10:39:44 BST 2016, operations=234.7568899703546, operationsPerMinute=117.3784449851773, mode=normal, start=Tue Jul 05 10:39:51 BST 2016, end=Tue Jul 05 10:43:51 BST 2016, operations=458.90544418483523, operationsPerMinute=114.72636104620881
benchmark-name=sunflow, mod=warmup, start=Tue Jul 05 10:43:55 BST 2016, end=Tue Jul 05 10:45:55 BST 2016, operations=169.21605911163084, operationsPerMinute=84.60802955581542, mode=normal, start=Tue Jul 05 10:45:57 BST 2016, end=Tue Jul 05 10:49:57 BST 2016, operations=353.8288557964817, operationsPerMinute=88.45721394912043
benchmark-name=xml.transform, mod=warmup, start=Tue Jul 05 10:50:18 BST 2016, end=Tue Jul 05 10:52:18 BST 2016, operations=487.24679487179486, operationsPerMinute=243.62339743589743, mode=normal, start=Tue Jul 05 10:52:19 BST 2016, end=Tue Jul 05 10:56:19 BST 2016, operations=1063.0525323195743, operationsPerMinute=265.7631330798936
benchmark-name=xml.validation, mod=warmup, start=Tue Jul 05 10:56:21 BST 2016, end=Tue Jul 05 10:58:21 BST 2016, operations=985.1097715870324, operationsPerMinute=492.5548857935162, mode=normal, start=Tue Jul 05 10:58:22 BST 2016, end=Tue Jul 05 11:02:22 BST 2016, operations=1992.7103778733344, operationsPerMinute=498.1775944683336
##-nursultan-##,GREY-05,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Tue Jul 05 08:49:37 BST 2016,Tue Jul 05 08:49:37 BST 2016,1.0,1276.595744680851,startup.helloworld,Tue Jul 05 08:49:37 BST 2016,Tue Jul 05 08:49:37 BST 2016,1.0,645.1612903225806,startup.compiler.compiler,Tue Jul 05 08:49:37 BST 2016,Tue Jul 05 08:49:52 BST 2016,1.0,4.048582995951417,startup.compiler.sunflow,Tue Jul 05 08:49:52 BST 2016,Tue Jul 05 08:49:55 BST 2016,1.0,17.24633515377982,startup.compress,Tue Jul 05 08:49:55 BST 2016,Tue Jul 05 08:49:57 BST 2016,1.0,48.07692307692308,startup.crypto.aes,Tue Jul 05 08:49:57 BST 2016,Tue Jul 05 08:50:05 BST 2016,1.0,7.057163020465773,startup.crypto.rsa,Tue Jul 05 08:50:05 BST 2016,Tue Jul 05 08:50:13 BST 2016,1.0,7.930214115781126,startup.crypto.signverify,Tue Jul 05 08:50:13 BST 2016,Tue Jul 05 08:50:19 BST 2016,1.0,9.135200974421437,startup.mpegaudio,Tue Jul 05 08:50:19 BST 2016,Tue Jul 05 08:50:22 BST 2016,1.0,26.52519893899204,startup.scimark.fft,Tue Jul 05 08:50:22 BST 2016,Tue Jul 05 08:50:22 BST 2016,1.0,83.56545961002786,startup.scimark.lu,Tue Jul 05 08:50:22 BST 2016,Tue Jul 05 08:50:23 BST 2016,1.0,66.3716814159292,startup.scimark.monte_carlo,Tue Jul 05 08:50:23 BST 2016,Tue Jul 05 08:50:29 BST 2016,1.0,10.95690284879474,startup.scimark.sor,Tue Jul 05 08:50:29 BST 2016,Tue Jul 05 08:50:30 BST 2016,1.0,42.28329809725159,startup.scimark.sparse,Tue Jul 05 08:50:30 BST 2016,Tue Jul 05 08:50:31 BST 2016,1.0,61.03763987792472,startup.serial,Tue Jul 05 08:50:31 BST 2016,Tue Jul 05 08:50:33 BST 2016,1.0,28.49002849002849,startup.sunflow,Tue Jul 05 08:50:33 BST 2016,Tue Jul 05 08:50:40 BST 2016,1.0,9.357454772301933,startup.xml.transform,Tue Jul 05 08:50:40 BST 2016,Tue Jul 05 08:51:00 BST 2016,1.0,3.011896993122835,startup.xml.validation,Tue Jul 05 08:51:00 BST 2016,Tue Jul 05 08:51:00 BST 2016,1.0,71.25890736342043,compiler.compiler,Tue Jul 05 08:51:12 BST 2016,Tue Jul 05 08:53:12 BST 2016,490.83475315150224,245.41737657575112,Tue Jul 05 08:53:13 BST 2016,Tue Jul 05 08:57:13 BST 2016,828.9916272781658,207.24790681954144,compiler.sunflow,Tue Jul 05 08:57:18 BST 2016,Tue Jul 05 08:59:18 BST 2016,194.03462547808815,97.01731273904407,Tue Jul 05 08:59:21 BST 2016,Tue Jul 05 09:03:21 BST 2016,396.9591845185432,99.2397961296358,compress,Tue Jul 05 09:03:25 BST 2016,Tue Jul 05 09:05:25 BST 2016,399.8077572760153,199.90387863800765,Tue Jul 05 09:05:26 BST 2016,Tue Jul 05 09:09:26 BST 2016,800.3520470387925,200.08801175969813,crypto.aes,Tue Jul 05 09:09:28 BST 2016,Tue Jul 05 09:11:28 BST 2016,138.58759951140456,69.29379975570228,Tue Jul 05 09:11:33 BST 2016,Tue Jul 05 09:15:33 BST 2016,293.8910636038778,73.47276590096945,crypto.rsa,Tue Jul 05 09:15:38 BST 2016,Tue Jul 05 09:17:38 BST 2016,234.71768401789228,117.35884200894614,Tue Jul 05 09:17:41 BST 2016,Tue Jul 05 09:21:41 BST 2016,468.4406095721745,117.11015239304362,crypto.signverify,Tue Jul 05 09:21:45 BST 2016,Tue Jul 05 09:23:45 BST 2016,407.0927546168448,203.5463773084224,Tue Jul 05 09:23:46 BST 2016,Tue Jul 05 09:27:46 BST 2016,816.5441197994979,204.13602994987448,derby,Tue Jul 05 09:28:28 BST 2016,Tue Jul 05 09:30:28 BST 2016,363.2147648410771,181.60738242053856,Tue Jul 05 09:30:29 BST 2016,Tue Jul 05 09:34:29 BST 2016,720.4280154920825,180.10700387302063,mpegaudio,Tue Jul 05 09:34:31 BST 2016,Tue Jul 05 09:36:31 BST 2016,207.76475065458834,103.88237532729417,Tue Jul 05 09:36:34 BST 2016,Tue Jul 05 09:40:34 BST 2016,415.4156259708219,103.85390649270548,scimark.fft.large,Tue Jul 05 09:40:39 BST 2016,Tue Jul 05 09:42:39 BST 2016,70.9923253022828,35.4961626511414,Tue Jul 05 09:42:46 BST 2016,Tue Jul 05 09:46:46 BST 2016,132.7829795218277,33.19574488045693,scimark.lu.large,Tue Jul 05 09:47:03 BST 2016,Tue Jul 05 09:49:03 BST 2016,9.179725532079157,4.5898627660395785,Tue Jul 05 09:49:47 BST 2016,Tue Jul 05 09:53:47 BST 2016,25.69994977934312,6.42498744483578,scimark.sor.large,Tue Jul 05 09:54:27 BST 2016,Tue Jul 05 09:56:27 BST 2016,71.57010902755185,35.785054513775925,Tue Jul 05 09:56:38 BST 2016,Tue Jul 05 10:00:38 BST 2016,140.01877999631697,35.00469499907924,scimark.sparse.large,Tue Jul 05 10:00:48 BST 2016,Tue Jul 05 10:02:48 BST 2016,39.666133337724546,19.833066668862273,Tue Jul 05 10:03:05 BST 2016,Tue Jul 05 10:07:05 BST 2016,81.87217783712802,20.468044459282005,scimark.fft.small,Tue Jul 05 10:07:19 BST 2016,Tue Jul 05 10:09:19 BST 2016,699.394009233906,349.697004616953,Tue Jul 05 10:09:20 BST 2016,Tue Jul 05 10:13:20 BST 2016,1355.9502265538094,338.98755663845236,scimark.lu.small,Tue Jul 05 10:13:21 BST 2016,Tue Jul 05 10:15:21 BST 2016,546.5296528484405,273.26482642422025,Tue Jul 05 10:15:23 BST 2016,Tue Jul 05 10:19:23 BST 2016,1120.4682063645585,280.1170515911396,scimark.sor.small,Tue Jul 05 10:19:24 BST 2016,Tue Jul 05 10:21:24 BST 2016,327.9488327941515,163.97441639707574,Tue Jul 05 10:21:26 BST 2016,Tue Jul 05 10:25:26 BST 2016,650.6758008590574,162.66895021476435,scimark.sparse.small,Tue Jul 05 10:25:28 BST 2016,Tue Jul 05 10:27:28 BST 2016,502.7170629673257,251.35853148366286,Tue Jul 05 10:27:29 BST 2016,Tue Jul 05 10:31:29 BST 2016,1009.0119767019539,252.25299417548848,scimark.monte_carlo,Tue Jul 05 10:31:30 BST 2016,Tue Jul 05 10:33:30 BST 2016,118.13222290881156,59.06611145440578,Tue Jul 05 10:33:37 BST 2016,Tue Jul 05 10:37:37 BST 2016,238.07647977721564,59.51911994430391,serial,Tue Jul 05 10:37:44 BST 2016,Tue Jul 05 10:39:44 BST 2016,234.7568899703546,117.3784449851773,Tue Jul 05 10:39:51 BST 2016,Tue Jul 05 10:43:51 BST 2016,458.90544418483523,114.72636104620881,sunflow,Tue Jul 05 10:43:55 BST 2016,Tue Jul 05 10:45:55 BST 2016,169.21605911163084,84.60802955581542,Tue Jul 05 10:45:57 BST 2016,Tue Jul 05 10:49:57 BST 2016,353.8288557964817,88.45721394912043,xml.transform,Tue Jul 05 10:50:18 BST 2016,Tue Jul 05 10:52:18 BST 2016,487.24679487179486,243.62339743589743,Tue Jul 05 10:52:19 BST 2016,Tue Jul 05 10:56:19 BST 2016,1063.0525323195743,265.7631330798936,xml.validation,Tue Jul 05 10:56:21 BST 2016,Tue Jul 05 10:58:21 BST 2016,985.1097715870324,492.5548857935162,Tue Jul 05 10:58:22 BST 2016,Tue Jul 05 11:02:22 BST 2016,1992.7103778733344,498.1775944683336
