spec.jvm2008.report.run.location=CASTLEAZES015
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 15:17:23 BST 2016, end=Thu Jun 23 15:17:23 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 15:17:23 BST 2016, end=Thu Jun 23 15:17:24 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 15:17:24 BST 2016, end=Thu Jun 23 15:17:36 BST 2016, operations=1.0, operationsPerMinute=4.667807686323323
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 15:17:36 BST 2016, end=Thu Jun 23 15:17:40 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 15:17:40 BST 2016, end=Thu Jun 23 15:17:41 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 15:17:41 BST 2016, end=Thu Jun 23 15:17:49 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 15:17:49 BST 2016, end=Thu Jun 23 15:17:57 BST 2016, operations=1.0, operationsPerMinute=8.062348830959419
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 15:17:57 BST 2016, end=Thu Jun 23 15:18:03 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 15:18:03 BST 2016, end=Thu Jun 23 15:18:06 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 15:18:06 BST 2016, end=Thu Jun 23 15:18:06 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 15:18:06 BST 2016, end=Thu Jun 23 15:18:07 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 15:18:07 BST 2016, end=Thu Jun 23 15:18:13 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 15:18:13 BST 2016, end=Thu Jun 23 15:18:14 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 15:18:14 BST 2016, end=Thu Jun 23 15:18:15 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 15:18:15 BST 2016, end=Thu Jun 23 15:18:17 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 15:18:17 BST 2016, end=Thu Jun 23 15:18:24 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 15:18:24 BST 2016, end=Thu Jun 23 15:18:44 BST 2016, operations=1.0, operationsPerMinute=2.9837386244964943
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 15:18:44 BST 2016, end=Thu Jun 23 15:18:44 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 15:18:54 BST 2016, end=Thu Jun 23 15:20:54 BST 2016, operations=489.38721040409564, operationsPerMinute=244.69360520204782, mode=normal, start=Thu Jun 23 15:20:56 BST 2016, end=Thu Jun 23 15:24:56 BST 2016, operations=1003.8514790686833, operationsPerMinute=250.96286976717082
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 15:25:00 BST 2016, end=Thu Jun 23 15:27:00 BST 2016, operations=201.52131202266847, operationsPerMinute=100.76065601133423, mode=normal, start=Thu Jun 23 15:27:03 BST 2016, end=Thu Jun 23 15:31:03 BST 2016, operations=392.40070449202153, operationsPerMinute=98.10017612300538
benchmark-name=compress, mod=warmup, start=Thu Jun 23 15:31:07 BST 2016, end=Thu Jun 23 15:33:07 BST 2016, operations=394.5641225452688, operationsPerMinute=197.2820612726344, mode=normal, start=Thu Jun 23 15:33:09 BST 2016, end=Thu Jun 23 15:37:09 BST 2016, operations=796.5700803623652, operationsPerMinute=199.1425200905913
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 15:37:11 BST 2016, end=Thu Jun 23 15:39:11 BST 2016, operations=139.67197735880148, operationsPerMinute=69.83598867940074, mode=normal, start=Thu Jun 23 15:39:15 BST 2016, end=Thu Jun 23 15:43:15 BST 2016, operations=293.4147183032968, operationsPerMinute=73.3536795758242
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 15:43:21 BST 2016, end=Thu Jun 23 15:45:21 BST 2016, operations=235.62793836104464, operationsPerMinute=117.81396918052232, mode=normal, start=Thu Jun 23 15:45:25 BST 2016, end=Thu Jun 23 15:49:25 BST 2016, operations=471.65614702657575, operationsPerMinute=117.91403675664394
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 15:49:28 BST 2016, end=Thu Jun 23 15:51:28 BST 2016, operations=408.0314884478459, operationsPerMinute=204.01574422392295, mode=normal, start=Thu Jun 23 15:51:30 BST 2016, end=Thu Jun 23 15:55:30 BST 2016, operations=814.7857426417219, operationsPerMinute=203.69643566043047
benchmark-name=derby, mod=warmup, start=Thu Jun 23 15:55:53 BST 2016, end=Thu Jun 23 15:57:53 BST 2016, operations=364.95012402374886, operationsPerMinute=182.47506201187443, mode=normal, start=Thu Jun 23 15:57:55 BST 2016, end=Thu Jun 23 16:01:55 BST 2016, operations=732.5915057915058, operationsPerMinute=183.14787644787646
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 16:01:58 BST 2016, end=Thu Jun 23 16:03:58 BST 2016, operations=206.84322772037686, operationsPerMinute=103.42161386018843, mode=normal, start=Thu Jun 23 16:04:02 BST 2016, end=Thu Jun 23 16:08:02 BST 2016, operations=417.1872621183505, operationsPerMinute=104.29681552958762
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 16:08:06 BST 2016, end=Thu Jun 23 16:10:06 BST 2016, operations=75.49050006250921, operationsPerMinute=37.745250031254606, mode=normal, start=Thu Jun 23 16:10:11 BST 2016, end=Thu Jun 23 16:14:11 BST 2016, operations=151.94583981857207, operationsPerMinute=37.98645995464302
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 16:14:20 BST 2016, end=Thu Jun 23 16:16:20 BST 2016, operations=13.878460812645903, operationsPerMinute=6.9392304063229515, mode=normal, start=Thu Jun 23 16:17:04 BST 2016, end=Thu Jun 23 16:21:04 BST 2016, operations=27.904496705359843, operationsPerMinute=6.976124176339961
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 16:21:47 BST 2016, end=Thu Jun 23 16:23:47 BST 2016, operations=74.53144212680562, operationsPerMinute=37.26572106340281, mode=normal, start=Thu Jun 23 16:23:55 BST 2016, end=Thu Jun 23 16:27:55 BST 2016, operations=149.22516266854547, operationsPerMinute=37.306290667136366
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 16:28:07 BST 2016, end=Thu Jun 23 16:30:07 BST 2016, operations=42.47183391903152, operationsPerMinute=21.23591695951576, mode=normal, start=Thu Jun 23 16:30:19 BST 2016, end=Thu Jun 23 16:34:19 BST 2016, operations=85.21924153995943, operationsPerMinute=21.304810384989857
