spec.jvm2008.report.run.location=HOPE15
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 05:37:49 BST 2016, end=Fri Jun 24 05:37:49 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 05:37:49 BST 2016, end=Fri Jun 24 05:37:49 BST 2016, operations=1.0, operationsPerMinute=142.18009478672985
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 05:37:49 BST 2016, end=Fri Jun 24 05:38:14 BST 2016, operations=1.0, operationsPerMinute=2.411381721726549
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 05:38:14 BST 2016, end=Fri Jun 24 05:38:19 BST 2016, operations=1.0, operationsPerMinute=11.72562048075044
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 05:38:19 BST 2016, end=Fri Jun 24 05:38:21 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 05:38:21 BST 2016, end=Fri Jun 24 05:38:31 BST 2016, operations=1.0, operationsPerMinute=5.88119976475201
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 05:38:31 BST 2016, end=Fri Jun 24 05:38:40 BST 2016, operations=1.0, operationsPerMinute=6.9799906933457425
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 05:38:40 BST 2016, end=Fri Jun 24 05:38:47 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 05:38:47 BST 2016, end=Fri Jun 24 05:38:50 BST 2016, operations=1.0, operationsPerMinute=19.04157410345922
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 05:38:50 BST 2016, end=Fri Jun 24 05:38:51 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 05:38:51 BST 2016, end=Fri Jun 24 05:38:52 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 05:38:52 BST 2016, end=Fri Jun 24 05:38:59 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 05:38:59 BST 2016, end=Fri Jun 24 05:39:01 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 05:39:01 BST 2016, end=Fri Jun 24 05:39:02 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 05:39:02 BST 2016, end=Fri Jun 24 05:39:05 BST 2016, operations=1.0, operationsPerMinute=19.04157410345922
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 05:39:05 BST 2016, end=Fri Jun 24 05:39:12 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 05:39:12 BST 2016, end=Fri Jun 24 05:39:43 BST 2016, operations=1.0, operationsPerMinute=1.965280052407468
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 05:39:43 BST 2016, end=Fri Jun 24 05:39:44 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 05:39:59 BST 2016, end=Fri Jun 24 05:41:59 BST 2016, operations=352.4584903365894, operationsPerMinute=176.2292451682947, mode=normal, start=Fri Jun 24 05:42:02 BST 2016, end=Fri Jun 24 05:46:02 BST 2016, operations=702.6886032013169, operationsPerMinute=175.67215080032923
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 05:46:08 BST 2016, end=Fri Jun 24 05:48:08 BST 2016, operations=140.1407216562001, operationsPerMinute=70.07036082810005, mode=normal, start=Fri Jun 24 05:48:13 BST 2016, end=Fri Jun 24 05:52:13 BST 2016, operations=279.9312680733521, operationsPerMinute=69.98281701833803
benchmark-name=compress, mod=warmup, start=Fri Jun 24 05:52:19 BST 2016, end=Fri Jun 24 05:54:19 BST 2016, operations=269.39714826488927, operationsPerMinute=134.69857413244463, mode=normal, start=Fri Jun 24 05:54:22 BST 2016, end=Fri Jun 24 05:58:22 BST 2016, operations=541.655479163873, operationsPerMinute=135.41386979096825
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 05:58:24 BST 2016, end=Fri Jun 24 06:00:24 BST 2016, operations=84.15953748859775, operationsPerMinute=42.079768744298875, mode=normal, start=Fri Jun 24 06:00:35 BST 2016, end=Fri Jun 24 06:04:35 BST 2016, operations=180.61560285531374, operationsPerMinute=45.153900713828435
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 06:04:44 BST 2016, end=Fri Jun 24 06:06:44 BST 2016, operations=144.40854494689074, operationsPerMinute=72.20427247344537, mode=normal, start=Fri Jun 24 06:06:49 BST 2016, end=Fri Jun 24 06:10:49 BST 2016, operations=289.75769446633194, operationsPerMinute=72.43942361658299
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 06:10:54 BST 2016, end=Fri Jun 24 06:12:54 BST 2016, operations=251.16779360615206, operationsPerMinute=125.58389680307603, mode=normal, start=Fri Jun 24 06:12:56 BST 2016, end=Fri Jun 24 06:16:56 BST 2016, operations=500.6496654994795, operationsPerMinute=125.16241637486988
benchmark-name=derby, mod=warmup, start=Fri Jun 24 06:18:24 BST 2016, end=Fri Jun 24 06:20:24 BST 2016, operations=202.17450322339693, operationsPerMinute=101.08725161169846, mode=normal, start=Fri Jun 24 06:20:28 BST 2016, end=Fri Jun 24 06:24:28 BST 2016, operations=405.755330886368, operationsPerMinute=101.438832721592
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 06:24:31 BST 2016, end=Fri Jun 24 06:26:31 BST 2016, operations=133.536962368299, operationsPerMinute=66.7684811841495, mode=normal, start=Fri Jun 24 06:26:37 BST 2016, end=Fri Jun 24 06:30:37 BST 2016, operations=267.0654445271733, operationsPerMinute=66.76636113179333
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 06:30:42 BST 2016, end=Fri Jun 24 06:32:42 BST 2016, operations=60.95608515334362, operationsPerMinute=30.47804257667181, mode=normal, start=Fri Jun 24 06:32:54 BST 2016, end=Fri Jun 24 06:36:54 BST 2016, operations=121.49616915149014, operationsPerMinute=30.374042287872534
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 06:37:06 BST 2016, end=Fri Jun 24 06:39:06 BST 2016, operations=11.5062834277255, operationsPerMinute=5.75314171386275, mode=normal, start=Fri Jun 24 06:39:41 BST 2016, end=Fri Jun 24 06:43:41 BST 2016, operations=23.02057934883109, operationsPerMinute=5.755144837207773
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 06:44:22 BST 2016, end=Fri Jun 24 06:46:22 BST 2016, operations=55.0084833565279, operationsPerMinute=27.50424167826395, mode=normal, start=Fri Jun 24 06:46:33 BST 2016, end=Fri Jun 24 06:50:33 BST 2016, operations=108.03710957352497, operationsPerMinute=27.009277393381243
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 06:50:47 BST 2016, end=Fri Jun 24 06:52:47 BST 2016, operations=37.2475298548967, operationsPerMinute=18.62376492744835, mode=normal, start=Fri Jun 24 06:53:06 BST 2016, end=Fri Jun 24 06:57:06 BST 2016, operations=74.53821734681017, operationsPerMinute=18.634554336702543
