spec.jvm2008.report.run.location=HULL104
spec.jvm2008.report.hw.cpu.name=
spec.jvm2008.report.hw.number.of.cores=
spec.jvm2008.report.hw.memory.size=,=
benchmark-name=check, mode=normal, start=Sun Jun 19 00:39:16 BST 2016, end=Sun Jun 19 00:39:16 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:39:16 BST 2016, end=Sun Jun 19 00:39:17 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:39:17 BST 2016, end=Sun Jun 19 00:39:24 BST 2016, operations=1.0, operationsPerMinute=7.631645891630629
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:39:24 BST 2016, end=Sun Jun 19 00:39:28 BST 2016, operations=1.0, operationsPerMinute=16.025641025641026
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:39:28 BST 2016, end=Sun Jun 19 00:39:30 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:39:30 BST 2016, end=Sun Jun 19 00:39:39 BST 2016, operations=1.0, operationsPerMinute=6.574621959237344
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:39:39 BST 2016, end=Sun Jun 19 00:39:47 BST 2016, operations=1.0, operationsPerMinute=7.754943776657619
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:39:47 BST 2016, end=Sun Jun 19 00:39:54 BST 2016, operations=1.0, operationsPerMinute=8.490165558228385
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:39:54 BST 2016, end=Sun Jun 19 00:39:56 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:39:56 BST 2016, end=Sun Jun 19 00:39:57 BST 2016, operations=1.0, operationsPerMinute=68.64988558352402
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:39:57 BST 2016, end=Sun Jun 19 00:39:58 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:39:58 BST 2016, end=Sun Jun 19 00:40:04 BST 2016, operations=1.0, operationsPerMinute=9.912440112340988
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:40:04 BST 2016, end=Sun Jun 19 00:40:06 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:40:06 BST 2016, end=Sun Jun 19 00:40:07 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:40:07 BST 2016, end=Sun Jun 19 00:40:10 BST 2016, operations=1.0, operationsPerMinute=23.174971031286212
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:40:10 BST 2016, end=Sun Jun 19 00:40:16 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:40:16 BST 2016, end=Sun Jun 19 00:40:53 BST 2016, operations=1.0, operationsPerMinute=1.6485781013875533
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:40:53 BST 2016, end=Sun Jun 19 00:40:54 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:40:57 BST 2016, end=Sun Jun 19 00:42:57 BST 2016, operations=406.8859613840789, operationsPerMinute=203.44298069203944, mode=normal, start=Sun Jun 19 00:42:59 BST 2016, end=Sun Jun 19 00:46:59 BST 2016, operations=810.2726244343892, operationsPerMinute=202.5681561085973
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:47:05 BST 2016, end=Sun Jun 19 00:49:05 BST 2016, operations=157.0957408775442, operationsPerMinute=78.5478704387721, mode=normal, start=Sun Jun 19 00:49:09 BST 2016, end=Sun Jun 19 00:53:09 BST 2016, operations=314.32877496909083, operationsPerMinute=78.58219374227271
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:53:14 BST 2016, end=Sun Jun 19 00:55:14 BST 2016, operations=344.475904580783, operationsPerMinute=172.2379522903915, mode=normal, start=Sun Jun 19 00:55:16 BST 2016, end=Sun Jun 19 00:59:16 BST 2016, operations=694.1600093911845, operationsPerMinute=173.54000234779613
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:59:18 BST 2016, end=Sun Jun 19 01:01:18 BST 2016, operations=115.63745749477361, operationsPerMinute=57.81872874738681, mode=normal, start=Sun Jun 19 01:01:22 BST 2016, end=Sun Jun 19 01:05:22 BST 2016, operations=244.1777277778887, operationsPerMinute=61.04443194447217
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:05:28 BST 2016, end=Sun Jun 19 01:07:28 BST 2016, operations=206.95832421901034, operationsPerMinute=103.47916210950517, mode=normal, start=Sun Jun 19 01:07:31 BST 2016, end=Sun Jun 19 01:11:31 BST 2016, operations=414.02141276075264, operationsPerMinute=103.50535319018816
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:11:34 BST 2016, end=Sun Jun 19 01:13:34 BST 2016, operations=351.23517292352835, operationsPerMinute=175.61758646176418, mode=normal, start=Sun Jun 19 01:13:37 BST 2016, end=Sun Jun 19 01:17:37 BST 2016, operations=705.9338810569859, operationsPerMinute=176.48347026424648
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:18:47 BST 2016, end=Sun Jun 19 01:20:47 BST 2016, operations=262.1988328846662, operationsPerMinute=131.0994164423331, mode=normal, start=Sun Jun 19 01:20:50 BST 2016, end=Sun Jun 19 01:24:50 BST 2016, operations=522.9860923919977, operationsPerMinute=130.74652309799941
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:24:53 BST 2016, end=Sun Jun 19 01:26:53 BST 2016, operations=174.0451490243332, operationsPerMinute=87.0225745121666, mode=normal, start=Sun Jun 19 01:26:57 BST 2016, end=Sun Jun 19 01:30:57 BST 2016, operations=348.57946838330224, operationsPerMinute=87.14486709582556
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:31:02 BST 2016, end=Sun Jun 19 01:33:02 BST 2016, operations=66.08990326961097, operationsPerMinute=33.044951634805486, mode=normal, start=Sun Jun 19 01:33:11 BST 2016, end=Sun Jun 19 01:37:11 BST 2016, operations=136.40628134105572, operationsPerMinute=34.10157033526393
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:37:22 BST 2016, end=Sun Jun 19 01:39:22 BST 2016, operations=13.142286856666809, operationsPerMinute=6.5711434283334045, mode=normal, start=Sun Jun 19 01:40:15 BST 2016, end=Sun Jun 19 01:44:15 BST 2016, operations=26.309834650040724, operationsPerMinute=6.577458662510181
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:44:56 BST 2016, end=Sun Jun 19 01:46:56 BST 2016, operations=69.49340816391924, operationsPerMinute=34.74670408195962, mode=normal, start=Sun Jun 19 01:47:07 BST 2016, end=Sun Jun 19 01:51:07 BST 2016, operations=138.88900381540657, operationsPerMinute=34.72225095385164
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:51:16 BST 2016, end=Sun Jun 19 01:53:16 BST 2016, operations=43.24857937894611, operationsPerMinute=21.624289689473056, mode=normal, start=Sun Jun 19 01:53:26 BST 2016, end=Sun Jun 19 01:57:26 BST 2016, operations=86.59482130641705, operationsPerMinute=21.64870532660426
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 19 01:57:38 BST 2016, end=Sun Jun 19 01:59:38 BST 2016, operations=590.5790859761687, operationsPerMinute=295.28954298808435, mode=normal, start=Sun Jun 19 01:59:39 BST 2016, end=Sun Jun 19 02:03:39 BST 2016, operations=1155.4701696933193, operationsPerMinute=288.86754242332984
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 19 02:03:41 BST 2016, end=Sun Jun 19 02:05:41 BST 2016, operations=465.30700849454877, operationsPerMinute=232.65350424727438, mode=normal, start=Sun Jun 19 02:05:42 BST 2016, end=Sun Jun 19 02:09:42 BST 2016, operations=930.5110377051377, operationsPerMinute=232.62775942628443
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 19 02:09:44 BST 2016, end=Sun Jun 19 02:11:44 BST 2016, operations=302.5221881809799, operationsPerMinute=151.26109409048996, mode=normal, start=Sun Jun 19 02:11:46 BST 2016, end=Sun Jun 19 02:15:46 BST 2016, operations=603.4617865563591, operationsPerMinute=150.86544663908978
benchmark-name=scimark.sparse.small, mod=warmup, start=Sun Jun 19 02:15:48 BST 2016, end=Sun Jun 19 02:17:48 BST 2016, operations=435.0136598841603, operationsPerMinute=217.50682994208015, mode=normal, start=Sun Jun 19 02:17:50 BST 2016, end=Sun Jun 19 02:21:50 BST 2016, operations=866.8940797121767, operationsPerMinute=216.72351992804417
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sun Jun 19 02:21:52 BST 2016, end=Sun Jun 19 02:23:52 BST 2016, operations=97.94238526587128, operationsPerMinute=48.97119263293564, mode=normal, start=Sun Jun 19 02:23:59 BST 2016, end=Sun Jun 19 02:27:59 BST 2016, operations=197.63977935744524, operationsPerMinute=49.40994483936131
benchmark-name=serial, mod=warmup, start=Sun Jun 19 02:28:05 BST 2016, end=Sun Jun 19 02:30:05 BST 2016, operations=192.1754586863044, operationsPerMinute=96.0877293431522, mode=normal, start=Sun Jun 19 02:30:10 BST 2016, end=Sun Jun 19 02:34:10 BST 2016, operations=383.42756464396405, operationsPerMinute=95.85689116099101
benchmark-name=sunflow, mod=warmup, start=Sun Jun 19 02:34:15 BST 2016, end=Sun Jun 19 02:36:15 BST 2016, operations=142.93448338992079, operationsPerMinute=71.46724169496039, mode=normal, start=Sun Jun 19 02:36:16 BST 2016, end=Sun Jun 19 02:40:16 BST 2016, operations=262.19729546616406, operationsPerMinute=65.54932386654102
benchmark-name=xml.transform, mod=warmup, start=Sun Jun 19 02:40:54 BST 2016, end=Sun Jun 19 02:42:54 BST 2016, operations=353.0673685895938, operationsPerMinute=176.5336842947969, mode=normal, start=Sun Jun 19 02:42:55 BST 2016, end=Sun Jun 19 02:46:55 BST 2016, operations=650.6989150070391, operationsPerMinute=162.67472875175977
