spec.jvm2008.report.run.location=KRC040
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:03:52 BST 2016, end=Fri Jun 03 15:03:52 BST 2016, operations=1.0, operationsPerMinute=1200.0
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:03:52 BST 2016, end=Fri Jun 03 15:03:52 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:03:52 BST 2016, end=Fri Jun 03 15:04:07 BST 2016, operations=1.0, operationsPerMinute=3.9416633819471816
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:07 BST 2016, end=Fri Jun 03 15:04:11 BST 2016, operations=1.0, operationsPerMinute=16.901408450704224
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:11 BST 2016, end=Fri Jun 03 15:04:12 BST 2016, operations=1.0, operationsPerMinute=43.7956204379562
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:12 BST 2016, end=Fri Jun 03 15:04:20 BST 2016, operations=1.0, operationsPerMinute=7.001166861143524
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:04:20 BST 2016, end=Fri Jun 03 15:04:28 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:04:28 BST 2016, end=Fri Jun 03 15:04:34 BST 2016, operations=1.0, operationsPerMinute=9.104704097116844
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:04:34 BST 2016, end=Fri Jun 03 15:04:37 BST 2016, operations=1.0, operationsPerMinute=22.727272727272727
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:04:37 BST 2016, end=Fri Jun 03 15:04:38 BST 2016, operations=1.0, operationsPerMinute=72.28915662650603
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:04:38 BST 2016, end=Fri Jun 03 15:04:39 BST 2016, operations=1.0, operationsPerMinute=55.55555555555556
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:04:39 BST 2016, end=Fri Jun 03 15:04:45 BST 2016, operations=1.0, operationsPerMinute=10.291595197255575
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:04:45 BST 2016, end=Fri Jun 03 15:04:46 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:04:46 BST 2016, end=Fri Jun 03 15:04:47 BST 2016, operations=1.0, operationsPerMinute=56.074766355140184
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:04:47 BST 2016, end=Fri Jun 03 15:04:50 BST 2016, operations=1.0, operationsPerMinute=26.08695652173913
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:04:50 BST 2016, end=Fri Jun 03 15:04:56 BST 2016, operations=1.0, operationsPerMinute=9.47867298578199
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:04:56 BST 2016, end=Fri Jun 03 15:05:18 BST 2016, operations=1.0, operationsPerMinute=2.716899112479623
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:05:18 BST 2016, end=Fri Jun 03 15:05:19 BST 2016, operations=1.0, operationsPerMinute=68.18181818181819
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:05:30 BST 2016, end=Fri Jun 03 15:07:30 BST 2016, operations=384.00285868714656, operationsPerMinute=192.00142934357328, mode=normal, start=Fri Jun 03 15:07:32 BST 2016, end=Fri Jun 03 15:11:32 BST 2016, operations=807.5198719348302, operationsPerMinute=201.87996798370756
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:11:38 BST 2016, end=Fri Jun 03 15:13:38 BST 2016, operations=111.70320921064265, operationsPerMinute=55.85160460532133, mode=normal, start=Fri Jun 03 15:13:46 BST 2016, end=Fri Jun 03 15:17:46 BST 2016, operations=244.78647480601722, operationsPerMinute=61.196618701504306
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:17:51 BST 2016, end=Fri Jun 03 15:19:51 BST 2016, operations=275.35373166476074, operationsPerMinute=137.67686583238037, mode=normal, start=Fri Jun 03 15:19:55 BST 2016, end=Fri Jun 03 15:23:55 BST 2016, operations=562.9656789301323, operationsPerMinute=140.74141973253307
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:23:57 BST 2016, end=Fri Jun 03 15:25:57 BST 2016, operations=105.19579289653265, operationsPerMinute=52.597896448266326, mode=normal, start=Fri Jun 03 15:26:05 BST 2016, end=Fri Jun 03 15:30:05 BST 2016, operations=214.66820674681833, operationsPerMinute=53.66705168670458
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:12 BST 2016, end=Fri Jun 03 15:32:12 BST 2016, operations=180.70328714578022, operationsPerMinute=90.35164357289011, mode=normal, start=Fri Jun 03 15:32:17 BST 2016, end=Fri Jun 03 15:36:17 BST 2016, operations=377.03477627247787, operationsPerMinute=94.25869406811947
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:36:20 BST 2016, end=Fri Jun 03 15:38:20 BST 2016, operations=371.0373519861368, operationsPerMinute=185.5186759930684, mode=normal, start=Fri Jun 03 15:38:22 BST 2016, end=Fri Jun 03 15:42:22 BST 2016, operations=743.3040231407989, operationsPerMinute=185.82600578519973
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:44:11 BST 2016, end=Fri Jun 03 15:46:11 BST 2016, operations=175.19028365324826, operationsPerMinute=87.59514182662413, mode=normal, start=Fri Jun 03 15:46:14 BST 2016, end=Fri Jun 03 15:50:14 BST 2016, operations=602.0600456239436, operationsPerMinute=150.5150114059859
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:50:18 BST 2016, end=Fri Jun 03 15:52:18 BST 2016, operations=170.5149816740045, operationsPerMinute=85.25749083700225, mode=normal, start=Fri Jun 03 15:52:23 BST 2016, end=Fri Jun 03 15:56:23 BST 2016, operations=335.0658001319856, operationsPerMinute=83.7664500329964
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:56:27 BST 2016, end=Fri Jun 03 15:58:27 BST 2016, operations=64.10410652863237, operationsPerMinute=32.052053264316186, mode=normal, start=Fri Jun 03 15:58:35 BST 2016, end=Fri Jun 03 16:02:35 BST 2016, operations=152.1627781695887, operationsPerMinute=38.040694542397176
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:44 BST 2016, end=Fri Jun 03 16:04:44 BST 2016, operations=13.511560355824923, operationsPerMinute=6.755780177912461, mode=normal, start=Fri Jun 03 16:05:37 BST 2016, end=Fri Jun 03 16:09:37 BST 2016, operations=24.247555039672207, operationsPerMinute=6.061888759918052
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:10:26 BST 2016, end=Fri Jun 03 16:12:26 BST 2016, operations=60.33996988026456, operationsPerMinute=30.16998494013228, mode=normal, start=Fri Jun 03 16:12:40 BST 2016, end=Fri Jun 03 16:16:40 BST 2016, operations=109.99267326226925, operationsPerMinute=27.498168315567312
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:16:52 BST 2016, end=Fri Jun 03 16:18:52 BST 2016, operations=37.20090215112148, operationsPerMinute=18.60045107556074, mode=normal, start=Fri Jun 03 16:19:18 BST 2016, end=Fri Jun 03 16:23:18 BST 2016, operations=73.64837277369946, operationsPerMinute=18.412093193424866
