spec.jvm2008.report.run.location=BEDSONTC069
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:49 BST 2016, end=Thu May 26 14:18:49 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:49 BST 2016, end=Thu May 26 14:18:49 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:49 BST 2016, end=Thu May 26 14:19:02 BST 2016, operations=1.0, operationsPerMinute=4.5735193231191404
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:02 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=17.167381974248926
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:07 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:07 BST 2016, end=Thu May 26 14:19:16 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:16 BST 2016, end=Thu May 26 14:19:23 BST 2016, operations=1.0, operationsPerMinute=7.83289817232376
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:23 BST 2016, end=Thu May 26 14:19:30 BST 2016, operations=1.0, operationsPerMinute=9.136592051164916
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:30 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:34 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:34 BST 2016, end=Thu May 26 14:19:39 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:39 BST 2016, end=Thu May 26 14:19:41 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:41 BST 2016, end=Thu May 26 14:19:42 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:42 BST 2016, end=Thu May 26 14:19:44 BST 2016, operations=1.0, operationsPerMinute=27.662517289073307
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:44 BST 2016, end=Thu May 26 14:19:50 BST 2016, operations=1.0, operationsPerMinute=9.312432096849294
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:50 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=2.963255630185697
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:11 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:21 BST 2016, end=Thu May 26 14:22:21 BST 2016, operations=498.3582719652718, operationsPerMinute=249.1791359826359, mode=normal, start=Thu May 26 14:22:23 BST 2016, end=Thu May 26 14:26:23 BST 2016, operations=1026.942072861542, operationsPerMinute=256.7355182153855
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:27 BST 2016, end=Thu May 26 14:28:27 BST 2016, operations=197.131928239631, operationsPerMinute=98.5659641198155, mode=normal, start=Thu May 26 14:28:30 BST 2016, end=Thu May 26 14:32:30 BST 2016, operations=392.25124795070184, operationsPerMinute=98.06281198767546
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:33 BST 2016, end=Thu May 26 14:34:33 BST 2016, operations=396.084651603862, operationsPerMinute=198.042325801931, mode=normal, start=Thu May 26 14:34:35 BST 2016, end=Thu May 26 14:38:35 BST 2016, operations=794.6552758528914, operationsPerMinute=198.66381896322284
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:37 BST 2016, end=Thu May 26 14:40:37 BST 2016, operations=138.78806069446748, operationsPerMinute=69.39403034723374, mode=normal, start=Thu May 26 14:40:42 BST 2016, end=Thu May 26 14:44:42 BST 2016, operations=292.44374813552207, operationsPerMinute=73.11093703388052
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:46 BST 2016, end=Thu May 26 14:46:46 BST 2016, operations=233.01927539570462, operationsPerMinute=116.50963769785231, mode=normal, start=Thu May 26 14:46:50 BST 2016, end=Thu May 26 14:50:50 BST 2016, operations=464.8969482027977, operationsPerMinute=116.22423705069943
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:53 BST 2016, end=Thu May 26 14:52:53 BST 2016, operations=405.3306112804346, operationsPerMinute=202.6653056402173, mode=normal, start=Thu May 26 14:52:55 BST 2016, end=Thu May 26 14:56:55 BST 2016, operations=810.4987561361605, operationsPerMinute=202.62468903404013
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:18 BST 2016, end=Thu May 26 14:59:18 BST 2016, operations=361.73491272939384, operationsPerMinute=180.86745636469692, mode=normal, start=Thu May 26 14:59:20 BST 2016, end=Thu May 26 15:03:20 BST 2016, operations=711.3702514919081, operationsPerMinute=177.84256287297703
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:22 BST 2016, end=Thu May 26 15:05:22 BST 2016, operations=205.26282637488794, operationsPerMinute=102.63141318744397, mode=normal, start=Thu May 26 15:05:26 BST 2016, end=Thu May 26 15:09:26 BST 2016, operations=414.23559837060407, operationsPerMinute=103.55889959265102
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:30 BST 2016, end=Thu May 26 15:11:30 BST 2016, operations=77.39583016674113, operationsPerMinute=38.69791508337057, mode=normal, start=Thu May 26 15:11:39 BST 2016, end=Thu May 26 15:15:39 BST 2016, operations=151.33631313378723, operationsPerMinute=37.83407828344681
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:48 BST 2016, end=Thu May 26 15:17:48 BST 2016, operations=13.899715568043813, operationsPerMinute=6.949857784021907, mode=normal, start=Thu May 26 15:18:33 BST 2016, end=Thu May 26 15:22:33 BST 2016, operations=27.52650007083633, operationsPerMinute=6.881625017709083
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:03 BST 2016, end=Thu May 26 15:25:03 BST 2016, operations=73.80797462208645, operationsPerMinute=36.903987311043224, mode=normal, start=Thu May 26 15:25:13 BST 2016, end=Thu May 26 15:29:13 BST 2016, operations=146.96397198488808, operationsPerMinute=36.74099299622202
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:22 BST 2016, end=Thu May 26 15:31:22 BST 2016, operations=42.21051774757719, operationsPerMinute=21.105258873788596, mode=normal, start=Thu May 26 15:31:36 BST 2016, end=Thu May 26 15:35:36 BST 2016, operations=84.82984602096104, operationsPerMinute=21.20746150524026
