spec.jvm2008.report.run.location=LEAZESTCE008
spec.jvm2008.report.hw.cpu.name=
spec.jvm2008.report.hw.number.of.cores=
spec.jvm2008.report.hw.memory.size=,=
benchmark-name=check, mode=normal, start=Mon Jun 27 01:39:11 BST 2016, end=Mon Jun 27 01:39:11 BST 2016, operations=1.0, operationsPerMinute=1200.0
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 01:39:11 BST 2016, end=Mon Jun 27 01:39:11 BST 2016, operations=1.0, operationsPerMinute=408.16326530612247
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 01:39:11 BST 2016, end=Mon Jun 27 01:39:27 BST 2016, operations=1.0, operationsPerMinute=3.821656050955414
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 01:39:27 BST 2016, end=Mon Jun 27 01:39:31 BST 2016, operations=1.0, operationsPerMinute=14.573718727228565
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 01:39:31 BST 2016, end=Mon Jun 27 01:39:33 BST 2016, operations=1.0, operationsPerMinute=42.918454935622314
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 01:39:33 BST 2016, end=Mon Jun 27 01:39:41 BST 2016, operations=1.0, operationsPerMinute=7.008527041233501
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 01:39:41 BST 2016, end=Mon Jun 27 01:39:49 BST 2016, operations=1.0, operationsPerMinute=7.569067743156301
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 01:39:49 BST 2016, end=Mon Jun 27 01:39:55 BST 2016, operations=1.0, operationsPerMinute=9.366219169528566
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 01:39:55 BST 2016, end=Mon Jun 27 01:39:58 BST 2016, operations=1.0, operationsPerMinute=23.932987634623057
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 01:39:58 BST 2016, end=Mon Jun 27 01:39:59 BST 2016, operations=1.0, operationsPerMinute=74.44168734491315
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 01:39:59 BST 2016, end=Mon Jun 27 01:40:00 BST 2016, operations=1.0, operationsPerMinute=57.971014492753625
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 01:40:00 BST 2016, end=Mon Jun 27 01:40:06 BST 2016, operations=1.0, operationsPerMinute=10.179843909060061
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 01:40:06 BST 2016, end=Mon Jun 27 01:40:07 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 01:40:07 BST 2016, end=Mon Jun 27 01:40:08 BST 2016, operations=1.0, operationsPerMinute=55.865921787709496
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 01:40:08 BST 2016, end=Mon Jun 27 01:40:11 BST 2016, operations=1.0, operationsPerMinute=25.862068965517242
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 01:40:11 BST 2016, end=Mon Jun 27 01:40:17 BST 2016, operations=1.0, operationsPerMinute=9.322560596643878
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 01:40:17 BST 2016, end=Mon Jun 27 01:40:39 BST 2016, operations=1.0, operationsPerMinute=2.690824289173917
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 01:40:39 BST 2016, end=Mon Jun 27 01:40:40 BST 2016, operations=1.0, operationsPerMinute=61.72839506172839
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 01:40:52 BST 2016, end=Mon Jun 27 01:42:52 BST 2016, operations=385.1713184978771, operationsPerMinute=192.58565924893855, mode=normal, start=Mon Jun 27 01:42:54 BST 2016, end=Mon Jun 27 01:46:54 BST 2016, operations=704.4716021284952, operationsPerMinute=176.1179005321238
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 01:46:58 BST 2016, end=Mon Jun 27 01:48:58 BST 2016, operations=104.18292952274939, operationsPerMinute=52.091464761374695, mode=normal, start=Mon Jun 27 01:49:04 BST 2016, end=Mon Jun 27 01:53:04 BST 2016, operations=300.5805424963047, operationsPerMinute=75.14513562407618
benchmark-name=compress, mod=warmup, start=Mon Jun 27 01:53:08 BST 2016, end=Mon Jun 27 01:55:08 BST 2016, operations=216.96730674106155, operationsPerMinute=108.48365337053077, mode=normal, start=Mon Jun 27 01:55:41 BST 2016, end=Mon Jun 27 01:59:41 BST 2016, operations=436.70834620246285, operationsPerMinute=109.17708655061571
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 01:59:44 BST 2016, end=Mon Jun 27 02:01:44 BST 2016, operations=73.43706976638623, operationsPerMinute=36.718534883193115, mode=normal, start=Mon Jun 27 02:02:14 BST 2016, end=Mon Jun 27 02:06:14 BST 2016, operations=234.34590283253493, operationsPerMinute=58.58647570813373
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 02:06:20 BST 2016, end=Mon Jun 27 02:08:20 BST 2016, operations=170.80034747768013, operationsPerMinute=85.40017373884007, mode=normal, start=Mon Jun 27 02:08:24 BST 2016, end=Mon Jun 27 02:12:24 BST 2016, operations=281.01274709934455, operationsPerMinute=70.25318677483614
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:12:28 BST 2016, end=Mon Jun 27 02:14:28 BST 2016, operations=319.20702583398, operationsPerMinute=159.60351291699, mode=normal, start=Mon Jun 27 02:14:30 BST 2016, end=Mon Jun 27 02:18:30 BST 2016, operations=673.6899304425135, operationsPerMinute=168.42248261062838
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:18:55 BST 2016, end=Mon Jun 27 02:20:55 BST 2016, operations=287.8648356770774, operationsPerMinute=143.9324178385387, mode=normal, start=Mon Jun 27 02:20:58 BST 2016, end=Mon Jun 27 02:24:58 BST 2016, operations=554.7430775327327, operationsPerMinute=138.68576938318319
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 02:25:00 BST 2016, end=Mon Jun 27 02:27:00 BST 2016, operations=175.94451965556956, operationsPerMinute=87.97225982778478, mode=normal, start=Mon Jun 27 02:27:05 BST 2016, end=Mon Jun 27 02:31:05 BST 2016, operations=351.9352301111965, operationsPerMinute=87.98380752779913
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 02:31:10 BST 2016, end=Mon Jun 27 02:33:10 BST 2016, operations=60.8262453068134, operationsPerMinute=30.4131226534067, mode=normal, start=Mon Jun 27 02:33:23 BST 2016, end=Mon Jun 27 02:37:23 BST 2016, operations=74.88726923836577, operationsPerMinute=18.721817309591444
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 02:38:07 BST 2016, end=Mon Jun 27 02:40:07 BST 2016, operations=10.58699865384722, operationsPerMinute=5.29349932692361, mode=normal, start=Mon Jun 27 02:42:11 BST 2016, end=Mon Jun 27 02:46:11 BST 2016, operations=15.319169517801255, operationsPerMinute=3.8297923794503137
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 02:48:28 BST 2016, end=Mon Jun 27 02:50:28 BST 2016, operations=50.37189362137807, operationsPerMinute=25.185946810689035, mode=normal, start=Mon Jun 27 02:51:37 BST 2016, end=Mon Jun 27 02:55:37 BST 2016, operations=70.60082061589515, operationsPerMinute=17.650205153973786
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 02:55:48 BST 2016, end=Mon Jun 27 02:57:48 BST 2016, operations=21.891628197943515, operationsPerMinute=10.945814098971757, mode=normal, start=Mon Jun 27 02:58:27 BST 2016, end=Mon Jun 27 03:02:27 BST 2016, operations=59.42978869027599, operationsPerMinute=14.857447172568998
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 03:02:44 BST 2016, end=Mon Jun 27 03:04:44 BST 2016, operations=310.70844821114304, operationsPerMinute=155.35422410557152, mode=normal, start=Mon Jun 27 03:04:46 BST 2016, end=Mon Jun 27 03:08:46 BST 2016, operations=1204.227669810373, operationsPerMinute=301.05691745259327
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 03:08:47 BST 2016, end=Mon Jun 27 03:10:47 BST 2016, operations=497.67184102223564, operationsPerMinute=248.83592051111782, mode=normal, start=Mon Jun 27 03:10:50 BST 2016, end=Mon Jun 27 03:14:50 BST 2016, operations=929.8264013264338, operationsPerMinute=232.45660033160846
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 03:14:51 BST 2016, end=Mon Jun 27 03:16:51 BST 2016, operations=286.52382023166484, operationsPerMinute=143.26191011583242, mode=normal, start=Mon Jun 27 03:16:55 BST 2016, end=Mon Jun 27 03:20:55 BST 2016, operations=416.8925071300335, operationsPerMinute=104.22312678250837
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 03:20:58 BST 2016, end=Mon Jun 27 03:22:58 BST 2016, operations=332.81047190468314, operationsPerMinute=166.40523595234157, mode=normal, start=Mon Jun 27 03:23:52 BST 2016, end=Mon Jun 27 03:27:52 BST 2016, operations=579.4744404775953, operationsPerMinute=144.86861011939882
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 03:27:54 BST 2016, end=Mon Jun 27 03:29:54 BST 2016, operations=67.5460468479036, operationsPerMinute=33.7730234239518, mode=normal, start=Mon Jun 27 03:30:21 BST 2016, end=Mon Jun 27 03:34:21 BST 2016, operations=138.72529693380872, operationsPerMinute=34.68132423345218
benchmark-name=serial, mod=warmup, start=Mon Jun 27 03:34:30 BST 2016, end=Mon Jun 27 03:36:30 BST 2016, operations=174.0096556711301, operationsPerMinute=87.00482783556505, mode=normal, start=Mon Jun 27 03:36:33 BST 2016, end=Mon Jun 27 03:40:33 BST 2016, operations=294.06662568471967, operationsPerMinute=73.51665642117992
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 03:40:37 BST 2016, end=Mon Jun 27 03:42:37 BST 2016, operations=132.26137164292751, operationsPerMinute=66.13068582146376, mode=normal, start=Mon Jun 27 03:42:38 BST 2016, end=Mon Jun 27 03:46:38 BST 2016, operations=185.80764646194848, operationsPerMinute=46.45191161548712
