spec.jvm2008.report.run.location=GNML07
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=96.15384615384616
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:22 BST 2016, operations=1.0, operationsPerMinute=3.455823061859233
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:22 BST 2016, end=Thu May 26 14:20:26 BST 2016, operations=1.0, operationsPerMinute=14.906832298136646
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:26 BST 2016, end=Thu May 26 14:20:27 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:27 BST 2016, end=Thu May 26 14:20:36 BST 2016, operations=1.0, operationsPerMinute=6.677053193857111
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:36 BST 2016, end=Thu May 26 14:20:44 BST 2016, operations=1.0, operationsPerMinute=7.72399588053553
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:44 BST 2016, end=Thu May 26 14:20:51 BST 2016, operations=1.0, operationsPerMinute=9.006304413089163
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:20:53 BST 2016, operations=1.0, operationsPerMinute=24.350649350649352
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:53 BST 2016, end=Thu May 26 14:20:54 BST 2016, operations=1.0, operationsPerMinute=78.43137254901961
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:54 BST 2016, end=Thu May 26 14:20:55 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:55 BST 2016, end=Thu May 26 14:21:01 BST 2016, operations=1.0, operationsPerMinute=10.452961672473867
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:01 BST 2016, end=Thu May 26 14:21:02 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:02 BST 2016, end=Thu May 26 14:21:03 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:03 BST 2016, end=Thu May 26 14:21:05 BST 2016, operations=1.0, operationsPerMinute=25.641025641025642
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:05 BST 2016, end=Thu May 26 14:21:12 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:12 BST 2016, end=Thu May 26 14:21:34 BST 2016, operations=1.0, operationsPerMinute=2.6896180742334588
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:34 BST 2016, end=Thu May 26 14:21:35 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:47 BST 2016, end=Thu May 26 14:23:47 BST 2016, operations=458.8990252526329, operationsPerMinute=229.44951262631645, mode=normal, start=Thu May 26 14:23:48 BST 2016, end=Thu May 26 14:27:48 BST 2016, operations=935.4443055149077, operationsPerMinute=233.86107637872692
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:27:52 BST 2016, end=Thu May 26 14:29:52 BST 2016, operations=184.04048603776147, operationsPerMinute=92.02024301888073, mode=normal, start=Thu May 26 14:29:57 BST 2016, end=Thu May 26 14:33:57 BST 2016, operations=362.73485918499875, operationsPerMinute=90.68371479624969
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:01 BST 2016, end=Thu May 26 14:36:01 BST 2016, operations=362.11895932833437, operationsPerMinute=181.05947966416718, mode=normal, start=Thu May 26 14:36:03 BST 2016, end=Thu May 26 14:40:03 BST 2016, operations=732.8606212571627, operationsPerMinute=183.21515531429068
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:05 BST 2016, end=Thu May 26 14:42:05 BST 2016, operations=129.2076951868541, operationsPerMinute=64.60384759342705, mode=normal, start=Thu May 26 14:42:11 BST 2016, end=Thu May 26 14:46:11 BST 2016, operations=271.0698464881509, operationsPerMinute=67.76746162203773
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:16 BST 2016, end=Thu May 26 14:48:16 BST 2016, operations=216.85695370989382, operationsPerMinute=108.42847685494691, mode=normal, start=Thu May 26 14:48:20 BST 2016, end=Thu May 26 14:52:20 BST 2016, operations=429.4532216170926, operationsPerMinute=107.36330540427315
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:24 BST 2016, end=Thu May 26 14:54:24 BST 2016, operations=369.71281051429867, operationsPerMinute=184.85640525714933, mode=normal, start=Thu May 26 14:54:26 BST 2016, end=Thu May 26 14:58:26 BST 2016, operations=741.1652999254505, operationsPerMinute=185.29132498136264
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:36 BST 2016, end=Thu May 26 15:01:36 BST 2016, operations=322.511222232441, operationsPerMinute=161.2556111162205, mode=normal, start=Thu May 26 15:01:38 BST 2016, end=Thu May 26 15:05:38 BST 2016, operations=635.9917719995185, operationsPerMinute=158.99794299987963
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:05:40 BST 2016, end=Thu May 26 15:07:40 BST 2016, operations=190.4768247175137, operationsPerMinute=95.23841235875685, mode=normal, start=Thu May 26 15:07:44 BST 2016, end=Thu May 26 15:11:44 BST 2016, operations=382.7497528518227, operationsPerMinute=95.68743821295567
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:11:47 BST 2016, end=Thu May 26 15:13:47 BST 2016, operations=70.71754164051782, operationsPerMinute=35.35877082025891, mode=normal, start=Thu May 26 15:13:54 BST 2016, end=Thu May 26 15:17:54 BST 2016, operations=142.85077555421222, operationsPerMinute=35.712693888553055
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:04 BST 2016, end=Thu May 26 15:20:04 BST 2016, operations=13.783663762790127, operationsPerMinute=6.891831881395063, mode=normal, start=Thu May 26 15:20:49 BST 2016, end=Thu May 26 15:24:49 BST 2016, operations=27.52893627290826, operationsPerMinute=6.882234068227065
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:25:28 BST 2016, end=Thu May 26 15:27:28 BST 2016, operations=67.3484230178439, operationsPerMinute=33.67421150892195, mode=normal, start=Thu May 26 15:27:38 BST 2016, end=Thu May 26 15:31:38 BST 2016, operations=139.75150600523162, operationsPerMinute=34.937876501307905
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:31:51 BST 2016, end=Thu May 26 15:33:51 BST 2016, operations=42.701561389097996, operationsPerMinute=21.350780694548998, mode=normal, start=Thu May 26 15:34:03 BST 2016, end=Thu May 26 15:38:03 BST 2016, operations=85.49502654890613, operationsPerMinute=21.37375663722653
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:38:19 BST 2016, end=Thu May 26 15:40:19 BST 2016, operations=644.8835704115997, operationsPerMinute=322.4417852057999, mode=normal, start=Thu May 26 15:40:20 BST 2016, end=Thu May 26 15:44:20 BST 2016, operations=1354.6950004211526, operationsPerMinute=338.67375010528815
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:44:21 BST 2016, end=Thu May 26 15:46:21 BST 2016, operations=525.4150672591882, operationsPerMinute=262.7075336295941, mode=normal, start=Thu May 26 15:46:23 BST 2016, end=Thu May 26 15:50:23 BST 2016, operations=1049.556774723972, operationsPerMinute=262.389193680993
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:50:24 BST 2016, end=Thu May 26 15:52:24 BST 2016, operations=303.7850072516316, operationsPerMinute=151.8925036258158, mode=normal, start=Thu May 26 15:52:26 BST 2016, end=Thu May 26 15:56:26 BST 2016, operations=606.591682936353, operationsPerMinute=151.64792073408825
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:56:29 BST 2016, end=Thu May 26 15:58:29 BST 2016, operations=455.54181784122164, operationsPerMinute=227.77090892061082, mode=normal, start=Thu May 26 15:58:31 BST 2016, end=Thu May 26 16:02:31 BST 2016, operations=911.8765231325892, operationsPerMinute=227.9691307831473
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:02:32 BST 2016, end=Thu May 26 16:04:32 BST 2016, operations=109.99507994328395, operationsPerMinute=54.99753997164198, mode=normal, start=Thu May 26 16:04:39 BST 2016, end=Thu May 26 16:08:39 BST 2016, operations=217.64591223710414, operationsPerMinute=54.411478059276035
benchmark-name=serial, mod=warmup, start=Thu May 26 16:08:44 BST 2016, end=Thu May 26 16:10:44 BST 2016, operations=221.8988488501886, operationsPerMinute=110.9494244250943, mode=normal, start=Thu May 26 16:10:47 BST 2016, end=Thu May 26 16:14:47 BST 2016, operations=432.4751694673547, operationsPerMinute=108.11879236683868
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:14:51 BST 2016, end=Thu May 26 16:16:51 BST 2016, operations=165.90290944213183, operationsPerMinute=82.95145472106591, mode=normal, start=Thu May 26 16:16:52 BST 2016, end=Thu May 26 16:20:52 BST 2016, operations=331.43057885347605, operationsPerMinute=82.85764471336901
