spec.jvm2008.report.run.location=BEDSONTC022
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:24 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:24 BST 2016, operations=1.0, operationsPerMinute=272.72727272727275
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:39 BST 2016, operations=1.0, operationsPerMinute=4.042309506164522
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:39 BST 2016, end=Thu May 26 14:18:42 BST 2016, operations=1.0, operationsPerMinute=16.75041876046901
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:42 BST 2016, end=Thu May 26 14:18:44 BST 2016, operations=1.0, operationsPerMinute=45.146726862302486
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:44 BST 2016, end=Thu May 26 14:18:52 BST 2016, operations=1.0, operationsPerMinute=7.046388725778039
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:52 BST 2016, end=Thu May 26 14:19:00 BST 2016, operations=1.0, operationsPerMinute=7.912435711459844
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:00 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=9.27070457354759
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:09 BST 2016, operations=1.0, operationsPerMinute=24.989587671803417
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:09 BST 2016, end=Thu May 26 14:19:09 BST 2016, operations=1.0, operationsPerMinute=74.34944237918215
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:09 BST 2016, end=Thu May 26 14:19:10 BST 2016, operations=1.0, operationsPerMinute=59.230009871668315
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:10 BST 2016, end=Thu May 26 14:19:16 BST 2016, operations=1.0, operationsPerMinute=10.44022968505307
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:16 BST 2016, end=Thu May 26 14:19:18 BST 2016, operations=1.0, operationsPerMinute=39.973351099267155
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:18 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=58.36575875486381
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:21 BST 2016, operations=1.0, operationsPerMinute=25.71795970852979
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:21 BST 2016, end=Thu May 26 14:19:27 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:27 BST 2016, end=Thu May 26 14:19:49 BST 2016, operations=1.0, operationsPerMinute=2.83245999150262
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:49 BST 2016, end=Thu May 26 14:19:50 BST 2016, operations=1.0, operationsPerMinute=64.86486486486487
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:01 BST 2016, end=Thu May 26 14:22:01 BST 2016, operations=443.14383714006397, operationsPerMinute=221.57191857003198, mode=normal, start=Thu May 26 14:22:02 BST 2016, end=Thu May 26 14:26:02 BST 2016, operations=857.1688466721205, operationsPerMinute=214.29221166803012
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:06 BST 2016, end=Thu May 26 14:28:06 BST 2016, operations=175.54171928132826, operationsPerMinute=87.77085964066413, mode=normal, start=Thu May 26 14:28:10 BST 2016, end=Thu May 26 14:32:10 BST 2016, operations=347.2653389507034, operationsPerMinute=86.81633473767585
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:14 BST 2016, end=Thu May 26 14:34:14 BST 2016, operations=386.21889085683995, operationsPerMinute=193.10944542841997, mode=normal, start=Thu May 26 14:34:15 BST 2016, end=Thu May 26 14:38:15 BST 2016, operations=769.820920858757, operationsPerMinute=192.45523021468924
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:18 BST 2016, end=Thu May 26 14:40:18 BST 2016, operations=134.2899949731057, operationsPerMinute=67.14499748655285, mode=normal, start=Thu May 26 14:40:23 BST 2016, end=Thu May 26 14:44:23 BST 2016, operations=286.8435452616428, operationsPerMinute=71.7108863154107
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:29 BST 2016, end=Thu May 26 14:46:29 BST 2016, operations=227.8105097544901, operationsPerMinute=113.90525487724506, mode=normal, start=Thu May 26 14:46:32 BST 2016, end=Thu May 26 14:50:32 BST 2016, operations=458.4078715725756, operationsPerMinute=114.6019678931439
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:36 BST 2016, end=Thu May 26 14:52:36 BST 2016, operations=387.8065551261417, operationsPerMinute=193.90327756307084, mode=normal, start=Thu May 26 14:52:38 BST 2016, end=Thu May 26 14:56:38 BST 2016, operations=791.984524453021, operationsPerMinute=197.99613111325525
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:02 BST 2016, end=Thu May 26 14:59:02 BST 2016, operations=320.20173016607356, operationsPerMinute=160.10086508303678, mode=normal, start=Thu May 26 14:59:05 BST 2016, end=Thu May 26 15:03:05 BST 2016, operations=634.5113446159281, operationsPerMinute=158.62783615398203
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:07 BST 2016, end=Thu May 26 15:05:07 BST 2016, operations=199.20428713087193, operationsPerMinute=99.60214356543597, mode=normal, start=Thu May 26 15:05:12 BST 2016, end=Thu May 26 15:09:12 BST 2016, operations=399.02573846181747, operationsPerMinute=99.75643461545437
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:15 BST 2016, end=Thu May 26 15:11:15 BST 2016, operations=66.12229065049316, operationsPerMinute=33.06114532524658, mode=normal, start=Thu May 26 15:11:25 BST 2016, end=Thu May 26 15:15:25 BST 2016, operations=126.9958492387602, operationsPerMinute=31.74896230969005
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:36 BST 2016, end=Thu May 26 15:17:36 BST 2016, operations=11.76437528720217, operationsPerMinute=5.882187643601085, mode=normal, start=Thu May 26 15:18:34 BST 2016, end=Thu May 26 15:22:34 BST 2016, operations=24.43893447799023, operationsPerMinute=6.1097336194975576
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:44 BST 2016, end=Thu May 26 15:25:44 BST 2016, operations=63.73866529915293, operationsPerMinute=31.869332649576464, mode=normal, start=Thu May 26 15:25:54 BST 2016, end=Thu May 26 15:29:54 BST 2016, operations=126.43609782226861, operationsPerMinute=31.609024455567152
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:08 BST 2016, end=Thu May 26 15:32:08 BST 2016, operations=37.375255273476654, operationsPerMinute=18.687627636738327, mode=normal, start=Thu May 26 15:32:27 BST 2016, end=Thu May 26 15:36:27 BST 2016, operations=75.58029424525336, operationsPerMinute=18.89507356131334
