spec.jvm2008.report.run.location=HULL104
spec.jvm2008.report.hw.cpu.name=
spec.jvm2008.report.hw.number.of.cores=
spec.jvm2008.report.hw.memory.size=,=
benchmark-name=check, mode=normal, start=Tue Jun 21 17:30:34 BST 2016, end=Tue Jun 21 17:30:35 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 17:30:35 BST 2016, end=Tue Jun 21 17:30:35 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 17:30:35 BST 2016, end=Tue Jun 21 17:30:43 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 17:30:43 BST 2016, end=Tue Jun 21 17:30:47 BST 2016, operations=1.0, operationsPerMinute=15.957446808510639
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 17:30:47 BST 2016, end=Tue Jun 21 17:30:48 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 17:30:48 BST 2016, end=Tue Jun 21 17:30:57 BST 2016, operations=1.0, operationsPerMinute=6.620324395895399
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 17:30:57 BST 2016, end=Tue Jun 21 17:31:05 BST 2016, operations=1.0, operationsPerMinute=7.83289817232376
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 17:31:05 BST 2016, end=Tue Jun 21 17:31:12 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 17:31:12 BST 2016, end=Tue Jun 21 17:31:15 BST 2016, operations=1.0, operationsPerMinute=22.488755622188904
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 17:31:15 BST 2016, end=Tue Jun 21 17:31:15 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 17:31:15 BST 2016, end=Tue Jun 21 17:31:16 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 17:31:16 BST 2016, end=Tue Jun 21 17:31:23 BST 2016, operations=1.0, operationsPerMinute=9.912440112340988
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 17:31:23 BST 2016, end=Tue Jun 21 17:31:24 BST 2016, operations=1.0, operationsPerMinute=39.26701570680628
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 17:31:24 BST 2016, end=Tue Jun 21 17:31:25 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 17:31:25 BST 2016, end=Tue Jun 21 17:31:28 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 17:31:28 BST 2016, end=Tue Jun 21 17:31:35 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 17:31:35 BST 2016, end=Tue Jun 21 17:32:10 BST 2016, operations=1.0, operationsPerMinute=1.6751354067787145
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 17:32:10 BST 2016, end=Tue Jun 21 17:32:12 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 17:32:15 BST 2016, end=Tue Jun 21 17:34:15 BST 2016, operations=402.8163963407979, operationsPerMinute=201.40819817039895, mode=normal, start=Tue Jun 21 17:34:16 BST 2016, end=Tue Jun 21 17:38:16 BST 2016, operations=863.8321960935152, operationsPerMinute=215.9580490233788
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:38:20 BST 2016, end=Tue Jun 21 17:40:20 BST 2016, operations=167.0461381916022, operationsPerMinute=83.5230690958011, mode=normal, start=Tue Jun 21 17:40:24 BST 2016, end=Tue Jun 21 17:44:24 BST 2016, operations=334.37202613622605, operationsPerMinute=83.59300653405651
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:44:28 BST 2016, end=Tue Jun 21 17:46:28 BST 2016, operations=354.2079292394477, operationsPerMinute=177.10396461972385, mode=normal, start=Tue Jun 21 17:46:29 BST 2016, end=Tue Jun 21 17:50:29 BST 2016, operations=708.1140555274553, operationsPerMinute=177.02851388186383
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:50:32 BST 2016, end=Tue Jun 21 17:52:32 BST 2016, operations=115.35250819699823, operationsPerMinute=57.676254098499115, mode=normal, start=Tue Jun 21 17:52:36 BST 2016, end=Tue Jun 21 17:56:36 BST 2016, operations=244.72648593134767, operationsPerMinute=61.18162148283692
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 17:56:43 BST 2016, end=Tue Jun 21 17:58:43 BST 2016, operations=206.16302999745784, operationsPerMinute=103.08151499872892, mode=normal, start=Tue Jun 21 17:58:46 BST 2016, end=Tue Jun 21 18:02:46 BST 2016, operations=410.84544406413465, operationsPerMinute=102.71136101603366
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 18:02:50 BST 2016, end=Tue Jun 21 18:04:50 BST 2016, operations=353.1559900792136, operationsPerMinute=176.5779950396068, mode=normal, start=Tue Jun 21 18:04:52 BST 2016, end=Tue Jun 21 18:08:52 BST 2016, operations=707.8003949974295, operationsPerMinute=176.95009874935738
benchmark-name=derby, mod=warmup, start=Tue Jun 21 18:10:04 BST 2016, end=Tue Jun 21 18:12:04 BST 2016, operations=260.66375690824344, operationsPerMinute=130.33187845412172, mode=normal, start=Tue Jun 21 18:12:07 BST 2016, end=Tue Jun 21 18:16:07 BST 2016, operations=524.7537731844155, operationsPerMinute=131.18844329610388
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 18:16:10 BST 2016, end=Tue Jun 21 18:18:10 BST 2016, operations=173.81066662342562, operationsPerMinute=86.90533331171281, mode=normal, start=Tue Jun 21 18:18:14 BST 2016, end=Tue Jun 21 18:22:14 BST 2016, operations=347.72402344797365, operationsPerMinute=86.93100586199341
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:22:19 BST 2016, end=Tue Jun 21 18:24:19 BST 2016, operations=67.10424943332629, operationsPerMinute=33.552124716663144, mode=normal, start=Tue Jun 21 18:24:26 BST 2016, end=Tue Jun 21 18:28:26 BST 2016, operations=133.2654812138486, operationsPerMinute=33.31637030346215
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:28:37 BST 2016, end=Tue Jun 21 18:30:37 BST 2016, operations=13.180413700648037, operationsPerMinute=6.5902068503240185, mode=normal, start=Tue Jun 21 18:31:29 BST 2016, end=Tue Jun 21 18:35:29 BST 2016, operations=26.3494805196931, operationsPerMinute=6.587370129923275
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 18:36:10 BST 2016, end=Tue Jun 21 18:38:10 BST 2016, operations=69.369324767184, operationsPerMinute=34.684662383592, mode=normal, start=Tue Jun 21 18:38:21 BST 2016, end=Tue Jun 21 18:42:21 BST 2016, operations=138.66533534008977, operationsPerMinute=34.66633383502244
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 18:42:30 BST 2016, end=Tue Jun 21 18:44:30 BST 2016, operations=43.25073417157642, operationsPerMinute=21.62536708578821, mode=normal, start=Tue Jun 21 18:44:46 BST 2016, end=Tue Jun 21 18:48:46 BST 2016, operations=86.57414395476836, operationsPerMinute=21.64353598869209
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 21 18:49:01 BST 2016, end=Tue Jun 21 18:51:01 BST 2016, operations=592.058020538138, operationsPerMinute=296.029010269069, mode=normal, start=Tue Jun 21 18:51:03 BST 2016, end=Tue Jun 21 18:55:03 BST 2016, operations=1159.1016681987758, operationsPerMinute=289.77541704969394
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jun 21 18:55:04 BST 2016, end=Tue Jun 21 18:57:04 BST 2016, operations=465.0468656832395, operationsPerMinute=232.52343284161975, mode=normal, start=Tue Jun 21 18:57:06 BST 2016, end=Tue Jun 21 19:01:06 BST 2016, operations=930.4902100433641, operationsPerMinute=232.62255251084102
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jun 21 19:01:07 BST 2016, end=Tue Jun 21 19:03:07 BST 2016, operations=301.204290790127, operationsPerMinute=150.6021453950635, mode=normal, start=Tue Jun 21 19:03:09 BST 2016, end=Tue Jun 21 19:07:09 BST 2016, operations=604.4318454002174, operationsPerMinute=151.10796135005435
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jun 21 19:07:12 BST 2016, end=Tue Jun 21 19:09:12 BST 2016, operations=435.15515054359935, operationsPerMinute=217.57757527179967, mode=normal, start=Tue Jun 21 19:09:14 BST 2016, end=Tue Jun 21 19:13:14 BST 2016, operations=867.1371617713514, operationsPerMinute=216.78429044283786
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jun 21 19:13:16 BST 2016, end=Tue Jun 21 19:15:16 BST 2016, operations=97.96194831204856, operationsPerMinute=48.98097415602428, mode=normal, start=Tue Jun 21 19:15:23 BST 2016, end=Tue Jun 21 19:19:23 BST 2016, operations=195.72412235726404, operationsPerMinute=48.93103058931601
benchmark-name=serial, mod=warmup, start=Tue Jun 21 19:19:30 BST 2016, end=Tue Jun 21 19:21:30 BST 2016, operations=166.87835939081552, operationsPerMinute=83.43917969540776, mode=normal, start=Tue Jun 21 19:21:34 BST 2016, end=Tue Jun 21 19:25:34 BST 2016, operations=352.4589822863586, operationsPerMinute=88.11474557158965
benchmark-name=sunflow, mod=warmup, start=Tue Jun 21 19:25:37 BST 2016, end=Tue Jun 21 19:27:37 BST 2016, operations=138.4890619490733, operationsPerMinute=69.24453097453664, mode=normal, start=Tue Jun 21 19:27:38 BST 2016, end=Tue Jun 21 19:31:38 BST 2016, operations=280.21379203730163, operationsPerMinute=70.05344800932541
benchmark-name=xml.transform, mod=warmup, start=Tue Jun 21 19:32:17 BST 2016, end=Tue Jun 21 19:34:17 BST 2016, operations=402.66875564171534, operationsPerMinute=201.33437782085767, mode=normal, start=Tue Jun 21 19:34:19 BST 2016, end=Tue Jun 21 19:38:19 BST 2016, operations=799.2521904065791, operationsPerMinute=199.81304760164477
benchmark-name=xml.validation, mod=warmup, start=Tue Jun 21 19:38:21 BST 2016, end=Tue Jun 21 19:40:21 BST 2016, operations=586.1500042521678, operationsPerMinute=293.0750021260839, mode=normal, start=Tue Jun 21 19:40:22 BST 2016, end=Tue Jun 21 19:44:22 BST 2016, operations=1175.1921234894846, operationsPerMinute=293.79803087237116
