spec.jvm2008.report.run.location=NIDD120
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 14:39:53 BST 2016, end=Sun Jun 26 14:39:53 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 14:39:53 BST 2016, end=Sun Jun 26 14:39:53 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 14:39:53 BST 2016, end=Sun Jun 26 14:40:18 BST 2016, operations=1.0, operationsPerMinute=2.4686278543509568
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 14:40:18 BST 2016, end=Sun Jun 26 14:40:23 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 14:40:23 BST 2016, end=Sun Jun 26 14:40:25 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 14:40:25 BST 2016, end=Sun Jun 26 14:40:35 BST 2016, operations=1.0, operationsPerMinute=5.680742283658398
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 14:40:35 BST 2016, end=Sun Jun 26 14:40:45 BST 2016, operations=1.0, operationsPerMinute=6.284696763381167
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 14:40:45 BST 2016, end=Sun Jun 26 14:40:52 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 14:40:52 BST 2016, end=Sun Jun 26 14:40:56 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 14:40:56 BST 2016, end=Sun Jun 26 14:40:57 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 14:40:57 BST 2016, end=Sun Jun 26 14:40:58 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 14:40:58 BST 2016, end=Sun Jun 26 14:41:05 BST 2016, operations=1.0, operationsPerMinute=8.288437629506838
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 14:41:05 BST 2016, end=Sun Jun 26 14:41:07 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
