spec.jvm2008.report.run.location=PERCY007
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 18:12:48 BST 2016, end=Sun Jun 26 18:12:48 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 18:12:48 BST 2016, end=Sun Jun 26 18:12:48 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 18:12:48 BST 2016, end=Sun Jun 26 18:13:01 BST 2016, operations=1.0, operationsPerMinute=4.627844195912071
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 18:13:01 BST 2016, end=Sun Jun 26 18:13:05 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 18:13:05 BST 2016, end=Sun Jun 26 18:13:06 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 18:13:06 BST 2016, end=Sun Jun 26 18:13:14 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 18:13:14 BST 2016, end=Sun Jun 26 18:13:22 BST 2016, operations=1.0, operationsPerMinute=7.848266841072596
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 18:13:22 BST 2016, end=Sun Jun 26 18:13:29 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 18:13:29 BST 2016, end=Sun Jun 26 18:13:31 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 18:13:31 BST 2016, end=Sun Jun 26 18:13:32 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 18:13:32 BST 2016, end=Sun Jun 26 18:13:32 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 18:13:32 BST 2016, end=Sun Jun 26 18:13:38 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 18:13:38 BST 2016, end=Sun Jun 26 18:13:39 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 18:13:39 BST 2016, end=Sun Jun 26 18:13:40 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 18:13:40 BST 2016, end=Sun Jun 26 18:13:42 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 18:13:42 BST 2016, end=Sun Jun 26 18:13:49 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 18:13:49 BST 2016, end=Sun Jun 26 18:14:09 BST 2016, operations=1.0, operationsPerMinute=2.988345452734336
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 18:14:09 BST 2016, end=Sun Jun 26 18:14:10 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 18:14:20 BST 2016, end=Sun Jun 26 18:16:20 BST 2016, operations=501.4778582371605, operationsPerMinute=250.73892911858024, mode=normal, start=Sun Jun 26 18:16:21 BST 2016, end=Sun Jun 26 18:20:21 BST 2016, operations=1017.8592740617786, operationsPerMinute=254.46481851544465
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 18:20:25 BST 2016, end=Sun Jun 26 18:22:25 BST 2016, operations=200.3329411116383, operationsPerMinute=100.16647055581915, mode=normal, start=Sun Jun 26 18:22:29 BST 2016, end=Sun Jun 26 18:26:29 BST 2016, operations=389.54443029987686, operationsPerMinute=97.38610757496922
benchmark-name=compress, mod=warmup, start=Sun Jun 26 18:26:32 BST 2016, end=Sun Jun 26 18:28:32 BST 2016, operations=399.66591526620675, operationsPerMinute=199.83295763310338, mode=normal, start=Sun Jun 26 18:28:34 BST 2016, end=Sun Jun 26 18:32:34 BST 2016, operations=795.1183829077613, operationsPerMinute=198.77959572694033
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 18:32:36 BST 2016, end=Sun Jun 26 18:34:36 BST 2016, operations=139.53771821065712, operationsPerMinute=69.76885910532856, mode=normal, start=Sun Jun 26 18:34:40 BST 2016, end=Sun Jun 26 18:38:40 BST 2016, operations=292.26271549089086, operationsPerMinute=73.06567887272271
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 18:38:46 BST 2016, end=Sun Jun 26 18:40:46 BST 2016, operations=233.74638959641294, operationsPerMinute=116.87319479820647, mode=normal, start=Sun Jun 26 18:40:49 BST 2016, end=Sun Jun 26 18:44:49 BST 2016, operations=469.2927252138499, operationsPerMinute=117.32318130346248
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 18:44:52 BST 2016, end=Sun Jun 26 18:46:52 BST 2016, operations=405.5733887856849, operationsPerMinute=202.78669439284246, mode=normal, start=Sun Jun 26 18:46:54 BST 2016, end=Sun Jun 26 18:50:54 BST 2016, operations=808.7565693524357, operationsPerMinute=202.18914233810892
benchmark-name=derby, mod=warmup, start=Sun Jun 26 18:51:16 BST 2016, end=Sun Jun 26 18:53:16 BST 2016, operations=362.52909486474124, operationsPerMinute=181.26454743237062, mode=normal, start=Sun Jun 26 18:53:18 BST 2016, end=Sun Jun 26 18:57:18 BST 2016, operations=728.3715717592924, operationsPerMinute=182.0928929398231
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 18:57:21 BST 2016, end=Sun Jun 26 18:59:21 BST 2016, operations=207.98367974968164, operationsPerMinute=103.99183987484082, mode=normal, start=Sun Jun 26 18:59:25 BST 2016, end=Sun Jun 26 19:03:25 BST 2016, operations=416.367287587483, operationsPerMinute=104.09182189687075
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 19:03:29 BST 2016, end=Sun Jun 26 19:05:29 BST 2016, operations=78.84276438126385, operationsPerMinute=39.421382190631924, mode=normal, start=Sun Jun 26 19:05:35 BST 2016, end=Sun Jun 26 19:09:35 BST 2016, operations=145.61322289865896, operationsPerMinute=36.40330572466474
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 19:09:45 BST 2016, end=Sun Jun 26 19:11:45 BST 2016, operations=13.971661605092468, operationsPerMinute=6.985830802546234, mode=normal, start=Sun Jun 26 19:12:27 BST 2016, end=Sun Jun 26 19:16:27 BST 2016, operations=27.893929795888006, operationsPerMinute=6.9734824489720015
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 19:17:11 BST 2016, end=Sun Jun 26 19:19:11 BST 2016, operations=74.54029716371514, operationsPerMinute=37.27014858185757, mode=normal, start=Sun Jun 26 19:19:20 BST 2016, end=Sun Jun 26 19:23:20 BST 2016, operations=149.36761195521433, operationsPerMinute=37.34190298880358
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 19:23:29 BST 2016, end=Sun Jun 26 19:25:29 BST 2016, operations=42.74900387346956, operationsPerMinute=21.37450193673478, mode=normal, start=Sun Jun 26 19:25:41 BST 2016, end=Sun Jun 26 19:29:41 BST 2016, operations=85.97143548328245, operationsPerMinute=21.492858870820612
