spec.jvm2008.report.run.location=UNION78
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 13:03:30 BST 2016, end=Wed Jun 29 13:03:30 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 13:03:30 BST 2016, end=Wed Jun 29 13:03:30 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 13:03:30 BST 2016, end=Wed Jun 29 13:03:51 BST 2016, operations=1.0, operationsPerMinute=2.8853089685020437
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 13:03:51 BST 2016, end=Wed Jun 29 13:03:56 BST 2016, operations=1.0, operationsPerMinute=12.290045063498566
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 13:03:56 BST 2016, end=Wed Jun 29 13:03:58 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 13:03:58 BST 2016, end=Wed Jun 29 13:04:08 BST 2016, operations=1.0, operationsPerMinute=6.0
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 13:04:08 BST 2016, end=Wed Jun 29 13:04:16 BST 2016, operations=1.0, operationsPerMinute=7.083825265643448
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 13:04:16 BST 2016, end=Wed Jun 29 13:04:23 BST 2016, operations=1.0, operationsPerMinute=8.32408435072142
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 13:04:23 BST 2016, end=Wed Jun 29 13:04:26 BST 2016, operations=1.0, operationsPerMinute=19.329896907216494
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 13:04:26 BST 2016, end=Wed Jun 29 13:04:27 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 13:04:27 BST 2016, end=Wed Jun 29 13:04:29 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 13:04:29 BST 2016, end=Wed Jun 29 13:04:35 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 13:04:35 BST 2016, end=Wed Jun 29 13:04:37 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 13:04:37 BST 2016, end=Wed Jun 29 13:04:38 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 13:04:38 BST 2016, end=Wed Jun 29 13:04:41 BST 2016, operations=1.0, operationsPerMinute=19.62066710268149
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 13:04:41 BST 2016, end=Wed Jun 29 13:04:48 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 13:04:48 BST 2016, end=Wed Jun 29 13:05:17 BST 2016, operations=1.0, operationsPerMinute=2.1051892916038035
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 13:05:17 BST 2016, end=Wed Jun 29 13:05:18 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 13:05:34 BST 2016, end=Wed Jun 29 13:07:34 BST 2016, operations=348.33065853921306, operationsPerMinute=174.16532926960653, mode=normal, start=Wed Jun 29 13:07:36 BST 2016, end=Wed Jun 29 13:11:36 BST 2016, operations=723.2539346444693, operationsPerMinute=180.81348366111732
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 13:11:42 BST 2016, end=Wed Jun 29 13:13:42 BST 2016, operations=141.8937673809967, operationsPerMinute=70.94688369049835, mode=normal, start=Wed Jun 29 13:13:46 BST 2016, end=Wed Jun 29 13:17:46 BST 2016, operations=283.00307369501076, operationsPerMinute=70.75076842375269
benchmark-name=compress, mod=warmup, start=Wed Jun 29 13:17:51 BST 2016, end=Wed Jun 29 13:19:51 BST 2016, operations=271.0311573589405, operationsPerMinute=135.51557867947025, mode=normal, start=Wed Jun 29 13:19:54 BST 2016, end=Wed Jun 29 13:23:54 BST 2016, operations=541.6072935798602, operationsPerMinute=135.40182339496505
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 13:23:57 BST 2016, end=Wed Jun 29 13:25:57 BST 2016, operations=85.77270714287822, operationsPerMinute=42.88635357143911, mode=normal, start=Wed Jun 29 13:26:05 BST 2016, end=Wed Jun 29 13:30:05 BST 2016, operations=181.555072845258, operationsPerMinute=45.3887682113145
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 13:30:13 BST 2016, end=Wed Jun 29 13:32:13 BST 2016, operations=147.03811582617516, operationsPerMinute=73.51905791308758, mode=normal, start=Wed Jun 29 13:32:17 BST 2016, end=Wed Jun 29 13:36:17 BST 2016, operations=293.97367069268614, operationsPerMinute=73.49341767317154
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 13:36:21 BST 2016, end=Wed Jun 29 13:38:21 BST 2016, operations=251.24372774704682, operationsPerMinute=125.62186387352341, mode=normal, start=Wed Jun 29 13:38:24 BST 2016, end=Wed Jun 29 13:42:24 BST 2016, operations=505.6161326611491, operationsPerMinute=126.40403316528727
benchmark-name=derby, mod=warmup, start=Wed Jun 29 13:43:57 BST 2016, end=Wed Jun 29 13:45:57 BST 2016, operations=202.17138639931005, operationsPerMinute=101.08569319965503, mode=normal, start=Wed Jun 29 13:46:00 BST 2016, end=Wed Jun 29 13:50:00 BST 2016, operations=407.9332275198267, operationsPerMinute=101.98330687995667
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 13:50:04 BST 2016, end=Wed Jun 29 13:52:04 BST 2016, operations=133.7485632555113, operationsPerMinute=66.87428162775565, mode=normal, start=Wed Jun 29 13:52:10 BST 2016, end=Wed Jun 29 13:56:10 BST 2016, operations=267.92917659573595, operationsPerMinute=66.98229414893399
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 13:56:16 BST 2016, end=Wed Jun 29 13:58:16 BST 2016, operations=81.65919472952775, operationsPerMinute=40.82959736476388, mode=normal, start=Wed Jun 29 13:58:24 BST 2016, end=Wed Jun 29 14:02:24 BST 2016, operations=170.17305971006033, operationsPerMinute=42.54326492751508
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 14:02:31 BST 2016, end=Wed Jun 29 14:04:31 BST 2016, operations=20.09316176868583, operationsPerMinute=10.046580884342916, mode=normal, start=Wed Jun 29 14:05:07 BST 2016, end=Wed Jun 29 14:09:07 BST 2016, operations=40.25269656137927, operationsPerMinute=10.063174140344817
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 14:09:42 BST 2016, end=Wed Jun 29 14:11:42 BST 2016, operations=55.38315734379139, operationsPerMinute=27.691578671895694, mode=normal, start=Wed Jun 29 14:11:51 BST 2016, end=Wed Jun 29 14:15:51 BST 2016, operations=110.69696169874658, operationsPerMinute=27.674240424686644
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 14:16:02 BST 2016, end=Wed Jun 29 14:18:02 BST 2016, operations=60.85402364908964, operationsPerMinute=30.42701182454482, mode=normal, start=Wed Jun 29 14:18:12 BST 2016, end=Wed Jun 29 14:22:12 BST 2016, operations=121.54665099436279, operationsPerMinute=30.386662748590698
