spec.jvm2008.report.run.location=UNION80
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 02:25:08 BST 2016, end=Thu Jun 30 02:25:08 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 02:25:08 BST 2016, end=Thu Jun 30 02:25:08 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 02:25:08 BST 2016, end=Thu Jun 30 02:25:28 BST 2016, operations=1.0, operationsPerMinute=2.9202764528375353
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 02:25:28 BST 2016, end=Thu Jun 30 02:25:33 BST 2016, operations=1.0, operationsPerMinute=12.693039983075947
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 02:25:33 BST 2016, end=Thu Jun 30 02:25:35 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 02:25:35 BST 2016, end=Thu Jun 30 02:25:45 BST 2016, operations=1.0, operationsPerMinute=5.972526378658173
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 02:25:45 BST 2016, end=Thu Jun 30 02:25:53 BST 2016, operations=1.0, operationsPerMinute=6.967022758941012
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 02:25:53 BST 2016, end=Thu Jun 30 02:26:01 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 02:26:01 BST 2016, end=Thu Jun 30 02:26:04 BST 2016, operations=1.0, operationsPerMinute=19.518542615484712
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 02:26:04 BST 2016, end=Thu Jun 30 02:26:05 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 02:26:05 BST 2016, end=Thu Jun 30 02:26:06 BST 2016, operations=1.0, operationsPerMinute=49.3421052631579
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 02:26:06 BST 2016, end=Thu Jun 30 02:26:13 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 02:26:13 BST 2016, end=Thu Jun 30 02:26:15 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 02:26:15 BST 2016, end=Thu Jun 30 02:26:16 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 02:26:16 BST 2016, end=Thu Jun 30 02:26:19 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 02:26:19 BST 2016, end=Thu Jun 30 02:26:26 BST 2016, operations=1.0, operationsPerMinute=8.416327675690841
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 02:26:26 BST 2016, end=Thu Jun 30 02:26:54 BST 2016, operations=1.0, operationsPerMinute=2.1391136938928303
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 02:26:54 BST 2016, end=Thu Jun 30 02:26:55 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 02:27:11 BST 2016, end=Thu Jun 30 02:29:11 BST 2016, operations=348.8907314056888, operationsPerMinute=174.4453657028444, mode=normal, start=Thu Jun 30 02:29:13 BST 2016, end=Thu Jun 30 02:33:13 BST 2016, operations=725.637188549058, operationsPerMinute=181.4092971372645
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 02:33:19 BST 2016, end=Thu Jun 30 02:35:19 BST 2016, operations=139.9905804140525, operationsPerMinute=69.99529020702624, mode=normal, start=Thu Jun 30 02:35:25 BST 2016, end=Thu Jun 30 02:39:25 BST 2016, operations=278.8076513558282, operationsPerMinute=69.70191283895706
benchmark-name=compress, mod=warmup, start=Thu Jun 30 02:39:29 BST 2016, end=Thu Jun 30 02:41:29 BST 2016, operations=269.1459308797272, operationsPerMinute=134.5729654398636, mode=normal, start=Thu Jun 30 02:41:31 BST 2016, end=Thu Jun 30 02:45:31 BST 2016, operations=536.6144250117806, operationsPerMinute=134.15360625294514
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 02:45:34 BST 2016, end=Thu Jun 30 02:47:34 BST 2016, operations=85.8159039422317, operationsPerMinute=42.90795197111585, mode=normal, start=Thu Jun 30 02:47:42 BST 2016, end=Thu Jun 30 02:51:42 BST 2016, operations=181.55070194785046, operationsPerMinute=45.387675486962614
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 02:51:51 BST 2016, end=Thu Jun 30 02:53:51 BST 2016, operations=146.12213596859092, operationsPerMinute=73.06106798429546, mode=normal, start=Thu Jun 30 02:53:55 BST 2016, end=Thu Jun 30 02:57:55 BST 2016, operations=287.65398461990185, operationsPerMinute=71.91349615497546
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 02:58:02 BST 2016, end=Thu Jun 30 03:00:02 BST 2016, operations=250.9951503983669, operationsPerMinute=125.49757519918344, mode=normal, start=Thu Jun 30 03:00:05 BST 2016, end=Thu Jun 30 03:04:05 BST 2016, operations=505.26776600155466, operationsPerMinute=126.31694150038867
benchmark-name=derby, mod=warmup, start=Thu Jun 30 03:05:49 BST 2016, end=Thu Jun 30 03:07:49 BST 2016, operations=201.99352168553295, operationsPerMinute=100.99676084276648, mode=normal, start=Thu Jun 30 03:07:52 BST 2016, end=Thu Jun 30 03:11:52 BST 2016, operations=407.2416658907096, operationsPerMinute=101.8104164726774
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 03:11:55 BST 2016, end=Thu Jun 30 03:13:55 BST 2016, operations=133.79482977361448, operationsPerMinute=66.89741488680724, mode=normal, start=Thu Jun 30 03:14:00 BST 2016, end=Thu Jun 30 03:18:00 BST 2016, operations=267.8327573975903, operationsPerMinute=66.95818934939757
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 03:18:06 BST 2016, end=Thu Jun 30 03:20:06 BST 2016, operations=84.63255340353042, operationsPerMinute=42.31627670176521, mode=normal, start=Thu Jun 30 03:20:14 BST 2016, end=Thu Jun 30 03:24:14 BST 2016, operations=163.76330100020851, operationsPerMinute=40.94082525005213
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 03:24:22 BST 2016, end=Thu Jun 30 03:26:22 BST 2016, operations=20.092621653391554, operationsPerMinute=10.046310826695777, mode=normal, start=Thu Jun 30 03:26:58 BST 2016, end=Thu Jun 30 03:30:58 BST 2016, operations=39.97494613091986, operationsPerMinute=9.993736532729965
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 03:31:30 BST 2016, end=Thu Jun 30 03:33:30 BST 2016, operations=55.388604986072174, operationsPerMinute=27.694302493036087, mode=normal, start=Thu Jun 30 03:33:39 BST 2016, end=Thu Jun 30 03:37:39 BST 2016, operations=110.10599490021849, operationsPerMinute=27.526498725054623
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 03:37:52 BST 2016, end=Thu Jun 30 03:39:52 BST 2016, operations=60.56604251889646, operationsPerMinute=30.28302125944823, mode=normal, start=Thu Jun 30 03:40:04 BST 2016, end=Thu Jun 30 03:44:04 BST 2016, operations=121.28047373270053, operationsPerMinute=30.320118433175132
