spec.jvm2008.report.run.location=ROBLIB060
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Sun Jun 19 02:22:52 BST 2016, end=Sun Jun 19 02:22:53 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 02:22:53 BST 2016, end=Sun Jun 19 02:22:53 BST 2016, operations=1.0, operationsPerMinute=85.47008547008546
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 02:22:53 BST 2016, end=Sun Jun 19 02:23:16 BST 2016, operations=1.0, operationsPerMinute=2.6343519494204424
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 02:23:16 BST 2016, end=Sun Jun 19 02:23:21 BST 2016, operations=1.0, operationsPerMinute=12.652889076339097
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 02:23:21 BST 2016, end=Sun Jun 19 02:23:22 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 02:23:22 BST 2016, end=Sun Jun 19 02:23:32 BST 2016, operations=1.0, operationsPerMinute=6.378228978420325
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 02:23:32 BST 2016, end=Sun Jun 19 02:23:39 BST 2016, operations=1.0, operationsPerMinute=7.708119218910586
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 02:23:39 BST 2016, end=Sun Jun 19 02:23:46 BST 2016, operations=1.0, operationsPerMinute=8.90207715133531
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 02:23:46 BST 2016, end=Sun Jun 19 02:23:49 BST 2016, operations=1.0, operationsPerMinute=22.23045572434235
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 02:23:49 BST 2016, end=Sun Jun 19 02:23:50 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 02:23:50 BST 2016, end=Sun Jun 19 02:23:51 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 02:23:51 BST 2016, end=Sun Jun 19 02:23:57 BST 2016, operations=1.0, operationsPerMinute=9.836065573770492
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 02:23:57 BST 2016, end=Sun Jun 19 02:23:58 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 02:23:58 BST 2016, end=Sun Jun 19 02:24:00 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 02:24:00 BST 2016, end=Sun Jun 19 02:24:02 BST 2016, operations=1.0, operationsPerMinute=21.482277121374867
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 02:24:02 BST 2016, end=Sun Jun 19 02:24:09 BST 2016, operations=1.0, operationsPerMinute=8.528784648187633
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 02:24:09 BST 2016, end=Sun Jun 19 02:24:35 BST 2016, operations=1.0, operationsPerMinute=2.3858756163512007
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 02:24:35 BST 2016, end=Sun Jun 19 02:24:36 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 02:24:49 BST 2016, end=Sun Jun 19 02:26:49 BST 2016, operations=422.441290530755, operationsPerMinute=211.2206452653775, mode=normal, start=Sun Jun 19 02:26:51 BST 2016, end=Sun Jun 19 02:30:51 BST 2016, operations=846.4267470295092, operationsPerMinute=211.6066867573773
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 02:30:56 BST 2016, end=Sun Jun 19 02:32:56 BST 2016, operations=169.9051605868276, operationsPerMinute=84.9525802934138, mode=normal, start=Sun Jun 19 02:33:00 BST 2016, end=Sun Jun 19 02:37:00 BST 2016, operations=338.48115497871447, operationsPerMinute=84.62028874467862
benchmark-name=compress, mod=warmup, start=Sun Jun 19 02:37:05 BST 2016, end=Sun Jun 19 02:39:05 BST 2016, operations=351.2120053172011, operationsPerMinute=175.60600265860054, mode=normal, start=Sun Jun 19 02:39:07 BST 2016, end=Sun Jun 19 02:43:07 BST 2016, operations=700.8972396179572, operationsPerMinute=175.2243099044893
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 02:43:09 BST 2016, end=Sun Jun 19 02:45:09 BST 2016, operations=115.91948106860465, operationsPerMinute=57.95974053430233, mode=normal, start=Sun Jun 19 02:45:15 BST 2016, end=Sun Jun 19 02:49:15 BST 2016, operations=245.47058099490116, operationsPerMinute=61.36764524872529
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 02:49:21 BST 2016, end=Sun Jun 19 02:51:21 BST 2016, operations=205.43575031508124, operationsPerMinute=102.71787515754062, mode=normal, start=Sun Jun 19 02:51:25 BST 2016, end=Sun Jun 19 02:55:25 BST 2016, operations=411.1078203730792, operationsPerMinute=102.7769550932698
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 02:55:29 BST 2016, end=Sun Jun 19 02:57:29 BST 2016, operations=352.9119952072765, operationsPerMinute=176.45599760363825, mode=normal, start=Sun Jun 19 02:57:31 BST 2016, end=Sun Jun 19 03:01:31 BST 2016, operations=706.7354586064715, operationsPerMinute=176.68386465161788
benchmark-name=derby, mod=warmup, start=Sun Jun 19 03:02:33 BST 2016, end=Sun Jun 19 03:04:33 BST 2016, operations=262.38214295077876, operationsPerMinute=131.19107147538938, mode=normal, start=Sun Jun 19 03:04:36 BST 2016, end=Sun Jun 19 03:08:36 BST 2016, operations=527.4675413371715, operationsPerMinute=131.86688533429287
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 03:08:38 BST 2016, end=Sun Jun 19 03:10:38 BST 2016, operations=172.79457077963923, operationsPerMinute=86.39728538981961, mode=normal, start=Sun Jun 19 03:10:44 BST 2016, end=Sun Jun 19 03:14:44 BST 2016, operations=345.6703218975398, operationsPerMinute=86.41758047438495
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 03:14:48 BST 2016, end=Sun Jun 19 03:16:48 BST 2016, operations=130.7784676935725, operationsPerMinute=65.38923384678625, mode=normal, start=Sun Jun 19 03:16:52 BST 2016, end=Sun Jun 19 03:20:52 BST 2016, operations=255.10016580264258, operationsPerMinute=63.775041450660645
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 03:20:56 BST 2016, end=Sun Jun 19 03:22:56 BST 2016, operations=26.034266277087614, operationsPerMinute=13.017133138543807, mode=normal, start=Sun Jun 19 03:23:19 BST 2016, end=Sun Jun 19 03:27:19 BST 2016, operations=52.142332798689864, operationsPerMinute=13.035583199672466
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 03:27:46 BST 2016, end=Sun Jun 19 03:29:46 BST 2016, operations=69.64182533799939, operationsPerMinute=34.820912668999696, mode=normal, start=Sun Jun 19 03:29:57 BST 2016, end=Sun Jun 19 03:33:57 BST 2016, operations=130.69607856607377, operationsPerMinute=32.67401964151844
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 03:34:10 BST 2016, end=Sun Jun 19 03:36:10 BST 2016, operations=83.05753818253284, operationsPerMinute=41.52876909126642, mode=normal, start=Sun Jun 19 03:36:17 BST 2016, end=Sun Jun 19 03:40:17 BST 2016, operations=166.36265979084828, operationsPerMinute=41.59066494771207
