spec.jvm2008.report.run.location=PERCY009
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 17:41:52 BST 2016, end=Sun Jun 26 17:41:52 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 17:41:52 BST 2016, end=Sun Jun 26 17:41:52 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 17:41:52 BST 2016, end=Sun Jun 26 17:42:05 BST 2016, operations=1.0, operationsPerMinute=4.6508022633904345
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 17:42:05 BST 2016, end=Sun Jun 26 17:42:08 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 17:42:08 BST 2016, end=Sun Jun 26 17:42:10 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 17:42:10 BST 2016, end=Sun Jun 26 17:42:18 BST 2016, operations=1.0, operationsPerMinute=7.1098471382865265
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 17:42:18 BST 2016, end=Sun Jun 26 17:42:26 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 17:42:26 BST 2016, end=Sun Jun 26 17:42:32 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 17:42:32 BST 2016, end=Sun Jun 26 17:42:34 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 17:42:34 BST 2016, end=Sun Jun 26 17:42:35 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 17:42:35 BST 2016, end=Sun Jun 26 17:42:36 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 17:42:36 BST 2016, end=Sun Jun 26 17:42:41 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 17:42:41 BST 2016, end=Sun Jun 26 17:42:43 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 17:42:43 BST 2016, end=Sun Jun 26 17:42:44 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 17:42:44 BST 2016, end=Sun Jun 26 17:42:46 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 17:42:46 BST 2016, end=Sun Jun 26 17:42:52 BST 2016, operations=1.0, operationsPerMinute=9.428032683846638
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 17:42:52 BST 2016, end=Sun Jun 26 17:43:12 BST 2016, operations=1.0, operationsPerMinute=2.9792939073439593
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 17:43:12 BST 2016, end=Sun Jun 26 17:43:13 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 17:43:23 BST 2016, end=Sun Jun 26 17:45:23 BST 2016, operations=492.0505960017377, operationsPerMinute=246.02529800086884, mode=normal, start=Sun Jun 26 17:45:25 BST 2016, end=Sun Jun 26 17:49:25 BST 2016, operations=1001.2528724589783, operationsPerMinute=250.3132181147446
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 17:49:28 BST 2016, end=Sun Jun 26 17:51:28 BST 2016, operations=191.66521622132706, operationsPerMinute=95.83260811066353, mode=normal, start=Sun Jun 26 17:51:32 BST 2016, end=Sun Jun 26 17:55:32 BST 2016, operations=382.29733047691127, operationsPerMinute=95.57433261922782
benchmark-name=compress, mod=warmup, start=Sun Jun 26 17:55:36 BST 2016, end=Sun Jun 26 17:57:36 BST 2016, operations=399.69974567952056, operationsPerMinute=199.84987283976028, mode=normal, start=Sun Jun 26 17:57:38 BST 2016, end=Sun Jun 26 18:01:38 BST 2016, operations=802.0780067517538, operationsPerMinute=200.51950168793846
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 18:01:40 BST 2016, end=Sun Jun 26 18:03:40 BST 2016, operations=139.37130640195736, operationsPerMinute=69.68565320097868, mode=normal, start=Sun Jun 26 18:03:44 BST 2016, end=Sun Jun 26 18:07:44 BST 2016, operations=292.98930636206336, operationsPerMinute=73.24732659051584
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 18:07:50 BST 2016, end=Sun Jun 26 18:09:50 BST 2016, operations=236.3055166052767, operationsPerMinute=118.15275830263835, mode=normal, start=Sun Jun 26 18:09:53 BST 2016, end=Sun Jun 26 18:13:53 BST 2016, operations=473.21930553908794, operationsPerMinute=118.30482638477199
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 18:13:57 BST 2016, end=Sun Jun 26 18:15:57 BST 2016, operations=408.6694231085388, operationsPerMinute=204.3347115542694, mode=normal, start=Sun Jun 26 18:15:59 BST 2016, end=Sun Jun 26 18:19:59 BST 2016, operations=817.1648923509683, operationsPerMinute=204.29122308774208
benchmark-name=derby, mod=warmup, start=Sun Jun 26 18:20:20 BST 2016, end=Sun Jun 26 18:22:20 BST 2016, operations=358.84813991989665, operationsPerMinute=179.42406995994833, mode=normal, start=Sun Jun 26 18:22:22 BST 2016, end=Sun Jun 26 18:26:22 BST 2016, operations=721.8088309263974, operationsPerMinute=180.45220773159934
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 18:26:25 BST 2016, end=Sun Jun 26 18:28:25 BST 2016, operations=208.22255015198755, operationsPerMinute=104.11127507599377, mode=normal, start=Sun Jun 26 18:28:29 BST 2016, end=Sun Jun 26 18:32:29 BST 2016, operations=415.99732236167984, operationsPerMinute=103.99933059041996
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 18:32:33 BST 2016, end=Sun Jun 26 18:34:33 BST 2016, operations=77.73897880380908, operationsPerMinute=38.86948940190454, mode=normal, start=Sun Jun 26 18:34:41 BST 2016, end=Sun Jun 26 18:38:41 BST 2016, operations=142.9798631658378, operationsPerMinute=35.74496579145945
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 18:38:50 BST 2016, end=Sun Jun 26 18:40:50 BST 2016, operations=13.942687391246512, operationsPerMinute=6.971343695623256, mode=normal, start=Sun Jun 26 18:41:33 BST 2016, end=Sun Jun 26 18:45:33 BST 2016, operations=27.815413379309163, operationsPerMinute=6.953853344827291
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 18:46:08 BST 2016, end=Sun Jun 26 18:48:08 BST 2016, operations=74.56724417903081, operationsPerMinute=37.283622089515404, mode=normal, start=Sun Jun 26 18:48:17 BST 2016, end=Sun Jun 26 18:52:17 BST 2016, operations=149.28261788076276, operationsPerMinute=37.32065447019069
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 18:52:27 BST 2016, end=Sun Jun 26 18:54:27 BST 2016, operations=43.08617570826824, operationsPerMinute=21.54308785413412, mode=normal, start=Sun Jun 26 18:54:38 BST 2016, end=Sun Jun 26 18:58:38 BST 2016, operations=86.38296438607716, operationsPerMinute=21.59574109651929
